Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Carreras_2_t,Carreras_2_t_1,Carreras_ganadas_2_t,Carreras_ganadas_2_t_1,Carreras_ganadas_t,Carreras_ganadas_t_1,Carreras_t,Carreras_t_1,Comando_2_t,Comando_2_t_1,Comando_t,Comando_t_1,Control_2_t,Control_2_t_1,Control_t,Control_t_1,Dominio_2_t,Dominio_2_t_1,Dominio_t,Dominio_t_1,ERA_2_t,ERA_2_t_1,ERA_t,ERA_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Inning_pitched_2_t,Inning_pitched_2_t_1,Inning_pitched_t,Inning_pitched_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Losses_2_t,Losses_2_t_1,Losses_t,Losses_t_1,Pago_efectivo_t,Pago_efectivo_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Saves_2_t,Saves_2_t_1,Saves_t,Saves_t_1,Strike_outs_2_t,Strike_outs_2_t_1,Strike_outs_t,Strike_outs_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WHIP_2_t,WHIP_2_t_1,WHIP_t,WHIP_t_1,WS_ganadas_t,WS_ganadas_t_1,Walks_2_t,Walks_2_t_1,Walks_t,Walks_t_1,Wins_2_t,Wins_2_t_1,Wins_t,Wins_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t
BOS,BOS,6.0,6.0,2019,2019,2017,4,4,4,3,1089,841,33,29,250000,250000,1,6,1,1,121,484,121,441,11,21,11,22,81.0,7.654444444444444,9.0,2.7666666666666666,0.0005082447146439304,0.003955539733396622,0.02254428341384863,0.06289308176100629,0.041167821886158376,0.030277459137077033,0.2028985507246377,0.1740041928721174,2.0736,12.7449,1.44,3.57,25,25,29,Boston Red Sox,Boston Red Sox,Massachusetts,43299262,30299262,4761.0,2809.0,69.0,53.0,0,0,67,57,162,161,Craig Kimbrel,0,36,0,6,13000000,11050000,13,13,215.0,215.0,23,22,0.41358024691358025,0.35403726708074534,RP/CL,RP/CL,0.5740740740740741,0.577639751552795,1225,961,35,31,15876,6889,126,83,13250000,11300000,13000000,11000000,0.063,0.054,13250000,11300000,9605.9601,1594.4049,98.01,39.93,10500000,10500000,5500000,230000000,42000000,42000000,93,93,12.7449,0.6723999999999999,3.57,0.82,0.4624000000000001,1.2321000000000002,0.68,1.11,8,8,196,900,14,30,25,4,5,2,16.399508110396507,16.38045991542581,16.399508110396507
HOU,HOU,6.2,6.2,2019,0,2017,1,1,1,1,13456,28561,116,169,0,0,3,3,2,2,2500,7744,2209,7396,47,86,50,88,7.073336351290176,9.0,2.6595744680851063,3.0,0.0012846700325021517,0.0010078105316200553,0.035842293906810034,0.031746031746031744,0.009086903240310603,0.009070294784580497,0.09532524975215435,0.09523809523809523,8.41,21.252100000000002,2.9,4.61,28,27,29,Houston Astros,Houston Astros,Texas,18507680,9357680,21228.489999999998,28224.0,145.7,168.0,23,26,23,26,162,161,Dallas Keuchel,25,144,5,12,9150000,7250000,2,1,205.0,205.0,11,10,0.1419753086419753,0.16149068322981366,SP,SP,0.6234567901234568,0.5217391304347826,0,0,0,0,15625,20736,125,144,9150000,7250000,9150000,7250000,0.066,0.07,9150000,7250000,8667.609999999999,1376.41,93.1,37.1,9150000,7250000,82000000,26000000,9150000,7250000,101,84,15.132100000000001,0.0841,3.89,0.29,1.2544000000000002,1.6641000000000001,1.12,1.29,1,0,2209,2304,47,48,196,81,14,9,16.029264437251705,16.029264437251705,16.029264437251705
TB,CHW,6.3,6.3,2020,0,2017,1,1,1,1,2916,3249,54,57,0,0,5,13,2,2,729,324,676,196,26,14,27,18,2.7065556711758587,2.6989795918367343,1.6451612903225807,1.6428571428571428,0.0030178891740024762,0.0026531216683695373,0.05493531809321282,0.05150846210448859,0.00816808505887663,0.0071607212375892106,0.09037745879851142,0.08462104488594555,13.9129,4.368099999999999,3.73,2.09,29,28,30,Tampa Bay Rays,Chicago White Sox,Florida,4604327,2316877,3931.2900000000004,3648.16,62.7,60.4,0,0,77,64,162,161,Dan Jennings,1,9,1,3,512550,810000,1,6,210.0,210.0,4,9,0.47530864197530864,0.39751552795031053,RP,RP,0.4938271604938271,0.484472049689441,0,1,0,1,2601,2116,51,46,512550,810000,1400000,810000,0.007,0.006,1400000,810000,1383.8400000000001,5371.424100000001,37.2,73.29,1400000,810000,21700000,17650000,1400000,810000,80,78,0.3364,2.5921000000000003,0.58,1.61,1.8496000000000004,1.9880999999999998,1.36,1.41,0,3,961,784,31,28,9,16,3,4,13.147153546211548,14.151982794585487,14.151982794585487
MIA,CIN,6.2,6.2,2021,0,2017,1,1,0,0,31329,23716,177,154,0,0,6,8,2,2,8100,6400,7396,6400,86,80,90,80,8.027777777777779,4.92475136048039,2.8333333333333335,2.219178082191781,0.0013461939277836287,0.0017977560597105865,0.0366905155017428,0.04239995353429749,0.010806945698040797,0.008853501600871578,0.10395646058827127,0.09409304756926294,18.147599999999997,14.137599999999999,4.26,3.76,28,27,28,Miami Marlins,Cincinnati Reds,Florida,2012532,1460432,33014.89,36595.69,181.7,191.3,33,31,33,34,162,161,Dan Straily,81,64,9,8,552100,512100,2,10,220.0,220.0,2,15,0.2037037037037037,0.2111801242236025,SP,SP,0.4753086419753086,0.422360248447205,0,0,0,0,28900,26244,170,162,552100,512100,552100,512100,0.005,0.006,552100,512100,3109.1776,6724.0,55.76,82.0,552100,512100,57250000,3400000,552100,512100,77,68,1.3456,17.139599999999998,1.16,4.14,1.6900000000000002,1.4161,1.3,1.19,2,5,3600,5329,60,73,100,196,10,14,13.221484468272136,13.221484468272136,13.221484468272136
OAK,OAK,6.1,6.1,2023,0,2017,1,1,1,1,1296,6889,36,83,0,0,5,4,5,5,256,2916,225,2704,15,52,16,54,10.382716049382717,4.6290174471992644,3.2222222222222223,2.1515151515151514,0.0005408328826392644,0.002593449931412894,0.023255813953488372,0.05092592592592592,0.00561531425061261,0.012005124980948027,0.07493540051679587,0.1095679012345679,9.8596,42.25,3.14,6.5,23,22,24,Oakland Athletics,Oakland Athletics,California,912935,677975,1849.0,5184.0,43.0,72.0,7,14,7,14,162,161,Daniel Mengden,4,81,2,9,234960,207975,15,15,225.0,225.0,26,26,0.043209876543209874,0.08695652173913043,SP,SP,0.4629629629629629,0.422360248447205,0,0,0,0,841,5041,29,71,234960,207975,537500,507500,0.003,0.003,537500,507500,0.0,0.0,0.0,0.0,537500,507500,34500000,42250000,537500,507500,75,68,1.9599999999999997,1.555108761600001,1.4,1.2470400000000004,1.1025,2.5921000000000003,1.05,1.61,9,9,81,1089,9,33,9,4,3,2,12.367170565872502,13.194684038983954,13.194684038983954
DET,DET,6.2,6.2,2022,0,2017,1,1,1,1,14400,5625,120,75,0,0,1,11,1,1,4096,900,3600,676,60,26,64,30,3.8202479338842976,10.415289256198346,1.9545454545454546,3.227272727272727,0.0023108855037519715,0.0012442105328642663,0.04807167049054954,0.035273368606701945,0.008828155571151644,0.012958812595390013,0.09395826504971047,0.11383678050344719,28.196099999999994,11.424399999999999,5.31,3.38,23,22,24,Detroit Tigers,Detroit Tigers,Michigan,3138590,2593090,10342.890000000001,4802.49,101.7,69.3,18,13,22,14,162,160,Daniel Norris,64,4,8,2,545500,340131,11,11,185.0,185.0,16,16,0.13580246913580246,0.0875,SP,SP,0.3950617283950617,0.5375,0,0,0,0,7396,5041,86,71,545500,340131,545500,514500,0.003,0.002,545500,514500,625.0,0.0,25.0,0.0,545500,514500,2000000,272257500,545500,514500,64,86,0.6400000000000001,2.8223999999999996,0.8,1.68,2.5921000000000003,1.9599999999999997,1.61,1.4,4,4,1936,484,44,22,25,16,5,4,13.209458084255262,13.209458084255262,13.209458084255262
ATL,ATL,6.3,6.3,2021,2021,2017,1,1,1,1,49,0,7,0,0,0,5,13,1,1,16,0,16,0,4,0,4,0,9.0,16.0,3.0,4.0,0.00217342874685532,0.0023337767509160074,0.04662004662004662,0.04830917874396135,0.01956085872169788,0.03734042801465612,0.13986013986013984,0.1932367149758454,6.300099999999999,0.0,2.51,0.0,26,25,27,Atlanta Braves,Atlanta Braves,Georgia,1560500,1015500,204.49,5.289999999999999,14.3,2.3,0,0,16,3,162,160,Daniel Winkler,1,0,1,0,545000,508000,18,18,205.0,205.0,23,23,0.09876543209876543,0.01875,RP,RP,0.4444444444444444,0.41875,0,0,0,0,324,16,18,4,545000,508000,545000,508000,0.005,0.005,545000,508000,0.0,0.0,0.0,0.0,545000,508000,34525000,19157500,545000,508000,72,67,0.22089999999999999,0.04409999999999999,0.47,0.21,0.8281000000000001,0.18489999999999998,0.91,0.43,3,3,36,1,6,1,1,0,1,0,13.208541073645382,13.208541073645382,13.208541073645382
TOR,TOR,6.1,6.1,2023,0,2017,1,1,0,0,2304,196,48,14,0,0,6,13,1,1,676,36,676,36,26,6,26,6,6.673611111111112,7.839999999999999,2.5833333333333335,2.8,0.0016324864809713297,0.0016444241851384838,0.04040404040404041,0.04055150040551501,0.01089457991814894,0.012892285611485713,0.10437710437710437,0.11354420113544202,12.6025,15.602500000000001,3.55,3.95,27,26,27,Toronto Blue Jays,Toronto Blue Jays,Toronto,643147,108147,4356.0,187.68999999999997,66.0,13.7,0,0,60,12,162,161,Danny Barnes,36,0,6,0,535000,108147,2,2,215.0,215.0,7,7,0.37037037037037035,0.07453416149068323,RP,RP,0.4691358024691358,0.546583850931677,0,0,0,0,3844,196,62,14,473526,108147,535000,507500,0.003,0.001,535000,507500,4606.3369,0.0,67.87,0.0,535000,507500,70000000,65800000,535000,507500,76,88,1.5376,0.010000000000000002,1.24,0.1,1.1881000000000002,1.9320999999999997,1.09,1.39,2,2,576,25,24,5,9,0,3,0,13.06796210034363,13.190022025878143,13.190022025878143
KC,KC,6.3,6.3,2022,0,2017,5,1,0,0,20449,26569,143,163,0,0,4,10,2,2,4489,5041,3844,4900,62,70,67,71,10.053539559785843,20.036281179138324,3.1707317073170733,4.476190476190476,0.0009696032048564095,0.0006743997609872194,0.031138452191083767,0.025969207939157857,0.00974794417731905,0.013512463238283609,0.0987316776790461,0.1162431212514685,14.5161,12.320099999999998,3.81,3.51,28,27,28,Kansas City Royals,Kansas City Royals,Missouri,13796781,8796781,21403.690000000002,32292.089999999997,146.3,179.7,24,26,24,42,162,161,Danny Duffy,100,9,10,3,5000000,4225000,4,4,205.0,205.0,9,9,0.14814814814814814,0.2608695652173913,SP,SP,0.4938271604938271,0.5031055900621118,0,0,0,0,16900,35344,130,188,5000000,4225000,5000000,4225000,0.034,0.03,5000000,4225000,4618.561599999999,4533.3288999999995,67.96,67.33,13000000,4225000,43800000,186750000,65000000,4225000,80,81,12.460899999999999,16.3216,3.53,4.04,1.5876000000000001,1.2995999999999999,1.26,1.14,2,2,1681,1764,41,42,81,144,9,12,15.424948470398375,15.424948470398375,15.424948470398375
CHW,TB,5.9,5.9,0,0,2017,1,1,1,1,1521,1089,39,33,0,0,1,4,2,2,529,196,529,144,23,12,23,14,2.5829081632653064,9.404444444444445,1.6071428571428572,3.066666666666667,0.003982329631341423,0.0022291951446346396,0.06310570205093533,0.047214353163361665,0.010285991713605076,0.02096434189354177,0.10141987829614604,0.14479068303430911,17.64,9.3636,4.2,3.06,29,28,30,Chicago White Sox,Tampa Bay Rays,Illinois,2980124,1951512,2430.49,1246.0899999999997,49.3,35.3,0,0,52,35,162,161,Danny Farquhar,4,0,2,0,128612,285120,6,1,185.0,185.0,9,4,0.32098765432098764,0.21739130434782608,RP,RP,0.4135802469135802,0.4161490683229814,0,0,0,0,2025,2116,45,46,128612,285120,535000,527000,0.002,0.005,535000,527000,1972.2480999999998,0.0,44.41,0.0,535000,527000,6000000,5275000,535000,527000,67,67,0.019600000000000003,0.2601,0.14,0.51,1.8496000000000004,1.8496000000000004,1.36,1.36,3,0,784,225,28,15,16,1,4,1,11.764555399029508,13.190022025878143,13.190022025878143
BAL,BAL,6.4,6.4,2020,2020,2017,4,4,1,0,1681,625,41,25,0,0,5,8,1,1,576,169,529,169,23,13,24,13,10.027777777777777,8.54437869822485,3.1666666666666665,2.923076923076923,0.0019557027221854006,0.0021710923549286367,0.044223327805417365,0.04659498207885305,0.01961135229747027,0.018550635269331074,0.14004053805048833,0.13620071684587814,11.7649,14.2129,3.43,3.77,33,33,34,Baltimore Orioles,Baltimore Orioles,Maryland,24493700,18493700,3636.0899999999997,961.0,60.3,31.0,0,0,64,34,162,161,Darren O'Day,9,1,3,1,6000000,5000000,7,7,220.0,220.0,14,14,0.3950617283950617,0.2111801242236025,RP,RP,0.4629629629629629,0.546583850931677,4,9,2,3,5776,1444,76,38,7000000,6000000,7000000,6000000,0.04,0.04,7000000,6000000,804.2896,0.0,28.36,0.0,7750000,7750000,55600000,220260000,31000000,31000000,75,88,1.0816000000000001,0.2304,1.04,0.48,1.1664,1.5129,1.08,1.23,3,3,576,169,24,13,4,9,2,3,15.761420707019587,15.761420707019587,15.761420707019587
ARI,PHI,5.718369351669941,5.721339712918669,2018,2017,2017,1,1,1,1,2304,5929,48,77,0,0,5,6,1,2,400,961,361,961,19,31,20,31,33.382716049382715,6.25,5.777777777777778,2.5,0.0003305785123966942,0.002391917058220452,0.01818181818181818,0.04890722909980131,0.011035608611366186,0.014949481613877824,0.10505050505050505,0.12226807274950327,9.672099999999999,14.7456,3.11,3.84,31,30,32,Arizona Diamondbacks,Philadelphia Phillies,Arizona,12125000,11275000,3025.0,5285.29,55.0,72.7,0,0,64,70,162,161,David Hernandez,1,16,1,4,292635,3900000,1,7,245.0,245.0,6,14,0.3950617283950617,0.43478260869565216,RP,RP,0.5740740740740741,0.4347826086956521,4,1,2,1,2704,6400,52,80,292635,3900000,850000,3900000,0.003,0.038,850000,3900000,3258.1263999999996,451.1375999999999,57.08,21.24,850000,3900000,9750000,8750000,850000,3900000,93,70,0.0016,0.81,0.04,0.9,1.0816000000000001,2.25,1.04,1.5,1,2,81,1024,9,32,9,9,3,3,12.586681377639472,13.652991628466498,13.652991628466498
HOU,HOU,6.7,6.7,2024,0,2017,1,1,1,1,1296,36,36,6,0,0,3,3,2,2,441,16,441,16,21,4,21,4,23.591836734693874,0.4444444444444444,4.857142857142857,0.6666666666666666,0.0007193082896610444,0.0022675736961451243,0.02681992337164751,0.047619047619047616,0.016969803731595248,0.0010078105316200553,0.13026819923371646,0.031746031746031744,42.5104,26.419599999999996,6.52,5.14,22,21,23,Houston Astros,Houston Astros,Texas,1485971,949871,841.0,49.0,29.0,7.0,6,1,6,3,162,161,David Paulino,0,1,0,1,536100,74871,2,1,215.0,215.0,11,10,0.037037037037037035,0.018633540372670808,RP,RP,0.6234567901234568,0.5217391304347826,0,0,0,0,1156,4,34,2,208030,74871,536100,507500,0.002,0.001,536100,507500,0.0,0.0,0.0,0.0,536100,507500,82000000,26000000,536100,507500,101,84,1.3422542342573305,1.555108761600001,1.1585569620253164,1.2470400000000004,2.1904,1.6641000000000001,1.48,1.29,1,0,49,9,7,3,4,0,2,0,12.245437579052428,13.19207598981563,13.19207598981563
SEA,MIA,6.2,6.2,0,0,2017,1,1,0,0,2601,3721,51,61,0,0,2,10,1,2,529,529,441,484,21,22,23,23,5.686390532544379,9.0,2.3846153846153846,3.0,0.002689993847633894,0.0023992065737462594,0.05186515060841811,0.04898169631348285,0.015296355547787998,0.021592859163716335,0.1236784360662278,0.14694508894044855,11.559999999999999,5.289999999999999,3.4,2.3,30,29,30,Seattle Mariners,Miami Marlins,Washington,10183850,5583850,3102.4900000000002,7430.4400000000005,55.7,86.2,0,5,54,64,162,160,David Phelps,25,36,5,6,1860138,2500000,0,2,198.0,198.0,4,2,0.3333333333333333,0.4,RP,RP,0.4814814814814814,0.49375,0,16,0,4,3844,12996,62,114,1860138,2500000,4600000,2500000,0.012,0.032,4600000,2500000,754.6008999999999,8695.5625,27.47,93.25,4600000,2500000,11535000,84707500,4600000,2500000,78,79,0.09,7.507600000000001,0.3,2.74,1.9043999999999996,1.3224999999999998,1.38,1.15,0,2,676,1444,26,38,16,49,4,7,14.436161236485566,15.341566861459324,15.341566861459324
BOS,BOS,6.5,6.5,2023,2023,2017,7,7,1,0,4225,51529,65,227,0,0,1,6,1,1,900,11236,784,10404,28,102,30,106,10.027777777777777,20.793599999999998,3.1666666666666665,4.56,0.0012743721178531367,0.0005834441877290019,0.035698348951360995,0.024154589371980676,0.012779120404027287,0.012131905061961773,0.11304477167930982,0.11014492753623188,11.424399999999999,15.920100000000001,3.38,3.99,30,30,31,Boston Red Sox,Boston Red Sox,Massachusetts,123042498,93042498,5580.09,52900.0,74.7,230.0,11,35,16,35,162,161,David Price,9,81,3,9,30000000,30000000,13,13,215.0,215.0,23,22,0.09876543209876543,0.21739130434782608,SP,SP,0.5740740740740741,0.577639751552795,0,0,0,0,5776,51984,76,228,30000000,30000000,30000000,30000000,0.143,0.144,30000000,30000000,0.0,883.2783999999999,0.0,29.72,31000000,31000000,5500000,230000000,217000000,217000000,93,93,2.4025000000000003,8.2944,1.55,2.88,1.4161,1.44,1.19,1.2,8,8,576,2500,24,50,36,289,6,17,17.216707939626428,17.216707939626428,17.216707939626428
NYY,NYY,6.8,6.8,2020,0,2017,1,1,1,1,841,2916,29,54,0,0,3,4,2,2,400,961,361,625,19,25,20,31,5.165289256198348,20.25,2.272727272727273,4.5,0.006706125425536737,0.0018162905508874107,0.08189093616229294,0.0426179604261796,0.03463907761124347,0.036779883655470066,0.1861157640052112,0.1917808219178082,8.2369,9.4864,2.87,3.08,28,27,29,New York Yankees,New York Yankees,New York,6035526,3035526,3564.09,5329.0,59.7,73.0,0,0,66,73,162,161,Dellin Betances,36,36,6,6,3000000,507500,40,40,265.0,265.0,53,52,0.4074074074074074,0.453416149068323,RP,RP,0.5617283950617284,0.5217391304347826,100,144,10,12,10000,15876,100,126,3000000,507500,3000000,507500,0.014,0.002,3000000,507500,4594.1284000000005,6401.600100000001,67.78,80.01,3000000,507500,102500000,1049914,3000000,507500,91,84,2.25,1.3224999999999998,1.5,1.15,1.4884,1.2544000000000002,1.22,1.12,27,27,1936,784,44,28,9,9,3,3,14.914122846632385,14.914122846632385,14.914122846632385
SF,SF,6.3,6.3,2023,0,2017,1,1,0,0,2025,1936,45,44,0,0,3,8,5,5,441,169,441,169,21,13,21,13,6.25,30.864197530864196,2.5,5.555555555555555,0.0017392154665236963,0.0003305785123966942,0.04170390229371463,0.01818181818181818,0.0108700966657731,0.010203040506070809,0.10425975573428657,0.10101010101010101,25.603599999999997,4.536899999999999,5.06,2.13,26,25,26,San Francisco Giants,San Francisco Giants,California,957102,632500,1391.2899999999997,3025.0,37.3,55.0,0,0,41,61,162,161,Derek Law,1,4,1,2,324602,507500,23,23,215.0,215.0,26,26,0.25308641975308643,0.37888198757763975,RP,RP,0.3950617283950617,0.5341614906832298,16,1,4,1,1225,2500,35,50,324602,474183,545000,507500,0.002,0.003,545000,507500,0.0,7017.412899999999,0.0,83.77,545000,507500,65250000,251000000,545000,507500,64,86,0.0081,2.0736,0.09,1.44,2.4964000000000004,0.9216,1.58,0.96,8,8,196,81,14,9,16,16,4,4,12.690355095473098,13.208541073645382,13.208541073645382
MIN,KC,6.1,6.1,2018,2017,2017,1,1,1,1,2916,21316,54,146,0,0,2,10,1,2,576,4489,361,4225,19,65,24,67,7.471111111111111,5.785975164353542,2.7333333333333334,2.4054054054054053,0.0011428879681783417,0.001081679012345679,0.03380662609871535,0.03288888888888889,0.008538642997812412,0.006258567901234567,0.09240477800315529,0.0791111111111111,12.0409,21.902399999999997,3.47,4.68,30,29,31,Minnesota Twins,Kansas City Royals,Minnesota,14961293,12768375,2430.49,15625.0,49.3,125.0,4,14,18,33,162,161,Dillon Gee,4,81,2,9,192918,2000000,6,4,205.0,205.0,15,9,0.1111111111111111,0.20496894409937888,RP,RP,0.5246913580246914,0.5031055900621118,1,0,1,0,1681,7921,41,89,192918,2000000,535000,2000000,0.002,0.014,535000,2000000,0.0,0.0,0.0,0.0,535000,2000000,26550000,186750000,535000,2000000,85,81,0.42250000000000004,0.2916,0.65,0.54,1.9599999999999997,2.1315999999999997,1.4,1.46,3,2,225,1369,15,37,9,64,3,8,12.170020507137671,13.190022025878143,13.190022025878143
BOS,HOU,6.8,6.8,2018,2017,2017,1,1,1,1,7744,38025,88,195,0,0,1,3,1,2,2916,9604,2704,8649,52,93,54,98,4.7707756232686975,3.4404266389177938,2.1842105263157894,1.8548387096774193,0.0021862844896030293,0.0014598455376325337,0.04675772117632583,0.03820792506316633,0.01043027274852858,0.005022491476376237,0.10212870677986959,0.07086953842361496,26.832399999999996,21.5296,5.18,4.64,32,31,33,Boston Red Sox,Houston Astros,Massachusetts,37200500,35000500,8154.089999999999,32508.090000000004,90.3,180.3,15,32,18,32,162,161,Doug Fister,81,169,9,13,2200000,11000000,13,1,210.0,210.0,23,10,0.1111111111111111,0.19875776397515527,SP,SP,0.5740740740740741,0.5217391304347826,0,0,0,0,6889,13225,83,115,2200000,11000000,1750000,7000000,0.011,0.107,2200000,11000000,1636.2025000000003,476.11240000000004,40.45,21.82,1750000,7000000,5500000,26000000,1750000,7000000,93,84,0.0036,1.555108761600001,0.06,1.2470400000000004,1.9320999999999997,2.0164,1.39,1.42,8,0,1444,3844,38,62,25,144,5,12,14.603967918328545,14.375126345899696,14.603967918328545
BOS,BOS,6.5,6.5,2019,0,2017,1,1,0,0,27889,19044,167,138,0,0,1,6,1,1,4761,4225,4096,3969,64,63,69,65,6.359168241965974,8.188402366863906,2.5217391304347827,2.8615384615384616,0.001948110224444762,0.0017900891167373634,0.04413740165035502,0.04230944476990171,0.012388360671138335,0.014657969960389546,0.111303012857417,0.12107010349541106,11.0224,11.0224,3.32,3.32,28,27,28,Boston Red Sox,Boston Red Sox,Massachusetts,10671259,6221259,30171.689999999995,29138.489999999994,173.7,170.7,32,30,32,31,162,161,Drew Pomeranz,36,144,6,12,4450000,1350000,13,13,246.0,246.0,23,22,0.19753086419753085,0.19254658385093168,SP,SP,0.5740740740740741,0.577639751552795,0,0,0,0,30276,34596,174,186,4450000,597540,4450000,1350000,0.021,0.003,4450000,1350000,7160.544400000001,4576.522500000001,84.62,67.65,4450000,1350000,5500000,230000000,4450000,1350000,93,93,14.2884,0.2304,3.78,0.48,1.8496000000000004,1.4161,1.36,1.19,8,8,4761,4225,69,65,289,121,17,11,15.308414654142423,15.308414654142423,15.308414654142423
DET,DET,6.6,6.6,2022,0,2017,1,1,0,0,1764,784,42,28,0,0,1,11,1,1,484,225,484,225,22,15,22,15,7.716049382716049,2.0408163265306123,2.7777777777777777,1.4285714285714286,0.0008499859752314088,0.0016757292842242055,0.02915451895043732,0.04093567251461988,0.006558533759501611,0.0034198556820902153,0.08098477486232589,0.05847953216374269,33.292899999999996,50.5521,5.77,7.11,26,25,26,Detroit Tigers,Detroit Tigers,Michigan,1242497,1037887,1176.4899999999998,361.0,34.3,19.0,2,0,24,19,162,160,Drew VerHagen,9,0,3,0,204610,509500,11,11,230.0,230.0,16,16,0.14814814814814814,0.11875,RP,RP,0.3950617283950617,0.5375,0,0,0,0,625,100,25,10,204610,139200,535000,509500,0.001,0.001,535000,509500,0.0,0.0,0.0,0.0,535000,509500,2000000,272257500,535000,509500,64,86,0.019600000000000003,1.555108761600001,0.14,1.2470400000000004,2.2201,3.3856,1.49,1.84,4,4,81,49,9,7,0,1,0,1,12.228861007160605,13.190022025878143,13.190022025878143
BAL,BAL,6.1,6.1,2022,0,2017,1,1,0,0,23104,11881,152,109,0,0,5,8,1,1,6400,2704,6084,2401,78,49,80,52,8.882737408688966,6.1315192743764175,2.980392156862745,2.4761904761904763,0.0011150430848403873,0.0018096738330673759,0.03339226085248478,0.0425402613187481,0.009904634922011655,0.011096049987787264,0.09952203234466052,0.10533778993213815,17.139599999999998,16.160399999999996,4.14,4.02,24,23,24,Baltimore Orioles,Baltimore Orioles,Maryland,9665000,8025000,28798.089999999997,12034.09,169.7,109.7,28,14,28,36,162,161,Dylan Bundy,81,36,9,6,1640000,1800000,7,7,200.0,200.0,14,14,0.1728395061728395,0.2236024844720497,SP,SP,0.4629629629629629,0.546583850931677,0,0,0,0,23104,10816,152,104,1640000,1800000,1640000,1800000,0.009,0.012,1640000,1800000,6258.3921,980.3160999999999,79.11,31.31,1640000,1800000,55600000,220260000,1640000,1800000,75,88,6.969600000000001,2.4336,2.64,1.56,1.44,1.9043999999999996,1.2,1.38,3,3,2601,1764,51,42,169,100,13,10,14.310206799800381,14.310206799800381,14.310206799800381
BOS,BOS,6.2,6.2,2022,0,2017,1,1,1,1,15876,9801,126,99,0,0,1,6,1,1,4356,3364,4096,3136,64,56,66,58,9.0,6.25,3.0,2.5,0.0016372459142511837,0.0017253110681939984,0.040462895524803755,0.04153686396677051,0.014735213228260654,0.01078319417621249,0.12138868657441126,0.10384215991692627,17.556100000000004,22.1841,4.19,4.71,23,22,24,Boston Red Sox,Boston Red Sox,Massachusetts,1362014,777514,18851.290000000005,11449.0,137.3,107.0,24,20,25,20,162,161,Eduardo Rodriguez,49,49,7,7,584500,241995,13,13,231.0,231.0,23,22,0.15432098765432098,0.12422360248447205,SP,SP,0.5740740740740741,0.577639751552795,0,0,0,0,22500,10000,150,100,584500,241995,584500,521000,0.003,0.001,584500,521000,3545.0116,1118.2335999999998,59.54,33.44,584500,521000,5500000,230000000,584500,521000,93,93,2.9240999999999997,0.1369,1.71,0.37,1.6384,1.6900000000000002,1.28,1.3,8,8,2500,1600,50,40,36,9,6,3,13.27851205989426,13.27851205989426,13.27851205989426
PHI,PHI,6.0,6.0,2023,0,2017,1,1,0,0,3249,1296,57,36,0,0,3,6,2,2,841,324,729,289,27,17,29,18,7.174744897959183,13.223140495867767,2.6785714285714284,3.6363636363636362,0.002907230173904649,0.0009336419753086419,0.05391873676102445,0.030555555555555555,0.020858634857415376,0.012345679012345678,0.14442518775274407,0.1111111111111111,17.7241,14.6689,4.21,3.83,24,23,24,Philadelphia Phillies,Philadelphia Phillies,Pennsylvania,935395,507500,3329.2900000000004,1600.0,57.7,40.0,0,0,60,42,162,161,Edubray Ramos,49,9,7,3,427895,507500,7,7,160.0,160.0,14,14,0.37037037037037035,0.2608695652173913,RP,RP,0.4074074074074074,0.4347826086956521,0,0,0,0,5625,1600,75,40,427895,280073,540000,507500,0.004,0.003,540000,507500,1269.4969,0.0,35.63,0.0,540000,507500,11750000,8750000,540000,507500,66,70,0.22089999999999999,0.17639999999999997,0.47,0.42,2.1609,1.3688999999999998,1.47,1.17,2,2,784,121,28,11,4,1,2,1,12.966633117363514,13.199324418540456,13.199324418540456
