"Rank","Player","Year","Pos","Team","BaseSalary","Payroll Salary","Adj Salary",""
"","Hernan Perez","2019","2B","MIL","$2,500,000","$2,500,000","$2,500,000",""
"","James McCann","2019","C","CHW","$2,500,000","$2,500,000","$2,500,000",""
"","David Phelps","2019","RP","CHC","$2,500,000","$2,500,000","$833,342",""
"","Martin Maldonado","2019","C","HOU","$2,500,000","$2,500,000","$806,452",""
"","Sergio Romo","2019","RP","MIN","$2,500,000","$2,500,000","$873,665",""
"","Sandy Leon","2019","C","BOS","$2,475,000","$2,475,000","$2,222,102",""
"","Mike Montgomery","2019","SP","KC","$2,440,000","$2,440,000","$996,989",""
"","Alex Bregman","2019","3B","HOU","$640,500","$2,307,166","$2,307,166",""
"","Jake Diekman","2019","RP","OAK","$2,250,000","$2,250,000","$786,305",""
"","Chris Martin","2019","RP","ATL","$2,250,000","$2,250,000","$750,014",""
"","Jonny Venters","2019","RP","WSH","$2,250,000","$2,250,000","$289,436",""
"","Craig Stammen","2019","RP","SD","$2,250,000","$2,250,000","$2,250,000",""
"","Vincent Velasquez","2019","SP","PHI","$2,249,000","$2,249,000","$2,249,000",""
"","Junior Guerra","2019","RP","MIL","$2,225,000","$2,225,000","$2,225,000",""
"","Jake Marisnick","2019","CF","HOU","$2,212,500","$2,212,500","$2,212,500",""
"","Liam Hendriks","2019","RP/CL","OAK","$2,150,000","$2,150,000","$2,150,000",""
"","Mychal Givens","2019","RP","BAL","$2,150,000","$2,150,000","$2,150,000",""
"","Jared Hughes","2019","RP","PHI","$2,125,000","$2,125,000","$525,550",""
"","Anthony DeSclafani","2019","SP","CIN","$2,125,000","$2,125,000","$2,125,000",""
"","Pedro Baez","2019","RP","LAD","$2,100,000","$2,100,000","$2,100,000",""
"","Austin Hedges","2019","C","SD","$2,060,000","$2,060,000","$2,060,000",""
"","Mark Canha","2019","CF","OAK","$2,050,000","$2,050,000","$2,050,000",""
"","Jordan Lyles","2019","SP","MIL","$2,050,000","$2,050,000","$694,386",""
"","Robbie Grossman","2019","DH","OAK","$2,000,000","$2,000,000","$2,000,000",""
"","Derek Dietrich","2019","2B","CIN","$2,000,000","$2,000,000","$2,000,000",""
"","Brian McCann","2019","C","ATL","$2,000,000","$2,000,000","$2,000,000",""
"","Gio Gonzalez","2019","SP","MIL","$2,000,000","$2,000,000","$1,709,677",""
"","Merrill Kelly","2019","RP","ARI","$2,000,000","$2,000,000","$2,000,000",""
"","Ketel Marte","2019","2B","ARI","$2,000,000","$2,000,000","$2,000,000",""
"","Neil Walker","2019","1B","MIA","$2,000,000","$2,000,000","$2,000,000",""
"","Adam Warren","2019","RP","SD","$2,000,000","$2,000,000","$2,000,000",""
"","Logan Forsythe","2019","2B","TEX","$2,000,000","$2,000,000","$2,000,000",""
"","Hunter Pence","2019","RF","TEX","$2,000,000","$2,000,000","$2,000,000",""
"","Edinson Volquez","2019","RP","TEX","$2,000,000","$2,000,000","$2,000,000",""
"","Aledmys Diaz","2019","SS","HOU","$2,000,000","$2,000,000","$2,000,000",""
"","Devon Travis","2019","2B","TOR","$1,950,000","$1,950,000","$1,950,000",""
"","Michael Lorenzen","2019","RP","CIN","$1,950,000","$1,950,000","$1,950,000",""
"","Domingo Santana","2019","RF","SEA","$1,950,000","$1,950,000","$1,950,000",""
"","Andrew Chafin","2019","RP","ARI","$1,945,000","$1,945,000","$1,945,000",""
"","Lourdes Gurriel Jr.","2019","2B","TOR","$1,500,000","$1,928,571","$1,928,571",""
"","Jose Alvarez","2019","RP","PHI","$1,925,000","$1,925,000","$1,925,000",""
"","Jeremy Hellickson","2019","RP","WSH","$1,300,000","$1,900,000","$1,900,000",""
"","Eloy Jimenez","2019","OF","CHW","$1,000,000","$1,833,333","$1,833,333",""
"","Archie Bradley","2019","CL","ARI","$1,830,000","$1,830,000","$1,830,000",""
"","Hector Neris","2019","RP","PHI","$1,800,000","$1,800,000","$1,800,000",""
"","Austin Romine","2019","C","NYY","$1,800,000","$1,800,000","$1,800,000",""
"","Tim Beckham","2019","3B","SEA","$1,750,000","$1,800,000","$1,800,000",""
"","Francisco Liriano","2019","RP","PIT","$1,800,000","$1,800,000","$1,800,000",""
"","Byron Buxton","2019","CF","MIN","$1,750,000","$1,750,000","$1,750,000",""
"","Cam Bedrosian","2019","RP","LAA","$1,750,000","$1,750,000","$1,750,000",""
"","Curtis Granderson","2019","LF","MIA","$1,750,000","$1,750,000","$1,750,000",""
"","Kyle Barraclough","2019","RP","SF","$1,725,000","$1,725,000","$482,248",""
"","Luis Garcia","2019","RP","LAA","$1,675,000","$1,675,000","$1,675,000",""
"","Paul DeJong","2019","SS","STL","$1,500,000","$1,666,666","$1,666,666",""
"","Manuel Pina","2019","C","MIL","$1,600,000","$1,600,000","$1,600,000",""
"","Blake Snell","2019","SP","TB","$1,000,000","$1,600,000","$1,600,000",""
"","Luis Avilan","2019","RP","NYM","$1,600,000","$1,600,000","$1,600,000",""
"","Matt Barnes","2019","RP","BOS","$1,600,000","$1,600,000","$1,600,000",""
"","Leury Garcia","2019","CF","CHW","$1,550,000","$1,550,000","$1,550,000",""
"","Taylor Rogers","2019","RP/CL","MIN","$1,525,000","$1,525,000","$1,525,000",""
"","Ryan Tepera","2019","RP","TOR","$1,525,000","$1,525,000","$1,525,000",""
"","Chris Devenski","2019","RP","HOU","$1,525,000","$1,525,000","$1,525,000",""
"","Matt Wieters","2019","C","STL","$1,500,000","$1,500,000","$1,500,000",""
"","Scott Kingery","2019","SS","PHI","$1,250,000","$1,500,000","$1,500,000",""
"","Brett Anderson","2019","SP","OAK","$1,500,000","$1,500,000","$1,500,000",""
"","Jerry Blevins","2019","RP","ATL","$1,500,000","$1,500,000","$1,217,815",""
"","Drew Pomeranz","2019","RP","MIL","$1,500,000","$1,500,000","$491,965",""
"","Daniel Descalso","2019","2B","CHC","$1,500,000","$1,500,000","$1,500,000",""
"","Daniel Hudson","2019","RP","WSH","$1,500,000","$1,500,000","$491,965",""
"","C.J. Edwards","2019","RP","SD","$1,500,000","$1,500,000","$491,965",""
"","Jose Leclerc","2019","RP","TEX","$1,000,000","$1,500,000","$1,500,000",""
"","Robbie Erlin","2019","RP","SD","$1,450,000","$1,450,000","$1,450,000",""
"","Hansel Robles","2019","RP","LAA","$1,400,000","$1,400,000","$1,400,000",""
"","Ryan Buchter","2019","RP","OAK","$1,400,000","$1,400,000","$1,400,000",""
"","Tim Anderson","2019","SS","CHW","$1,400,000","$1,400,000","$1,400,000",""
"","T.J. McFarland","2019","RP","ARI","$1,400,000","$1,400,000","$1,400,000",""
"","Cory Gearrin","2019","RP","NYY","$1,400,000","$1,400,000","$278,499",""
"","Delino DeShields","2019","CF","TEX","$1,400,000","$1,400,000","$1,400,000",""
"","Charlie Culberson","2019","2B","ATL","$1,395,000","$1,395,000","$1,395,000",""
"","Tommy Kahnle","2019","RP","NYY","$1,387,500","$1,387,500","$1,387,500",""
"","Hunter Strickland","2019","RP","WSH","$1,300,000","$1,375,000","$419,355",""
"","Steven Wright","2019","RP","BOS","$1,375,000","$1,375,000","$717,070",""
"","Tommy La Stella","2019","2B","LAA","$1,350,000","$1,350,000","$1,350,000",""
"","Heath Hembree","2019","RP","BOS","$1,312,500","$1,312,500","$1,312,500",""
"","Ehire Adrianza","2019","SS","MIN","$1,300,000","$1,300,000","$1,300,000",""
"","Blaine Hardy","2019","RP","DET","$1,300,000","$1,300,000","$1,300,000",""
"","Brandon Drury","2019","3B","TOR","$1,300,000","$1,300,000","$1,300,000",""
"","German Marquez","2019","SP","COL","$1,000,000","$1,300,000","$1,300,000",""
"","Scott Oberg","2019","RP","COL","$1,300,000","$1,300,000","$1,300,000",""
"","Daniel Norris","2019","SP","DET","$1,275,000","$1,275,000","$1,275,000",""
"","Chaz Roe","2019","RP","TB","$1,275,000","$1,275,000","$1,275,000",""
"","Alexander Claudio","2019","RP","MIL","$1,275,000","$1,275,000","$1,275,000",""
"","Dominic Leone","2019","RP","STL","$1,260,000","$1,260,000","$1,260,000",""
"","Bryan Holaday","2019","C","MIA","$1,250,000","$1,250,000","$866,880",""
"","Cory Spangenberg","2019","2B","MIL","$1,200,000","$1,200,000","$238,724",""
"","Greg Bird","2019","1B","NYY","$1,200,000","$1,200,000","$1,200,000",""
"","Aaron Loup","2019","RP","SD","$1,200,000","$1,200,000","$1,200,000",""
"","Travis Jankowski","2019","RF","SD","$1,165,000","$1,165,000","$1,165,000",""
"","Brandon Workman","2019","RP","BOS","$1,150,000","$1,150,000","$1,150,000",""
"","Melky Cabrera","2019","LF","PIT","$1,150,000","$1,150,000","$1,150,000",""
"","Jose Martinez","2019","1B","STL","$1,000,000","$1,125,000","$1,125,000",""
"","Adam Conley","2019","RP","MIA","$1,125,000","$1,125,000","$1,125,000",""
"","Adam Morgan","2019","RP","PHI","$1,100,000","$1,100,000","$1,100,000",""
"","Caleb Joseph","2019","C","ARI","$1,100,000","$1,100,000","$473,120",""
"","Josh Phegley","2019","C","OAK","$1,075,000","$1,075,000","$1,075,000",""
"","Logan Morrison","2019","DH","PHI","$1,000,000","$1,000,000","$252,672",""
"","Ronald Acuna Jr.","2019","LF","ATL","$1,000,000","$1,000,000","$1,000,000",""
"","Ozzie Albies","2019","2B","ATL","$1,000,000","$1,000,000","$1,000,000",""
"","Adeiny Hechavarria","2019","SS","ATL","$1,000,000","$1,000,000","$241,935",""
"","Matt Joyce","2019","LF","ATL","$1,000,000","$1,000,000","$1,000,000",""
"","Brandon Lowe","2019","2B","TB","$1,000,000","$1,000,000","$1,000,000",""
"","Josh Tomlin","2019","RP","ATL","$1,000,000","$1,000,000","$1,000,000",""
"","Jay Jackson","2019","RP","MIL","$1,000,000","$1,000,000","$365,568",""
"","Whit Merrifield","2019","2B","KC","$1,000,000","$1,000,000","$1,000,000",""
"","Joe Ross","2019","SP","WSH","$1,000,000","$1,000,000","$704,256",""
"","Gorkys Hernandez","2019","LF","BOS","$1,000,000","$1,000,000","$155,914",""
"","Ryan Goins","2019","2B","CHW","$975,000","$975,000","$393,150",""
"","Tony Wolters","2019","C","COL","$960,000","$960,000","$960,000",""
"","Curt Casali","2019","C","CIN","$950,000","$950,000","$950,000",""
"","Matt Andriese","2019","RP","ARI","$920,000","$920,000","$920,000",""
"","Roenis Elias","2019","RP","WSH","$910,000","$910,000","$303,902",""
"","Greg Garcia","2019","2B","SD","$910,000","$910,000","$910,000",""
"","Trevor May","2019","RP","MIN","$900,000","$900,000","$900,000",""
"","John Ryan Murphy","2019","C","ATL","$900,000","$900,000","$280,662",""
"","Marco Gonzales","2019","SP","SEA","$900,000","$900,000","$900,000",""
"","Xavier Cedeno","2019","RP","CHC","$900,000","$900,000","$900,000",""
"","Joseph Biagini","2019","RP","HOU","$900,000","$900,000","$183,882",""
"","Tyler Saladino","2019","SS","MIL","$887,500","$887,500","$176,564",""
"","Ryan Dull","2019","RP","TOR","$860,000","$860,000","$32,368",""
"","Ji-Man Choi","2019","1B","TB","$850,000","$850,000","$850,000",""
"","Cheslor Cuthbert","2019","DH","KC","$850,000","$850,000","$557,540",""
"","Michael Feliz","2019","RP","PIT","$850,000","$850,000","$648,940",""
"","Ronald Torreyes","2019","2B","MIN","$800,000","$800,000","$800,000",""
"","Jesse Hahn","2019","RP","KC","$800,000","$800,000","$800,000",""
"","Fernando Abad","2019","RP","SF","$800,000","$800,000","$197,846",""
"","Javy Guerra","2019","RP","WSH","$800,000","$800,000","$554,829",""
"","Guillermo Heredia","2019","CF","TB","$782,000","$782,000","$723,088",""
"","Andrew Benintendi","2019","LF","BOS","$717,500","$717,500","$717,500",""
"","Yimi Garcia","2019","RP","LAD","$710,000","$710,000","$710,000",""
"","Gordon Beckham","2019","2B","DET","$700,000","$700,000","$700,000",""
"","Josh Hader","2019","RP/CL","MIL","$687,600","$687,600","$687,600",""
"","Aaron Judge","2019","RF","NYY","$684,300","$684,300","$684,300",""
"","Willson Contreras","2019","C","CHC","$684,000","$684,000","$684,000",""
"","Niko Goodrum","2019","LF","DET","$670,500","$670,500","$670,500",""
"","Gary Sanchez","2019","C","NYY","$669,800","$669,800","$669,800",""
"","Rajai Davis","2019","CF","NYM","$555,000","$655,000","$154,968",""
"","Shohei Ohtani","2019","DH","LAA","$650,000","$650,000","$650,000",""
"","Scott Barlow","2019","P","KC","$650,000","$650,000","$604,635",""
"","Allen Webster","2019","SP","CHC","$650,000","$650,000","$618,615",""
"","Richard Rodriguez","2019","RP/CL","PIT","$650,000","$650,000","$615,120",""
"","Jesus Aguilar","2019","1B","TB","$637,500","$637,500","$205,620",""
"","Jose Berrios","2019","SP","MIN","$620,000","$620,000","$620,000",""
"","Miguel Andujar","2019","3B","NYY","$617,600","$617,600","$617,600",""
"","Albert Almora","2019","CF","CHC","$615,500","$615,500","$562,530",""
"","Rafael Devers","2019","3B","BOS","$614,500","$614,500","$614,500",""
"","Edwin Diaz","2019","RP/CL","NYM","$607,425","$607,425","$607,425",""
"","Joey Gallo","2019","LF","TEX","$605,500","$605,500","$605,500",""
"","Gleyber Torres","2019","SS","NYY","$605,200","$605,200","$605,200",""
"","Cody Bellinger","2019","RF","LAD","$605,000","$605,000","$605,000",""
"","Ian Happ","2019","CF","CHC","$603,500","$603,500","$214,170",""
"","Chad Green","2019","RP","NYY","$598,650","$598,650","$540,792",""
"","Brandon Nimmo","2019","CF","NYM","$598,285","$598,285","$598,285",""
"","Nick Pivetta","2019","RP","PHI","$598,000","$598,000","$440,455",""
"","Jordan Montgomery","2019","SP","NYY","$596,600","$596,600","$596,600",""
"","Ross Stripling","2019","SP","LAD","$595,000","$595,000","$595,000",""
"","Seth Lugo","2019","RP","NYM","$591,875","$591,875","$591,875",""
"","Max Stassi","2019","C","LAA","$590,100","$590,100","$187,207",""
"","Mitch Haniger","2019","RF","SEA","$590,100","$590,100","$590,100",""
"","Zach Eflin","2019","SP","PHI","$590,000","$590,000","$590,000",""
"","Jameson Taillon","2019","SP","PIT","$587,500","$587,500","$587,500",""
"","Josh Bell","2019","1B","PIT","$587,000","$587,000","$587,000",""
"","Grant Dayton","2019","RP","ATL","$585,000","$585,000","$327,080",""
"","Luke Jackson","2019","RP","ATL","$585,000","$585,000","$585,000",""
"","Dansby Swanson","2019","SS","ATL","$585,000","$585,000","$585,000",""
"","Brian Anderson","2019","3B","MIA","$585,000","$585,000","$585,000",""
"","Adam Frazier","2019","2B","PIT","$584,000","$584,000","$584,000",""
"","Trevor Williams","2019","SP","PIT","$584,000","$584,000","$584,000",""
"","Tony Kemp","2019","LF","CHC","$583,600","$583,600","$191,418",""
"","Brian Goodwin","2019","RF","LAA","$583,500","$583,500","$583,500",""
"","Tyler White","2019","1B","LAD","$582,900","$582,900","$206,835",""
"","Joe Musgrove","2019","SP","PIT","$582,500","$582,500","$582,500",""
"","Robert Gsellman","2019","RP","NYM","$582,500","$582,500","$582,500",""
"","Hunter Renfroe","2019","RF","SD","$582,100","$582,100","$582,100",""
"","Matthew Strahm","2019","SP","SD","$581,700","$581,700","$581,700",""
"","Kyle Crick","2019","RP","PIT","$581,500","$581,500","$581,500",""
"","Edgar Santana","2019","RP","PIT","$581,500","$581,500","$581,500",""
"","Luke Weaver","2019","SP","ARI","$581,300","$581,300","$581,300",""
"","Omar Narvaez","2019","C","SEA","$581,200","$581,200","$581,200",""
"","Wilmer Difo","2019","SS","WSH","$581,100","$581,100","$240,548",""
"","Jonathan Holder","2019","RP","NYY","$580,300","$580,300","$474,240",""
"","Matt Chapman","2019","3B","OAK","$580,000","$580,000","$580,000",""
"","Jesse Winker","2019","LF","CIN","$580,000","$580,000","$580,000",""
"","Reynaldo Lopez","2019","SP","CHW","$580,000","$580,000","$580,000",""
"","Ryon Healy","2019","1B","SEA","$579,800","$579,800","$579,800",""
"","Colin Moran","2019","3B","PIT","$579,500","$579,500","$579,500",""
"","Sam Gaviglio","2019","RP","TOR","$579,500","$579,500","$579,500",""
"","Luke Maile","2019","C","TOR","$579,000","$579,000","$579,000",""
"","Luis Cessa","2019","RP","NYY","$578,975","$578,975","$578,975",""
"","Teoscar Hernandez","2019","LF","TOR","$578,600","$578,600","$516,426",""
"","Elias Diaz","2019","C","PIT","$578,500","$578,500","$578,500",""
"","Mallex Smith","2019","LF","SEA","$578,400","$578,400","$528,700",""
"","Harrison Bader","2019","RF","STL","$578,300","$578,300","$509,876",""
"","Juan Soto","2019","LF","WSH","$578,300","$578,300","$578,300",""
"","Jake Junis","2019","SP","KC","$578,250","$578,250","$578,250",""
"","Kevin McCarthy","2019","RP","KC","$578,250","$578,250","$447,696",""
"","Brad Keller","2019","SP","KC","$578,175","$578,175","$578,175",""
"","Chad Kuhl","2019","SP","PIT","$578,000","$578,000","$578,000",""
"","Hanser Alberto","2019","SS","BAL","$578,000","$578,000","$578,000",""
"","Domingo German","2019","SP","NYY","$577,500","$577,500","$577,500",""
"","Ryan Brasier","2019","RP","BOS","$577,500","$577,500","$501,242",""
"","Manuel Margot","2019","CF","SD","$577,100","$577,100","$577,100",""
"","Erik Gonzalez","2019","2B","PIT","$577,000","$577,000","$577,000",""
"","Adalberto Mondesi","2019","SS","KC","$576,000","$576,000","$576,000",""
"","Jose Pirela","2019","2B","PHI","$575,500","$575,500","$83,538",""
"","Amed Rosario","2019","SS","NYM","$575,500","$575,500","$575,500",""
"","Trey Mancini","2019","LF","BAL","$575,500","$575,500","$575,500",""
"","Scott Alexander","2019","RP","LAD","$575,000","$575,000","$575,000",""
"","Austin Barnes","2019","C","LAD","$575,000","$575,000","$451,286",""
"","Max Muncy","2019","1B","LAD","$575,000","$575,000","$575,000",""
"","Mitch Garver","2019","C","MIN","$575,000","$575,000","$575,000",""
"","Rhys Hoskins","2019","1B","PHI","$575,000","$575,000","$575,000",""
"","Nick Williams","2019","RF","PHI","$575,000","$575,000","$333,828",""
"","Luke Bard","2019","RP","LAA","$575,000","$575,000","$299,827",""
"","Matt Olson","2019","1B","OAK","$575,000","$575,000","$575,000",""
"","Johan Camargo","2019","3B","ATL","$575,000","$575,000","$525,470",""
"","A.J. Minter","2019","RP","ATL","$575,000","$575,000","$374,011",""
"","Sean Newcomb","2019","RP","ATL","$575,000","$575,000","$513,106",""
"","Yoan Moncada","2019","2B","CHW","$575,000","$575,000","$575,000",""
"","Brandon Brennan","2019","RP","SEA","$575,000","$575,000","$575,000",""
"","Drew Steckenrider","2019","RP/CL","MIA","$575,000","$575,000","$575,000",""
"","Kendall Graveman","2019","SP","CHC","$575,000","$575,000","$575,000",""
"","Jesse Biddle","2019","RP","TEX","$575,000","$575,000","$290,554",""
"","Brian Johnson","2019","RP","BOS","$575,000","$575,000","$575,000",""
"","Silvino Bracho","2019","RP","ARI","$574,600","$574,600","$574,600",""
"","Steven Brault","2019","SP","PIT","$574,500","$574,500","$571,465",""
"","Jose Osuna","2019","1B","PIT","$573,500","$573,500","$502,529",""
"","Edubray Ramos","2019","RP","PHI","$573,500","$573,500","$474,782",""
"","Luke Voit","2019","1B","NYY","$573,200","$573,200","$573,200",""
"","Tim Hill","2019","RP","KC","$573,175","$573,175","$339,020",""
"","Lucas Giolito","2019","SP","CHW","$573,000","$573,000","$573,000",""
"","Jake Cave","2019","RF","MIN","$572,500","$572,500","$397,062",""
"","Trevor Hildenberger","2019","RP","MIN","$572,500","$572,500","$233,928",""
"","Kevan Smith","2019","C","LAA","$572,500","$572,500","$572,500",""
"","Richard Bleier","2019","RP","BAL","$572,500","$572,500","$572,500",""
"","Tyler Wade","2019","2B","NYY","$572,000","$572,000","$261,375",""
"","Keon Broxton","2019","RF","SEA","$571,765","$571,765","$199,810",""
"","David Bote","2019","3B","CHC","$561,500","$571,500","$571,500",""
"","John Gant","2019","RP","STL","$571,300","$571,300","$571,300",""
"","Dylan Covey","2019","SP","CHW","$571,000","$571,000","$383,750",""
"","Adam Engel","2019","CF","CHW","$571,000","$571,000","$343,840",""
"","Buck Farmer","2019","RP","DET","$570,800","$570,800","$570,800",""
"","Joe Wendle","2019","2B","TB","$570,400","$570,400","$570,400",""
"","Daniel Robertson","2019","SS","TB","$570,300","$570,300","$367,920",""
"","Walker Buehler","2019","SP","LAD","$570,000","$570,000","$570,000",""
"","Tyler Mahle","2019","SP","CIN","$570,000","$570,000","$453,620",""
"","Trevor Richards","2019","SP","TB","$570,000","$570,000","$131,795",""
"","Matt Wisler","2019","RP","SEA","$570,000","$570,000","$269,720",""
"","Jorge Alfaro","2019","C","MIA","$570,000","$570,000","$570,000",""
"","Lewis Brinson","2019","CF","MIA","$570,000","$570,000","$272,785",""
"","Wandy Peralta","2019","RP","SF","$570,000","$570,000","$70,495",""
"","Joey Rickard","2019","LF","SF","$570,000","$570,000","$131,795",""
"","Victor Caratini","2019","C","CHC","$569,500","$569,500","$569,500",""
"","Ronald Guzman","2019","1B","TEX","$569,500","$569,500","$447,052",""
"","Isiah Kiner-Falefa","2019","C","TEX","$569,500","$569,500","$529,726",""
"","John Brebbia","2019","RP","STL","$569,300","$569,300","$569,300",""
"","Joe Jimenez","2019","RP","DET","$569,200","$569,200","$569,200",""
"","Dovydas Neverauskas","2019","RP","PIT","$569,000","$569,000","$204,953",""
"","Felix Pena","2019","SP","LAA","$569,000","$569,000","$569,000",""
"","Noe Ramirez","2019","RP","LAA","$569,000","$569,000","$569,000",""
"","Jace Fry","2019","RP","CHW","$569,000","$569,000","$569,000",""
"","Miguel Castro","2019","RP","BAL","$569,000","$569,000","$569,000",""
"","Sam Tuivailala","2019","RP","SEA","$568,600","$568,600","$568,600",""
"","Hector Velazquez","2019","RP","BOS","$568,500","$568,500","$511,379",""
"","Tim Mayza","2019","RP","TOR","$568,300","$568,300","$568,300",""
"","Brent Suter","2019","RP","MIL","$568,300","$568,300","$568,300",""
"","Eric Skoglund","2019","RP","KC","$568,175","$568,175","$397,150",""
"","Jeff McNeil","2019","2B","NYM","$567,714","$567,714","$567,714",""
"","Ben Gamel","2019","LF","MIL","$567,700","$567,700","$546,308",""
"","Jacob Barnes","2019","RP","KC","$567,600","$567,600","$146,496",""
"","Chris Stratton","2019","SP","PIT","$567,500","$567,500","$430,191",""
"","Amir Garrett","2019","RP","CIN","$567,500","$567,500","$567,500",""
"","Trevor Gott","2019","RP","SF","$567,500","$567,500","$567,500",""
"","Reyes Moronta","2019","RP","SF","$567,500","$567,500","$567,500",""
"","Drew VerHagen","2019","RP","DET","$567,400","$567,400","$320,355",""
"","Hunter Dozier","2019","3B","KC","$567,225","$567,225","$567,225",""
"","Jacoby Jones","2019","CF","DET","$567,100","$567,100","$567,100",""
"","Daniel Palka","2019","LF","CHW","$567,000","$567,000","$173,736",""
"","Josh James","2019","RP","HOU","$566,800","$566,800","$566,800",""
"","Tyler Glasnow","2019","SP","TB","$566,700","$566,700","$566,700",""
"","Dinelson Lamet","2019","SP","SD","$566,700","$566,700","$566,700",""
"","Daniel Stumpf","2019","RP","DET","$566,600","$566,600","$441,670",""
"","Framber Valdez","2019","RP","HOU","$566,600","$566,600","$124,886",""
"","Oliver Drake","2019","RP","TB","$566,100","$566,100","$386,588",""
"","Orlando Arcia","2019","SS","MIL","$565,700","$565,700","$565,700",""
"","Pablo Reyes","2019","LF","PIT","$565,500","$565,500","$291,840",""
"","Ryan Borucki","2019","SP","TOR","$565,200","$565,200","$565,200",""
"","Joey Lucchesi","2019","SP","SD","$565,100","$565,100","$565,100",""
"","Dylan Floro","2019","RP/CL","LAD","$565,000","$565,000","$510,384",""
"","Julio Urias","2019","RP","LAD","$565,000","$565,000","$565,000",""
"","Andrew Knapp","2019","C","PHI","$565,000","$565,000","$565,000",""
"","Chris Bassitt","2019","SP","OAK","$565,000","$565,000","$558,992",""
"","Brock Stewart","2019","RP","TOR","$565,000","$565,000","$97,216",""
"","Chad Pinder","2019","LF","OAK","$565,000","$565,000","$565,000",""
"","Robert Stephenson","2019","RP","CIN","$565,000","$565,000","$565,000",""
"","Max Fried","2019","SP","ATL","$565,000","$565,000","$565,000",""
"","Chad Sobotka","2019","RP","ATL","$565,000","$565,000","$370,636",""
"","Bryse Wilson","2019","SP","ATL","$565,000","$565,000","$133,672",""
"","Kyle Wright","2019","SP","ATL","$565,000","$565,000","$136,710",""
"","Dylan Moore","2019","SS","SEA","$565,000","$565,000","$552,916",""
"","Kyle Freeland","2019","SP","COL","$565,000","$565,000","$434,434",""
"","Wes Parsons","2019","RP","COL","$565,000","$565,000","$127,596",""
"","Tayron Guerrero","2019","RP","MIA","$565,000","$565,000","$565,000",""
"","Alexander Reyes","2019","RP","STL","$564,600","$564,600","$30,350",""
"","Freddy Peralta","2019","RP","MIL","$564,600","$564,600","$522,020",""
"","Koda Glover","2019","RP","WSH","$564,300","$564,300","$564,300",""
"","Ryne Stanek","2019","RP","MIA","$564,200","$564,200","$185,013",""
"","Marco Hernandez","2019","3B","BOS","$564,000","$564,000","$486,800",""
"","Tyler O'Neill","2019","OF","STL","$564,000","$564,000","$394,160",""
"","Jacob Stallings","2019","C","PIT","$564,000","$564,000","$536,664",""
"","Seranthony Dominguez","2019","RP","PHI","$564,000","$564,000","$564,000",""
"","Randy Rosario","2019","RP","KC","$564,000","$564,000","$54,576",""
"","Taylor Williams","2019","RP","MIL","$563,800","$563,800","$157,612",""
"","Mike Mayers","2019","RP","STL","$563,700","$563,700","$478,898",""
"","David Hess","2019","RP","BAL","$563,500","$563,500","$366,630",""
"","Pedro Severino","2019","C","BAL","$563,500","$563,500","$563,500",""
"","Jaime Barria","2019","SP","LAA","$563,500","$563,500","$251,490",""
"","Keynan Middleton","2019","RP","LAA","$563,500","$563,500","$563,500",""
"","Ryan Yarbrough","2019","SP","TB","$563,400","$563,400","$442,234",""
"","Clint Frazier","2019","OF","NYY","$563,300","$563,300","$320,968",""
"","Kyle Higashioka","2019","C","NYY","$562,900","$562,900","$154,326",""
"","Corbin Burnes","2019","RP","MIL","$562,800","$562,800","$408,510",""
"","Wander Suero","2019","RP","WSH","$562,500","$562,500","$562,500",""
"","Eric Lauer","2019","SP","SD","$562,500","$562,500","$562,500",""
"","Willy Adames","2019","SS","TB","$562,400","$562,400","$562,400",""
"","Chasen Bradford","2019","RP","SEA","$562,300","$562,300","$498,795",""
"","Jorge Lopez","2019","SP","KC","$562,250","$562,250","$562,250",""
"","Jack Flaherty","2019","SP","STL","$562,100","$562,100","$562,100",""
"","Renato Nunez","2019","3B","BAL","$562,000","$562,000","$562,000",""
"","Yairo Munoz","2019","SS","STL","$562,000","$562,000","$540,938",""
"","Richard Urena","2019","SS","TOR","$562,000","$562,000","$181,320",""
"","Yonny Chirinos","2019","SP","TB","$561,800","$561,800","$561,800",""
"","Justin Anderson","2019","RP","LAA","$561,500","$561,500","$516,249",""
"","David Fletcher","2019","2B","LAA","$561,500","$561,500","$561,500",""
"","Diego Castillo","2019","RP","TB","$561,500","$561,500","$561,500",""
"","J.D. Davis","2019","3B","NYM","$561,420","$561,420","$561,420",""
"","Brandon Woodruff","2019","SP","MIL","$561,400","$561,400","$561,400",""
"","Dereck Rodriguez","2019","SP","SF","$561,250","$561,250","$392,210",""
"","Adam Kolarek","2019","RP","LAD","$560,800","$560,800","$183,915",""
"","Jonathan Loaisiga","2019","RP","NYY","$560,550","$560,550","$443,058",""
"","Wilmer Font","2019","RP","TOR","$560,400","$560,400","$219,949",""
"","Jose Castillo","2019","RP","SD","$560,300","$560,300","$560,300",""
"","Dwight Smith Jr.","2019","RF","BAL","$560,100","$560,100","$445,628",""
"","Thomas Pannone","2019","RP","TOR","$560,100","$560,100","$298,089",""
"","Franchy Cordero","2019","OF","SD","$560,100","$560,100","$560,100",""
"","Aaron Brooks","2019","SP","BAL","$560,000","$560,000","$249,913",""
"","Caleb Ferguson","2019","RP","LAD","$560,000","$560,000","$436,595",""
"","Alex Verdugo","2019","LF","LAD","$560,000","$560,000","$560,000",""
