Acronimo,Altura,At-bats,At-bats_2,Bateos,Bateos_2,Cantidad de equipos,Cantidad_agentes_libres,Edad,Equipo,Estado,Home-runs,Home-runs_2,Juegos,Juegos totales,Juegos_2,Jugador,OPS,OPS_2,Pennants won,Peso,Playoffs,Porcentaje_bateo,Porcentaje_bateo_2,Porcetnaje_juegos,Porcetnaje_juegos_2,Posicion,Promedio_victorias,RBI,RBI_2,Sueldo,Sueldo_base,Sueldo_regular,TVS,TVS_2,Valor_contrato_total,Victorias,WAR,WAR_2,WS ganadas
LAD,6.2,34,1156,8,64,5,6,35,Los Angeles Dodgers,California,2,4,22,162,484,Andre Ethier,0.757,0.573049,25,210,31,0.235,0.055224999999999996,0.136,0.018496000000000002,CF,0.6419753086419753,3,9,17500000,17500000,17500000,0.0,0.0,199600000,104,-0.06,0.0036,6
LAD,6.3,49,2401,6,36,5,6,26,Los Angeles Dodgers,California,1,1,27,162,729,Trayce Thompson,0.483,0.233289,25,220,31,0.122,0.014884,0.167,0.027889000000000004,CF,0.6419753086419753,2,4,535000,535000,172457,0.0,0.0,199600000,104,-0.33,0.10890000000000001,6
LAD,6.0,20,400,6,36,5,6,26,Los Angeles Dodgers,California,0,0,20,162,400,Kyle Farmer,0.65,0.42250000000000004,25,205,31,0.3,0.09,0.124,0.015375999999999999,C,0.6419753086419753,2,4,535000,535000,67229,0.0,0.0,199600000,104,-0.07,0.004900000000000001,6
LAD,6.1,39,1521,5,25,5,6,29,Los Angeles Dodgers,California,0,0,30,162,900,Kenta Maeda,0.282,0.07952399999999998,25,184,31,0.128,0.016384,0.185,0.034225,SP,0.6419753086419753,4,16,7375000,3000000,7375000,57.8,3340.8399999999997,199600000,104,0.52,0.27040000000000003,6
LAD,6.3,30,900,4,16,5,6,30,Los Angeles Dodgers,California,0,0,25,162,625,Hyun-Jin Ryu,0.402,0.16160400000000003,25,255,31,0.133,0.017689000000000003,0.154,0.023716,SP,0.6419753086419753,0,0,7833333,7000000,7833333,42.61,1815.6121,199600000,104,1.34,1.7956000000000003,6
LAD,6.0,23,529,4,16,5,6,21,Los Angeles Dodgers,California,1,1,15,162,225,Alex Verdugo,0.544,0.29593600000000003,25,192,31,0.174,0.030275999999999997,0.093,0.008649,OF,0.6419753086419753,1,1,535000,535000,90613,0.0,0.0,199600000,104,-0.36,0.1296,6
LAD,6.2,20,400,4,16,5,6,28,Los Angeles Dodgers,California,0,0,13,162,169,Rob Segedin,0.5,0.25,25,220,31,0.2,0.04000000000000001,0.08,0.0064,3B,0.6419753086419753,1,1,535000,535000,447219,0.0,0.0,199600000,104,-0.13,0.016900000000000002,6
LAD,6.4,52,2704,3,9,5,6,26,Los Angeles Dodgers,California,0,0,27,162,729,Alex Wood,0.15,0.0225,25,215,31,0.058,0.0033640000000000002,0.167,0.027889000000000004,SP,0.6419753086419753,4,16,2800000,2800000,2800000,95.29,9080.1841,199600000,104,3.4,11.559999999999999,6
LAD,6.1,13,169,2,4,5,6,28,Los Angeles Dodgers,California,0,0,15,162,225,Charlie Culberson,0.497,0.247009,25,200,31,0.154,0.023716,0.093,0.008649,3B,0.6419753086419753,1,1,550000,550000,81135,0.0,0.0,199600000,104,0.04,0.0016,6
LAD,6.5,17,289,1,1,5,6,30,Los Angeles Dodgers,California,0,0,31,162,961,Yu Darvish,0.17,0.028900000000000006,25,220,31,0.059,0.0034809999999999997,0.191,0.036481,SP,0.6419753086419753,0,0,11000000,11000000,3786867,50.45,2545.2025000000003,199600000,104,0.62,0.3844,6
LAD,0.0,4,16,1,1,5,6,25,Los Angeles Dodgers,California,0,0,17,162,289,Brock Stewart,0.5,0.25,25,210,31,0.25,0.0625,0.105,0.011024999999999998,RP,0.6419753086419753,1,1,537500,537500,223212,0.0,0.0,199600000,104,-0.02,0.0004,6
LAD,6.3,1,1,0,0,5,6,32,Los Angeles Dodgers,California,0,0,71,162,5041,Tony Watson,0.0,0.0,25,218,31,0.0,0.0,0.438,0.191844,RP,0.6419753086419753,0,0,5600000,5600000,1927863,25.52,651.2704,199600000,104,0.39,0.1521,6
LAD,6.2,2,4,0,0,5,6,27,Los Angeles Dodgers,California,0,0,61,162,3721,Luis Avilan,0.0,0.0,25,220,31,0.0,0.0,0.377,0.142129,RP,0.6419753086419753,0,0,1500000,1500000,1500000,35.57,1265.2249,199600000,104,0.64,0.4096,6
LAD,6.3,9,81,0,0,5,6,27,Los Angeles Dodgers,California,0,0,51,162,2601,Ross Stripling,0.0,0.0,25,220,31,0.0,0.0,0.315,0.09922500000000001,RP,0.6419753086419753,0,0,540000,540000,489866,64.25,4128.0625,199600000,104,0.57,0.32489999999999997,6
LAD,6.0,1,1,0,0,5,6,29,Los Angeles Dodgers,California,0,0,66,162,4356,Pedro Baez,0.5,0.25,25,232,31,0.0,0.0,0.407,0.165649,RP,0.6419753086419753,1,1,550000,550000,550000,37.42,1400.2564000000002,199600000,104,0.68,0.4624000000000001,6
LAD,6.4,1,1,0,0,5,6,29,Los Angeles Dodgers,California,0,0,14,162,196,Josh Ravin,0.0,0.0,25,215,31,0.0,0.0,0.086,0.007395999999999999,RP,0.6419753086419753,0,0,545000,545000,270998,0.0,0.0,199600000,104,-0.34,0.11560000000000002,6
LAD,6.1,1,1,0,0,5,6,24,Los Angeles Dodgers,California,0,0,3,162,9,Tim Locastro,0.0,0.0,25,190,31,0.0,0.0,0.019,0.000361,2B,0.6419753086419753,0,0,535000,535000,8769,0.0,0.0,199600000,104,-0.02,0.0004,6
NYM,6.1,373,139129,104,10816,2,2,24,New York Mets,New York,27,729,109,162,11881,Michael Conforto,0.939,0.8817209999999999,5,215,9,0.279,0.07784100000000002,0.673,0.4529290000000001,CF,0.4320987654320987,68,4624,554904,554904,554904,95.4,9101.160000000002,116500000,70,3.74,13.987600000000002,2
NYM,5.9,336,112896,93,8649,2,2,35,New York Mets,New York,5,25,110,162,12100,Norichika Aoki,0.728,0.529984,5,180,9,0.277,0.07672900000000002,0.679,0.4610410000000001,LF,0.4320987654320987,35,1225,535000,535000,87690,34.35,1179.9225000000001,116500000,70,0.68,0.4624000000000001,2
NYM,6.3,336,112896,91,8281,2,2,25,New York Mets,New York,18,324,110,162,12100,Wilmer Flores,0.795,0.6320250000000001,5,205,9,0.271,0.073441,0.679,0.4610410000000001,SS,0.4320987654320987,52,2704,2200000,2200000,2200000,32.05,1027.2024999999999,116500000,70,0.28,0.07840000000000001,2
NYM,6.2,348,121104,85,7225,2,2,28,New York Mets,New York,16,256,112,162,12544,Travis d'Arnaud,0.735,0.540225,5,210,9,0.244,0.059536,0.691,0.47748099999999993,C,0.4320987654320987,57,3249,1875000,1875000,1875000,32.86,1079.7796,116500000,70,1.21,1.4641,2
NYM,6.1,252,63504,63,3969,2,2,28,New York Mets,New York,3,9,94,162,8836,Juan Lagares,0.661,0.43692100000000006,5,215,9,0.25,0.0625,0.58,0.3364,CF,0.4320987654320987,15,225,4500000,4500000,4500000,0.0,0.0,116500000,70,1.78,3.1684,2
NYM,6.1,214,45796,62,3844,2,2,28,New York Mets,New York,5,25,73,162,5329,T.J. Rivera,0.76,0.5776,5,205,9,0.29,0.0841,0.451,0.203401,3B,0.4320987654320987,27,729,539958,539958,507572,0.0,0.0,116500000,70,0.38,0.1444,2
NYM,6.3,177,31329,46,2116,2,2,24,New York Mets,New York,5,25,69,162,4761,Brandon Nimmo,0.797,0.635209,5,207,9,0.26,0.06760000000000001,0.426,0.181476,LF,0.4320987654320987,21,441,536240,536240,442430,0.0,0.0,116500000,70,0.86,0.7395999999999999,2
NYM,6.2,165,27225,41,1681,2,2,21,New York Mets,New York,4,16,46,162,2116,Amed Rosario,0.665,0.44222500000000003,5,190,9,0.249,0.062001,0.284,0.08065599999999999,SS,0.4320987654320987,10,100,535000,535000,181226,0.0,0.0,116500000,70,0.16,0.0256,2
NYM,6.0,167,27889,33,1089,2,2,22,New York Mets,New York,9,81,49,162,2401,Dominic Smith,0.658,0.432964,5,239,9,0.198,0.039204,0.303,0.091809,1B,0.4320987654320987,26,676,535000,535000,151996,0.0,0.0,116500000,70,-1.16,1.3456,2
NYM,6.2,100,10000,26,676,2,2,26,New York Mets,New York,3,9,37,162,1369,Kevin Plawecki,0.764,0.583696,5,208,9,0.26,0.06760000000000001,0.228,0.051984,C,0.4320987654320987,13,169,535000,535000,227994,0.0,0.0,116500000,70,0.68,0.4624000000000001,2
NYM,6.1,113,12769,26,676,2,2,26,New York Mets,New York,1,1,68,162,4624,Matt Reynolds,0.609,0.37088099999999996,5,200,9,0.23,0.0529,0.42,0.17639999999999997,SS,0.4320987654320987,5,25,535000,535000,379990,0.0,0.0,116500000,70,-0.3,0.09,2
NYM,6.2,77,5929,16,256,2,2,23,New York Mets,New York,1,1,32,162,1024,Gavin Cecchini,0.529,0.279841,5,200,9,0.208,0.043264,0.198,0.039204,SS,0.4320987654320987,7,49,535000,535000,157842,0.0,0.0,116500000,70,-0.62,0.3844,2
NYM,6.4,71,5041,15,225,2,2,29,New York Mets,New York,1,1,37,162,1369,Jacob deGrom,0.5,0.25,5,180,9,0.211,0.044521,0.228,0.051984,SP,0.4320987654320987,4,16,4050000,4050000,4050000,91.14,8306.499600000001,116500000,70,4.35,18.922499999999996,2
NYM,0.0,52,2704,9,81,2,2,28,New York Mets,New York,1,1,26,162,676,Travis Taijeron,0.54,0.2916,5,224,9,0.173,0.029928999999999997,0.161,0.025921000000000003,RF,0.4320987654320987,3,9,535000,535000,108151,0.0,0.0,116500000,70,-0.58,0.3364,2
NYM,6.4,34,1156,5,25,2,2,23,New York Mets,New York,0,0,27,162,729,Robert Gsellman,0.415,0.172225,5,205,9,0.147,0.021608999999999996,0.167,0.027889000000000004,RP,0.4320987654320987,4,16,541750,541750,94720,0.0,0.0,116500000,70,-0.71,0.5041,2
NYM,6.4,29,841,4,16,2,2,27,New York Mets,New York,1,1,20,162,400,Seth Lugo,0.448,0.20070400000000002,5,225,9,0.138,0.019044000000000002,0.124,0.015375999999999999,SP,0.4320987654320987,2,4,543500,543500,543500,57.86,3347.7796,116500000,70,0.79,0.6241000000000001,2
NYM,6.2,21,441,3,9,2,2,26,New York Mets,New York,0,0,17,162,289,Steven Matz,0.286,0.08179599999999998,5,201,9,0.143,0.020448999999999995,0.105,0.011024999999999998,SP,0.4320987654320987,1,1,562250,562250,562250,15.11,228.3121,116500000,70,-0.13,0.016900000000000002,2
NYM,6.0,10,100,3,9,2,2,23,New York Mets,New York,0,0,5,162,25,Tomas Nido,0.7,0.48999999999999994,5,210,9,0.3,0.09,0.031,0.0009609999999999999,C,0.4320987654320987,3,9,535000,535000,58460,0.0,0.0,116500000,70,0.04,0.0016,2
NYM,6.4,34,1156,2,4,2,2,28,New York Mets,New York,0,0,19,162,361,Matt Harvey,0.145,0.021025,5,220,9,0.059,0.0034809999999999997,0.117,0.013689000000000002,SP,0.4320987654320987,1,1,5125000,5125000,5125000,6.4,40.96000000000001,116500000,70,-0.92,0.8464,2
NYM,6.4,27,729,2,4,2,2,27,New York Mets,New York,0,0,18,162,324,Zack Wheeler,0.218,0.047524,5,195,9,0.074,0.005475999999999999,0.111,0.012321,SP,0.4320987654320987,0,0,800000,800000,800000,25.0,625.0,116500000,70,0.32,0.1024,2
NYM,6.0,25,625,2,4,2,2,26,New York Mets,New York,0,0,34,162,1156,Rafael Montero,0.16,0.0256,5,185,9,0.08,0.0064,0.21,0.04409999999999999,RP,0.4320987654320987,1,1,541400,541400,440742,0.0,0.0,116500000,70,0.1,0.010000000000000002,2
NYM,6.6,9,81,2,4,2,2,24,New York Mets,New York,0,0,7,162,49,Noah Syndergaard,0.639,0.408321,5,240,9,0.222,0.049284,0.043,0.0018489999999999997,SP,0.4320987654320987,0,0,605500,605500,605500,0.0,0.0,116500000,70,0.56,0.31360000000000005,2
NYM,6.3,13,169,2,4,2,2,23,New York Mets,New York,0,0,14,162,196,Chris Flexen,0.385,0.148225,5,250,9,0.154,0.023716,0.086,0.007395999999999999,SP,0.4320987654320987,0,0,535000,535000,198764,0.0,0.0,116500000,70,-1.08,1.1664,2
NYM,6.3,1,1,1,1,2,2,27,New York Mets,New York,0,0,26,162,676,Jeurys Familia,4.0,16.0,5,240,9,1.0,1.0,0.161,0.025921000000000003,RP,0.4320987654320987,0,0,7425000,7425000,7425000,0.0,0.0,116500000,70,-0.01,0.0001,2
NYM,6.2,3,9,0,0,2,2,28,New York Mets,New York,0,0,54,162,2916,Josh Smoker,0.0,0.0,5,255,9,0.0,0.0,0.333,0.11088900000000002,RP,0.4320987654320987,0,0,536625,536625,495508,6.35,40.3225,116500000,70,-0.1,0.010000000000000002,2
NYM,6.3,2,4,0,0,2,2,27,New York Mets,New York,0,0,57,162,3249,Paul Sewald,0.0,0.0,5,207,9,0.0,0.0,0.352,0.12390399999999999,RP/CL,0.4320987654320987,0,0,535000,535000,464757,29.55,873.2025,116500000,70,0.13,0.016900000000000002,2
NYM,6.1,1,1,0,0,2,2,27,New York Mets,New York,0,0,28,162,784,Chasen Bradford,0.0,0.0,5,229,9,0.0,0.0,0.173,0.029928999999999997,RP,0.4320987654320987,0,0,535000,535000,251378,0.0,0.0,116500000,70,0.3,0.09,2
STL,6.1,444,197136,135,18225,2,2,29,St. Louis Cardinals,Missouri,23,529,128,162,16384,Tommy Pham,0.927,0.8593290000000001,23,223,28,0.304,0.092416,0.79,0.6241000000000001,LF,0.5123456790123457,72,5184,535000,535000,438450,99.29,9858.504100000002,113000000,83,6.16,37.9456,11
STL,6.4,497,247009,120,14400,2,2,31,St. Louis Cardinals,Missouri,23,529,145,162,21025,Matt Carpenter,0.835,0.697225,23,210,28,0.241,0.058080999999999994,0.895,0.801025,3B,0.5123456790123457,69,4761,10000000,9750000,10000000,73.7,5431.6900000000005,113000000,83,2.77,7.6729,11
STL,6.0,417,173889,119,14161,2,2,23,St. Louis Cardinals,Missouri,25,625,108,162,11664,Paul DeJong,0.857,0.734449,23,205,28,0.285,0.08122499999999999,0.667,0.44488900000000003,3B,0.5123456790123457,65,4225,535000,535000,359529,78.95,6233.102500000001,113000000,83,2.7,7.290000000000001,11
STL,5.7,354,125316,101,10201,2,2,26,St. Louis Cardinals,Missouri,4,16,108,162,11664,Kolten Wong,0.788,0.620944,23,185,28,0.285,0.08122499999999999,0.667,0.44488900000000003,2B,0.5123456790123457,42,1764,2500000,2500000,2500000,52.83,2791.0089,113000000,83,1.82,3.3124000000000002,11
STL,6.2,412,169744,98,9604,2,2,25,St. Louis Cardinals,Missouri,22,484,122,162,14884,Randal Grichuk,0.758,0.574564,23,216,28,0.238,0.05664399999999999,0.753,0.567009,RF,0.5123456790123457,59,3481,557200,557200,475020,47.13,2221.2369000000003,113000000,83,1.05,1.1025,11
STL,6.6,272,73984,84,7056,2,2,28,St. Louis Cardinals,Missouri,14,196,106,162,11236,Jose Martinez,0.897,0.804609,23,215,28,0.309,0.095481,0.654,0.42771600000000004,LF,0.5123456790123457,46,2116,535000,535000,535000,66.99,4487.660099999999,113000000,83,1.45,2.1025,11
STL,6.4,341,116281,80,6400,2,2,26,St. Louis Cardinals,Missouri,9,81,107,162,11449,Stephen Piscotty,0.707,0.49984899999999993,23,211,28,0.235,0.055224999999999996,0.661,0.43692100000000006,RF,0.5123456790123457,39,1521,1333333,1000000,1333333,24.73,611.5729,113000000,83,0.64,0.4096,11
STL,6.1,286,81796,72,5184,2,2,26,St. Louis Cardinals,Missouri,7,49,79,162,6241,Aledmys Diaz,0.668,0.44622400000000007,23,195,28,0.252,0.063504,0.488,0.238144,SS,0.5123456790123457,20,400,2500000,2000000,2500000,0.0,0.0,113000000,83,-0.27,0.0729,11
STL,6.0,241,58081,61,3721,2,2,27,St. Louis Cardinals,Missouri,2,4,133,162,17689,Greg Garcia,0.697,0.48580899999999994,23,200,28,0.253,0.064009,0.821,0.6740409999999999,2B,0.5123456790123457,20,400,547900,547900,547900,15.69,246.1761,113000000,83,0.73,0.5328999999999999,11
STL,6.3,114,12996,28,784,2,2,26,St. Louis Cardinals,Missouri,4,16,62,162,3844,Luke Voit,0.736,0.541696,23,255,28,0.246,0.060516,0.383,0.146689,1B,0.5123456790123457,18,324,535000,535000,271839,0.0,0.0,113000000,83,0.32,0.1024,11
STL,6.0,85,7225,20,400,2,2,23,St. Louis Cardinals,Missouri,3,9,32,162,1024,Harrison Bader,0.659,0.43428100000000003,23,210,28,0.235,0.055224999999999996,0.198,0.039204,OF,0.5123456790123457,10,100,535000,535000,108151,0.0,0.0,113000000,83,0.04,0.0016,11
STL,6.2,69,4761,12,144,2,2,22,St. Louis Cardinals,Missouri,0,0,34,162,1156,Carson Kelly,0.457,0.208849,23,220,28,0.174,0.030275999999999997,0.21,0.04409999999999999,C,0.5123456790123457,6,36,535000,535000,213379,0.0,0.0,113000000,83,-0.42,0.17639999999999997,11
STL,6.7,42,1764,11,121,2,2,35,St. Louis Cardinals,Missouri,2,4,26,162,676,Adam Wainwright,0.731,0.534361,23,230,28,0.262,0.06864400000000001,0.161,0.025921000000000003,SP,0.5123456790123457,11,121,19500000,19500000,19500000,20.71,428.9041,113000000,83,0.24,0.0576,11
STL,6.0,62,3844,11,121,2,2,25,St. Louis Cardinals,Missouri,0,0,34,162,1156,Carlos Martinez,0.429,0.18404099999999998,23,190,28,0.177,0.031328999999999996,0.21,0.04409999999999999,SP,0.5123456790123457,11,121,3700000,3500000,3700000,76.11,5792.7321,113000000,83,3.03,9.1809,11
STL,6.1,46,2116,5,25,2,2,26,St. Louis Cardinals,Missouri,1,1,29,162,841,Alex Mejia,0.32,0.1024,23,205,28,0.109,0.011881,0.179,0.032041,SS,0.5123456790123457,3,9,535000,535000,125689,0.0,0.0,113000000,83,-0.22,0.0484,11
STL,6.5,54,2916,4,16,2,2,30,St. Louis Cardinals,Missouri,0,0,33,162,1089,Lance Lynn,0.218,0.047524,23,270,28,0.074,0.005475999999999999,0.204,0.04161599999999999,SP,0.5123456790123457,0,0,8500000,7500000,8500000,72.5,5256.25,113000000,83,3.17,10.0489,11
STL,6.2,19,361,3,9,2,2,23,St. Louis Cardinals,Missouri,0,0,15,162,225,Luke Weaver,0.358,0.128164,23,170,28,0.158,0.024964,0.093,0.008649,SP,0.5123456790123457,1,1,535000,535000,175380,0.0,0.0,113000000,83,0.76,0.5776,11
STL,6.6,46,2116,2,4,2,2,26,St. Louis Cardinals,Missouri,0,0,30,162,900,Michael Wacha,0.106,0.011236,23,215,28,0.044,0.0019359999999999998,0.185,0.034225,SP,0.5123456790123457,3,9,2775000,2775000,2775000,67.03,4493.0209,113000000,83,1.48,2.1904,11
STL,0.0,1,1,0,0,2,2,30,St. Louis Cardinals,Missouri,0,0,76,162,5776,Juan Nicasio,0.0,0.0,23,252,28,0.0,0.0,0.469,0.21996099999999996,RP,0.5123456790123457,0,0,3650000,3650000,518570,46.93,2202.4249,113000000,83,0.07,0.004900000000000001,11
STL,6.4,1,1,0,0,2,2,29,St. Louis Cardinals,Missouri,0,0,50,162,2500,Tyler Lyons,0.5,0.25,23,205,28,0.0,0.0,0.309,0.095481,RP,0.5123456790123457,0,0,549800,549800,549800,80.41,6465.768099999999,113000000,83,1.19,1.4161,11
STL,6.4,6,36,0,0,2,2,21,St. Louis Cardinals,Missouri,0,0,6,162,36,Jack Flaherty,0.0,0.0,23,225,28,0.0,0.0,0.037,0.0013689999999999998,SP,0.5123456790123457,0,0,535000,535000,90613,0.0,0.0,113000000,83,-0.28,0.07840000000000001,11
STL,6.4,3,9,0,0,2,2,24,St. Louis Cardinals,Missouri,0,0,7,162,49,John Gant,0.0,0.0,23,200,28,0.0,0.0,0.043,0.0018489999999999997,SP,0.5123456790123457,0,0,536600,536600,245532,0.0,0.0,113000000,83,0.06,0.0036,11
STL,6.0,3,9,0,0,2,2,30,St. Louis Cardinals,Missouri,0,0,3,162,9,Alberto Rosario,0.0,0.0,23,175,28,0.0,0.0,0.019,0.000361,C,0.5123456790123457,0,0,535000,535000,90613,0.0,0.0,113000000,83,-0.08,0.0064,11
STL,6.1,1,1,0,0,2,2,27,St. Louis Cardinals,Missouri,0,0,50,162,2500,John Brebbia,0.0,0.0,23,200,28,0.0,0.0,0.309,0.095481,RP,0.5123456790123457,0,0,535000,535000,374144,58.77,3453.9129000000003,113000000,83,1.12,1.2544000000000002,11
NYY,6.3,534,285156,154,23716,2,3,27,New York Yankees,New York,25,625,136,162,18496,Didi Gregorius,0.799,0.6384010000000001,40,205,53,0.288,0.08294399999999999,0.84,0.7055999999999999,SS,0.5617283950617284,87,7569,5100000,5100000,5100000,68.21,4652.6041,102500000,91,3.74,13.987600000000002,27
NYY,6.2,443,196249,133,17689,2,3,27,New York Yankees,New York,16,256,112,162,12544,Starlin Castro,0.792,0.627264,40,230,53,0.3,0.09,0.691,0.47748099999999993,2B,0.5617283950617284,63,3969,9857142,9000000,9857142,45.69,2087.5760999999998,102500000,91,2.03,4.120899999999999,27
NYY,6.2,471,221841,132,17424,2,3,24,New York Yankees,New York,33,1089,122,162,14884,Gary Sanchez,0.88,0.7744,40,230,53,0.28,0.07840000000000001,0.753,0.567009,C,0.5617283950617284,90,8100,557900,557900,557900,92.64,8582.1696,102500000,91,4.07,16.5649,27
NYY,6.3,474,224676,101,10201,2,3,31,New York Yankees,New York,27,729,147,162,21609,Todd Frazier,0.772,0.5959840000000001,40,220,53,0.213,0.045369,0.907,0.8226490000000001,3B,0.5617283950617284,76,5776,12000000,12000000,4983624,41.51,1723.0801,102500000,91,1.82,3.3124000000000002,27
NYY,5.8,315,99225,92,8464,2,3,24,New York Yankees,New York,3,9,108,162,11664,Ronald Torreyes,0.689,0.47472099999999995,40,151,53,0.292,0.08526399999999999,0.667,0.44488900000000003,2B,0.5617283950617284,36,1296,561900,561900,561900,16.23,263.41290000000004,102500000,91,0.68,0.4624000000000001,27
NYY,6.1,301,90601,80,6400,2,3,27,New York Yankees,New York,15,225,88,162,7744,Aaron Hicks,0.847,0.717409,40,205,53,0.266,0.07075600000000001,0.543,0.294849,RF,0.5617283950617284,52,2704,1350000,1350000,1350000,0.0,0.0,102500000,91,3.88,15.0544,27
NYY,6.1,229,52441,50,2500,2,3,28,New York Yankees,New York,2,4,80,162,6400,Austin Romine,0.565,0.3192249999999999,40,220,53,0.218,0.047524,0.494,0.244036,C,0.5617283950617284,21,441,805000,805000,805000,0.0,0.0,102500000,91,-0.84,0.7055999999999999,27
NYY,6.4,147,21609,28,784,2,3,24,New York Yankees,New York,9,81,48,162,2304,Greg Bird,0.71,0.5041,40,220,53,0.191,0.036481,0.296,0.08761599999999999,1B,0.5617283950617284,28,784,545500,545500,545500,0.0,0.0,102500000,91,0.02,0.0004,27
NYY,6.5,43,1849,14,196,2,3,26,New York Yankees,New York,0,0,13,162,169,Garrett Cooper,0.822,0.675684,40,235,53,0.326,0.10627600000000001,0.08,0.0064,1B,0.5617283950617284,6,36,535000,535000,222148,0.0,0.0,102500000,91,0.11,0.0121,27
NYY,6.1,40,1600,9,81,2,3,25,New York Yankees,New York,2,4,20,162,400,Tyler Austin,0.708,0.5012639999999999,40,220,53,0.225,0.050625,0.124,0.015375999999999999,1B,0.5617283950617284,8,64,544000,544000,80271,0.0,0.0,102500000,91,-0.28,0.07840000000000001,27
NYY,6.1,58,3364,9,81,2,3,22,New York Yankees,New York,0,0,30,162,900,Tyler Wade,0.446,0.198916,40,188,53,0.155,0.024025,0.185,0.034225,1B,0.5617283950617284,2,4,535000,535000,236763,0.0,0.0,102500000,91,-0.5,0.25,27
NYY,6.2,33,1089,5,25,2,3,30,New York Yankees,New York,1,1,27,162,729,Jaime Garcia,0.449,0.201601,40,215,53,0.152,0.023104,0.167,0.027889000000000004,SP,0.5617283950617284,7,49,12000000,12000000,187072,45.45,2065.7025000000003,102500000,91,1.18,1.3923999999999999,27
NYY,6.0,7,49,4,16,2,3,22,New York Yankees,New York,0,0,5,162,25,Miguel Andujar,1.482,2.196324,40,211,53,0.571,0.32604099999999997,0.031,0.0009609999999999999,3B,0.5617283950617284,4,16,535000,535000,52614,0.0,0.0,102500000,91,0.24,0.0576,27
