"Rank","Player","Pos","Team","GP","GP%","GS","GS%","AB","H","2B","3B","HR","RBI","AVG","OBP","SLG","OPS","TVS","Cash2023",""
"","Luis Guillorme","2B","NYM","10.00","0.63","8.14","0.51","29.12","7.94","1.18","0.10","0.20","1.67","0.273","0.351","0.340","0.691","2.82","$1,600,000",""
"","Ben Gamel","LF","PIT","10.00","0.71","8.96","0.64","32.26","7.48","1.74","0.17","0.78","4.00","0.232","0.324","0.369","0.693","2.80","$0",""
"","Rafael Ortega","DH","CHC","10.00","0.73","7.20","0.52","26.78","6.44","1.19","0.08","0.59","2.97","0.241","0.331","0.358","0.688","2.78","$0",""
"","Jose Iglesias","SS","COL","10.00","0.73","10.00","0.73","37.20","10.85","2.54","0.00","0.25","3.98","0.292","0.328","0.380","0.708","2.72","$0",""
"","Leodys Taveras","CF","TEX","10.00","0.61","8.79","0.54","31.72","8.28","1.41","0.20","0.51","3.43","0.261","0.309","0.366","0.675","2.71","$0",""
"","Willi Castro","SS","DET","10.00","0.69","8.39","0.58","32.59","7.86","1.70","0.18","0.71","2.77","0.241","0.284","0.370","0.654","2.66","$0",""
"","Christian Bethancourt","C","TB","10.00","0.62","8.32","0.52","31.49","7.92","1.68","0.00","1.09","3.37","0.252","0.283","0.409","0.692","2.63","$1,350,000",""
"","Jose Siri","CF","TB","10.00","0.64","8.46","0.54","28.94","6.15","1.25","0.19","0.67","2.31","0.213","0.268","0.339","0.607","2.63","$0",""
"","Trent Grisham","CF","SD","10.00","0.94","8.16","0.77","29.67","5.46","1.05","0.13","1.12","3.49","0.184","0.284","0.341","0.626","2.59","$3,175,000",""
"","Jose Trevino","C","NYY","10.00","0.71","7.83","0.56","29.13","7.22","1.04","0.09","0.96","3.74","0.248","0.283","0.388","0.671","2.55","$2,360,000",""
"","Bryson Stott","2B","PHI","10.00","0.78","9.29","0.73","33.62","7.87","1.50","0.16","0.79","3.86","0.234","0.295","0.358","0.653","2.55","$0",""
"","J.P. Crawford","SS","SEA","10.00","0.90","9.86","0.88","35.72","8.69","1.66","0.21","0.41","2.90","0.243","0.339","0.336","0.675","2.47","$10,000,000",""
"","Eduardo Escobar","3B","NYM","10.00","0.84","9.56","0.80","36.40","8.75","1.91","0.29","1.47","5.07","0.240","0.295","0.430","0.726","2.46","$9,500,000",""
"","Ketel Marte","2B","ARI","10.00","0.85","9.34","0.79","35.91","8.61","3.07","0.15","0.88","3.80","0.240","0.321","0.407","0.727","2.43","$11,000,000",""
"","Corey Seager","SS","TEX","10.00","0.93","10.00","0.93","39.27","9.60","1.59","0.07","2.19","5.50","0.245","0.317","0.455","0.772","2.41","$35,000,000",""
"","Brandon Marsh","LF","PHI","10.00","0.83","8.88","0.73","31.64","7.76","1.34","0.30","0.82","3.88","0.245","0.295","0.384","0.679","2.38","$0",""
"","Carlos Santana","1B","SEA","10.00","0.81","9.24","0.75","32.90","6.64","1.37","0.00","1.45","4.58","0.202","0.316","0.376","0.692","2.34","$6,725,000",""
"","David Peralta","LF","TB","10.00","0.83","8.66","0.72","32.76","8.21","2.24","0.22","0.90","4.40","0.251","0.316","0.415","0.731","2.26","$6,500,000",""
"","Christian Yelich","LF","MIL","10.00","0.95","9.68","0.92","37.34","9.42","1.62","0.26","0.91","3.70","0.252","0.355","0.383","0.738","2.19","$22,000,000",""
"","Aaron Hicks","CF","NYY","10.00","0.80","8.46","0.68","29.54","6.38","0.69","0.15","0.62","3.08","0.216","0.330","0.313","0.642","2.18","$10,500,000",""
"","Bryan De La Cruz","CF","MIA","10.00","0.71","7.57","0.54","28.61","7.22","1.74","0.00","1.13","3.74","0.252","0.294","0.432","0.725","2.17","$0",""
"","Josh Harrison","2B","CHW","10.00","0.73","8.99","0.66","32.44","8.32","1.60","0.17","0.59","2.27","0.257","0.317","0.370","0.687","2.06","$2,000,000",""
"","Carson Kelly","C","ARI","10.00","0.64","8.46","0.54","30.48","6.44","1.73","0.00","0.67","3.37","0.211","0.283","0.334","0.617","2.04","$4,275,000",""
"","Owen Miller","1B","CLE","10.00","0.80","8.31","0.67","32.62","7.92","2.00","0.08","0.46","3.92","0.243","0.301","0.351","0.652","2.03","$0",""
"","Whit Merrifield","2B","TOR","10.00","0.86","9.28","0.80","36.26","9.06","2.01","0.07","0.79","4.17","0.250","0.298","0.375","0.673","2.00","$6,750,000",""
"","Tony Kemp","2B","OAK","10.00","0.91","8.84","0.80","33.81","7.96","1.63","0.14","0.48","3.13","0.235","0.307","0.334","0.641","1.99","$3,725,000",""
"","Gavin Sheets","DH","CHW","10.00","0.77","8.39","0.64","30.40","7.34","1.53","0.00","1.21","4.27","0.241","0.295","0.411","0.706","1.98","$0",""
"","Taylor Walls","SS","TB","10.00","0.88","8.59","0.75","28.66","5.00","1.34","0.14","0.56","2.32","0.174","0.270","0.290","0.560","1.88","$0",""
"","Randal Grichuk","RF","COL","10.00","0.87","9.15","0.80","35.89","9.29","1.49","0.21","1.35","5.18","0.259","0.299","0.425","0.724","1.88","$5,000,000",""
"","Josh Donaldson","DH","NYY","10.00","0.81","9.47","0.77","36.21","8.03","2.12","0.00","1.14","4.70","0.222","0.308","0.374","0.682","1.86","$21,000,000",""
"","J.D. Martinez","DH","BOS","10.00","0.86","10.00","0.86","38.35","10.50","3.09","0.07","1.15","4.46","0.274","0.341","0.448","0.790","1.85","$10,000,000",""
"","Alfonso Rivas","1B","CHC","10.00","0.62","7.23","0.45","24.85","5.84","0.50","0.20","0.30","2.48","0.235","0.322","0.307","0.628","1.78","$0",""
"","Jesse Winker","LF","SEA","10.00","0.84","9.41","0.79","33.53","7.35","1.10","0.00","1.03","3.90","0.219","0.344","0.344","0.688","1.76","$8,250,000",""
"","Giancarlo Stanton","RF","NYY","10.00","0.68","9.36","0.64","36.18","7.64","0.64","0.00","2.82","7.09","0.211","0.297","0.462","0.759","1.73","$22,000,000",""
"","Rougned Odor","2B","BAL","10.00","0.83","8.37","0.70","31.56","6.52","1.41","0.22","0.96","3.93","0.207","0.275","0.357","0.632","1.69","$0",""
"","Elias Diaz","C","COL","10.00","0.65","8.95","0.58","33.43","7.62","1.71","0.19","0.86","4.86","0.228","0.281","0.368","0.648","1.65","$5,500,000",""
"","Myles Straw","CF","CLE","10.00","0.94","9.47","0.89","35.20","7.76","1.45","0.20","0.00","2.11","0.221","0.291","0.273","0.564","1.65","$2,500,000",""
"","Harold Castro","3B","DET","10.00","0.74","8.92","0.66","35.00","9.50","1.75","0.17","0.58","3.92","0.271","0.300","0.381","0.681","1.62","$0",""
"","Chris Taylor","LF","LAD","10.00","0.73","9.32","0.68","34.07","7.54","2.12","0.25","0.85","3.64","0.221","0.304","0.373","0.677","1.61","$15,000,000",""
"","Raimel Tapia","RF","TOR","10.00","0.79","8.36","0.66","32.11","8.52","1.56","0.23","0.55","4.06","0.265","0.292","0.380","0.672","1.60","$0",""
"","Jared Walsh","1B","LAA","10.00","0.73","8.98","0.65","35.85","7.71","1.53","0.17","1.27","3.73","0.215","0.269","0.374","0.642","1.59","$2,650,000",""
"","Gary Sanchez","C","MIN","10.00","0.79","8.75","0.69","32.73","6.72","1.88","0.00","1.25","4.77","0.205","0.283","0.377","0.660","1.55","$0",""
"","Darin Ruf","DH","NYM","10.00","0.73","6.81","0.50","28.07","5.71","1.01","0.00","0.92","3.78","0.204","0.307","0.338","0.645","1.53","$3,000,000",""
"","Yoan Moncada","3B","CHW","10.00","0.64","9.42","0.60","38.17","8.08","1.73","0.10","1.15","4.90","0.212","0.273","0.353","0.626","1.50","$18,000,000",""
"","Jesus Aguilar","1B","BAL","10.00","0.80","9.15","0.73","35.97","8.45","1.47","0.00","1.24","3.95","0.235","0.282","0.379","0.661","1.50","$3,000,000",""
"","Victor Robles","CF","WSH","10.00","0.81","8.33","0.68","27.73","6.21","0.76","0.15","0.45","2.50","0.224","0.273","0.311","0.584","1.45","$2,325,000",""
"","Miguel Rojas","SS","MIA","10.00","0.86","9.43","0.81","33.64","7.93","1.36","0.14","0.43","2.57","0.236","0.283","0.323","0.605","1.41","$5,000,000",""
"","Cesar Hernandez","2B","WSH","10.00","0.91","9.66","0.88","38.10","9.46","1.90","0.27","0.07","2.31","0.248","0.311","0.318","0.629","1.39","$0",""
"","Charlie Blackmon","DH","COL","10.00","0.83","9.48","0.79","39.26","10.37","1.63","0.44","1.19","5.78","0.264","0.314","0.419","0.733","1.36","$15,000,000",""
"","Cody Bellinger","CF","LAD","10.00","0.89","9.38","0.83","35.00","7.36","1.88","0.21","1.32","4.72","0.210","0.266","0.389","0.654","1.30","$12,000,000",""
"","Hunter Dozier","1B","KC","10.00","0.80","9.38","0.75","35.81","8.53","2.09","0.31","0.93","3.18","0.238","0.294","0.392","0.686","1.29","$7,250,000",""
"","Robbie Grossman","LF","ATL","10.00","0.80","9.07","0.72","31.86","6.67","1.47","0.08","0.54","3.49","0.209","0.310","0.311","0.622","1.28","$2,000,000",""
"","Matt Vierling","OF","PHI","10.00","0.72","7.69","0.56","27.78","6.84","1.03","0.17","0.51","2.74","0.246","0.298","0.351","0.649","1.28","$0",""
"","Jeimer Candelario","3B","DET","10.00","0.77","9.60","0.73","34.60","7.50","1.53","0.16","1.05","4.03","0.217","0.272","0.361","0.633","1.23","$5,000,000",""
"","Andrew Velazquez","SS","LAA","10.00","0.77","8.00","0.62","25.76","5.04","0.64","0.00","0.72","2.24","0.196","0.236","0.304","0.540","1.22","$0",""
"","A.J. Pollock","LF","CHW","10.00","0.85","8.91","0.76","35.43","8.70","1.88","0.07","1.01","4.06","0.245","0.292","0.389","0.681","1.20","$7,000,000",""
"","Javier Baez","SS","DET","10.00","0.89","9.86","0.88","38.54","9.17","1.88","0.28","1.18","4.65","0.238","0.278","0.393","0.671","1.18","$22,000,000",""
"","Joey Gallo","LF","LAD","10.00","0.78","8.17","0.64","27.78","4.44","0.63","0.16","1.51","3.73","0.160","0.281","0.357","0.638","1.17","$11,000,000",""
"","Kyle Isbel","RF","KC","10.00","0.65","6.79","0.44","24.15","5.09","0.94","0.38","0.47","2.64","0.211","0.264","0.340","0.603","1.15","$0",""
"","Bobby Dalbec","1B","BOS","10.00","0.72","6.84","0.49","27.09","5.81","0.77","0.17","1.03","3.33","0.215","0.283","0.369","0.652","1.09","$0",""
"","Yulieski Gurriel","1B","HOU","10.00","0.90","9.66","0.87","37.33","9.04","2.74","0.00","0.55","3.63","0.242","0.288","0.360","0.647","1.03","$0",""
"","Chad Pinder","LF","OAK","10.00","0.69","8.02","0.55","32.52","7.66","1.62","0.00","1.08","3.78","0.236","0.263","0.385","0.648","1.02","$0",""
"","Nelson Cruz","DH","WSH","10.00","0.77","9.84","0.75","36.13","8.47","1.29","0.00","0.81","5.16","0.234","0.314","0.337","0.651","1.00","$1,000,000",""
"","Franmil Reyes","DH","CHC","10.00","0.73","9.49","0.69","37.12","8.22","1.44","0.17","1.19","3.98","0.222","0.273","0.365","0.638","1.00","$0",""
"","Geraldo Perdomo","SS","ARI","10.00","0.91","9.32","0.85","29.12","5.68","0.68","0.14","0.34","2.70","0.195","0.285","0.262","0.547","0.99","$0",""
"","Nick Senzel","CF","CIN","10.00","0.68","9.45","0.64","33.91","7.82","1.18","0.00","0.45","2.27","0.231","0.296","0.306","0.601","0.96","$1,950,000",""
"","Tomas Nido","C","NYM","10.00","0.60","8.78","0.53","28.98","6.94","1.53","0.00","0.31","2.86","0.239","0.276","0.324","0.600","0.96","$1,600,000",""
"","Gilberto Celestino","LF","MIN","10.00","0.75","7.13","0.54","25.49","6.07","0.98","0.08","0.16","1.97","0.238","0.313","0.302","0.615","0.95","$0",""
"","Martin Maldonado","C","HOU","10.00","0.70","9.73","0.68","30.44","5.66","1.06","0.00","1.33","3.98","0.186","0.248","0.352","0.600","0.94","$4,000,000",""
"","Brandon Crawford","SS","SF","10.00","0.73","9.58","0.70","34.49","7.97","1.27","0.17","0.76","4.41","0.231","0.308","0.344","0.652","0.89","$16,000,000",""
"","Nick Allen","SS","OAK","10.00","0.62","9.20","0.57","29.90","6.20","1.30","0.00","0.40","1.90","0.207","0.256","0.291","0.547","0.79","$0",""
"","Adam Frazier","2B","SEA","10.00","0.96","8.97","0.86","34.68","8.27","1.41","0.26","0.19","2.69","0.238","0.301","0.311","0.612","0.77","$8,000,000",""
"","Nick Castellanos","RF","PHI","10.00","0.84","9.85","0.83","38.53","10.15","1.99","0.00","0.96","4.56","0.263","0.305","0.389","0.694","0.76","$20,000,000",""
"","Marcell Ozuna","DH","ATL","10.00","0.77","10.00","0.77","37.90","8.55","1.53","0.00","1.85","4.52","0.226","0.274","0.413","0.687","0.75","$16,000,000",""
"","Ryan McKenna","CF","BAL","10.00","0.65","4.10","0.27","14.86","3.52","0.95","0.00","0.19","1.05","0.237","0.294","0.340","0.634","0.75","$0",""
"","Max Stassi","C","LAA","10.00","0.63","9.12","0.57","32.65","5.88","1.18","0.10","0.88","2.94","0.180","0.267","0.303","0.571","0.72","$7,000,000",""
"","Spencer Torkelson","1B","DET","10.00","0.68","9.55","0.65","32.73","6.64","1.45","0.09","0.73","2.55","0.203","0.285","0.319","0.604","0.68","$0",""
"","Jonathan Schoop","2B","DET","10.00","0.81","9.85","0.80","36.72","7.40","1.76","0.08","0.84","2.90","0.202","0.239","0.322","0.561","0.61","$7,500,000",""
"","Abraham Toro","3B","SEA","10.00","0.67","7.52","0.51","29.72","5.50","1.19","0.09","0.92","3.21","0.185","0.239","0.324","0.563","0.59","$1,250,000",""
"","Adam Engel","RF","CHW","10.00","0.73","5.04","0.37","20.59","4.62","1.09","0.08","0.17","1.43","0.225","0.269","0.310","0.579","0.55","$0",""
"","Mauricio Dubon","CF","HOU","10.00","0.64","5.67","0.36","23.37","5.00","0.87","0.00","0.48","2.31","0.214","0.252","0.313","0.565","0.55","$1,400,000",""
"","Jacob Stallings","C","MIA","10.00","0.70","9.12","0.64","30.35","6.75","1.05","0.00","0.35","2.98","0.223","0.292","0.292","0.584","0.50","$3,350,000",""
"","Kole Calhoun","LF","TEX","10.00","0.77","8.00","0.62","31.04","6.08","1.12","0.08","0.96","3.92","0.196","0.257","0.330","0.587","0.48","$0",""
"","Nicky Lopez","3B","KC","10.00","0.88","8.94","0.78","30.70","7.04","0.85","0.28","0.00","1.41","0.229","0.283","0.275","0.558","0.48","$3,700,000",""
"","Jackie Bradley Jr.","CF","TOR","10.00","0.81","7.42","0.60","26.06","5.30","1.74","0.08","0.30","2.88","0.204","0.255","0.311","0.566","0.42","$0",""
"","Avisail Garcia","RF","MIA","10.00","0.60","9.59","0.58","36.43","8.16","0.92","0.00","0.82","3.57","0.224","0.266","0.317","0.582","0.30","$12,000,000",""
"","Austin Hedges","C","CLE","10.00","0.65","9.24","0.60","28.00","4.57","0.38","0.00","0.67","2.86","0.163","0.241","0.248","0.489","0.29","$5,000,000",""
"","Leury Garcia","2B","CHW","10.00","0.60","7.84","0.47","30.93","6.49","0.82","0.00","0.31","2.06","0.210","0.233","0.267","0.500","0.14","$5,500,000",""
"","Yasmani Grandal","C","CHW","10.00","0.61","9.29","0.57","33.03","6.67","0.71","0.00","0.51","2.73","0.202","0.301","0.269","0.570","0.09","$18,250,000",""
"","Bradley Zimmer","CF","TOR","10.00","0.67","2.57","0.17","9.63","1.19","0.46","0.00","0.18","0.46","0.124","0.207","0.229","0.435","0.08","$0",""
"","Miguel Cabrera","DH","DET","10.00","0.69","9.73","0.67","35.45","9.02","0.89","0.00","0.45","3.84","0.254","0.305","0.317","0.622","0.03","$32,000,000",""
"","Joey Votto","1B","CIN","10.00","0.56","9.89","0.56","35.38","7.25","1.98","0.11","1.21","4.51","0.205","0.319","0.370","0.689","0.00","$25,000,000",""
"","Kurt Suzuki","C","LAA","10.00","0.31","8.24","0.26","27.25","4.90","0.98","0.00","0.78","2.94","0.180","0.266","0.302","0.568","0.00","$0",""
"","Yadier Molina","C","STL","10.00","0.49","8.88","0.44","32.75","7.00","1.00","0.00","0.63","3.00","0.214","0.233","0.302","0.535","0.00","$0",""
"","Evan Longoria","3B","SF","10.00","0.55","7.53","0.41","29.89","7.30","1.46","0.00","1.57","4.72","0.244","0.315","0.451","0.767","0.00","$4,000,000",""
"","Jason Heyward","RF","CHC","10.00","0.30","8.54","0.25","28.54","5.83","1.04","0.21","0.21","2.08","0.204","0.278","0.277","0.556","0.00","$0",""
"","Michael Brantley","LF","HOU","10.00","0.40","10.00","0.40","37.97","10.94","2.19","0.16","0.78","4.06","0.288","0.370","0.416","0.785","0.00","$12,000,000",""
"","Jason Castro","C","HOU","10.00","0.21","6.47","0.14","22.94","2.65","0.59","0.00","0.29","0.88","0.115","0.205","0.179","0.384","0.00","$0",""
"","Robinson Chirinos","C","BAL","10.00","0.41","9.40","0.39","29.10","5.22","1.34","0.00","0.60","3.28","0.180","0.265","0.287","0.552","0.00","$0",""
"","Brandon Belt","1B","SF","10.00","0.48","8.59","0.41","32.56","6.92","1.15","0.13","1.03","2.95","0.213","0.326","0.350","0.676","0.00","$9,300,000",""
"","Austin Romine","C","CIN","10.00","0.31","7.65","0.24","25.29","3.92","0.59","0.00","0.59","1.76","0.155","0.187","0.248","0.435","0.00","$0",""
"","Manuel Pina","C","ATL","10.00","0.03","10.00","0.03","28.00","4.00","0.00","0.00","0.00","4.00","0.143","0.235","0.143","0.378","0.00","$4,500,000",""
"","Mike Moustakas","DH","CIN","10.00","0.48","9.23","0.44","32.31","6.92","1.54","0.00","0.90","3.21","0.214","0.295","0.345","0.640","0.00","$0",""
"","Matt Carpenter","3B","NYY","10.00","0.29","7.45","0.22","27.23","8.30","1.91","0.00","3.19","7.87","0.305","0.412","0.727","1.138","0.00","$6,500,000",""
"","Stephen Vogt","C","OAK","10.00","0.43","6.43","0.28","24.00","3.86","0.57","0.14","1.00","3.29","0.161","0.241","0.321","0.562","0.00","$0",""
"","Donovan Solano","2B","CIN","10.00","0.49","8.75","0.43","34.75","9.88","2.00","0.00","0.50","3.00","0.284","0.339","0.385","0.724","0.00","$0",""
"","Sandy Leon","C","MIN","10.00","0.21","8.24","0.17","20.88","3.53","0.88","0.00","0.00","1.18","0.169","0.298","0.211","0.509","0.00","$0",""
"","Jorge Soler","LF","MIA","10.00","0.44","9.72","0.43","37.50","7.78","1.81","0.00","1.81","4.72","0.207","0.295","0.400","0.695","0.00","$15,000,000",""
"","Anthony Rendon","3B","LAA","10.00","0.29","9.79","0.28","35.32","8.09","2.13","0.00","1.06","5.11","0.229","0.326","0.380","0.706","0.00","$38,000,000",""
"","Yan Gomes","C","CHC","10.00","0.53","8.72","0.46","32.21","7.56","1.40","0.00","0.93","3.60","0.235","0.260","0.365","0.625","0.00","$6,000,000",""
"","Ehire Adrianza","SS","ATL","10.00","0.23","7.03","0.16","26.22","4.59","0.81","0.00","0.00","1.89","0.175","0.264","0.206","0.470","0.00","$0",""
"","Charlie Culberson","3B","TEX","10.00","0.43","5.71","0.25","16.43","4.14","0.86","0.00","0.29","1.71","0.252","0.283","0.357","0.640","0.00","$0",""
"","Wil Myers","RF","SD","10.00","0.48","9.09","0.43","33.90","8.83","1.95","0.00","0.91","5.32","0.261","0.315","0.398","0.713","0.00","$6,000,000",""
"","Marwin Gonzalez","3B","NYY","10.00","0.53","6.28","0.33","21.40","3.95","0.81","0.00","0.70","2.09","0.185","0.255","0.321","0.576","0.00","$0",""
"","Mike Zunino","C","TB","10.00","0.22","9.44","0.21","31.94","4.72","0.83","0.00","1.39","4.44","0.148","0.195","0.304","0.499","0.00","$6,000,000",""
"","Nick Ahmed","SS","ARI","10.00","0.10","8.82","0.09","30.59","7.06","1.18","0.00","1.76","4.12","0.231","0.259","0.442","0.702","0.00","$10,250,000",""
"","Tommy La Stella","DH","SF","10.00","0.37","7.83","0.29","30.00","7.17","2.33","0.00","0.33","2.33","0.239","0.284","0.350","0.634","0.00","$720,000",""
"","Kris Bryant","LF","COL","10.00","0.26","10.00","0.26","38.10","11.67","2.86","0.00","1.19","3.33","0.306","0.376","0.475","0.851","0.00","$27,000,000",""
"","Trayce Thompson","CF","LAD","10.00","0.49","7.25","0.36","27.38","7.00","1.75","0.13","1.63","5.13","0.256","0.353","0.507","0.860","0.00","$1,450,000",""
"","Tucker Barnhart","C","DET","10.00","0.58","9.57","0.56","29.89","6.60","1.06","0.00","0.11","1.70","0.221","0.287","0.267","0.554","0.00","$3,250,000",""
"","Billy Hamilton","CF","MIN","10.00","0.23","1.62","0.04","5.41","0.27","0.00","0.00","0.00","0.00","0.050","0.136","0.050","0.186","0.00","$0",""
"","Roberto Perez","C","PIT","10.00","0.13","9.05","0.12","28.57","6.67","0.95","0.00","0.95","3.81","0.233","0.333","0.367","0.700","0.00","$0",""
"","Corey Dickerson","LF","STL","10.00","0.60","7.53","0.45","28.97","7.73","1.75","0.10","0.62","3.71","0.267","0.300","0.399","0.698","0.00","$2,250,000",""
"","Tom Murphy","C","SEA","10.00","0.09","7.86","0.07","23.57","7.14","1.43","0.00","0.71","0.71","0.303","0.439","0.455","0.894","0.00","$1,625,000",""
"","James McCann","C","NYM","10.00","0.38","8.85","0.33","28.52","5.57","0.98","0.00","0.49","2.95","0.195","0.257","0.282","0.538","0.00","$1,000,000",""
"","Tyler Heineman","C","PIT","10.00","0.38","8.06","0.31","25.32","5.48","1.29","0.00","0.00","1.45","0.217","0.277","0.268","0.544","0.00","$0",""
"","Aledmys Diaz","SS","HOU","10.00","0.57","8.26","0.47","33.15","8.04","1.41","0.00","1.30","4.13","0.243","0.288","0.403","0.691","0.00","$6,500,000",""
"","Brad Miller","LF","TEX","10.00","0.50","7.16","0.36","27.41","5.80","0.37","0.00","0.86","3.95","0.212","0.270","0.320","0.590","0.00","$4,000,000",""
"","Matt Duffy","3B","LAA","10.00","0.48","7.53","0.36","29.61","7.40","1.04","0.00","0.26","2.08","0.250","0.308","0.311","0.619","0.00","$0",""
"","Adam Duvall","LF","ATL","10.00","0.53","9.30","0.49","33.37","7.09","1.98","0.12","1.40","4.19","0.213","0.276","0.404","0.680","0.00","$7,000,000",""
"","Curt Casali","C","SEA","10.00","0.35","8.77","0.31","25.96","5.26","0.70","0.00","0.88","2.98","0.203","0.318","0.331","0.649","0.00","$2,500,000",""
"","Kevin Kiermaier","CF","TB","10.00","0.39","9.21","0.36","32.70","7.46","1.27","0.00","1.11","3.49","0.228","0.281","0.369","0.649","0.00","$9,000,000",""
"","Kevin Pillar","CF","LAD","10.00","0.02","10.00","0.02","30.00","2.50","2.50","0.00","0.00","0.00","0.083","0.154","0.167","0.321","0.00","$0",""
"","Terrance Gore","CF","NYM","10.00","0.06","1.00","0.01","7.00","1.00","0.00","0.00","0.00","0.00","0.143","0.143","0.143","0.286","0.00","$0",""
"","Enrique Hernandez","CF","BOS","10.00","0.57","9.78","0.56","38.82","8.60","2.58","0.00","0.65","4.84","0.222","0.291","0.338","0.629","0.00","$10,000,000",""
"","Austin Barnes","C","LAD","10.00","0.38","8.87","0.34","28.87","6.13","0.97","0.00","1.29","4.19","0.212","0.324","0.380","0.704","0.00","$3,500,000",""
"","Eddie Rosario","LF","ATL","10.00","0.49","8.38","0.41","31.25","6.63","1.50","0.13","0.63","3.00","0.212","0.259","0.328","0.587","0.00","$9,000,000",""
"","Miguel Sano","1B","MIN","10.00","0.12","9.50","0.12","30.00","2.50","0.00","0.00","0.50","1.50","0.083","0.211","0.133","0.345","0.00","$0",""
"","Hanser Alberto","2B","LAD","10.00","0.45","5.21","0.23","21.37","5.21","1.23","0.27","0.27","2.05","0.244","0.258","0.365","0.623","0.00","$0",""
"","Jorge Alfaro","C","SD","10.00","0.51","8.29","0.42","31.22","7.68","1.71","0.00","0.85","4.88","0.246","0.285","0.383","0.667","0.00","$0",""
"","Kevin Plawecki","C","TEX","10.00","0.40","7.66","0.30","26.25","5.78","1.25","0.00","0.16","2.03","0.220","0.287","0.286","0.572","0.00","$0",""
"","Byron Buxton","CF","MIN","10.00","0.57","9.35","0.53","36.96","8.26","1.41","0.33","3.04","5.54","0.224","0.306","0.526","0.833","0.00","$15,000,000",""
"","Tyler Stephenson","C","CIN","10.00","0.31","9.20","0.28","33.20","10.60","1.80","0.00","1.20","7.00","0.319","0.372","0.482","0.854","0.00","$0",""
"","Kevin Newman","SS","PIT","10.00","0.48","8.97","0.43","36.92","10.13","2.31","0.26","0.26","3.08","0.274","0.316","0.372","0.687","0.00","$2,662,000",""
"","Alex Jackson","C","MIL","10.00","0.03","6.00","0.02","24.00","6.00","0.00","0.00","0.00","0.00","0.250","0.250","0.250","0.500","0.00","$0",""
"","Brandon Lowe","2B","TB","10.00","0.40","9.38","0.38","36.15","8.00","1.54","0.31","1.23","3.85","0.221","0.308","0.383","0.691","0.00","$5,250,000",""
"","Mark Mathias","2B","TEX","10.00","0.19","7.00","0.13","27.00","6.67","1.00","0.00","2.00","6.67","0.247","0.319","0.506","0.825","0.00","$0",""
"","Harrison Bader","CF","NYY","10.00","0.53","9.07","0.48","33.95","8.49","1.16","0.35","0.58","3.49","0.250","0.294","0.356","0.650","0.00","$4,700,000",""
"","Paul DeJong","SS","STL","10.00","0.48","7.53","0.36","27.27","4.29","1.17","0.00","0.78","3.25","0.157","0.245","0.286","0.530","0.00","$9,000,000",""
"","Brendon Davis","SS","DET","10.00","0.02","10.00","0.02","33.33","6.67","0.00","0.00","0.00","0.00","0.200","0.273","0.200","0.473","0.00","$0",""
"","Rob Refsnyder","RF","BOS","10.00","0.35","6.14","0.22","26.84","8.25","1.93","0.00","1.05","3.68","0.307","0.384","0.497","0.881","0.00","$1,200,000",""
"","Luke Maile","C","CLE","10.00","0.47","7.24","0.34","23.82","5.26","1.32","0.00","0.39","2.24","0.221","0.301","0.326","0.627","0.00","$1,175,000",""
"","Matt Reynolds","3B","CIN","10.00","0.57","7.20","0.41","26.24","6.45","1.08","0.11","0.32","2.47","0.246","0.320","0.332","0.652","0.00","$0",""
"","Manuel Margot","RF","TB","10.00","0.55","9.55","0.52","37.75","10.34","2.02","0.22","0.45","5.28","0.274","0.325","0.375","0.700","0.00","$7,000,000",""
"","Adalberto Mondesi","SS","KC","10.00","0.09","10.00","0.09","33.33","4.67","0.00","0.00","0.00","2.00","0.140","0.204","0.140","0.344","0.00","$3,045,000",""
"","Roman Quinn","CF","TB","10.00","0.27","5.00","0.14","17.95","3.86","0.68","0.45","0.00","1.59","0.215","0.287","0.304","0.591","0.00","$0",""
"","Trevor Story","2B","BOS","10.00","0.58","9.79","0.57","37.98","9.04","2.34","0.00","1.70","7.02","0.238","0.303","0.434","0.737","0.00","$20,000,000",""
"","Orlando Arcia","2B","ATL","10.00","0.42","8.82","0.37","30.74","7.50","1.32","0.00","1.32","4.41","0.244","0.316","0.416","0.733","0.00","$1,300,000",""
"","Mitch Haniger","RF","SEA","10.00","0.35","10.00","0.35","39.30","9.65","1.40","0.00","1.93","5.96","0.246","0.308","0.429","0.736","0.00","$11,000,000",""
"","Luis Torrens","C","SEA","10.00","0.35","7.72","0.27","26.49","5.96","0.35","0.00","0.53","2.63","0.225","0.283","0.298","0.581","0.00","$0",""
"","Miguel Andujar","3B","PIT","10.00","0.22","9.17","0.20","36.67","8.61","1.39","0.28","0.28","4.72","0.235","0.257","0.311","0.568","0.00","$0",""
"","Guillermo Heredia","CF","ATL","10.00","0.46","2.70","0.12","10.27","1.62","0.41","0.14","0.41","1.08","0.158","0.220","0.342","0.562","0.00","$0",""
"","Cavan Biggio","2B","TOR","10.00","0.60","7.94","0.48","26.49","5.36","1.86","0.10","0.62","2.47","0.202","0.318","0.350","0.668","0.00","$2,800,000",""
"","Taylor Trammell","RF","SEA","10.00","0.27","8.14","0.22","23.72","4.65","2.09","0.00","0.93","2.33","0.196","0.285","0.402","0.686","0.00","$0",""
