Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Carreras_2_t,Carreras_2_t_1,Carreras_ganadas_2_t,Carreras_ganadas_2_t_1,Carreras_ganadas_t,Carreras_ganadas_t_1,Carreras_t,Carreras_t_1,Comando_2_t,Comando_2_t_1,Comando_t,Comando_t_1,Control_2_t,Control_2_t_1,Control_t,Control_t_1,Dominio_2_t,Dominio_2_t_1,Dominio_t,Dominio_t_1,ERA_2_t,ERA_2_t_1,ERA_t,ERA_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Inning_pitched_2_t,Inning_pitched_2_t_1,Inning_pitched_t,Inning_pitched_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Losses_2_t,Losses_2_t_1,Losses_t,Losses_t_1,Pago_efectivo_t,Pago_efectivo_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Saves_2_t,Saves_2_t_1,Saves_t,Saves_t_1,Strike_outs_2_t,Strike_outs_2_t_1,Strike_outs_t,Strike_outs_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WHIP_2_t,WHIP_2_t_1,WHIP_t,WHIP_t_1,WS_ganadas_t,WS_ganadas_t_1,Walks_2_t,Walks_2_t_1,Walks_t,Walks_t_1,Wins_2_t,Wins_2_t_1,Wins_t,Wins_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t
TB,TB,5.567013527575445,6.233201581027661,0,0,2014,1,1,0,0,2.3104,1.4641,1.52,1.21,0,0,5,10,2,2,0.6400000000000001,0.39690000000000003,0.5776,0.39690000000000003,0.76,0.63,0.8,0.63,14.44,4.390022675736962,3.8,2.0952380952380953,0.02732053821460283,0.31640625,0.1652892561983471,0.5625,0.39450857181886484,1.389030612244898,0.628099173553719,1.1785714285714286,0.0529,0.0729,0.23,0.27,29,28,29,Tampa Bay Rays,Tampa Bay Rays,Florida,364461,163333,1.4641,1.2544000000000002,1.21,1.12,0.0,0.0,1.0,1.0,162,162,Josh Lueke,0.0064,0.0121,0.08,0.11,201128,163333,1,1,214.4792576419214,214.14778325123152,4,4,0.006172839506172839,0.006172839506172839,RP,RP,0.4753086419753086,0.5617283950617284,0.0,0.0,0.0,0.0,0.5776,1.7424000000000002,0.76,1.32,201128,163333,504200,490000,0.003,0.002,504200,490000,0.0,0.0,0.0,0.0,504200,0,28150000,19090000,504200,0,77,91,,,,,0.0036,0.0081,0.06,0.09,0,0,0.04000000000000001,0.39690000000000003,0.2,0.63,0.0016,0.0,0.04,0.0,12.211696800280395,13.130728293735956,13.130728293735956
HOU,HOU,6.4,6.4,0,0,2014,1,1,1,1,1.6900000000000002,1.0816000000000001,1.3,1.04,0,0,8,5,2,2,0.6084,0.2304,0.48999999999999994,0.2304,0.7,0.48,0.78,0.48,6.760000000000001,4.0,2.6,2.0,0.1111111111111111,0.18699780861943022,0.3333333333333333,0.4324324324324324,0.7511111111111112,0.7479912344777209,0.8666666666666667,0.8648648648648648,0.09,0.0256,0.3,0.16,26,25,27,Houston Astros,Houston Astros,Texas,522950,178688,0.81,1.2321000000000002,0.9,1.11,0.0,0.0,1.0,1.0,162,162,Josh Zeid,0.0,0.0016,0.0,0.04,344262,168688,1,1,235.0,235.0,9,9,0.006172839506172839,0.006172839506172839,RP,RP,0.4320987654320987,0.3148148148148148,0.0,0.0016,0.0,0.04,0.6084,0.9216,0.78,0.96,344262,168688,500000,490000,0.007,0.005,500000,490000,0.0,0.0,0.0,0.0,500000,490000,43800000,5900000,500000,490000,70,51,,,,,0.0064,0.0025000000000000005,0.08,0.05,0,0,0.09,0.2304,0.3,0.48,0.0,0.0,0.0,0.0,12.749158274371162,13.122363377404328,13.122363377404328
CHC,CHC,6.0,6.0,2015,2015,2014,2,2,1,0,1.44,0.8464,1.2,0.92,500000,500000,13,10,2,2,0.28090000000000004,0.3364,0.22089999999999999,0.3364,0.47,0.58,0.53,0.58,7.980624999999998,47.36678200692041,2.8249999999999997,6.88235294117647,0.21138855859426614,0.028900000000000006,0.4597701149425288,0.17,1.6870128154313644,1.3688999999999998,1.2988505747126435,1.17,0.1024,0.1936,0.32,0.44,32,32,33,Chicago Cubs,Chicago Cubs,Illinois,9000000,5000000,0.7569,1.0,0.87,1.0,0.0,0.0,1.0,1.0,162,162,Kyuji Fujikawa,0.0,0.0064,0.0,0.08,4000000,5000000,17,17,190.0,190.0,16,16,0.006172839506172839,0.006172839506172839,RP,RP,0.4506172839506173,0.4074074074074074,0.0,0.028900000000000006,0.0,0.17,1.2768999999999997,1.3688999999999998,1.13,1.17,4500000,4500000,4000000,4000000,0.05,0.045,4500000,4500000,0.0,0.0,0.0,0.0,4750000,4750000,9650000,73850000,9500000,9500000,73,66,,,,,0.0144,0.0081,0.12,0.09,2,2,0.16000000000000003,0.028900000000000006,0.4,0.17,0.0,0.0064,0.0,0.08,15.319587954740548,15.201804919084164,15.319587954740548
SEA,SEA,6.4,6.4,0,0,2014,1,1,1,1,0.25,1.44,0.5,1.2,0,0,8,10,1,1,0.17639999999999997,0.39690000000000003,0.17639999999999997,0.32489999999999997,0.42,0.57,0.42,0.63,1.90702947845805,2.8019848771266536,1.380952380952381,1.6739130434782608,0.31359999999999993,0.1883232467070132,0.5599999999999999,0.4339622641509434,0.5980444444444444,0.5276788892844428,0.7733333333333333,0.7264150943396226,0.17639999999999997,0.019600000000000003,0.42,0.14,26,25,27,Seattle Mariners,Seattle Mariners,Washington,946714,804918,0.5625,1.1236000000000002,0.75,1.06,0.0,0.0,1.0,1.0,161,162,Lucas Luetge,0.0,0.0081,0.0,0.09,141796,324918,0,0,205.0,205.0,4,4,0.006211180124223602,0.006172839506172839,RP,RP,0.5341614906832298,0.4382716049382716,0.0,0.0,0.0,0.0,0.3364,0.5929,0.58,0.77,141796,324918,508800,495500,0.001,0.004,508800,495500,0.0,0.0,0.0,0.0,508800,495500,267800000,28400000,508800,495500,86,71,,,,,0.010000000000000002,0.0016,0.1,0.04,0,0,0.17639999999999997,0.2116,0.42,0.46,0.0,0.0009,0.0,0.03,11.86214468393758,13.13981029100805,13.13981029100805
DET,DET,5.567013527575445,6.233201581027661,0,0,2014,1,1,1,1,9.0,1.0,3.0,1.0,0,0,5,4,1,1,16.0,0.1369,16.0,0.10890000000000001,4.0,0.33,4.0,0.37,0.25,9.610000000000001,0.5,3.1,0.5653230821414438,0.09182736455463729,0.7518796992481203,0.30303030303030304,0.14133077053536094,0.8824609733700643,0.37593984962406013,0.9393939393939394,182.25,0.010000000000000002,13.5,0.1,27,26,28,Detroit Tigers,Detroit Tigers,Michigan,1520535,1010535,1.7689000000000001,0.9801,1.33,0.99,0.0,0.0,1.0,1.0,162,162,Luke Putkonen,0.0,0.010000000000000002,0.0,0.1,510000,294535,11,11,214.4792576419214,214.14778325123152,16,15,0.006172839506172839,0.006172839506172839,RP,RP,0.5555555555555556,0.5740740740740741,0.0,0.0,0.0,0.0,0.25,0.8649000000000001,0.5,0.93,510000,294535,510000,490000,0.003,0.002,510000,490000,0.0,0.0,0.0,0.0,510000,0,33500000,107775000,510000,0,90,93,,,,,2.25,0.0016,1.5,0.04,4,4,1.0,0.09,1.0,0.3,0.0,0.0009,0.0,0.03,13.142166004700508,13.142166004700508,13.142166004700508
TEX,TEX,6.4,6.4,2015,0,2014,1,1,0,0,0.17639999999999997,2.0736,0.42,1.44,0,0,7,12,2,2,0.0064,0.6400000000000001,0.0064,0.6400000000000001,0.08,0.8,0.08,0.8,9.765625,2.777777777777778,3.125,1.6666666666666667,0.02897238569488457,0.4648760330578512,0.17021276595744683,0.6818181818181818,0.282933454051607,1.291322314049587,0.5319148936170213,1.1363636363636365,0.016900000000000002,0.10890000000000001,0.13,0.33,27,26,27,Texas Rangers,Texas Rangers,Texas,2069276,1564700,0.22089999999999999,0.7744,0.47,0.88,0.0,0.0,1.0,1.0,162,162,Michael Kirkman,0.0064,0.0064,0.08,0.08,504576,495800,2,2,215.0,215.0,6,6,0.006172839506172839,0.006172839506172839,RP,RP,0.4135802469135802,0.5617283950617284,0.0,0.0016,0.0,0.04,0.0625,1.0,0.25,1.0,504576,495800,504576,495800,0.004,0.004,504576,495800,0.0,0.0,0.0,0.0,504576,495800,136050000,33750000,504576,495800,67,91,,,,,0.0081,0.0081,0.09,0.09,0,0,0.0064,0.36,0.08,0.6,0.0,0.0,0.0,0.0,13.131473751632283,13.131473751632283,13.131473751632283
CHW,CHW,6.5,6.5,0,0,2014,1,1,1,1,1.0,0.9409,1.0,0.97,0,0,10,5,2,2,4.0,0.32489999999999997,4.0,0.25,2.0,0.5,2.0,0.57,0.0,11.781592403214026,0.0,3.4324324324324325,0.09817777777777775,0.1111111111111111,0.3133333333333333,0.3333333333333333,0.0,1.3090658225793357,0.0,1.144144144144144,0.0,0.0036,0.0,0.06,27,26,28,Chicago White Sox,Chicago White Sox,Illinois,1661200,1116200,0.0,1.2321000000000002,0.0,1.11,0.0,0.0,1.0,1.0,162,162,Nate Jones,0.0,0.004900000000000001,0.0,0.07,545000,507500,6,6,220.0,220.0,9,9,0.006172839506172839,0.006172839506172839,RP,RP,0.4506172839506173,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,1.6129,0.0,1.27,545000,507500,545000,507500,0.006,0.005,545000,507500,0.0,0.4624000000000001,0.0,0.68,545000,507500,12250000,14800000,545000,507500,73,63,,,,,0.0,0.0004,0.0,0.02,3,3,2.25,0.1369,1.5,0.37,0.0,0.0036,0.0,0.06,13.208541073645382,13.208541073645382,13.208541073645382
MIL,MIL,6.1,6.1,0,0,2014,1,1,0,0,1.1025,1.0,1.05,1.0,0,0,7,7,1,1,0.2025,0.1936,0.2025,0.1936,0.45,0.44,0.45,0.44,13.3225,4.987777777777778,3.65,2.2333333333333334,0.05408328826392646,0.08650519031141869,0.23255813953488375,0.29411764705882354,0.72052460789616,0.43146866589773164,0.8488372093023255,0.6568627450980392,0.0144,0.019600000000000003,0.12,0.14,28,27,28,Milwaukee Brewers,Milwaukee Brewers,Wisconsin,401212,176721,0.7395999999999999,1.0404,0.86,1.02,0.0,0.0,1.0,1.0,162,162,Rob Wooten,0.010000000000000002,0.0016,0.1,0.04,224491,176721,1,1,200.0,200.0,4,4,0.006172839506172839,0.006172839506172839,RP,RP,0.5061728395061729,0.4567901234567901,0.0,0.0,0.0,0.0,0.5328999999999999,0.4489000000000001,0.73,0.67,224491,176721,501000,490000,0.002,0.002,501000,490000,0.0,0.0,0.0,0.0,501000,490000,57600000,43300000,501000,490000,82,74,,,,,0.0016,0.0025000000000000005,0.04,0.05,0,0,0.04000000000000001,0.09,0.2,0.3,0.0009,0.0121,0.03,0.11,12.321590896273998,13.124361380067002,13.124361380067002
LAA,TB,6.4,6.4,2015,2014,2014,1,1,0,0,23.8144,26.3169,4.88,5.13,0,0,8,10,5,2,6.916899999999999,7.398400000000001,5.475599999999999,6.5536,2.34,2.56,2.63,2.72,2.069559864573715,8.799449191441283,1.4385964912280702,2.966386554621849,0.1959996229616363,0.06356381068658432,0.4427184466019417,0.2521186440677966,0.40563295315298314,0.5593265225509911,0.636893203883495,0.7478813559322034,0.016900000000000002,0.0225,0.13,0.15,33,32,33,Los Angeles Angels,Tampa Bay Rays,California,25825000,21325000,26.522500000000004,22.278399999999998,5.15,4.72,0.91,0.75,1.0,1.0,161,162,Roberto Hernandez,0.11560000000000002,0.16809999999999997,0.34,0.41,1303278,3250000,1,1,230.0,230.0,10,4,0.006211180124223602,0.006172839506172839,RP,RP,0.6086956521739131,0.5617283950617284,0.0,0.0009,0.0,0.03,10.758399999999998,12.460899999999999,3.28,3.53,1303278,3250000,4500000,3250000,0.008,0.045,4500000,3250000,0.0,0.0,0.0,0.0,4500000,3250000,22100000,19090000,4500000,3250000,98,91,,,,,0.0016,0.0016,0.04,0.04,1,0,5.1983999999999995,1.4161,2.28,1.19,0.0625,0.0361,0.25,0.19,14.080393187149223,15.319587954740548,15.319587954740548
WSH,WSH,6.2,6.2,2015,0,2014,1,1,0,0,1.0,1.9880999999999998,1.0,1.41,0,0,8,11,1,1,0.019600000000000003,0.48999999999999994,0.019600000000000003,0.4624000000000001,0.14,0.68,0.14,0.7,1.0,2.070791195716835,1.0,1.4390243902439024,0.21130332986472422,0.18626038781163437,0.4596774193548387,0.43157894736842106,0.21130332986472422,0.38570637119113577,0.4596774193548387,0.6210526315789474,0.0225,0.028900000000000006,0.15,0.17,30,29,30,Washington Nationals,Washington Nationals,Washington DC,99453,0,1.5376,0.9025,1.24,0.95,0.0,0.0,1.0,1.0,162,162,Ryan Mattheus,0.0,0.0025000000000000005,0.0,0.05,99453,0,1,1,215.0,215.0,3,2,0.006172839506172839,0.006172839506172839,RP,RP,0.5925925925925926,0.5308641975308642,0.0,0.0,0.0,0.0,0.32489999999999997,0.34809999999999997,0.57,0.59,99453,504500,520000,504500,0.001,0.004,520000,504500,0.0,0.0,0.0,0.0,520000,504500,14150000,67000000,520000,504500,96,86,,,,,0.0324,0.0025000000000000005,0.18,0.05,0,0,0.32489999999999997,0.16809999999999997,0.57,0.41,0.0,0.0,0.0,0.0,11.507440449739654,13.16158409055761,13.16158409055761
HOU,MIN,6.3,6.3,0,0,2014,1,1,0,0,7.6729,33.9889,2.77,5.83,0,0,8,7,2,1,2.2801,7.1289,2.0448999999999997,6.5536,1.43,2.56,1.51,2.67,3.2730610104306277,2.6620498614958454,1.8091603053435115,1.6315789473684212,0.2068986304012346,0.14439999999999997,0.45486111111111116,0.37999999999999995,0.6771918402777779,0.3844,0.8229166666666667,0.62,0.016900000000000002,0.04409999999999999,0.13,0.21,30,29,30,Houston Astros,Minnesota Twins,Texas,2562327,2042327,8.2944,36.0,2.88,6.0,0.26,1.0,1.0,1.0,162,162,Samuel Deduno,0.028900000000000006,0.1936,0.17,0.44,85245,348087,1,6,212.0,212.0,9,14,0.006172839506172839,0.006172839506172839,RP,RP,0.4320987654320987,0.4074074074074074,0.0,0.0,0.0,0.0,5.6169,13.838400000000002,2.37,3.72,85245,348087,520000,490000,0.002,0.004,520000,490000,0.0,0.0,0.0,0.0,520000,490000,43800000,15515000,520000,490000,70,66,,,,,0.0016,0.0064,0.04,0.08,0,3,1.7161000000000002,5.1983999999999995,1.31,2.28,0.0036,0.1936,0.06,0.44,11.353284742399332,13.16158409055761,13.16158409055761
NYY,NYY,6.2,6.2,0,0,2014,1,1,1,1,0.5776,0.6561000000000001,0.76,0.81,0,0,9,8,2,2,0.1936,0.24009999999999998,0.1936,0.2116,0.44,0.46,0.44,0.49,11.24221453287197,9.765625,3.352941176470588,3.125,0.14927685950413228,0.18107741059302856,0.3863636363636364,0.4255319148936171,1.6782024793388428,1.768334087822544,1.2954545454545454,1.3297872340425532,0.0064,0.0064,0.08,0.08,29,28,30,New York Yankees,New York Yankees,New York,4532500,2767500,0.7744,0.8835999999999999,0.88,0.94,0.0,0.0,1.0,1.0,162,162,Shawn Kelley,0.010000000000000002,0.0016,0.1,0.04,1765000,935000,40,40,237.0,237.0,50,50,0.006172839506172839,0.006172839506172839,RP,RP,0.5185185185185185,0.5246913580246914,0.004900000000000001,0.0,0.07,0.0,1.2995999999999999,1.5625,1.14,1.25,1765000,935000,1765000,935000,0.008,0.004,1765000,935000,0.0841,0.04000000000000001,0.29,0.2,1765000,935000,311500000,64000000,1765000,935000,84,85,,,,,0.0004,0.0004,0.02,0.02,27,27,0.11560000000000002,0.16000000000000003,0.34,0.4,0.0025000000000000005,0.004900000000000001,0.05,0.07,14.383661248349535,14.383661248349535,14.383661248349535
WSH,WSH,6.5,6.5,0,0,2014,1,1,1,1,46.239999999999995,43.03359999999999,6.8,6.56,0,0,8,11,1,1,16.0,9.0,10.240000000000002,5.4289000000000005,3.2,2.33,4.0,3.0,4.515625,6.96613813490997,2.125,2.639344262295082,0.09727589495723282,0.04517476234991318,0.3118908382066277,0.21254355400696862,0.43926146316625436,0.3146936347412255,0.6627680311890838,0.5609756097560976,1.2544000000000002,0.16809999999999997,1.12,0.41,24,23,25,Washington Nationals,Washington Nationals,Washington DC,855493,351193,26.3169,32.9476,5.13,5.74,1.0,1.0,1.0,1.0,162,162,Taylor Jordan,0.36,0.10890000000000001,0.6,0.33,504300,251693,1,1,211.0,211.0,3,2,0.006172839506172839,0.006172839506172839,SP,SP,0.5925925925925926,0.5308641975308642,0.0,0.0,0.0,0.0,11.559999999999999,10.368400000000001,3.4,3.22,77160,251693,504300,490000,0.001,0.002,504300,490000,0.0,0.0,0.0,0.0,504300,490000,14150000,67000000,504300,490000,96,86,,,,,0.10890000000000001,0.0225,0.33,0.15,0,0,2.5600000000000005,1.4884,1.6,1.22,0.0,0.0121,0.0,0.11,11.253636467019666,13.130926608064817,13.130926608064817
SD,SD,6.2,6.2,2015,0,2014,1,1,1,1,2.3104,1.8769000000000002,1.52,1.37,0,0,7,3,5,5,0.32489999999999997,0.4489000000000001,0.32489999999999997,0.4489000000000001,0.57,0.67,0.57,0.67,8.54437869822485,10.050248981439568,2.923076923076923,3.170212765957447,0.12685306811784577,0.08417162017985061,0.35616438356164387,0.2901234567901234,1.0838806530305873,0.8459457399786617,1.0410958904109588,0.9197530864197531,0.0064,0.0081,0.08,0.09,31,30,32,San Diego Padres,San Diego Padres,California,9854300,8254300,2.1315999999999997,2.6244000000000005,1.46,1.62,0.07,0.0,1.0,1.0,161,162,Tim Stauffer,0.0025000000000000005,0.0004,0.05,0.02,1600000,1000000,2,2,205.0,205.0,5,5,0.006211180124223602,0.006172839506172839,RP,RP,0.4782608695652174,0.4691358024691358,0.0,0.0,0.0,0.0,2.3104,2.2201,1.52,1.49,1600000,1000000,1600000,1000000,0.019,0.014,1600000,1000000,0.0,0.0,0.0,0.0,1600000,1000000,25700000,3550000,1600000,1000000,77,76,,,,,0.0009,0.0009,0.03,0.03,0,0,0.27040000000000003,0.22089999999999999,0.52,0.47,0.019600000000000003,0.004900000000000001,0.14,0.07,14.28551418721001,14.28551418721001,14.28551418721001
TOR,TOR,6.3,6.3,0,0,2014,1,1,1,1,3.0276,16.9744,1.74,4.12,0,0,2,7,1,1,0.6241000000000001,5.017600000000001,0.4096,4.752400000000001,0.64,2.18,0.79,2.24,4.992431640625,10.963456790123455,2.234375,3.311111111111111,0.12783620985612185,0.08881189421516601,0.3575418994413408,0.2980132450331126,0.6382135389032801,0.9736853646769877,0.7988826815642458,0.9867549668874172,0.0064,0.0625,0.08,0.25,28,27,29,Toronto Blue Jays,Toronto Blue Jays,Toronto,1224006,718306,3.2041,20.5209,1.79,4.53,0.0,0.82,1.0,1.0,162,162,Todd Redmond,0.010000000000000002,0.0324,0.1,0.18,505700,238306,2,2,200.0,200.0,5,5,0.006172839506172839,0.006172839506172839,RP,RP,0.5123456790123457,0.4567901234567901,0.0004,0.0,0.02,0.0,2.0448999999999997,19.9809,1.43,4.47,505700,238306,505700,490000,0.004,0.002,505700,490000,0.0,0.0,0.0,0.0,505700,490000,8000000,36750000,505700,490000,83,74,,,,,0.0009,0.004900000000000001,0.03,0.07,2,2,0.4096,1.8225000000000002,0.64,1.35,0.0004,0.0576,0.02,0.24,13.133698887068075,13.133698887068075,13.133698887068075
NYM,NYM,6.4,6.4,0,0,2014,1,1,1,1,0.39690000000000003,0.8835999999999999,0.63,0.94,0,0,10,10,2,2,0.0841,0.1521,0.0576,0.1521,0.24,0.39,0.29,0.39,2.8752362948960304,6.32598714416896,1.6956521739130435,2.5151515151515147,0.29287197231833917,0.12324581258488009,0.5411764705882354,0.3510638297872341,0.8420761245674742,0.7796514259846085,0.9176470588235295,0.8829787234042553,0.0036,0.04409999999999999,0.06,0.21,25,24,26,New York Mets,New York Mets,New York,1169913,824102,0.7224999999999999,0.8835999999999999,0.85,0.94,0.0,0.0,1.0,1.0,162,162,Vic Black,0.004900000000000001,0.0,0.07,0.0,345811,80327,5,5,205.0,205.0,8,8,0.006172839506172839,0.006172839506172839,RP,RP,0.4876543209876543,0.4567901234567901,0.0,0.0036,0.0,0.06,0.6084,0.6889,0.78,0.83,345811,80327,502250,490000,0.004,0.001,502250,490000,0.0,0.0,0.0,0.0,502250,490000,93775000,7150000,502250,490000,79,74,,,,,0.0009,0.0064,0.03,0.08,2,2,0.2116,0.10890000000000001,0.46,0.33,0.0025000000000000005,0.028900000000000006,0.05,0.17,12.75364766202036,13.12685328267718,13.12685328267718
MIL,KC,6.5,6.5,0,0,2014,1,1,0,0,0.6241000000000001,1.5876000000000001,0.79,1.26,0,0,7,5,1,2,0.16000000000000003,0.7055999999999999,0.12249999999999998,0.39690000000000003,0.35,0.63,0.4,0.84,7.5625,37.30898466033601,2.75,6.108108108108108,0.2267573696145125,0.04470204081632653,0.4761904761904762,0.21142857142857144,1.7148526077097512,1.6677877551020406,1.3095238095238098,1.2914285714285714,0.0025000000000000005,0.028900000000000006,0.05,0.17,24,23,24,Milwaukee Brewers,Kansas City Royals,Wisconsin,1294786,792786,0.7055999999999999,3.0625,0.84,1.75,0.0,0.05,1.0,1.0,162,162,Will Smith,0.0016,0.0025000000000000005,0.04,0.05,502000,162786,1,2,255.0,255.0,4,7,0.006172839506172839,0.006172839506172839,RP,RP,0.5061728395061729,0.5308641975308642,0.0001,0.0,0.01,0.0,1.2100000000000002,5.107599999999999,1.1,2.26,502000,162786,502000,496500,0.005,0.002,502000,496500,0.0529,0.0,0.23,0.0,502000,496500,57600000,26100000,502000,496500,82,86,,,,,0.0004,0.0025000000000000005,0.02,0.05,0,1,0.16000000000000003,0.1369,0.4,0.37,0.0001,0.0121,0.01,0.11,13.126355398673866,13.126355398673866,13.126355398673866
