Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Carreras_2_t,Carreras_2_t_1,Carreras_ganadas_2_t,Carreras_ganadas_2_t_1,Carreras_ganadas_t,Carreras_ganadas_t_1,Carreras_t,Carreras_t_1,Comando_2_t,Comando_2_t_1,Comando_t,Comando_t_1,Control_2_t,Control_2_t_1,Control_t,Control_t_1,Dominio_2_t,Dominio_2_t_1,Dominio_t,Dominio_t_1,ERA_2_t,ERA_2_t_1,ERA_t,ERA_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Inning_pitched_2_t,Inning_pitched_2_t_1,Inning_pitched_t,Inning_pitched_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Losses_2_t,Losses_2_t_1,Losses_t,Losses_t_1,Pago_efectivo_t,Pago_efectivo_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Saves_2_t,Saves_2_t_1,Saves_t,Saves_t_1,Strike_outs_2_t,Strike_outs_2_t_1,Strike_outs_t,Strike_outs_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WHIP_2_t,WHIP_2_t_1,WHIP_t,WHIP_t_1,WS_ganadas_t,WS_ganadas_t_1,Walks_2_t,Walks_2_t_1,Walks_t,Walks_t_1,Wins_2_t,Wins_2_t_1,Wins_t,Wins_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t
MIN,MIN,6.3,6.3,2023,0,2017,1,1,1,1,0.9409,0.9025,0.97,0.95,0,0,2,4,1,1,0.28090000000000004,0.32489999999999997,0.25,0.2116,0.5,0.46,0.53,0.57,8.100591715976329,27.700831024930753,2.846153846153846,5.2631578947368425,0.07986767485822305,0.03836752045913487,0.2826086956521739,0.1958762886597938,0.6469754253308128,1.0628122010840686,0.8043478260869564,1.0309278350515465,0.016900000000000002,0.0121,0.13,0.11,28,27,29,Minnesota Twins,Minnesota Twins,Minnesota,1196048,854057,0.8464,0.9409,0.92,0.97,0.0,0.0,1.0,1.0,162,161,Buddy Boshers,0.0,0.0,0.0,0.0,341991,507500,6,6,205.0,205.0,15,14,0.006172839506172839,0.006211180124223602,RP,RP,0.5246913580246914,0.3602484472049689,0.0,0.0,0.0,0.0,0.5476,1.0,0.74,1.0,341991,318895,535000,507500,0.003,0.003,535000,507500,0.0,0.0,0.0,0.0,535000,507500,26550000,1900000,535000,507500,85,58,,,,,0.0016,0.0009,0.04,0.03,3,3,0.06760000000000001,0.0361,0.26,0.19,0.0009,0.0025000000000000005,0.03,0.05,12.742539699909003,13.190022025878143,13.190022025878143
COL,COL,6.6,6.6,2023,0,2017,1,1,0,0,1.2321000000000002,0.6241000000000001,1.11,0.79,0,0,4,3,1,1,0.36,0.2601,0.32489999999999997,0.2601,0.57,0.51,0.6,0.51,4.9506250000000005,4.564049586776859,2.225,2.1363636363636362,0.1890359168241966,0.255780155899062,0.43478260869565216,0.5057471264367817,0.9358459357277882,1.1673933148368345,0.967391304347826,1.0804597701149425,0.0256,0.0064,0.16,0.08,24,23,24,Colorado Rockies,Colorado Rockies,Colorado,716220,449226,0.8464,0.7569,0.92,0.87,0.0,0.0,1.0,1.0,162,161,Carlos Estevez,0.0,0.0121,0.0,0.11,266994,449226,1,1,277.0,277.0,4,3,0.006172839506172839,0.006211180124223602,RP,RP,0.5370370370370371,0.4658385093167702,0.0,0.028900000000000006,0.0,0.17,0.7921,0.8835999999999999,0.89,0.94,266994,449226,537000,507500,0.002,0.004,537000,507500,0.0,0.28090000000000004,0.0,0.53,537000,507500,97250000,43500000,537000,507500,87,75,,,,,0.0025000000000000005,0.0004,0.05,0.02,0,0,0.16000000000000003,0.1936,0.4,0.44,0.019600000000000003,0.0025000000000000005,0.14,0.05,12.494981465219777,13.193753373491,13.193753373491
NYM,NYM,6.3,6.3,2022,0,2017,1,1,0,0,0.7224999999999999,0.8464,0.85,0.92,0,0,2,9,2,2,0.27040000000000003,0.31360000000000005,0.27040000000000003,0.25,0.52,0.5,0.52,0.56,9.182736455463727,6.5746219592373425,3.0303030303030303,2.564102564102564,0.140625,0.15518824609733703,0.375,0.393939393939394,1.291322314049587,1.020304050607081,1.1363636363636365,1.0101010101010102,0.0256,0.016900000000000002,0.16,0.13,28,27,28,New York Mets,New York Mets,New York,1740899,1205899,0.7744,0.9801,0.88,0.99,0.0,0.0,1.0,1.0,162,161,Erik Goeddel,0.0009,0.0036,0.03,0.06,535000,273055,5,5,190.0,190.0,9,9,0.006172839506172839,0.006211180124223602,RP,RP,0.4320987654320987,0.5403726708074534,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,301069,273055,535000,515125,0.002,0.002,535000,515125,0.0,0.0,0.0,0.0,535000,515125,116500000,48757500,535000,515125,70,87,,,,,0.0016,0.0016,0.04,0.04,2,2,0.10890000000000001,0.1521,0.33,0.39,0.0,0.0036,0.0,0.06,12.615094753340882,13.190022025878143,13.190022025878143
CHC,CHC,6.2,6.2,0,0,2017,1,1,1,1,1.9599999999999997,0.2025,1.4,0.45,0,0,3,15,2,2,0.7055999999999999,0.1296,0.6400000000000001,0.1296,0.8,0.36,0.84,0.36,4.225308641975309,19.10013717421125,2.055555555555556,4.37037037037037,0.27620011721455584,0.10841760856632958,0.5255474452554744,0.32926829268292684,1.1670307421812565,2.070791195716835,1.0802919708029197,1.4390243902439024,0.04409999999999999,0.1296,0.21,0.36,26,25,27,Chicago Cubs,Chicago Cubs,Illinois,373240,124785,1.8769000000000002,0.6723999999999999,1.37,0.82,0.0,0.0,1.0,1.0,162,160,Felix Pena,0.0,0.0,0.0,0.0,248455,124785,17,17,220.0,220.0,19,18,0.006172839506172839,0.00625,RP,RP,0.5679012345679012,0.6375,0.0,0.0081,0.0,0.09,2.1904,1.3923999999999999,1.48,1.18,248455,124785,535000,507500,0.001,0.001,535000,507500,0.0,0.0,0.0,0.0,535000,507500,16000000,291277500,535000,507500,92,102,,,,,0.0036,0.0064,0.06,0.08,3,3,0.5184,0.0729,0.72,0.27,0.0016,0.0,0.04,0.0,12.423017021601563,13.190022025878143,13.190022025878143
LAA,NYM,6.2,6.2,2018,2017,2017,1,1,1,1,1.2100000000000002,0.7055999999999999,1.1,0.84,0,0,4,9,5,2,0.4096,0.18489999999999998,0.31360000000000005,0.18489999999999998,0.56,0.43,0.64,0.43,6.530864197530866,11.559999999999999,2.555555555555556,3.4,0.140625,0.06507705122865473,0.375,0.25510204081632654,0.9184027777777779,0.7522907122032486,0.9583333333333334,0.8673469387755102,0.0081,0.0025000000000000005,0.09,0.05,31,30,32,Los Angeles Angels,New York Mets,California,9554613,6464000,0.9216,0.9603999999999999,0.96,0.98,0.0,0.0,1.0,1.0,162,161,Fernando Salas,0.0009,0.0081,0.03,0.09,90613,432795,1,5,200.0,200.0,10,9,0.006172839506172839,0.006211180124223602,RP,RP,0.4938271604938271,0.5403726708074534,0.0,0.0064,0.0,0.08,0.8464,0.7224999999999999,0.92,0.85,90613,432795,535000,2400000,0.001,0.003,535000,2400000,0.1369,0.16809999999999997,0.37,0.41,535000,2400000,24750000,48757500,535000,2400000,80,87,,,,,0.0004,0.0001,0.02,0.01,1,2,0.1296,0.0625,0.36,0.25,0.0009,0.0016,0.03,0.04,11.414352969596392,13.190022025878143,13.190022025878143
HOU,HOU,6.6,6.6,2023,0,2017,1,1,0,0,1.4161,0.5328999999999999,1.19,0.73,0,0,3,3,2,2,0.31360000000000005,0.30250000000000005,0.31360000000000005,0.25,0.56,0.5,0.56,0.55,21.495867768595037,9.594883997620464,4.636363636363636,3.097560975609756,0.08234404536862004,0.16809999999999997,0.28695652173913044,0.41,1.7700567107750476,1.6129,1.3304347826086957,1.27,0.010000000000000002,0.04000000000000001,0.1,0.2,30,29,30,Houston Astros,Houston Astros,Texas,551243,130331,1.3224999999999998,1.0,1.15,1.0,0.0,0.0,1.0,1.0,162,161,James Hoyt,0.0,0.0025000000000000005,0.0,0.05,420912,130331,2,1,230.0,230.0,11,10,0.006172839506172839,0.006211180124223602,P,P,0.6234567901234568,0.5217391304347826,0.0,0.0,0.0,0.0,2.3409,1.6129,1.53,1.27,420912,130331,535000,507500,0.003,0.001,535000,507500,0.0,0.0,0.0,0.0,535000,507500,82000000,26000000,535000,507500,101,84,,,,,0.0009,0.0025000000000000005,0.03,0.05,1,0,0.10890000000000001,0.16809999999999997,0.33,0.41,0.0004,0.0025000000000000005,0.02,0.05,12.950179064687246,13.190022025878143,13.190022025878143
TEX,TOR,6.5,6.5,2018,2018,2017,2,2,2,1,1.0404,0.43560000000000004,1.02,0.66,0,0,4,13,2,1,0.42250000000000004,0.17639999999999997,0.39690000000000003,0.16000000000000003,0.63,0.4,0.65,0.42,7.111111111111111,6.3546006944444455,2.6666666666666665,2.5208333333333335,0.2009512485136742,0.29752066115702475,0.4482758620689655,0.5454545454545454,1.428986656097239,1.890625,1.1954022988505748,1.375,0.019600000000000003,0.0036,0.14,0.06,38,38,40,Texas Rangers,Toronto Blue Jays,Texas,25593375,22593375,0.7569,0.7744,0.87,0.88,0.0,0.0,1.0,1.0,162,161,Jason Grilli,0.0121,0.0081,0.11,0.09,1508156,3500000,2,2,235.0,235.0,8,7,0.006172839506172839,0.006211180124223602,RP,RP,0.4814814814814814,0.546583850931677,0.0004,0.0036,0.02,0.06,1.0816000000000001,1.4641,1.04,1.21,1508156,346625,3000000,3500000,0.009,0.002,3000000,3500000,0.0,0.0484,0.0,0.22,4000000,4000000,36000000,65800000,8000000,8000000,78,88,,,,,0.0016,0.0004,0.04,0.02,0,2,0.1521,0.2304,0.39,0.48,0.0016,0.010000000000000002,0.04,0.1,14.226398270475496,14.914122846632385,14.914122846632385
SEA,TB,5.719234543670264,5.721339712918669,2023,0,2017,1,1,0,0,0.81,1.4161,0.9,1.19,0,0,2,4,1,2,0.36,0.2916,0.36,0.2601,0.6,0.51,0.6,0.54,7.1111111111111125,8.801111111111112,2.666666666666667,2.966666666666667,0.07438016528925619,0.08009967960128159,0.2727272727272727,0.2830188679245283,0.5289256198347108,0.7049661801352793,0.7272727272727273,0.8396226415094339,0.0625,0.0144,0.25,0.12,27,26,27,Seattle Mariners,Tampa Bay Rays,Washington,432369,274527,1.2100000000000002,1.1236000000000002,1.1,1.06,0.0,0.0,1.0,1.0,162,161,Ryan Garton,0.0025000000000000005,0.0025000000000000005,0.05,0.05,90613,274527,0,1,212.84561752988049,213.9541015625,4,4,0.006172839506172839,0.006211180124223602,RP,RP,0.4814814814814814,0.4161490683229814,0.0,0.0009,0.0,0.03,0.6400000000000001,0.7921,0.8,0.89,90613,274527,535000,507500,0.001,0.004,535000,507500,0.0,0.0,0.0,0.0,535000,507500,11535000,5275000,535000,507500,78,67,,,,,0.0025000000000000005,0.0016,0.05,0.04,0,0,0.09,0.09,0.3,0.3,0.0,0.0009,0.0,0.03,11.414352969596392,13.190022025878143,13.190022025878143
COL,COL,6.2,6.2,2022,0,2017,1,1,1,1,1.1236000000000002,1.1664,1.06,1.08,0,0,4,3,1,1,0.28090000000000004,0.39690000000000003,0.2304,0.39690000000000003,0.48,0.63,0.53,0.63,5.315586419753085,3.2556710775047253,2.3055555555555554,1.8043478260869563,0.16735537190082642,0.18141289437585734,0.40909090909090906,0.42592592592592593,0.8895919421487603,0.5906207133058983,0.9431818181818181,0.7685185185185184,0.004900000000000001,0.0484,0.07,0.22,26,25,27,Colorado Rockies,Colorado Rockies,Colorado,1426975,928256,0.7744,1.1664,0.88,1.08,0.0,0.0,1.0,1.0,162,161,Scott Oberg,0.0004,0.0016,0.02,0.04,498719,509500,1,1,203.0,203.0,4,3,0.006172839506172839,0.006211180124223602,RP,RP,0.5370370370370371,0.4658385093167702,0.0,0.0016,0.0,0.04,0.6889,0.6889,0.83,0.83,498719,272832,540000,509500,0.004,0.003,540000,509500,0.04409999999999999,0.0,0.21,0.0,540000,509500,97250000,43500000,540000,509500,87,75,,,,,0.0004,0.0036,0.02,0.06,0,0,0.1296,0.2116,0.36,0.46,0.0,0.0016,0.0,0.04,13.119798089866013,13.199324418540456,13.199324418540456
