Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Carreras_2_t,Carreras_2_t_1,Carreras_ganadas_2_t,Carreras_ganadas_2_t_1,Carreras_ganadas_t,Carreras_ganadas_t_1,Carreras_t,Carreras_t_1,Comando_2_t,Comando_2_t_1,Comando_t,Comando_t_1,Control_2_t,Control_2_t_1,Control_t,Control_t_1,Dominio_2_t,Dominio_2_t_1,Dominio_t,Dominio_t_1,ERA_2_t,ERA_2_t_1,ERA_t,ERA_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_anterior,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Inning_pitched_2_t,Inning_pitched_2_t_1,Inning_pitched_t,Inning_pitched_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Losses_2_t,Losses_2_t_1,Losses_t,Losses_t_1,Pago_efectivo_t,Pago_efectivo_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Saves_2_t,Saves_2_t_1,Saves_t,Saves_t_1,Status_agente_libre,Strike_outs_2_t,Strike_outs_2_t_1,Strike_outs_t,Strike_outs_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WHIP_2_t,WHIP_2_t_1,WHIP_t,WHIP_t_1,WS_ganadas_t,WS_ganadas_t_1,Walks_2_t,Walks_2_t_1,Walks_t,Walks_t_1,Wins_2_t,Wins_2_t_1,Wins_t,Wins_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t
HOU,PHI,6.5,6.5,2019,2017,2017,2,2,3,0,2,15625,225,125,15,0,0,3,6,2,2,4225,64,3481,64,59,8,65,8,10.6276,5.640625,3.26,2.375,0.11616619944621252,0.21383941996057335,0.3408316291751875,0.4624277456647399,1.234567901234568,1.206187978215109,1.1111111111111112,1.0982658959537572,13.1044,17.222500000000004,3.62,4.15,33,30,33,PHI,Houston Astros,Philadelphia Phillies,Texas,36223008,26348008,21520.889999999996,299.29,146.7,17.3,25,4,25,4,162,161,Charlie Morton,49,1,7,1,8875000,8000000,2,7,215.0,215.0,11,14,0.15432098765432098,0.024844720496894408,SP,SP,0.6234567901234568,0.4347826086956521,0,0,0,0,UFA,26569,361,163,19,8875000,8000000,7000000,8000000,0.064,0.077,8875000,8000000,5173.924900000001,0.0,71.93,0.0,14000000,7000000,7000000,82000000,8750000,14000000,21000000,7000000,101,70,3.7636,0.09,1.94,0.3,1.4161,1.7689000000000001,1.19,1.33,1,2,2500,64,50,8,196,1,14,1,15.998748893325754,15.761420707019587,15.998748893325754
MIA,BOS,5.718369351669941,5.721339712918669,2019,2017,2017,2,2,1,1,1,3025,2209,55,47,0,0,6,6,2,1,1225,529,1225,529,35,23,35,23,2.9834710743801653,14.877551020408164,1.7272727272727273,3.857142857142857,0.15826872328806543,0.07934933544931559,0.39783001808318263,0.2816901408450704,0.47219015790902175,1.1805237865826752,0.6871609403254973,1.0865191146881288,32.3761,17.3889,5.69,4.17,30,29,31,BOS,Miami Marlins,Boston Red Sox,Florida,16935000,11935000,3058.0899999999997,2470.09,55.3,49.7,0,0,55,53,162,161,Junichi Tazawa,25,4,5,2,5000000,3375000,2,13,200.0,200.0,2,22,0.3395061728395062,0.32919254658385094,RP,RP,0.4753086419753086,0.577639751552795,0,0,0,0,UFA,1444,2916,38,54,5000000,3375000,5000000,3375000,0.045,0.016,5000000,3375000,10.758399999999998,420.25,3.28,20.5,12000000,6000000,3375000,57250000,230000000,12000000,3375000,6000000,77,93,1.3422542342573305,0.07840000000000001,1.1585569620253164,0.28,1.9320999999999997,1.5129,1.39,1.23,2,8,484,196,22,14,9,9,3,3,15.424948470398375,15.424948470398375,15.424948470398375
SEA,WSH,6.2,6.2,2019,2017,2017,2,2,1,0,0,841,2116,29,46,0,0,2,11,1,1,256,289,196,196,14,14,16,17,1.5625,2.5160523186682524,1.25,1.5862068965517242,0.4082924190305096,0.37749569089342133,0.6389776357827476,0.6144067796610169,0.6379569047351712,0.9497989083596666,0.7987220447284344,0.9745762711864406,16.160399999999996,7.1289,4.02,2.67,31,30,31,WSH,Seattle Mariners,Washington Nationals,Washington,14797599,9297599,979.69,2227.84,31.3,47.2,0,0,64,70,162,161,Marc Rzepczynski,4,0,2,0,5500000,628688,0,1,220.0,220.0,4,4,0.3950617283950617,0.43478260869565216,RP,RP,0.4814814814814814,0.5838509316770186,1,0,1,0,UFA,625,2116,25,46,5500000,628688,5500000,2950000,0.034,0.005,5500000,2950000,88.17210000000001,658.4356,9.39,25.66,11000000,5500000,2950000,11535000,68750000,11000000,2950000,5500000,78,94,0.04409999999999999,0.6889,0.21,0.83,2.4336,2.5281000000000002,1.56,1.59,0,0,400,841,20,29,4,1,2,1,15.520258650202699,15.520258650202699,15.520258650202699
OAK,SF,6.0,6.0,2019,2017,2017,2,2,3,0,3,3364,2500,58,50,500000,0,5,8,5,5,841,529,784,529,28,23,29,23,6.712809917355371,11.70360110803324,2.590909090909091,3.4210526315789473,0.13904050560183856,0.10731272294887038,0.3728813559322034,0.3275862068965517,0.933352484918127,1.2559453032104635,0.9661016949152542,1.1206896551724137,18.232899999999997,12.7449,4.27,3.57,36,32,36,SF,Oakland Athletics,San Francisco Giants,California,31343000,25843000,3481.0,3364.0,59.0,58.0,0,0,63,62,162,161,Santiago Casilla,25,25,5,5,5500000,6500000,15,23,210.0,210.0,26,26,0.3888888888888889,0.38509316770186336,RP,RP,0.4629629629629629,0.5341614906832298,256,961,16,31,UFA,3249,4225,57,65,5000000,6500000,4500000,6500000,0.068,0.036,5000000,6500000,623.5008999999999,2608.1449000000002,24.97,51.07,11000000,5500000,5000000,34500000,251000000,11000000,15000000,5500000,75,86,0.1936,0.5328999999999999,0.44,0.73,1.8496000000000004,1.4161,1.36,1.19,9,8,484,361,22,19,16,4,4,2,15.424948470398375,15.319587954740548,15.424948470398375
PIT,ARI,6.3,6.3,2019,2017,2017,2,2,1,1,1,3364,4225,58,65,0,0,2,7,2,1,1156,1600,961,1225,31,35,34,40,4.0,6.950413223140496,2.0,2.6363636363636362,0.2860602749225745,0.1331100165287438,0.5348460291734197,0.3648424543946932,1.144241099690298,0.9251696190138309,1.0696920583468394,0.9618573797678276,20.430399999999995,27.248399999999997,4.52,5.22,29,28,30,ARI,Pittsburgh Pirates,Arizona Diamondbacks,Pennsylvania,11566307,6066307,3806.8900000000003,3636.0899999999997,61.7,60.3,0,0,71,70,162,161,Daniel Hudson,49,4,7,2,5500000,2700000,9,1,215.0,215.0,17,5,0.4382716049382716,0.43478260869565216,RP/CL,RP/CL,0.4629629629629629,0.422360248447205,0,25,0,5,UFA,4356,3364,66,58,5500000,2700000,5500000,2700000,0.055,0.028,5500000,2700000,25.401600000000002,120.34090000000002,5.04,10.97,11000000,5500000,2700000,37000000,218750000,11000000,2700000,5500000,75,68,1.3422542342573305,1.555108761600001,1.1585569620253164,1.2470400000000004,2.1904,2.0736,1.48,1.44,5,1,1089,484,33,22,4,9,2,3,15.520258650202699,15.520258650202699,15.520258650202699
TEX,MIA,6.6,6.6,2018,2017,2017,1,1,1,0,0,24336,20449,156,143,0,0,4,10,2,2,5625,6889,3969,5929,63,77,75,83,1.8056640625,3.4844444444444447,1.34375,1.8666666666666667,0.14739703529000261,0.20661157024793386,0.38392321535692864,0.45454545454545453,0.26614952954220195,0.7199265381083564,0.5158968206358728,0.8484848484848485,11.559999999999999,27.5625,3.4,5.25,30,29,30,MIA,Texas Rangers,Miami Marlins,Texas,26954400,16954400,27788.889999999996,17424.0,166.7,132.0,28,27,28,28,162,160,Andrew Cashner,121,121,11,11,10000000,303686,2,2,235.0,235.0,8,2,0.1728395061728395,0.175,SP,SP,0.4814814814814814,0.49375,0,0,0,0,UFA,7396,12544,86,112,10000000,303686,10000000,7150000,0.061,0.004,10000000,7150000,6559.380099999999,33.872400000000006,80.99,5.82,10000000,10000000,7150000,36000000,84707500,10000000,7150000,10000000,78,79,20.884900000000002,1.555108761600001,4.57,1.2470400000000004,1.7424000000000002,2.3716,1.32,1.54,0,2,4096,3600,64,60,121,25,11,5,16.11809565095832,16.11809565095832,16.11809565095832
ATL,TOR,6.3,6.3,2019,2017,2017,1,1,2,0,2,37249,28224,193,168,0,0,5,13,1,1,9801,9409,8281,6724,91,82,99,97,4.120294052127423,4.0,2.029850746268657,2.0,0.12434903047091411,0.1378216402546141,0.3526315789473684,0.37124337065409546,0.5123545706371191,0.5512865610184564,0.7157894736842105,0.7424867413081909,18.576099999999997,18.922499999999996,4.31,4.35,42,39,42,TOR,Atlanta Braves,Toronto Blue Jays,Georgia,57940000,50440000,36100.0,28798.089999999997,190.0,169.7,31,29,31,31,162,161,R.A. Dickey,100,225,10,15,7500000,12000000,18,2,215.0,215.0,23,7,0.19135802469135801,0.19254658385093168,SP,SP,0.4444444444444444,0.546583850931677,0,0,0,0,UFA,18496,15876,136,126,7500000,12000000,7500000,12000000,0.071,0.079,7500000,12000000,2705.0400999999997,229.2196,52.01,15.14,8000000,8000000,12500000,34525000,65800000,8000000,25000000,8000000,72,88,4.6225,0.1521,2.15,0.39,1.8769000000000002,1.8496000000000004,1.37,1.36,3,2,4489,3969,67,63,100,100,10,10,15.830413578506539,15.830413578506539,15.830413578506539
PIT,TOR,6.4,6.4,2018,2017,2017,1,1,2,1,3,1849,1369,43,37,0,0,2,13,2,1,784,289,676,225,26,15,28,17,4.37190082644628,4.694444444444444,2.090909090909091,2.1666666666666665,0.19129754277515823,0.25,0.437375745526839,0.5,0.836333885355857,1.173611111111111,0.9145129224652088,1.0833333333333333,21.622500000000002,7.896100000000001,4.65,2.81,39,36,40,TOR,Pittsburgh Pirates,Toronto Blue Jays,Pennsylvania,54447500,46947500,2530.0899999999997,2304.0,50.3,48.0,0,0,52,51,162,161,Joaquin Benoit,36,1,6,1,2581992,2827868,9,2,250.0,250.0,17,7,0.32098765432098764,0.3167701863354037,RP,RP,0.4629629629629629,0.546583850931677,4,1,2,1,UFA,2116,2704,46,52,2581992,2827868,7500000,7500000,0.026,0.019,7500000,7500000,74.47690000000001,116.85610000000001,8.63,10.81,7500000,7500000,7750000,37000000,65800000,7500000,15500000,7500000,75,88,0.32489999999999997,1.555108761600001,0.57,1.2470400000000004,1.6641000000000001,1.6129,1.29,1.27,5,2,484,576,22,24,1,9,1,3,14.76407175201057,15.830413578506539,15.830413578506539
NYM,NYM,6.6,6.6,2019,2017,2017,1,1,1,0,0,1849,1296,43,36,0,0,2,9,2,2,256,196,256,169,16,13,16,14,8.265625,12.017777777777779,2.875,3.466666666666667,0.23990004164931278,0.12755102040816327,0.4897959183673469,0.35714285714285715,1.982923781757601,1.5328798185941044,1.4081632653061225,1.2380952380952381,8.6436,7.7841000000000005,2.94,2.79,33,32,33,NYM,New York Mets,New York Mets,New York,17785000,12285000,2401.0,1764.0,49.0,42.0,0,0,75,73,162,161,Jerry Blevins,0,4,0,2,5500000,5000000,5,5,190.0,190.0,9,9,0.46296296296296297,0.453416149068323,RP,RP,0.4320987654320987,0.5403726708074534,1,4,1,2,UFA,4761,2704,69,52,5500000,5000000,5500000,4000000,0.038,0.034,5500000,5000000,954.81,1665.4561,30.9,40.81,6500000,6500000,4000000,116500000,48757500,6500000,4000000,6500000,70,87,1.9880999999999998,1.0404,1.41,1.02,1.8769000000000002,1.4641,1.37,1.21,2,2,576,225,24,15,36,16,6,4,15.520258650202699,15.520258650202699,15.520258650202699
CHC,BOS,6.2,6.2,2018,2017,2017,1,1,2,1,2,1444,1156,38,34,0,0,3,6,2,1,441,324,361,324,19,18,21,18,17.361111111111114,32.80165289256199,4.166666666666667,5.7272727272727275,0.07787993510005409,0.05477591670439113,0.27906976744186046,0.23404255319148937,1.3520822065981613,1.7967406066093257,1.1627906976744187,1.3404255319148937,15.8404,11.902500000000002,3.98,3.45,41,39,42,BOS,Chicago Cubs,Boston Red Sox,Illinois,50650000,44650000,1849.0,2209.0,43.0,47.0,0,0,49,50,162,161,Koji Uehara,16,9,4,3,6000000,9000000,17,13,195.0,195.0,19,22,0.30246913580246915,0.3105590062111801,RP,RP,0.5679012345679012,0.577639751552795,4,49,2,7,UFA,2500,3969,50,63,6000000,9000000,6000000,9000000,0.035,0.043,6000000,9000000,319.6944,325.8025,17.88,18.05,6000000,6000000,9000000,16000000,230000000,6000000,18000000,6000000,92,93,0.0256,0.5328999999999999,0.16,0.73,1.3456,0.9216,1.16,0.96,3,8,144,121,12,11,9,4,3,2,15.60727002719233,15.60727002719233,15.60727002719233
