Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Carreras_2_t,Carreras_2_t_1,Carreras_ganadas_2_t,Carreras_ganadas_2_t_1,Carreras_ganadas_t,Carreras_ganadas_t_1,Carreras_t,Carreras_t_1,Comando_2_t,Comando_2_t_1,Comando_t,Comando_t_1,Control_2_t,Control_2_t_1,Control_t,Control_t_1,Dominio_2_t,Dominio_2_t_1,Dominio_t,Dominio_t_1,ERA_2_t,ERA_2_t_1,ERA_t,ERA_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_anterior,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Inning_pitched_2_t,Inning_pitched_2_t_1,Inning_pitched_t,Inning_pitched_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Losses_2_t,Losses_2_t_1,Losses_t,Losses_t_1,Pago_efectivo_t,Pago_efectivo_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Saves_2_t,Saves_2_t_1,Saves_t,Saves_t_1,Status_agente_libre,Strike_outs_2_t,Strike_outs_2_t_1,Strike_outs_t,Strike_outs_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WHIP_2_t,WHIP_2_t_1,WHIP_t,WHIP_t_1,WS_ganadas_t,WS_ganadas_t_1,Walks_2_t,Walks_2_t_1,Walks_t,Walks_t_1,Wins_2_t,Wins_2_t_1,Wins_t,Wins_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t
PHI,TEX,6.5,6.5,2016,2013,2013,2,2,1,0,0,529,3136,23,56,0,0,6,4,2,2,121,441,121,361,11,19,11,21,4.37190082644628,7.006920415224913,2.090909090909091,2.6470588235294117,0.1936,0.10565607303064757,0.44,0.32504780114722753,0.8464,0.7403236951109389,0.92,0.8604206500956023,15.6816,10.6929,3.96,3.27,34,33,34,TEX,Philadelphia Phillies,Texas Rangers,Pennsylvania,14405800,9405800,625.0,2735.2899999999995,25.0,52.3,0,0,28,61,162,162,Mike Adams,16,9,4,3,5000000,4400000,7,2,194.0,194.0,14,6,0.1728395061728395,0.3765432098765432,RP,RP,0.4506172839506173,0.5740740740740741,0,1,0,1,UFA,529,2025,23,45,5000000,4400000,5000000,4400000,0.031,0.032,5000000,4400000,0.0,1195.7764,0.0,34.58,12000000,6000000,4400000,16350000,19000000,12000000,4400000,6000000,73,93,0.07840000000000001,1.1449,0.28,1.07,1.8496000000000004,1.9320999999999997,1.36,1.39,2,0,121,289,11,17,1,25,1,5,15.424948470398375,15.424948470398375,15.424948470398375
MIN,PIT,6.3,6.3,2015,2013,2013,2,2,2,0,1,47524,30976,218,176,0,1000000,7,3,1,2,7921,7921,7396,6400,86,80,89,89,5.037530864197531,3.7433837429111527,2.2444444444444445,1.934782608695652,0.05897584727905827,0.07236414623302896,0.24284943335132217,0.26900584795321636,0.297092650910456,0.270886768578366,0.5450620615218564,0.52046783625731,17.472399999999997,17.7241,4.18,4.21,32,30,32,PIT,Minnesota Twins,Pittsburgh Pirates,Minnesota,0,0,34336.090000000004,29241.0,185.3,171.0,31,28,32,32,162,162,Kevin Correia,169,121,13,11,0,0,6,9,200.0,200.0,14,14,0.19753086419753085,0.19753086419753085,SP,SP,0.4074074074074074,0.4876543209876543,0,0,0,0,UFA,10201,7921,101,89,4500000,4000000,4500000,3000000,0.055,0.065,4500000,4000000,1620.8675999999998,1779.1524,40.26,42.18,10000000,5000000,4000000,15515000,14500000,10000000,8000000,5000000,66,79,5.3361,0.22089999999999999,2.31,0.47,2.0164,1.6900000000000002,1.42,1.3,3,5,2025,2116,45,46,81,144,9,12,15.319587954740548,15.319587954740548,15.319587954740548
MIN,PIT,6.3,6.3,2015,2013,2013,2,2,2,0,0,47524,30976,218,176,0,1000000,7,3,1,2,7921,7921,7396,6400,86,80,89,89,5.037530864197531,3.7433837429111527,2.2444444444444445,1.934782608695652,0.05897584727905827,0.07236414623302896,0.24284943335132217,0.26900584795321636,0.297092650910456,0.270886768578366,0.5450620615218564,0.52046783625731,17.472399999999997,17.7241,4.18,4.21,32,30,32,PIT,Minnesota Twins,Pittsburgh Pirates,Minnesota,0,0,34336.090000000004,29241.0,185.3,171.0,31,28,32,32,162,162,Kevin Correia,169,121,13,11,0,0,6,9,200.0,200.0,14,14,0.19753086419753085,0.19753086419753085,SP,SP,0.4074074074074074,0.4876543209876543,0,0,0,0,UFA,10201,7921,101,89,4500000,4000000,4500000,3000000,0.055,0.083,4500000,4000000,1620.8675999999998,1779.1524,40.26,42.18,10000000,5000000,4000000,15515000,14500000,10000000,8000000,5000000,66,79,5.3361,0.22089999999999999,2.31,0.47,2.0164,1.6900000000000002,1.42,1.3,3,5,2025,2116,45,46,81,144,9,12,15.319587954740548,15.319587954740548,15.319587954740548
LAA,WSH,6.1,6.1,2015,2014,2013,2,2,2,0,0,81,3364,9,58,125000,0,8,6,5,1,1,256,1,225,1,15,1,16,3.0625,22.5625,1.75,4.75,0.17004995217345098,0.04479157918311357,0.4123711340206186,0.21164021164021163,0.5207779785311937,1.0106100053190001,0.7216494845360826,1.0052910052910053,0.8649000000000001,5.6644,0.93,2.38,30,28,30,WSH,Los Angeles Angels,Washington Nationals,California,11561500,5261500,94.08999999999999,3214.8900000000003,9.7,56.7,0,0,13,70,162,162,Sean Burnett,0,4,0,2,3750000,1400000,1,1,180.0,180.0,10,2,0.08024691358024691,0.43209876543209874,RP,RP,0.4814814814814814,0.6049382716049383,0,4,0,2,UFA,49,3249,7,57,3625000,1400000,3500000,1400000,0.026,0.019,3625000,1400000,0.0,4149.9364000000005,0.0,64.42,8000000,4000000,1975000,153500000,18650000,8000000,3950000,4000000,78,98,0.36,2.4649,0.6,1.57,1.8225000000000002,1.5376,1.35,1.24,1,0,16,144,4,12,0,1,0,1,15.103364846270912,15.068273526459642,15.103364846270912
LAA,WSH,6.1,6.1,2015,2014,2013,2,2,2,0,1,81,3364,9,58,125000,0,8,6,5,1,1,256,1,225,1,15,1,16,3.0625,22.5625,1.75,4.75,0.17004995217345098,0.04479157918311357,0.4123711340206186,0.21164021164021163,0.5207779785311937,1.0106100053190001,0.7216494845360826,1.0052910052910053,0.8649000000000001,5.6644,0.93,2.38,30,28,30,WSH,Los Angeles Angels,Washington Nationals,California,11561500,7561500,94.08999999999999,3214.8900000000003,9.7,56.7,0,0,13,70,162,162,Sean Burnett,0,4,0,2,3750000,2300000,1,1,180.0,180.0,10,2,0.08024691358024691,0.43209876543209874,RP,RP,0.4814814814814814,0.6049382716049383,0,4,0,2,UFA,49,3249,7,57,3625000,2300000,3500000,2300000,0.026,0.024,3625000,2300000,0.0,4149.9364000000005,0.0,64.42,8000000,4000000,1975000,153500000,18650000,8000000,3950000,4000000,78,98,0.36,2.4649,0.6,1.57,1.8225000000000002,1.5376,1.35,1.24,1,0,16,144,4,12,0,1,0,1,15.103364846270912,15.068273526459642,15.103364846270912
STL,LAD,6.1,6.1,2016,2013,2013,3,3,2,0,1,676,841,26,29,0,0,6,9,2,5,81,324,81,169,9,13,9,18,6.479338842975206,4.45679012345679,2.5454545454545454,2.111111111111111,0.09710374050028489,0.21633315305570577,0.311614730878187,0.46511627906976744,0.6291680376216806,0.9641514599149354,0.7932011331444759,0.9819121447028423,5.2441,9.1809,2.29,3.03,37,35,37,LAD,St. Louis Cardinals,Los Angeles Dodgers,Missouri,7449100,5949100,1246.0899999999997,1497.6900000000003,35.3,38.7,0,0,64,80,162,162,Randy Choate,1,0,1,0,1500000,581967,23,25,205.0,205.0,27,26,0.3950617283950617,0.49382716049382713,RP,RP,0.5987654320987654,0.5308641975308642,0,1,0,1,UFA,784,1444,28,38,1500000,581967,1500000,1500000,0.013,0.005,1500000,1500000,3627.6528999999996,733.8681,60.23,27.09,7500000,2500000,1250000,13650000,44651311,7500000,2500000,2500000,97,86,1.4641,0.004900000000000001,1.21,0.07,1.1025,1.4884,1.05,1.22,11,6,121,324,11,18,4,0,2,0,14.22097566607244,14.22097566607244,14.22097566607244
PIT,PIT,6.5,6.5,2015,2013,2013,2,2,1,0,0,1600,2025,40,45,250000,0,8,3,2,2,225,400,225,361,15,19,15,20,32.40236686390533,16.735537190082646,5.6923076923076925,4.090909090909091,0.06760000000000001,0.1404653349546825,0.26,0.37478705281090285,2.1904,2.3507628370515046,1.48,1.533219761499148,7.290000000000001,8.526399999999999,2.7,2.92,36,35,36,PIT,Pittsburgh Pirates,Pittsburgh Pirates,Pennsylvania,7690000,4940000,2500.0,3445.6900000000005,50.0,58.7,0,0,54,64,162,162,Jason Grilli,4,36,2,6,2750000,1100000,9,9,235.0,235.0,15,14,0.3333333333333333,0.3950617283950617,RP,RP,0.5802469135802469,0.4876543209876543,1089,4,33,2,UFA,5476,8100,74,90,2500000,1100000,2250000,1100000,0.035,0.018,2500000,1100000,4923.8289,1129.6321,70.17,33.61,6750000,3375000,1100000,28875000,14500000,6750000,1100000,3375000,94,79,0.7744,1.0609,0.88,1.03,1.1236000000000002,1.2995999999999999,1.06,1.14,5,5,169,484,13,22,0,1,0,1,14.73180128983843,14.626440774180603,14.73180128983843
SEA,ARI,6.3,6.3,2014,2013,2013,1,1,1,0,0,53824,38025,232,195,0,0,10,4,1,1,13689,7744,11449,6241,107,79,117,88,3.076861058855146,8.247205785667324,1.7540983606557377,2.871794871794872,0.1111111111111111,0.0498360260405523,0.3333333333333333,0.22323983972524328,0.34187345098390515,0.4110079622963105,0.5846994535519126,0.6410990269032628,27.667599999999997,16.5649,5.26,4.07,31,30,31,BAL,Seattle Mariners,Arizona Diamondbacks,Washington,0,0,33489.0,30520.089999999997,183.0,174.7,32,28,33,28,162,162,Joe Saunders,256,169,16,13,0,0,0,1,215.0,215.0,4,5,0.2037037037037037,0.1728395061728395,SP,SP,0.4382716049382716,0.5,0,0,0,0,UFA,11449,12544,107,112,6500000,6000000,6500000,6000000,0.079,0.073,6500000,6000000,163.3284,1982.9209,12.78,44.53,6500000,6500000,6000000,28400000,17750000,6500000,6000000,6500000,71,81,2.087668225118123,0.2304,1.444876543209877,0.48,2.5600000000000005,1.7956000000000003,1.6,1.34,0,1,3721,1521,61,39,121,81,11,9,15.687312734865866,15.687312734865866,15.687312734865866
SEA,ARI,6.3,6.3,2014,0,2013,1,1,1,0,0,53824,38025,232,195,0,0,10,4,1,1,13689,7744,11449,6241,107,79,117,88,3.076861058855146,8.247205785667324,1.7540983606557377,2.871794871794872,0.1111111111111111,0.0498360260405523,0.3333333333333333,0.22323983972524328,0.34187345098390515,0.4110079622963105,0.5846994535519126,0.6410990269032628,27.667599999999997,16.5649,5.26,4.07,31,29,31,BAL,Seattle Mariners,Arizona Diamondbacks,Washington,0,0,33489.0,30520.089999999997,183.0,174.7,32,28,33,28,162,162,Joe Saunders,256,169,16,13,0,0,0,1,215.0,215.0,4,5,0.2037037037037037,0.1728395061728395,SP,SP,0.4382716049382716,0.5,0,0,0,0,UFA,11449,12544,107,112,6500000,5500000,6500000,5500000,0.079,0.084,6500000,5500000,163.3284,1982.9209,12.78,44.53,6500000,6500000,5500000,28400000,17750000,6500000,5500000,6500000,71,81,2.087668225118123,0.2304,1.444876543209877,0.48,2.5600000000000005,1.7956000000000003,1.6,1.34,0,1,3721,1521,61,39,121,81,11,9,15.687312734865866,15.687312734865866,15.687312734865866
BAL,TEX,6.6,6.6,2014,2013,2013,1,1,2,1,2,25281,19321,159,139,0,0,4,4,1,2,7569,6241,6084,4900,78,70,87,79,5.556122448979592,9.0,2.357142857142857,3.0,0.09498744354441287,0.06692071267944914,0.30820033021463955,0.2586903799514956,0.5277618674482938,0.6022864141150421,0.7264722069345074,0.7760711398544866,14.8996,25.908099999999997,3.86,5.09,29,27,30,TEX,Baltimore Orioles,Texas Rangers,Maryland,21484313,14884313,33014.89,15301.69,181.7,123.7,30,21,31,29,162,162,Scott Feldman,144,121,12,11,2983606,6500000,7,2,225.0,225.0,12,6,0.19135802469135801,0.17901234567901234,SP,SP,0.5246913580246914,0.5740740740740741,0,0,0,0,UFA,17424,9216,132,96,2983606,6500000,6000000,6500000,0.03,0.047,6000000,6500000,1831.8399999999997,437.2281,42.8,20.91,6000000,6000000,5750000,2000000,19000000,6000000,11500000,6000000,85,93,0.36,2.0131806674460586,0.6,1.418865979381442,1.3923999999999999,1.9043999999999996,1.18,1.38,3,0,3136,1024,56,32,144,36,12,6,14.908643194054553,15.60727002719233,15.60727002719233
BAL,TEX,6.6,6.6,2014,2013,2013,1,1,2,1,1,25281,19321,159,139,0,0,4,4,1,2,7569,6241,6084,4900,78,70,87,79,5.556122448979592,9.0,2.357142857142857,3.0,0.09498744354441287,0.06692071267944914,0.30820033021463955,0.2586903799514956,0.5277618674482938,0.6022864141150421,0.7264722069345074,0.7760711398544866,14.8996,25.908099999999997,3.86,5.09,29,27,30,TEX,Baltimore Orioles,Texas Rangers,Maryland,21484313,8384313,33014.89,15301.69,181.7,123.7,30,21,31,29,162,162,Scott Feldman,144,121,12,11,2983606,4400000,7,2,225.0,225.0,12,6,0.19135802469135801,0.17901234567901234,SP,SP,0.5246913580246914,0.5740740740740741,0,0,0,0,UFA,17424,9216,132,96,2983606,4400000,6000000,4400000,0.03,0.042,6000000,4400000,1831.8399999999997,437.2281,42.8,20.91,6000000,6000000,5750000,2000000,19000000,6000000,11500000,6000000,85,93,0.36,2.0131806674460586,0.6,1.418865979381442,1.3923999999999999,1.9043999999999996,1.18,1.38,3,0,3136,1024,56,32,144,36,12,6,14.908643194054553,15.60727002719233,15.60727002719233
MIL,WSH,6.2,6.2,2015,0,2013,2,2,1,0,0,5929,4225,77,65,150000,0,7,6,1,1,1681,729,1369,529,37,23,41,27,7.168574401664931,4.271111111111112,2.6774193548387095,2.066666666666667,0.1320764311601423,0.17361111111111113,0.3634232121922626,0.4166666666666667,0.946799723477857,0.7415123456790125,0.9730363423212193,0.8611111111111112,15.209999999999999,8.2944,3.9,2.88,30,28,30,WSH,Milwaukee Brewers,Washington Nationals,Wisconsin,11140000,5240000,7276.089999999999,5184.0,85.3,72.0,10,1,43,45,162,162,Tom Gorzelanny,36,4,6,2,2900000,2100000,1,1,210.0,210.0,4,2,0.2654320987654321,0.2777777777777778,RP,RP,0.4567901234567901,0.6049382716049383,0,1,0,1,UFA,6889,3844,83,62,2750000,2100000,2600000,2100000,0.031,0.028,2750000,2100000,0.0,0.0,0.0,0.0,5700000,2850000,2100000,43300000,18650000,5700000,2100000,2850000,74,98,0.09,1.1236000000000002,0.3,1.06,1.6129,1.7424000000000002,1.27,1.32,0,0,961,900,31,30,9,16,3,4,14.827111469642754,14.77102200299171,14.827111469642754
MIL,WSH,6.2,6.2,2015,2013,2013,2,2,1,0,0,5929,4225,77,65,150000,0,7,6,1,1,1681,729,1369,529,37,23,41,27,7.168574401664931,4.271111111111112,2.6774193548387095,2.066666666666667,0.1320764311601423,0.17361111111111113,0.3634232121922626,0.4166666666666667,0.946799723477857,0.7415123456790125,0.9730363423212193,0.8611111111111112,15.209999999999999,8.2944,3.9,2.88,30,29,30,WSH,Milwaukee Brewers,Washington Nationals,Wisconsin,11140000,8240000,7276.089999999999,5184.0,85.3,72.0,10,1,43,45,162,162,Tom Gorzelanny,36,4,6,2,2900000,3000000,1,1,210.0,210.0,4,2,0.2654320987654321,0.2777777777777778,RP,RP,0.4567901234567901,0.6049382716049383,0,1,0,1,UFA,6889,3844,83,62,2750000,3000000,2600000,3000000,0.031,0.031,2750000,3000000,0.0,0.0,0.0,0.0,5700000,2850000,3000000,43300000,18650000,5700000,3000000,2850000,74,98,0.09,1.1236000000000002,0.3,1.06,1.6129,1.7424000000000002,1.27,1.32,0,0,961,900,31,30,9,16,3,4,14.827111469642754,14.77102200299171,14.827111469642754
BOS,BAL,6.2,6.2,2015,0,2013,1,1,1,1,1,1089,400,33,20,0,0,10,5,1,1,100,49,81,49,9,7,10,7,125.93827160493825,205.44444444444446,11.222222222222221,14.333333333333334,0.014672610583480815,0.006944444444444444,0.12113055181695828,0.08333333333333333,1.847843216815899,1.4266975308641974,1.3593539703903097,1.1944444444444444,1.1881000000000002,3.0625,1.09,1.75,37,35,38,TEX,Boston Red Sox,Baltimore Orioles,Massachusetts,22400000,13650000,5520.49,1296.0,74.3,36.0,0,0,73,37,162,162,Koji Uehara,1,0,1,0,4750000,3000000,13,7,195.0,195.0,21,12,0.4506172839506173,0.22839506172839505,RP,RP,0.5987654320987654,0.5740740740740741,441,1,21,1,UFA,10201,1849,101,43,4750000,3000000,4250000,3000000,0.028,0.032,4750000,3000000,9306.4609,0.0,96.47,0.0,4250000,4250000,3000000,130700000,6675000,4250000,3000000,4250000,97,93,12.3904,1.9320999999999997,3.52,1.39,0.31360000000000005,0.4096,0.56,0.64,8,3,81,9,9,3,16,0,4,0,15.373655176010823,15.2624295409006,15.373655176010823
BOS,TEX,6.2,6.2,2015,2013,2013,1,1,2,1,2,1089,400,33,20,0,0,10,4,1,2,100,49,81,49,9,7,10,7,125.93827160493825,205.44444444444446,11.222222222222221,14.333333333333334,0.014672610583480815,0.006944444444444444,0.12113055181695828,0.08333333333333333,1.847843216815899,1.4266975308641974,1.3593539703903097,1.1944444444444444,1.1881000000000002,3.0625,1.09,1.75,37,35,38,TEX,Boston Red Sox,Texas Rangers,Massachusetts,22400000,17650000,5520.49,1296.0,74.3,36.0,0,0,73,37,162,162,Koji Uehara,1,0,1,0,4750000,4000000,13,2,195.0,195.0,21,6,0.4506172839506173,0.22839506172839505,RP,RP,0.5987654320987654,0.5740740740740741,441,1,21,1,UFA,10201,1849,101,43,4750000,4000000,4250000,4000000,0.028,0.029,4750000,4000000,9306.4609,0.0,96.47,0.0,4250000,4250000,3500000,130700000,19000000,4250000,7000000,4250000,97,93,12.3904,1.9320999999999997,3.52,1.39,0.31360000000000005,0.4096,0.56,0.64,8,0,81,9,9,3,16,0,4,0,15.373655176010823,15.2624295409006,15.373655176010823
BOS,TEX,6.2,6.2,2015,2013,2013,1,1,2,1,1,1089,400,33,20,0,0,10,4,1,2,100,49,81,49,9,7,10,7,125.93827160493825,205.44444444444446,11.222222222222221,14.333333333333334,0.014672610583480815,0.006944444444444444,0.12113055181695828,0.08333333333333333,1.847843216815899,1.4266975308641974,1.3593539703903097,1.1944444444444444,1.1881000000000002,3.0625,1.09,1.75,37,35,38,TEX,Boston Red Sox,Texas Rangers,Massachusetts,22400000,13650000,5520.49,1296.0,74.3,36.0,0,0,73,37,162,162,Koji Uehara,1,0,1,0,4750000,650000,13,2,195.0,195.0,21,6,0.4506172839506173,0.22839506172839505,RP,RP,0.5987654320987654,0.5740740740740741,441,1,21,1,UFA,10201,1849,101,43,4750000,3650000,4250000,3000000,0.028,0.035,4750000,3650000,9306.4609,0.0,96.47,0.0,4250000,4250000,3500000,130700000,19000000,4250000,7000000,4250000,97,93,12.3904,1.9320999999999997,3.52,1.39,0.31360000000000005,0.4096,0.56,0.64,8,0,81,9,9,3,16,0,4,0,15.373655176010823,15.2624295409006,15.373655176010823
MIN,NYM,6.7,6.7,2014,0,2013,1,1,1,1,1,33856,576,184,24,0,0,7,7,1,2,8464,25,7744,25,88,5,92,5,3.6315414738341047,10.5625,1.9056603773584906,3.25,0.1204685450153084,0.041227550310494986,0.34708578912901117,0.20304568527918782,0.43748651751554324,0.4354660001546033,0.6614276358873609,0.6598984771573604,26.936100000000003,5.2441,5.19,2.29,28,26,29,NYM,Minnesota Twins,New York Mets,Minnesota,19362500,9675000,23317.289999999997,388.09,152.7,19.7,29,3,29,3,162,162,Mike Pelfrey,169,0,13,0,4000000,3925000,6,5,240.0,240.0,14,8,0.17901234567901234,0.018518518518518517,RP,RP,0.4074074074074074,0.4567901234567901,0,0,0,0,UFA,10201,169,101,13,4000000,3925000,4000000,3925000,0.049,0.028,4000000,3925000,0.0,0.0,0.0,0.0,4000000,4000000,3925000,15515000,20400000,4000000,3925000,4000000,66,74,0.028900000000000006,0.6561000000000001,0.17,0.81,2.4025000000000003,2.0164,1.55,1.42,3,2,2809,16,53,4,25,0,5,0,15.201804919084164,15.201804919084164,15.201804919084164
MIN,NYM,6.7,6.7,2014,2013,2013,1,1,1,1,1,33856,576,184,24,0,0,7,7,1,2,8464,25,7744,25,88,5,92,5,3.6315414738341047,10.5625,1.9056603773584906,3.25,0.1204685450153084,0.041227550310494986,0.34708578912901117,0.20304568527918782,0.43748651751554324,0.4354660001546033,0.6614276358873609,0.6598984771573604,26.936100000000003,5.2441,5.19,2.29,28,27,29,NYM,Minnesota Twins,New York Mets,Minnesota,19362500,15362500,23317.289999999997,388.09,152.7,19.7,29,3,29,3,162,162,Mike Pelfrey,169,0,13,0,4000000,5687500,6,5,240.0,240.0,14,8,0.17901234567901234,0.018518518518518517,RP,RP,0.4074074074074074,0.4567901234567901,0,0,0,0,UFA,10201,169,101,13,4000000,5687500,4000000,5687500,0.049,0.054,4000000,5687500,0.0,0.0,0.0,0.0,4000000,4000000,5687500,15515000,20400000,4000000,5687500,4000000,66,74,0.028900000000000006,0.6561000000000001,0.17,0.81,2.4025000000000003,2.0164,1.55,1.42,3,2,2809,16,53,4,25,0,5,0,15.201804919084164,15.201804919084164,15.201804919084164
SD,MIN,6.1,6.1,2014,2013,2013,1,1,1,0,0,12321,21316,111,146,0,0,3,4,5,1,3721,7396,2809,5476,53,74,61,86,1.1211072664359862,4.694444444444444,1.0588235294117647,2.1666666666666665,0.33378352723432486,0.10817247991542434,0.5777400169923534,0.3288958496476116,0.37420713779903547,0.5078096973807419,0.6117247238742566,0.7126076742364917,16.4025,27.248399999999997,4.05,5.22,34,33,34,SD,San Diego Padres,Minnesota Twins,California,42000000,39000000,13853.29,16307.29,117.7,127.7,20,22,21,24,162,162,Jason Marquis,25,121,5,11,3000000,3000000,2,6,210.0,210.0,5,14,0.12962962962962962,0.14814814814814814,SP,SP,0.4691358024691358,0.4074074074074074,0,0,0,0,UFA,5184,8281,72,91,3000000,3000000,3000000,3000000,0.041,0.028,3000000,3000000,141.37210000000002,109.20249999999999,11.89,10.45,3000000,3000000,3000000,3550000,32750000,3000000,3000000,3000000,76,66,2.087668225118123,2.0131806674460586,1.444876543209877,1.418865979381442,2.3104,2.1609,1.52,1.47,0,3,4624,1764,68,42,81,64,9,8,14.914122846632385,14.914122846632385,14.914122846632385
SD,WSH,6.1,6.1,2014,2012,2013,1,1,2,0,1,12321,21316,111,146,0,0,3,6,5,1,3721,7396,2809,5476,53,74,61,86,1.1211072664359862,4.694444444444444,1.0588235294117647,2.1666666666666665,0.33378352723432486,0.10817247991542434,0.5777400169923534,0.3288958496476116,0.37420713779903547,0.5078096973807419,0.6117247238742566,0.7126076742364917,16.4025,27.248399999999997,4.05,5.22,34,31,34,SD,San Diego Padres,Washington Nationals,California,42000000,36000000,13853.29,16307.29,117.7,127.7,20,22,21,24,162,162,Jason Marquis,25,121,5,11,3000000,7500000,2,1,210.0,210.0,5,2,0.12962962962962962,0.14814814814814814,SP,SP,0.4691358024691358,0.6049382716049383,0,0,0,0,UFA,5184,8281,72,91,3000000,7500000,3000000,7500000,0.041,0.1,3000000,7500000,141.37210000000002,109.20249999999999,11.89,10.45,3000000,3000000,7500000,3550000,18650000,3000000,15000000,3000000,76,98,2.087668225118123,2.0131806674460586,1.444876543209877,1.418865979381442,2.3104,2.1609,1.52,1.47,0,0,4624,1764,68,42,81,64,9,8,14.914122846632385,14.914122846632385,14.914122846632385
LAD,TB,6.0,6.0,2014,2013,2013,1,1,1,1,1,1764,1521,42,39,0,0,7,4,5,2,196,289,196,289,14,17,14,17,5.512287334593574,3.6446280991735542,2.347826086956522,1.9090909090909092,0.13761706555671177,0.19129754277515823,0.3709677419354839,0.437375745526839,0.7585848074921956,0.6972083997011964,0.8709677419354839,0.8349900596421471,4.120899999999999,9.2416,2.03,3.04,29,28,30,TB,Los Angeles Dodgers,Tampa Bay Rays,California,9641100,6791100,3844.0,2530.0899999999997,62.0,50.3,0,0,67,55,162,162,J.P. Howell,1,0,1,0,2850000,1350000,25,1,180.0,180.0,27,3,0.41358024691358025,0.3395061728395062,RP,RP,0.5679012345679012,0.5555555555555556,0,0,0,0,UFA,2916,1764,54,42,2850000,1350000,2850000,1350000,0.012,0.019,2850000,1350000,4179.6225,336.3556,64.65,18.34,2850000,2850000,1350000,150850000,15950000,2850000,1350000,2850000,92,90,2.7889,0.6561000000000001,1.67,0.81,1.1025,1.4641,1.05,1.21,6,0,529,484,23,22,16,1,4,1,14.862829552244833,14.862829552244833,14.862829552244833
LAD,TB,6.0,6.0,2014,0,2013,1,1,1,1,1,1764,1521,42,39,0,0,7,4,5,2,196,289,196,289,14,17,14,17,5.512287334593574,3.6446280991735542,2.347826086956522,1.9090909090909092,0.13761706555671177,0.19129754277515823,0.3709677419354839,0.437375745526839,0.7585848074921956,0.6972083997011964,0.8709677419354839,0.8349900596421471,4.120899999999999,9.2416,2.03,3.04,29,27,30,TB,Los Angeles Dodgers,Tampa Bay Rays,California,9641100,5441100,3844.0,2530.0899999999997,62.0,50.3,0,0,67,55,162,162,J.P. Howell,1,0,1,0,2850000,1100000,25,1,180.0,180.0,27,3,0.41358024691358025,0.3395061728395062,RP,RP,0.5679012345679012,0.5555555555555556,0,0,0,0,UFA,2916,1764,54,42,2850000,1100000,2850000,1100000,0.012,0.024,2850000,1100000,4179.6225,336.3556,64.65,18.34,2850000,2850000,1100000,150850000,15950000,2850000,1100000,2850000,92,90,2.7889,0.6561000000000001,1.67,0.81,1.1025,1.4641,1.05,1.21,6,0,529,484,23,22,16,1,4,1,14.862829552244833,14.862829552244833,14.862829552244833
