Acronimo,Altura,Anio_x,Anio_y,Anios_contrato,At-bats,At-bats_2,Bateos,Bateos_2,Cantidad de equipos,Cantidad_agentes_libres,Edad,Equipo,Equipo_anterior,Estado,Home-runs,Home-runs_2,Juegos,Juegos totales,Juegos_2,Jugador,OPS,OPS_2,Pennants won,Peso,Playoffs,Porcentaje_bateo,Porcentaje_bateo_2,Porcetnaje_juegos,Porcetnaje_juegos_2,Posicion,Promedio_victorias,RBI,RBI_2,Status,Sueldo,Sueldo_base,Sueldo_regular,TVS,TVS_2,Valor_contrato,Valor_contrato_total,Valor_promedio_contrato,Victorias,WAR,WAR_2,WS ganadas,ln_Sueldo,ln_Sueldo_base,ln_Sueldo_regular
LAA,6.2,2014,4,1,89,7921,20,400,5,8,33,Los Angeles Angels,SEA,California,1,1,32,161,1024,John Buck,0.57,0.32489999999999997,1,230,10,0.225,0.050625,0.198,0.039204,C,0.6086956521739131,6,36,UFA,500000,500000,73770,0.0,0.0,0,22100000,0,98,-0.03,0.0009,1,13.122363377404328,13.122363377404328,11.208707423878348
LAA,0.0,2014,4,1,76,5776,13,169,5,8,39,Los Angeles Angels,BOS,California,0,0,95,161,9025,John McDonald,0.453,0.205209,1,0,10,0.171,0.029241000000000003,0.586,0.343396,SS,0.6086956521739131,5,25,UFA,850000,850000,850000,0.0,0.0,850000,22100000,850000,98,,,1,13.652991628466498,13.652991628466498,13.652991628466498
OAK,6.1,2013,4,2,273,74529,64,4096,5,5,33,Oakland Athletics,OAK,California,6,36,112,162,12544,Jonny Gomes,0.657,0.43164900000000006,15,205,26,0.234,0.054756000000000006,0.691,0.47748099999999993,LF,0.5432098765432098,37,1369,UFA,5000000,5000000,1639344,11.47,131.5609,10000000,32800000,5000000,88,-0.13,0.016900000000000002,9,15.424948470398375,15.424948470398375,14.309806719779042
TB,0.0,2014,4,2,225,50625,40,1600,2,5,39,Tampa Bay Rays,TB,Florida,0,0,80,162,6400,Jose Molina,0.417,0.173889,1,0,4,0.178,0.031684,0.494,0.244036,C,0.4753086419753086,10,100,UFA,1750000,1750000,1750000,0.0,0.0,4500000,28150000,2250000,77,-1.91,3.6481,0,14.375126345899696,14.375126345899696,14.375126345899696
TOR,0.0,2012,4,6,610,372100,175,30625,1,2,31,Toronto Blue Jays,NYM,Toronto,9,81,143,162,20449,Jose Reyes,0.726,0.527076,2,195,5,0.287,0.08236899999999998,0.883,0.779689,3B,0.5123456790123457,51,2601,UFA,16000000,16000000,16000000,44.58,1987.3763999999999,106000000,8000000,17666667,83,3.18,10.112400000000001,2,16.588099280204055,16.588099280204055,16.588099280204055
LAA,6.4,2013,4,5,338,114244,89,7921,5,8,33,Los Angeles Angels,TEX,California,10,100,89,161,7921,Josh Hamilton,0.745,0.555025,1,240,10,0.263,0.06916900000000001,0.549,0.30140100000000003,LF,0.6086956521739131,44,1936,UFA,17400000,15000000,17400000,0.0,0.0,125000000,22100000,25000000,98,1.41,1.9880999999999998,1,16.671980764184756,16.523560759066484,16.671980764184756
KC,0.0,2012,4,3,297,88209,64,4096,2,4,35,Kansas City Royals,OAK,Missouri,14,196,92,162,8464,Josh Willingham,0.743,0.552049,3,0,8,0.216,0.046655999999999996,0.568,0.32262399999999997,LF,0.5493827160493827,40,1600,UFA,1797814,1797814,1797814,0.0,0.0,21000000,66500000,7000000,89,0.07,0.004900000000000001,1,14.402082040386698,14.402082040386698,14.402082040386698
LAD,6.0,2014,4,2,386,148996,120,14400,5,11,35,Los Angeles Dodgers,LAD,California,9,81,103,161,10609,Juan Uribe,0.777,0.6037290000000001,25,245,28,0.311,0.096721,0.636,0.404496,3B,0.577639751552795,54,2916,UFA,7500000,6500000,7500000,57.62,3320.0643999999998,15000000,61150000,7500000,93,4.05,16.4025,6,15.830413578506539,15.687312734865866,15.830413578506539
COL,6.4,2014,4,2,502,252004,160,25600,1,6,33,Colorado Rockies,PIT,Colorado,17,289,135,161,18225,Justin Morneau,0.86,0.7395999999999999,1,220,3,0.319,0.101761,0.833,0.693889,1B,0.4099378881987577,82,6724,UFA,5000000,5000000,5000000,80.69,6510.8760999999995,12500000,31250000,6250000,66,3.16,9.985600000000002,0,15.424948470398375,15.424948470398375,15.424948470398375
BAL,6.1,2014,4,1,265,70225,57,3249,1,10,32,Baltimore Orioles,TB,Maryland,7,49,106,162,11236,Kelly Johnson,0.659,0.43428100000000003,7,195,13,0.215,0.046224999999999995,0.654,0.42771600000000004,2B,0.5925925925925926,27,729,UFA,3000000,3000000,983606,13.83,191.2689,3000000,23300000,3000000,96,-0.08,0.0064,3,14.914122846632385,14.914122846632385,13.798980689346235
SEA,6.1,2014,4,1,367,134689,80,6400,1,8,31,Seattle Mariners,SEA,Washington,8,64,98,161,9604,Kendrys Morales,0.612,0.374544,0,225,4,0.218,0.047524,0.605,0.366025,DH,0.5341614906832298,42,1764,UFA,12000000,12000000,4393442,4.3,18.49,7540983,267800000,7540983,86,-0.67,0.4489000000000001,0,16.300417207752275,16.300417207752275,15.295623532510765
WSH,6.0,2014,4,1,220,48400,57,3249,1,8,32,Washington Nationals,PHI,Washington DC,1,1,105,162,11025,Kevin Frandsen,0.608,0.369664,1,189,3,0.259,0.067081,0.648,0.419904,3B,0.5925925925925926,17,289,UFA,950000,900000,950000,3.33,11.0889,900000,14150000,900000,96,-0.64,0.4096,0,13.764217263576723,13.710150042306449,13.764217263576723
MIL,6.2,2013,4,3,61,3721,7,49,1,7,35,Milwaukee Brewers,STL,Wisconsin,0,0,31,162,961,Kyle Lohse,0.269,0.07236100000000001,1,214,4,0.115,0.013225,0.191,0.036481,SP,0.5061728395061729,5,25,UFA,11350000,11000000,11350000,50.1,2510.01,33000000,57600000,11000000,82,2.18,4.752400000000001,0,16.244728301891687,16.213405830762646,16.244728301891687
COL,6.5,2014,4,1,1,1,0,0,1,6,41,Colorado Rockies,NYM,Colorado,0,0,57,161,3249,LaTroy Hawkins,0.0,0.0,1,195,3,0.0,0.0,0.352,0.12390399999999999,RP/CL,0.4099378881987577,0,0,UFA,2250000,2250000,2250000,81.74,6681.427599999999,2250000,31250000,2250000,66,0.83,0.6889,0,14.626440774180603,14.626440774180603,14.626440774180603
MIL,6.2,2014,4,1,258,66564,60,3600,1,7,37,Milwaukee Brewers,NYY,Wisconsin,4,16,121,162,14641,Lyle Overbay,0.661,0.43692100000000006,1,235,4,0.233,0.054289000000000004,0.747,0.558009,1B,0.5061728395061729,35,1225,UFA,1500000,1500000,1500000,12.78,163.3284,1500000,57600000,1500000,82,-0.39,0.1521,0,14.22097566607244,14.22097566607244,14.22097566607244
TOR,5.8,2013,4,3,35,1225,10,100,1,2,33,Toronto Blue Jays,LAA,Toronto,0,0,11,162,121,Maicer Izturis,0.639,0.408321,2,155,5,0.286,0.08179599999999998,0.068,0.0046240000000000005,2B,0.5123456790123457,1,1,UFA,3000000,3000000,3000000,0.0,0.0,10000000,8000000,3333333,83,0.22,0.0484,2,14.914122846632385,14.914122846632385,14.914122846632385
STL,0.0,2014,4,1,178,31684,32,1024,2,5,37,St. Louis Cardinals,LAD,Missouri,0,0,73,161,5329,Mark Ellis,0.466,0.21715600000000002,23,0,27,0.18,0.0324,0.451,0.203401,2B,0.5527950310559007,12,144,UFA,5250000,5250000,5250000,0.0,0.0,5250000,59750000,5250000,89,-0.49,0.24009999999999998,11,15.473738634567807,15.473738634567807,15.473738634567807
MIL,6.2,2014,4,1,378,142884,74,5476,1,7,30,Milwaukee Brewers,NYY,Wisconsin,22,484,130,162,16900,Mark Reynolds,0.681,0.4637610000000001,1,220,4,0.196,0.038416000000000006,0.803,0.6448090000000001,3B,0.5061728395061729,45,2025,UFA,2000000,2000000,2000000,34.75,1207.5625,2000000,57600000,2000000,82,0.67,0.4489000000000001,0,14.508657738524219,14.508657738524219,14.508657738524219
PHI,6.0,2014,4,2,591,349281,156,24336,2,7,36,Philadelphia Phillies,PIT,Pennsylvania,25,625,154,162,23716,Marlon Byrd,0.757,0.573049,7,245,14,0.264,0.06969600000000001,0.951,0.9044009999999999,LF,0.4506172839506173,85,7225,UFA,8000000,8000000,8000000,57.76,3336.2176,16000000,59875000,8000000,73,3.32,11.0224,2,15.89495209964411,15.89495209964411,15.89495209964411
MIL,6.4,2014,4,4,49,2401,3,9,1,7,30,Milwaukee Brewers,TEX,Wisconsin,0,0,27,162,729,Matt Garza,0.162,0.026244,1,215,4,0.061,0.003721,0.167,0.027889000000000004,SP,0.5061728395061729,0,0,UFA,12500000,12500000,12500000,35.38,1251.7444000000003,50000000,57600000,12500000,82,1.23,1.5129,0,16.34123920227253,16.34123920227253,16.34123920227253
TOR,0.0,2013,4,2,568,322624,171,29241,1,2,29,Toronto Blue Jays,SF,Toronto,16,256,139,162,19321,Melky Cabrera,0.808,0.6528640000000001,2,210,5,0.301,0.09060099999999999,0.858,0.7361639999999999,LF,0.5123456790123457,73,5329,UFA,8000000,8000000,8000000,76.23,5811.012900000001,16000000,8000000,8000000,83,3.51,12.320099999999998,2,15.89495209964411,15.89495209964411,15.89495209964411
ATL,6.3,2013,4,5,519,269361,108,11664,1,5,29,Atlanta Braves,TB,Georgia,12,144,141,162,19881,Melvin Upton,0.62,0.3844,18,185,23,0.208,0.043264,0.87,0.7569,LF,0.4876543209876543,35,1225,UFA,14050000,13450000,14050000,8.13,66.09690000000002,72500000,47350000,14500000,79,-0.33,0.10890000000000001,3,16.45813295374403,16.414489664012123,16.45813295374403
COL,6.2,2012,4,3,190,36100,63,3969,1,6,35,Colorado Rockies,MIN,Colorado,10,100,49,161,2401,Michael Cuddyer,0.955,0.912025,1,228,3,0.332,0.11022400000000002,0.303,0.091809,LF,0.4099378881987577,31,961,UFA,11500000,11500000,11500000,0.0,0.0,31500000,31250000,10500000,66,1.62,2.6244000000000005,0,16.25785759333348,16.25785759333348,16.25785759333348
SF,6.5,2014,4,1,438,191844,122,14884,5,7,32,San Francisco Giants,BAL,California,16,256,131,161,17161,Mike Morse,0.811,0.6577210000000001,23,245,25,0.279,0.07784100000000002,0.809,0.6544810000000001,LF,0.5403726708074534,61,3721,UFA,6000000,6000000,6000000,50.41,2541.1681,6000000,25850000,6000000,87,0.96,0.9216,8,15.60727002719233,15.60727002719233,15.60727002719233
BOS,6.1,2014,4,2,415,172225,103,10609,1,9,32,Boston Red Sox,BOS,Massachusetts,17,289,119,162,14161,Mike Napoli,0.789,0.6225210000000001,13,225,21,0.248,0.061503999999999996,0.735,0.540225,1B,0.4382716049382716,55,3025,UFA,16000000,16000000,16000000,55.58,3089.1364,32000000,56433443,16000000,71,3.25,10.5625,8,16.588099280204055,16.588099280204055,16.588099280204055
BAL,6.2,2014,4,1,613,375769,166,27556,1,10,33,Baltimore Orioles,TEX,Maryland,40,1600,159,162,25281,Nelson Cruz,0.859,0.737881,7,230,13,0.271,0.073441,0.982,0.964324,DH,0.5925925925925926,108,11664,UFA,8000000,8000000,8000000,91.19,8315.6161,8000000,23300000,8000000,96,4.46,19.8916,3,15.89495209964411,15.89495209964411,15.89495209964411
OAK,0.0,2014,4,1,198,39204,41,1681,5,5,36,Oakland Athletics,LAD,California,2,4,73,162,5329,Nick Punto,0.589,0.346921,15,0,26,0.207,0.042849,0.451,0.203401,SS,0.5432098765432098,14,196,UFA,2750000,2750000,2750000,0.0,0.0,3000000,32800000,3000000,88,0.47,0.22089999999999999,9,14.827111469642754,14.827111469642754,14.827111469642754
CHW,0.0,2014,4,1,208,43264,43,1849,2,10,38,Chicago White Sox,CHW,Illinois,5,25,81,162,6561,Paul Konerko,0.572,0.3271839999999999,6,0,9,0.207,0.042849,0.5,0.25,1B,0.4506172839506173,22,484,UFA,2500000,2500000,2500000,0.0,0.0,2500000,12250000,2500000,73,-1.01,1.0201,3,14.73180128983843,14.73180128983843,14.73180128983843
LAD,6.2,2014,4,1,9,81,0,0,5,11,32,Los Angeles Dodgers,ATL,California,0,0,30,161,900,Paul Maholm,0.182,0.033124,25,245,28,0.0,0.0,0.185,0.034225,RP,0.577639751552795,0,0,UFA,1500000,1500000,1500000,0.0,0.0,1500000,61150000,1500000,93,,,6,14.22097566607244,14.22097566607244,14.22097566607244
MIN,6.5,2014,4,3,6,36,0,0,1,7,28,Minnesota Twins,NYY,Minnesota,0,0,32,162,1024,Phil Hughes,0.0,0.0,6,240,14,0.0,0.0,0.198,0.039204,RP,0.4320987654320987,0,0,UFA,8500000,8000000,8500000,0.0,0.0,24000000,97290983,8000000,70,4.54,20.6116,3,15.955576721460545,15.89495209964411,15.955576721460545
DET,5.9,2014,4,2,461,212521,130,16900,1,5,33,Detroit Tigers,TOR,Michigan,8,64,134,162,17956,Rajai Davis,0.721,0.519841,11,195,16,0.282,0.07952399999999998,0.827,0.6839289999999999,CF,0.5555555555555556,51,2601,UFA,5000000,5000000,5000000,56.52,3194.5104000000006,10000000,33500000,5000000,90,1.61,2.5921000000000003,4,15.424948470398375,15.424948470398375,15.424948470398375
KC,6.2,2014,4,1,246,60516,41,1681,2,4,42,Kansas City Royals,SEA,Missouri,5,25,90,162,8100,Raul Ibanez,0.549,0.30140100000000003,3,225,8,0.167,0.027889000000000004,0.556,0.3091360000000001,DH,0.5493827160493827,26,676,UFA,500000,500000,500000,0.0,0.0,2750000,66500000,2750000,89,-0.78,0.6084,1,13.122363377404328,13.122363377404328,13.122363377404328
MIN,6.2,2014,4,4,2,4,0,0,1,7,31,Minnesota Twins,LAD,Minnesota,0,0,27,162,729,Ricky Nolasco,0.0,0.0,6,215,14,0.0,0.0,0.167,0.027889000000000004,SP,0.4320987654320987,0,0,UFA,12000000,12000000,12000000,7.18,51.5524,49000000,97290983,12250000,70,0.24,0.0576,3,16.300417207752275,16.300417207752275,16.300417207752275
SEA,6.0,2014,4,10,595,354025,187,34969,1,8,31,Seattle Mariners,NYY,Washington,14,196,157,161,24649,Robinson Cano,0.836,0.698896,0,210,4,0.314,0.098596,0.969,0.9389609999999999,2B,0.5341614906832298,82,6724,UFA,24050000,24000000,24050000,65.45,4283.7025,240000000,267800000,24000000,86,6.34,40.1956,0,16.995645554516045,16.99356438831222,16.995645554516045
CHC,0.0,2014,4,1,121,14641,30,900,2,13,26,Chicago Cubs,BOS,Illinois,0,0,57,162,3249,Ryan Kalish,0.642,0.41216400000000003,17,0,16,0.248,0.061503999999999996,0.352,0.12390399999999999,LF,0.4506172839506173,5,25,UFA,550000,550000,550000,0.0,0.0,550000,9650000,550000,73,,,2,13.217673557208654,13.217673557208654,13.217673557208654
CIN,6.2,2013,4,2,357,127449,87,7569,2,6,35,Cincinnati Reds,CIN,Ohio,9,81,112,162,12544,Ryan Ludwick,0.683,0.4664890000000001,10,214,15,0.244,0.059536,0.691,0.47748099999999993,LF,0.4691358024691358,45,2025,UFA,8500000,7500000,8500000,11.49,132.0201,15000000,15125000,7500000,76,-0.5,0.25,5,15.955576721460545,15.830413578506539,15.955576721460545
SF,6.4,2014,4,1,61,3721,7,49,5,7,36,San Francisco Giants,SF,California,0,0,32,161,1024,Ryan Vogelsong,0.304,0.092416,23,215,25,0.115,0.013225,0.198,0.039204,SP,0.5403726708074534,2,4,UFA,5000000,5000000,5000000,37.82,1430.3524,5000000,25850000,5000000,87,0.96,0.9216,8,15.424948470398375,15.424948470398375,15.424948470398375
OAK,5.9,2014,4,1,351,123201,84,7056,5,5,32,Oakland Athletics,TB,California,4,16,113,162,12769,Sam Fuld,0.663,0.43956900000000004,15,180,26,0.239,0.057121,0.698,0.4872039999999999,CF,0.5432098765432098,36,1296,UFA,800000,800000,349727,43.76,1914.9375999999997,800000,32800000,800000,88,0.75,0.5625,9,13.592367006650065,13.592367006650065,12.76490812910732
TEX,6.4,2014,4,1,1,1,0,0,2,7,32,Texas Rangers,CHC,Texas,0,0,25,162,625,Scott Baker,0.0,0.0,2,215,6,0.0,0.0,0.154,0.023716,SP,0.4135802469135802,0,0,UFA,1000000,1000000,1000000,6.04,36.4816,1000000,136050000,1000000,67,-0.15,0.0225,0,13.815510557964274,13.815510557964274,13.815510557964274
HOU,6.6,2014,4,3,2,4,0,0,2,8,31,Houston Astros,BAL,Texas,0,0,29,162,841,Scott Feldman,0.0,0.0,1,225,9,0.0,0.0,0.179,0.032041,SP,0.4320987654320987,0,0,UFA,12000000,12000000,12000000,39.15,1532.7224999999999,30000000,43800000,10000000,70,1.76,3.0976,0,16.300417207752275,16.300417207752275,16.300417207752275
WSH,6.0,2013,4,2,77,5929,16,256,1,8,34,Washington Nationals,NYM,Washington DC,1,1,61,162,3721,Scott Hairston,0.552,0.30470400000000003,1,204,3,0.208,0.043264,0.377,0.142129,RF,0.5925925925925926,8,64,UFA,2500000,2500000,2500000,0.0,0.0,5000000,14150000,2500000,96,,,0,14.73180128983843,14.73180128983843,14.73180128983843
OAK,6.0,2014,4,2,4,16,0,0,5,5,30,Oakland Athletics,CLE,California,0,0,32,162,1024,Scott Kazmir,0.0,0.0,15,185,26,0.0,0.0,0.198,0.039204,SP,0.5432098765432098,0,0,UFA,9050000,7000000,9050000,48.65,2366.8224999999998,22000000,32800000,11000000,88,1.94,3.7636,9,16.01827531567611,15.761420707019587,16.01827531567611
BOS,5.9,2013,4,3,123,15129,33,1089,1,9,33,Boston Red Sox,LAD,Massachusetts,2,4,30,162,900,Shane Victorino,0.685,0.46922500000000006,13,160,21,0.268,0.07182400000000001,0.185,0.034225,RF,0.4382716049382716,12,144,UFA,13000000,13000000,13000000,0.0,0.0,39000000,56433443,13000000,71,0.5,0.25,8,16.38045991542581,16.38045991542581,16.38045991542581
TEX,0.0,2014,4,7,455,207025,110,12100,2,7,31,Texas Rangers,CIN,Texas,13,169,123,162,15129,Shin-Soo Choo,0.714,0.5097959999999999,2,210,6,0.242,0.058564,0.759,0.5760810000000001,RF,0.4135802469135802,40,1600,UFA,14000000,14000000,14000000,11.49,132.0201,130000000,136050000,18571429,67,-0.01,0.0001,0,16.454567887579532,16.454567887579532,16.454567887579532
NYY,6.0,2014,4,1,271,73441,44,1936,2,9,31,New York Yankees,BOS,New York,7,49,85,162,7225,Stephen Drew,0.536,0.28729600000000005,40,200,50,0.162,0.026244,0.525,0.275625,2B,0.5185185185185185,26,676,UFA,14100000,14100000,3122950,0.0,0.0,10093443,311500000,10093443,84,-0.06,0.0036,27,16.461685355348397,16.461685355348397,14.954288625890493
SF,6.1,2014,4,3,53,2809,2,4,5,7,38,San Francisco Giants,ATL,California,0,0,31,161,961,Tim Hudson,0.127,0.016129,23,174,25,0.038,0.001444,0.191,0.036481,SP,0.5403726708074534,1,1,UFA,11025000,11000000,11025000,46.83,2193.0489,28000000,25850000,9333333,87,1.2,1.44,8,16.215675979297185,16.213405830762646,16.215675979297185
MIL,6.2,2013,4,2,1,1,0,0,1,7,31,Milwaukee Brewers,WSH,Wisconsin,0,0,23,162,529,Tom Gorzelanny,0.0,0.0,1,210,4,0.0,0.0,0.142,0.020163999999999998,RP,0.5061728395061729,0,0,UFA,2950000,2800000,2950000,0.0,0.0,5700000,57600000,2850000,82,0.63,0.39690000000000003,0,14.897315728316002,14.845129975145433,14.897315728316002
DET,6.2,2013,4,2,549,301401,157,24649,1,5,38,Detroit Tigers,LAA,Michigan,17,289,142,162,20164,Torii Hunter,0.765,0.585225,11,205,16,0.286,0.08179599999999998,0.877,0.769129,RF,0.5555555555555556,83,6889,UFA,14000000,14000000,14000000,30.41,924.7681,26000000,33500000,13000000,90,0.73,0.5328999999999999,4,16.454567887579532,16.454567887579532,16.454567887579532
SF,6.3,2014,4,1,139,19321,31,961,5,7,28,San Francisco Giants,COL,California,2,4,57,161,3249,Tyler Colvin,0.65,0.42250000000000004,23,210,25,0.223,0.049729,0.352,0.12390399999999999,RP,0.5403726708074534,18,324,UFA,1000000,1000000,448087,96.3,9273.689999999999,1000000,25850000,1000000,87,0.0,0.0,8,13.815510557964274,13.815510557964274,13.012742688972008
MIL,6.2,2014,4,1,1,1,0,0,1,7,31,Milwaukee Brewers,CIN,Wisconsin,0,0,74,162,5476,Zach Duke,0.0,0.0,1,210,4,0.0,0.0,0.457,0.208849,RP,0.5061728395061729,0,0,UFA,850000,850000,850000,68.05,4630.8025,850000,57600000,850000,82,1.14,1.2995999999999999,0,13.652991628466498,13.652991628466498,13.652991628466498
LAD,6.2,2013,4,6,60,3600,12,144,5,11,30,Los Angeles Dodgers,LAA,California,1,1,32,161,1024,Zack Greinke,0.612,0.374544,25,200,28,0.2,0.04000000000000001,0.198,0.039204,SP,0.577639751552795,3,9,UFA,26000000,24000000,26000000,59.02,3483.3604000000005,147000000,61150000,24500000,93,4.43,19.624899999999997,6,17.073607095985757,16.99356438831222,17.073607095985757
