Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio,Anio_t,Anio_t_1,Anios_contrato,Bateos_pitcher_2_t,Bateos_pitcher_2_t_1,Bateos_pitcher_t,Bateos_pitcher_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Carreras_2_t,Carreras_2_t_1,Carreras_ganadas_2_t,Carreras_ganadas_2_t_1,Carreras_ganadas_t,Carreras_ganadas_t_1,Carreras_t,Carreras_t_1,Comando_2_t,Comando_2_t_1,Comando_t,Comando_t_1,Control_2_t,Control_2_t_1,Control_t,Control_t_1,Dominio_2_t,Dominio_2_t_1,Dominio_t,Dominio_t_1,ERA_2_t,ERA_2_t_1,ERA_t,ERA_t_1,Edad_t,Edad_t_1,Equipo_anterior,Equipo_t,Equipo_t_1,Inning_pitched_2_t,Inning_pitched_2_t_1,Inning_pitched_t,Inning_pitched_t_1,Juegos_2_t,Juegos_2_t_1,Juegos_iniciados_2_t,Juegos_iniciados_2_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Losses_2_t,Losses_2_t_1,Losses_t,Losses_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Saves_2_t,Saves_2_t_1,Saves_t,Saves_t_1,Status,Strike_outs_2_t,Strike_outs_2_t_1,Strike_outs_t,Strike_outs_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_regular_t,Sueldo_regular_t_1,Sueldo_t,Sueldo_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WHIP_2_t,WHIP_2_t_1,WHIP_t,WHIP_t_1,WS_ganadas_t,WS_ganadas_t_1,Walks_2_t,Walks_2_t_1,Walks_t,Walks_t_1,Wins_2_t,Wins_2_t_1,Wins_t,Wins_t_1,ln_Sueldo_base_t,ln_Sueldo_regular_t,ln_Sueldo_t
DET,HOU,6.3,6.3,2018,8,7,1,16129,11025,127,105,3,3,7056,4356,4624,3721,68,61,84,66,2.270594858322387,2.5720897116411536,1.5068493150684932,1.6037735849056605,0.003680424277708448,0.0036857277442532694,0.060666500457076375,0.06071019473081329,0.008356752441409687,0.00948002241090419,0.09141527466134797,0.09736540664375716,20.9764,32.0356,4.58,5.66,34,33,HOU,Detroit Tigers,Houston Astros,17875.69,9409.0,133.7,97.0,729,1444,676,324,26,18,27,38,162,162,Francisco Liriano,144,49,12,7,11,2,218,218,16,11,SP,RP,0.3950617283950617,0.6234567901234568,0,0,0,0,UFA,12100,7225,110,85,4000000,13000000,4000000,4475394,4000000,13666668,514.3824,0.0,22.68,0.0,4000000,11750000,82000000,4000000,64,101,0.0,0.028900000000000006,0.0,-0.17,2.25,2.6569,1.5,1.63,4,1,5329,2809,73,53,25,36,5,6,15.201804919084164,15.201804919084164,15.201804919084164
HOU,CHC,6.3,6.3,2018,8,7,2,3364,2500,58,50,2,3,484,900,441,729,21,27,22,30,11.2225,11.902500000000002,3.35,3.45,0.0014186359106401238,0.0015040619637431577,0.03766478342749529,0.03878223773511732,0.015920641507158793,0.01790209752345294,0.12617702448210924,0.13379872018615477,10.240000000000002,17.977600000000002,3.2,4.24,30,29,CHC,Houston Astros,Chicago Cubs,3481.0,3283.2899999999995,59.0,57.3,3969,3721,0,0,0,0,63,61,162,162,Hector Rondon,25,1,5,1,2,17,230,230,12,19,RP,RP,0.6358024691358025,0.5679012345679012,225,0,15,0,UFA,4489,4761,67,69,4000000,5800000,4000000,5800000,4000000,5800000,2411.7921,144.96159999999998,49.11,12.04,8500000,23500000,16000000,4250000,103,92,0.8281000000000001,0.0036,0.91,0.06,1.7424000000000002,1.4884,1.32,1.22,1,3,400,400,20,20,4,16,2,4,15.201804919084164,15.201804919084164,15.201804919084164
KC,KC,6.0,6.0,2016,8,7,5,15625,20449,125,143,6,4,4356,9801,3844,8464,62,92,66,99,6.890625,4.61193227626982,2.625,2.1475409836065573,0.0013786266292124833,0.0019370160062800754,0.037129861691265205,0.04401154401154401,0.009499599116917268,0.008933386639014345,0.09746588693957116,0.09451659451659451,21.715600000000002,28.944399999999998,4.66,5.38,33,32,SD,Kansas City Royals,Kansas City Royals,14328.09,23716.0,119.7,154.0,484,900,484,900,22,30,22,30,162,162,Ian Kennedy,81,169,9,13,4,4,205,205,9,9,SP,SP,0.4938271604938271,0.4938271604938271,0,0,0,0,UFA,11025,17161,105,131,16000000,13500000,16000000,13500000,16000000,13500000,188.5129,119.4649,13.73,10.93,70000000,16775000,43800000,14000000,80,80,0.24009999999999998,0.24009999999999998,0.49,0.49,1.9043999999999996,1.7689000000000001,1.38,1.33,2,2,1600,3721,40,61,9,25,3,5,16.588099280204055,16.588099280204055,16.588099280204055
NYY,TOR,6.5,6.5,2016,8,7,3,22500,21025,150,145,2,6,6561,4096,5184,3249,72,57,81,64,14.321030372933485,9.52930056710775,3.784313725490196,3.0869565217391304,0.001016905222427609,0.0012373695257136294,0.03188895141624461,0.03517626366903724,0.014563130576780471,0.011791266123104736,0.1206777965359845,0.10858759654354974,13.3225,12.460899999999999,3.65,3.53,35,34,PIT,New York Yankees,Toronto Blue Jays,31577.289999999997,21112.090000000004,177.7,145.3,961,625,961,625,31,25,31,25,162,162,J.A. Happ,36,121,6,11,40,2,205,205,54,7,SP,SP,0.6172839506172839,0.4691358024691358,0,0,0,0,UFA,37249,20164,193,142,13000000,13000000,4612872,13000000,13000000,13000000,3245.5809,4851.1225,56.97,69.65,36000000,14000000,70000000,12000000,100,76,1.3923999999999999,13.1044,1.18,3.62,1.2768999999999997,1.7161000000000002,1.13,1.31,27,2,2601,2116,51,46,289,100,17,10,16.38045991542581,15.344361214485355,16.38045991542581
CHC,NYY,6.2,6.2,2018,8,7,1,6724,24649,82,157,7,3,3249,7396,2809,6084,53,78,57,86,2.7525826446280997,4.062744140625,1.6590909090909092,2.015625,0.0035546154919543775,0.0020515193814989617,0.05962059620596206,0.04529370134465676,0.009784372911479792,0.008334798346563529,0.0989159891598916,0.09129511677282377,33.872400000000006,19.9809,5.82,4.47,31,30,NYY,Chicago Cubs,New York Yankees,6724.0,24649.0,82.0,157.0,1089,729,196,729,14,27,33,27,163,162,Jaime Garcia,49,100,7,10,17,40,215,215,20,53,RP,SP,0.5828220858895705,0.5617283950617284,0,0,0,0,UFA,5329,16641,73,129,545000,12000000,79110,187072,545000,12000000,0.0,2065.7025000000003,0.0,45.45,10000000,215545000,102500000,10000000,95,91,0.24009999999999998,1.3923999999999999,-0.49,1.18,2.3716,1.9880999999999998,1.54,1.41,3,27,1936,4096,44,64,9,25,3,5,13.208541073645382,11.278594568015443,13.208541073645382
PHI,CHC,6.4,6.4,2018,8,7,3,27225,22500,165,150,4,3,8649,6724,5776,4356,76,66,93,82,5.861495844875346,8.78314049586777,2.4210526315789473,2.963636363636364,0.0013448691064231431,0.0013184756944279636,0.03667245705462266,0.03631082062454612,0.007882944679200475,0.011580357264547621,0.08878594865856013,0.10761206839638211,15.6816,12.460899999999999,3.96,3.53,32,31,CHC,Philadelphia Phillies,Chicago Cubs,29825.289999999997,28324.890000000003,172.7,168.3,961,1024,961,900,31,30,31,32,162,162,Jake Arrieta,121,100,11,10,7,17,230,230,14,19,SP,SP,0.4938271604938271,0.5679012345679012,0,0,0,0,UFA,19044,26569,138,163,30000000,15637500,30000000,15637500,30000000,15637500,1051.7049,2647.1025000000004,32.43,51.45,75000000,169200000,16000000,25000000,80,92,8.7616,3.5721,2.96,1.89,1.6641000000000001,1.4884,1.29,1.22,2,3,3249,3025,57,55,100,196,10,14,17.216707939626428,17.216707939626428,17.216707939626428
COL,COL,6.4,6.4,2018,8,7,3,3481,2209,59,47,5,4,1521,529,1369,484,37,22,39,23,8.62890625,13.140625,2.9375,3.625,0.001200936974780652,0.0009625996567956211,0.03465453757851419,0.031025790188093857,0.010362772567540859,0.012649161115079958,0.10179770413688542,0.11246848943184024,42.1201,11.902500000000002,6.49,3.45,31,30,COL,Colorado Rockies,Colorado Rockies,2631.6899999999996,3283.2899999999995,51.3,57.3,3721,3844,0,0,0,0,61,62,163,162,Jake McGee,16,4,4,2,1,1,229,229,5,4,RP,RP,0.558282208588957,0.5370370370370371,1,9,1,3,UFA,2209,3364,47,58,7000000,5900000,7000000,5900000,7000000,5900000,0.06760000000000001,1606.4063999999998,0.26,40.08,27000000,122500000,97250000,9000000,91,87,0.6723999999999999,1.7689000000000001,-0.82,1.33,2.1315999999999997,1.2100000000000002,1.46,1.1,0,0,256,256,16,16,4,0,2,0,15.761420707019587,15.761420707019587,15.761420707019587
CHW,CHW,6.3,6.3,2015,8,7,4,36100,13456,190,116,2,1,13225,5184,10609,4624,103,68,115,72,3.8980933596318215,3.776788892844429,1.9743589743589745,1.9433962264150944,0.0017925385371257404,0.002533348845472935,0.0423383813711122,0.050332383665717,0.006987482568453988,0.009567923781282439,0.08359116321988819,0.09781576448243115,20.5209,27.352900000000005,4.53,5.23,36,35,KC,Chicago White Sox,Chicago White Sox,41902.09,13689.0,204.7,117.0,1156,441,1089,441,33,21,34,21,162,162,James Shields,256,49,16,7,6,6,215,215,9,9,SP,SP,0.382716049382716,0.4135802469135802,0,0,0,0,UFA,23716,10609,154,103,21000000,21000000,10000000,10000000,21000000,21000000,308.7049,37.209999999999994,17.57,6.1,75000000,19750000,6000000,18750000,62,67,1.8225000000000002,0.09,1.35,0.3,1.7161000000000002,2.0736,1.31,1.44,3,3,6084,2809,78,53,49,25,7,5,16.860032995687696,16.11809565095832,16.860032995687696
CIN,MIL,0.0,0.0,2018,8,7,2,3249,2401,57,49,3,3,289,441,289,400,17,20,17,21,6.580340264650283,4.0,2.5652173913043477,2.0,0.0010544383392663925,0.0019952108704076243,0.03247211633488634,0.04466778336125069,0.0069385630604656195,0.007980843481630497,0.08329803755470845,0.08933556672250138,3.8024999999999998,9.1204,1.95,3.02,32,31,MIL,Cincinnati Reds,Milwaukee Brewers,6193.6900000000005,3564.09,78.7,59.7,5184,4489,0,0,0,0,72,67,162,162,Jared Hughes,9,9,3,3,10,1,240,240,15,4,RP,RP,0.4135802469135802,0.5308641975308642,49,1,7,1,UFA,3481,2304,59,48,2125000,950000,2875000,950000,2875000,950000,9347.022400000002,3113.64,96.68,55.8,4500000,10250000,7550000,2250000,67,86,11.0889,1.4641,3.33,1.21,1.0404,1.4884,1.02,1.22,5,0,529,576,23,24,16,25,4,5,14.569282360340654,14.871563232213587,14.871563232213587
KC,KC,6.6,6.6,2017,8,7,2,28224,43681,168,209,6,4,8281,11881,7225,11236,85,106,91,109,5.564760026298488,9.125434027777779,2.358974358974359,3.0208333333333335,0.0011642245506713236,0.0008749958685497809,0.03412073490813648,0.029580329081161028,0.0064786302412111006,0.007984717073029142,0.0804899387576553,0.08935724409934061,36.240399999999994,27.9841,6.02,5.29,35,34,CHC,Kansas City Royals,Kansas City Royals,16129.0,32508.090000000004,127.0,180.3,1600,1024,324,1024,18,32,40,32,162,162,Jason Hammel,196,169,14,13,4,4,225,225,9,9,RP,SP,0.4938271604938271,0.4938271604938271,0,0,0,0,UFA,8464,21025,92,145,9000000,5000000,9000000,5000000,9000000,5000000,0.0,1036.1961,0.0,32.19,16000000,16775000,43800000,8000000,80,80,2.5281000000000002,1.9880999999999998,-1.59,1.41,2.6569,2.0164,1.63,1.42,2,2,1521,2304,39,48,25,64,5,8,16.012735135300492,16.012735135300492,16.012735135300492
NYM,KC,6.0,6.0,2018,8,7,2,10000,32761,100,181,8,4,3600,7056,3481,6889,59,83,60,84,7.839999999999999,5.33769322235434,2.8,2.310344827586207,0.0013127494223902543,0.0012861002244676908,0.036231884057971016,0.03586223953502752,0.010291955471539594,0.006864808451409588,0.10144927536231885,0.0828541396154084,33.292899999999996,17.305600000000002,5.77,4.16,35,34,KC,New York Mets,Kansas City Royals,8464.0,32292.089999999997,92.0,179.7,441,1024,400,1024,20,32,21,32,162,162,Jason Vargas,81,121,9,11,5,4,215,215,9,9,SP,SP,0.4753086419753086,0.4938271604938271,0,0,0,0,UFA,7056,17956,84,134,6000000,8000000,6000000,8000000,6000000,8000000,154.75359999999998,5291.107599999999,12.44,72.74,16000000,89635000,43800000,8000000,77,80,0.0961,14.9769,-0.31,3.87,1.9880999999999998,1.7689000000000001,1.41,1.33,2,2,900,3364,30,58,36,324,6,18,15.60727002719233,15.60727002719233,15.60727002719233
SF,SF,0.0,0.0,2016,8,7,5,2209,41616,47,204,2,3,1024,11449,961,10404,31,102,32,107,1.3313609467455618,41.0400390625,1.1538461538461537,6.40625,0.004176828377273136,0.0002930501477572296,0.06462838677603779,0.017118707537580914,0.00556086618276009,0.0120267895112281,0.07457121551081282,0.10966672016262773,39.0625,19.5364,6.25,4.42,33,32,CHW,San Francisco Giants,San Francisco Giants,1998.0900000000001,43139.28999999999,44.7,207.7,100,1225,100,1024,10,32,10,35,162,162,Jeff Samardzija,25,225,5,15,23,23,240,240,26,26,SP,SP,0.4506172839506173,0.3950617283950617,0,0,0,0,UFA,900,42025,30,205,18000000,18000000,19800000,19800000,19800000,19800000,0.0,1824.1441,0.0,42.71,90000000,11500000,65250000,18000000,73,64,0.43560000000000004,6.4516,-0.66,2.54,2.6569,1.2995999999999999,1.63,1.14,8,8,676,1024,26,32,1,81,1,9,16.70588231586044,16.801192495664765,16.801192495664765
CHC,LAA,6.2,6.2,2018,8,7,1,7056,21904,84,148,7,4,784,6889,729,6724,27,82,28,83,29.287197231833915,6.993086419753086,5.411764705882353,2.6444444444444444,0.00039285023982011866,0.0013127494223902543,0.01982045004080681,0.036231884057971016,0.011505482456185068,0.009180170158255993,0.10726361198554274,0.09581320450885668,6.5024999999999995,28.622499999999995,2.55,5.35,34,33,LAA,Chicago Cubs,Los Angeles Angels,9082.09,19044.0,95.3,138.0,3969,1444,0,441,0,21,63,38,163,162,Jesse Chavez,9,121,3,11,17,1,175,175,20,10,RP,RP,0.5828220858895705,0.4938271604938271,25,0,5,0,UFA,8464,14161,92,119,1000000,5750000,397824,6550000,1500000,6550000,7039.210000000001,0.0,83.9,0.0,1500000,215545000,24750000,1500000,95,80,1.3688999999999998,0.028900000000000006,1.17,-0.17,1.1236000000000002,1.9599999999999997,1.06,1.4,3,1,289,2025,17,45,25,49,5,7,13.815510557964274,12.893764975407155,14.22097566607244
MIL,SD,6.3,6.3,2018,8,7,2,23409,24649,153,157,5,4,6889,6724,5625,6084,75,78,83,82,4.827613568736362,4.515625,2.1971830985915495,2.125,0.0016759777520719166,0.001968740704237007,0.040938707259413024,0.044370493621741544,0.00809097293680265,0.008890094742570234,0.08994983566856946,0.09428729894620078,12.25,15.132100000000001,3.5,3.89,30,29,SD,Milwaukee Brewers,San Diego Padres,37133.28999999999,32508.090000000004,192.7,180.3,1296,1156,1225,1024,35,32,36,34,163,162,Jhoulys Chacin,64,100,8,10,1,2,215,215,5,5,SP,SP,0.588957055214724,0.4382716049382716,0,0,0,0,UFA,24336,23409,156,153,8000000,1750000,8750000,1750000,8750000,1750000,4904.2009,6353.684099999999,70.03,79.71,15500000,103750000,8250000,7750000,96,71,3.9204,6.4516,1.98,2.54,1.3456,1.6129,1.16,1.27,0,0,5041,5184,71,72,225,169,15,13,15.89495209964411,15.984564258333798,15.984564258333798
MIL,KC,6.3,6.3,2016,8,7,3,2809,2401,53,49,5,4,576,576,441,529,21,23,24,24,21.97265625,10.240000000000002,4.6875,3.2,0.0008577832555280359,0.0015747039556563364,0.02928793703093538,0.03968253968253968,0.018847776610723444,0.016124968505920885,0.13728720483250959,0.12698412698412698,9.7344,13.690000000000001,3.12,3.7,34,33,PIT,Milwaukee Brewers,Kansas City Royals,3684.4900000000002,3136.0,60.7,56.0,4356,3481,0,0,0,0,66,59,163,162,Joakim Soria,16,9,4,3,1,4,205,205,5,9,RP/CL,RP/CL,0.588957055214724,0.4938271604938271,256,1,16,1,UFA,5625,4096,75,64,9000000,8000000,2838710,8000000,9000000,8000000,1940.4024999999997,1162.1281000000001,44.05,34.09,25000000,103750000,43800000,8333333,96,80,1.0816000000000001,1.1025,1.04,1.05,1.2995999999999999,1.5129,1.14,1.23,0,2,256,400,16,20,9,16,3,4,16.012735135300492,14.858860281593692,16.012735135300492
CHC,CHC,6.4,6.4,2015,8,7,6,30276,32041,174,179,7,3,5625,10201,4489,7569,67,87,75,101,5.420166015625,9.0,2.328125,3.0,0.0015316695356115953,0.0013611349224651613,0.039136549868525654,0.03689356207341819,0.008301903164090097,0.012250214302186448,0.0911147801626613,0.11068068622025456,11.0224,18.7489,3.32,4.33,34,33,OAK,Chicago Cubs,Chicago Cubs,33014.89,32652.489999999994,181.7,180.7,1156,1024,1024,1024,32,32,34,32,163,162,Jon Lester,36,64,6,8,17,17,240,240,20,19,SP,SP,0.5828220858895705,0.5679012345679012,0,0,0,0,UFA,22201,32400,149,180,22500000,20000000,27500000,25000000,27500000,25000000,1894.8609000000001,472.6275999999999,43.53,21.74,155000000,215545000,16000000,25833333,95,92,11.4921,0.5041,3.39,0.71,1.7161000000000002,1.7424000000000002,1.31,1.32,3,3,4096,3600,64,60,324,169,18,13,16.929025867174648,17.1296965626368,17.1296965626368
MIL,SD,6.5,6.5,2018,8,7,1,6889,9216,83,96,5,4,1764,3721,1600,3600,40,60,42,61,9.0,6.25,3.0,2.5,0.001258438096298412,0.0012299707584617222,0.03547447105029773,0.03507093894468356,0.011325942866685704,0.007687317240385763,0.10642341315089318,0.0876773473617089,16.892100000000003,60.0625,4.11,7.75,27,26,SD,Milwaukee Brewers,San Diego Padres,7691.290000000001,4858.09,87.7,69.7,1369,1444,81,25,9,5,37,38,163,162,Jordan Lyles,16,25,4,5,1,2,230,230,5,5,SP,SP,0.588957055214724,0.4382716049382716,0,0,0,0,UFA,7056,3025,84,55,750000,535000,229824,90613,750000,535000,812.25,6.5536,28.5,2.56,1000000,103750000,8250000,1000000,96,71,0.04000000000000001,0.22089999999999999,0.2,-0.47,1.6129,2.8560999999999996,1.27,1.69,0,0,784,484,28,22,9,1,3,1,13.527828485512494,12.345069077585755,13.527828485512494
DET,DET,6.2,6.2,2016,8,7,5,19600,41616,140,204,3,1,5776,12321,4356,11664,66,108,76,111,18.226331360946745,5.479855371900826,4.269230769230769,2.340909090909091,0.00048409681452193617,0.0009336419753086419,0.022002200220022,0.030555555555555555,0.008823308952255585,0.00511622299382716,0.09393247017009393,0.07152777777777777,20.430399999999995,36.9664,4.52,6.08,32,31,WSH,Detroit Tigers,Detroit Tigers,17239.690000000002,25600.0,131.3,160.0,625,841,625,841,25,29,25,29,162,162,Jordan Zimmermann,64,169,8,13,11,11,225,225,16,16,SP,SP,0.3950617283950617,0.3950617283950617,0,0,0,0,UFA,12321,10609,111,103,24000000,18000000,24000000,18000000,24000000,18000000,69.5556,9.1204,8.34,3.02,110000000,11750000,2000000,22000000,64,64,0.3844,0.11560000000000002,0.62,0.34,1.5876000000000001,2.4025000000000003,1.26,1.55,4,4,676,1936,26,44,49,64,7,8,16.99356438831222,16.99356438831222,16.99356438831222
SEA,STL,0.0,0.0,2018,8,7,2,2809,3364,53,58,3,2,900,484,784,441,28,21,30,22,112.36,12.96,10.6,3.6,0.0001749671061840374,0.000944709707121333,0.013227513227513227,0.030736130321192566,0.01965930405083844,0.012243437804292474,0.1402116402116402,0.11065006915629323,36.0,6.812099999999999,6.0,2.61,31,30,STL,Seattle Mariners,St. Louis Cardinals,1764.0,5227.29,42.0,72.3,2116,5776,0,0,0,0,46,76,162,162,Juan Nicasio,36,25,6,5,0,23,252,252,4,28,RP,RP,0.5493827160493827,0.5123456790123457,1,36,1,6,UFA,2809,5184,53,72,7500000,3650000,7750000,518570,7750000,3650000,0.0,2202.4249,0.0,46.93,17000000,17750000,113000000,8500000,89,83,1.2100000000000002,0.004900000000000001,-1.1,0.07,1.9043999999999996,1.1664,1.38,1.08,0,11,25,400,5,20,1,25,1,5,15.830413578506539,15.86320340132953,15.86320340132953
LAA,MIA,0.0,0.0,2017,8,7,2,1225,3025,35,55,3,6,576,1225,484,1225,22,35,24,35,3.0625,2.9834710743801653,1.75,1.7272727272727273,0.004031242126480221,0.0019539348554082157,0.06349206349206349,0.04420333534257585,0.012345679012345678,0.0058295081223336005,0.1111111111111111,0.07635121559172192,49.9849,32.3761,7.07,5.69,32,31,BOS,Los Angeles Angels,Miami Marlins,784.0,3058.0899999999997,28.0,55.3,961,3025,0,0,0,0,31,55,162,162,Junichi Tazawa,1,25,1,5,1,2,200,200,10,2,RP,RP,0.4938271604938271,0.4753086419753086,0,0,0,0,UFA,784,1444,28,38,545000,5000000,87900,5000000,545000,5000000,0.0,10.758399999999998,0.0,3.28,12000000,42800000,57250000,6000000,80,77,0.9216,0.4760999999999999,-0.96,-0.69,3.3124000000000002,1.9320999999999997,1.82,1.39,1,2,256,484,16,22,1,9,1,3,13.208541073645382,11.383955083673268,13.208541073645382
SEA,CHC,6.3,6.3,2018,8,7,1,361,2209,19,47,3,3,400,1156,400,1156,20,34,20,34,0.6173469387755102,4.775034293552812,0.7857142857142857,2.185185185185185,0.008084978069496986,0.0029430134495714642,0.0899165061014772,0.054249547920433995,0.004991236461271097,0.014052990148090902,0.07064868336544636,0.11854530841872614,107.95210000000002,30.580900000000003,10.39,5.53,29,28,CHC,Seattle Mariners,Chicago Cubs,299.29,3058.0899999999997,17.3,55.3,441,2500,0,0,0,0,21,50,162,162,Justin Grimm,9,4,3,2,0,17,210,210,4,19,RP,RP,0.5493827160493827,0.5679012345679012,0,1,0,1,UFA,121,3481,11,59,545000,1825000,87900,1825000,545000,1825000,0.0,123.21,0.0,11.1,1250000,17750000,16000000,1250000,89,92,2.0164,0.16809999999999997,-1.42,-0.41,3.61,1.7956000000000003,1.9,1.34,0,3,196,729,14,27,1,1,1,1,13.208541073645382,11.383955083673268,13.208541073645382
LAD,LAD,6.5,6.5,2017,8,7,5,2916,1936,54,44,2,6,784,121,576,100,24,10,28,11,23.266435986159166,242.46938775510202,4.823529411764706,15.571428571428571,0.0006940240375825781,0.0001296790002775925,0.026344335967766926,0.011387668781519441,0.016147465843270783,0.03144318780200155,0.1270726793739346,0.17732227102651701,9.060099999999998,1.7424000000000002,3.01,1.32,30,29,LAD,Los Angeles Dodgers,Los Angeles Dodgers,5140.89,4664.889999999999,71.7,68.3,4761,4225,0,0,0,0,69,65,163,162,Kenley Jansen,25,0,5,0,25,25,265,265,32,31,RP/CL,RP/CL,0.5644171779141104,0.6419753086419753,1444,1681,38,41,UFA,6724,11881,82,109,10000000,10000000,11333333,11333333,11333333,11333333,385.33689999999996,8146.8676000000005,19.63,90.26,80000000,4000000,199600000,16000000,92,104,0.30250000000000005,8.7616,0.55,2.96,0.9801,0.5625,0.99,0.75,6,6,289,49,17,7,1,25,1,5,16.11809565095832,16.24325876450056,16.24325876450056
NYY,STL,6.5,6.5,2018,8,7,1,26569,22801,163,151,2,2,7569,6400,6889,5041,83,71,87,80,4.487707756232687,3.8476331360946743,2.1184210526315788,1.9615384615384615,0.002904050556744854,0.002164105738846668,0.053889243423385094,0.04651994990159241,0.013032530207995736,0.008326684950799088,0.11416010777848686,0.09125067096081589,22.752899999999997,11.7649,4.77,3.43,31,30,STL,New York Yankees,St. Louis Cardinals,24554.889999999996,34707.69,156.7,186.3,961,1089,841,1089,29,33,31,33,162,162,Lance Lynn,100,64,10,8,40,23,270,270,54,28,SP,SP,0.6172839506172839,0.5123456790123457,0,0,0,0,UFA,25921,23409,161,153,12000000,7500000,1999996,8500000,12000000,8500000,412.49609999999996,5256.25,20.31,72.5,12000000,14000000,113000000,12000000,100,83,0.10890000000000001,10.0489,0.33,3.17,2.3409,1.5129,1.53,1.23,27,11,5776,6084,76,78,100,121,10,11,16.300417207752275,14.508655738522219,16.300417207752275
STL,HOU,6.3,6.3,2018,8,7,2,196,3844,14,62,3,3,100,961,100,961,10,31,10,31,4.0,12.25,2.0,3.5,0.0027555610666776887,0.0013271356100344725,0.05249343832020997,0.03642987249544627,0.011022244266710755,0.016257411222922288,0.10498687664041995,0.12750455373406194,50.5521,20.884900000000002,7.11,4.57,34,33,HOU,St. Louis Cardinals,Houston Astros,161.29,3721.0,12.7,61.0,289,4225,0,0,0,0,17,65,162,162,Luke Gregerson,0,9,0,3,23,2,200,200,28,11,RP,RP,0.5432098765432098,0.6234567901234568,0,1,0,1,UFA,144,4900,12,70,5000000,6250000,5000000,6250000,5000000,6250000,0.0,19.8916,0.0,4.46,11000000,28000000,82000000,5500000,88,101,0.12249999999999998,0.0009,-0.35,0.03,2.4964000000000004,1.7956000000000003,1.58,1.34,11,1,36,400,6,20,0,4,0,2,15.424948470398375,15.424948470398375,15.424948470398375
SF,SF,6.1,6.1,2017,8,7,4,2304,1369,48,37,2,3,324,256,196,225,14,15,18,16,4.903061224489797,23.361111111111107,2.2142857142857144,4.833333333333333,0.0015908961777907646,0.0004938271604938272,0.039886039886039885,0.022222222222222223,0.007800261361514922,0.011536351165980795,0.08831908831908832,0.10740740740740741,10.4329,20.25,3.23,4.5,33,32,WSH,San Francisco Giants,San Francisco Giants,1521.0,900.0,39.0,30.0,1681,1024,0,0,0,0,41,32,162,162,Mark Melancon,16,4,4,2,23,23,215,215,26,26,RP/CL,RP/CL,0.4506172839506173,0.3950617283950617,9,121,3,11,UFA,961,841,31,29,10000000,4000000,20000000,14000000,20000000,14000000,0.0,0.0,0.0,0.0,62000000,11500000,65250000,15500000,73,64,0.0025000000000000005,0.0144,0.05,0.12,2.5281000000000002,2.0448999999999997,1.59,1.43,8,8,196,36,14,6,1,1,1,1,16.11809565095832,16.811242831518264,16.811242831518264
MIL,WSH,6.1,6.1,2018,8,7,2,2025,1225,45,35,5,4,841,144,784,121,28,11,29,12,7.111111111111111,13.733564013840832,2.6666666666666665,3.7058823529411766,0.0015110861781891711,0.0009588554782499064,0.038872691933916424,0.030965391621129327,0.01074550171156744,0.013168503090567052,0.10366051182377714,0.11475409836065574,53.8756,2.6244000000000005,7.34,1.62,35,34,WSH,Milwaukee Brewers,Washington Nationals,1176.4899999999998,3721.0,34.3,61.0,1156,3969,0,0,0,0,34,63,163,163,Matt Albers,9,4,3,2,1,1,225,225,5,5,RP,RP,0.588957055214724,0.5950920245398773,1,4,1,2,UFA,1024,3969,32,63,2500000,1150000,2500000,1750000,2500000,1750000,0.0,9158.49,0.0,95.7,5000000,103750000,10400000,2500000,96,97,2.6569,5.9049000000000005,-1.63,2.43,2.7556,0.7224999999999999,1.66,0.85,0,0,144,289,12,17,9,49,3,7,14.73180128983843,14.73180128983843,14.73180128983843
COL,COL,6.0,6.0,2017,8,7,3,484,1849,22,43,5,4,289,625,289,625,17,25,17,25,0.4444444444444444,4.144132653061224,0.6666666666666666,2.0357142857142856,0.01384083044982699,0.003825560492187635,0.11764705882352941,0.061851115529047936,0.006151480199923107,0.015853630151935746,0.0784313725490196,0.12591119946984758,81.0,19.9809,9.0,4.47,33,32,MIA,Colorado Rockies,Colorado Rockies,289.0,2530.0899999999997,17.0,50.3,625,4624,0,0,0,0,25,68,163,162,Michael Dunn,0,1,0,1,1,1,215,215,5,4,RP,RP,0.558282208588957,0.5370370370370371,0,0,0,0,UFA,144,3249,12,57,7000000,4000000,7000000,4000000,7000000,4000000,0.0,111.09159999999999,0.0,10.54,19000000,122500000,97250000,6333333,91,87,0.28090000000000004,0.43560000000000004,-0.53,0.66,5.522500000000001,1.9880999999999998,2.35,1.41,0,0,324,784,18,28,0,25,0,5,15.761420707019587,15.761420707019587,15.761420707019587
