Acronimo,Altura,Anio,Anios_contrato,Bateos_pitcher,Bateos_pitcher_2,Cantidad de equipos,Cantidad_agentes_libres,Carreras,Carreras_2,Carreras_ganadas,Carreras_ganadas_2,Comando,Comando_2,Control,Control_2,Dominio,Dominio_2,ERA,ERA_2,Edad,Equipo,Equipo_anterior,Estado,Inning_pitched,Inning_pitched_2,Juegos,Juegos totales,Juegos_2,Juegos_iniciados,Juegos_iniciados_2,Jugador,Losses,Losses_2,Pennants won,Peso,Playoffs,Posicion,Promedio_victorias,Saves,Saves_2,Status,Strike-outs,Strike-outs_2,Sueldo,Sueldo_base,Sueldo_regular,TVS,TVS_2,Valor_contrato,Valor_contrato_total,Valor_promedio_contrato,Victorias,WAR,WAR_2,WHIP,WHIP_2,WS ganadas,Walks,Walks_2,Wins,Wins_2
WSH,6.1,2013,1,42,1764,1,11,14,196,14,196,3.2,10.240000000000002,0.029472443265546714,0.0008686249120408698,0.09431181844974948,0.008894719099298506,3.35,11.2225,27,Washington Nationals,HOU,Washington DC,37.7,1421.2900000000002,39,162,1521,0,0,Fernando Abad,3,9,1,220,2,RP,0.5308641975308642,0,0,UFA,32,1024,490000,490000,356120,0.0,0.0,0,67000000,0,86,0.45,0.2025,1.38,1.9043999999999996,0,10,100,0,0
BAL,6.0,2013,1,42,1764,1,4,14,196,14,196,3.857142857142857,14.877551020408164,0.033309540804187486,0.001109525508585831,0.1284796573875803,0.016507022362430016,2.7,7.290000000000001,31,Baltimore Orioles,MIL,Maryland,46.7,2180.8900000000003,48,162,2304,0,0,Francisco Rodriguez,2,4,7,180,12,RP,0.5246913580246914,10,100,UFA,54,2916,2000000,2000000,1256831,0.0,0.0,0,2000000,0,85,0.02,0.0004,1.2,1.44,3,14,196,3,9
NYM,0.0,2012,2,4,16,2,10,3,9,3,9,2.0,4.0,0.052910052910052914,0.002799473698944599,0.10582010582010583,0.011197894795778396,4.26,18.147599999999997,33,New York Mets,TOR,New York,6.3,39.69,8,162,64,0,0,Frank Francisco,0,0,5,0,8,RP,0.4567901234567901,1,1,UFA,6,36,6500000,6500000,6500000,0.0,0.0,12000000,7150000,6000000,74,-0.03,0.0009,1.11,1.2321000000000002,2,3,9,1,1
ARI,0.0,2012,3,74,5476,1,7,30,900,30,900,4.5,20.25,0.027059022492812446,0.0007321906982665299,0.12176560121765599,0.014826861639897226,4.11,16.892100000000003,35,Arizona Diamondbacks,SD,Arizona,65.7,4316.490000000001,69,162,4761,0,0,Heath Bell,2,4,1,0,5,RP,0.5,15,225,UFA,72,5184,10000000,9000000,10000000,1.46,2.1315999999999997,27000000,54650000,9000000,81,-0.18,0.0324,1.37,1.8769000000000002,1,16,256,5,25
NYY,0.0,2013,1,191,36481,2,8,79,6241,74,5476,3.488372093023256,12.16873985938345,0.023734613898548324,0.0005633318969131632,0.08279516476237787,0.0068550393080292985,3.31,10.956100000000001,38,New York Yankees,NYY,New York,201.3,40521.69,32,162,1024,32,1024,Hiroki Kuroda,13,169,40,0,50,SP,0.5246913580246914,0,0,UFA,150,22500,15000000,15000000,15000000,52.5,2756.25,15000000,64000000,15000000,85,3.96,15.6816,1.16,1.3456,27,43,1849,11,121
SEA,6.3,2013,2,179,32041,1,10,69,4761,65,4225,4.404761904761905,19.401927437641728,0.021241086329843728,0.00045118374847187407,0.09356192788145451,0.008753834348894495,2.66,7.0756000000000006,32,Seattle Mariners,SEA,Washington,219.7,48268.09,33,162,1089,33,1089,Hisashi Iwakuma,6,36,0,210,4,SP,0.4382716049382716,0,0,UFA,185,34225,6550000,6500000,6550000,90.46,8183.011599999999,14000000,28400000,7000000,71,7.22,52.1284,1.01,1.0201,0,42,1764,14,196
LAD,6.0,2013,1,42,1764,5,7,14,196,14,196,2.347826086956522,5.512287334593574,0.04121863799283154,0.0016989761179840958,0.0967741935483871,0.009365244536940686,2.03,4.120899999999999,30,Los Angeles Dodgers,TB,California,62.0,3844.0,67,162,4489,0,0,J.P. Howell,1,1,25,180,27,RP,0.5679012345679012,0,0,UFA,54,2916,2850000,2850000,2850000,64.65,4179.6225,2850000,150850000,2850000,92,1.65,2.7224999999999997,1.05,1.1025,6,23,529,4,16
TB,6.6,2013,1,61,3721,2,10,25,625,24,576,2.8260869565217392,7.986767485822307,0.03650793650793651,0.0013328294280675235,0.10317460317460317,0.010644998740236835,3.09,9.5481,38,Tampa Bay Rays,LAD,Florida,70.0,4900.0,66,162,4356,1,1,Jamey Wright,2,4,1,240,4,RP,0.5617283950617284,0,0,UFA,65,4225,900000,900000,900000,57.21,3272.9841,900000,19090000,900000,91,0.94,0.8835999999999999,1.2,1.44,0,23,529,2,4
PIT,6.5,2013,2,40,1600,2,8,15,225,15,225,5.6923076923076925,32.40236686390533,0.028888888888888888,0.0008345679012345678,0.16444444444444445,0.027041975308641976,2.7,7.290000000000001,36,Pittsburgh Pirates,PIT,Pennsylvania,50.0,2500.0,54,162,2916,0,0,Jason Grilli,2,4,9,235,15,RP,0.5802469135802469,33,1089,UFA,74,5476,2500000,2250000,2500000,70.17,4923.8289,6750000,28875000,3375000,94,0.86,0.7395999999999999,1.06,1.1236000000000002,5,13,169,0,0
SD,6.1,2013,1,111,12321,5,3,61,3721,53,2809,1.0588235294117647,1.1211072664359862,0.0641933352213726,0.0041207842868435166,0.06796941376380629,0.0046198412073955,4.05,16.4025,34,San Diego Padres,SD,California,117.7,13853.29,21,162,441,20,400,Jason Marquis,5,25,2,210,5,SP,0.4691358024691358,0,0,UFA,72,5184,3000000,3000000,3000000,11.89,141.37210000000002,3000000,3550000,3000000,76,-0.15,0.0225,1.52,2.3104,0,68,4624,9,81
COL,6.5,2013,1,89,7921,1,7,54,2916,49,2401,2.625,6.890625,0.03793266951161688,0.001438887416277549,0.09957325746799432,0.009914833602787486,6.27,39.31289999999999,32,Colorado Rockies,COL,Colorado,70.3,4942.089999999999,23,162,529,12,144,Jeff Francis,5,25,1,200,3,SP,0.4567901234567901,0,0,UFA,63,3969,1500000,1500000,1500000,4.78,22.8484,1500000,5800000,1500000,74,-0.7,0.48999999999999994,1.61,2.5921000000000003,0,24,576,3,9
SF,6.4,2013,3,27,729,5,6,14,196,14,196,1.2352941176470589,1.5259515570934257,0.0560501153972964,0.003141615436050243,0.06923837784371908,0.00479395296642961,3.74,13.987600000000002,34,San Francisco Giants,SF,California,33.7,1135.6900000000003,39,162,1521,0,0,Jeremy Affeldt,5,25,23,226,23,RP,0.4691358024691358,0,0,UFA,21,441,6000000,5000000,6000000,0.0,0.0,18000000,80750000,6000000,76,0.1,0.010000000000000002,1.31,1.7161000000000002,7,17,289,1,1
KC,6.1,2013,3,236,55696,2,5,99,9801,95,9025,1.88135593220339,3.5395001436368863,0.03096625203380045,0.0009589087650208506,0.05825854196189577,0.00339405771152597,4.04,16.3216,34,Kansas City Royals,KC,Missouri,211.7,44816.88999999999,33,162,1089,33,1089,Jeremy Guthrie,12,144,2,205,7,SP,0.5308641975308642,0,0,UFA,111,12321,5000000,5000000,5000000,30.71,943.1041,25000000,26100000,8333333,86,1.22,1.4884,1.39,1.9320999999999997,1,59,3481,15,225
TEX,6.3,2013,2,18,324,2,12,10,100,10,100,2.0,4.0,0.06563525550867323,0.00430798676568882,0.13127051101734646,0.01723194706275528,3.8,14.44,29,Texas Rangers,KC,Texas,23.7,561.6899999999999,26,162,676,0,0,Joakim Soria,0,0,2,205,6,RP/CL,0.5617283950617284,0,0,UFA,28,784,2000000,2000000,2000000,0.0,0.0,8000000,33750000,4000000,91,0.18,0.0324,1.35,1.8225000000000002,0,14,196,1,1
LAA,6.3,2013,2,180,32400,5,8,96,9216,89,7921,3.176470588235294,10.089965397923875,0.028468558988528847,0.0008104588508833466,0.0904295403165034,0.008177501761854113,6.04,36.4816,32,Los Angeles Angels,LAD,California,132.7,17609.289999999997,28,162,784,20,400,Joe Blanton,14,196,1,252,10,RP,0.4814814814814814,0,0,UFA,108,11664,6500000,6500000,6500000,0.0,0.0,15000000,153500000,7500000,78,-1.92,3.6864,1.61,2.5921000000000003,1,34,1156,2,4
TEX,6.4,2012,2,36,1296,2,12,10,100,10,100,3.3181818181818183,11.010330578512399,0.03778121243345354,0.0014274200129417442,0.1253649321655504,0.01571636621687305,1.39,1.9320999999999997,38,Texas Rangers,MIN,Texas,64.7,4186.09,67,162,4489,0,0,Joe Nathan,2,4,2,230,6,RP,0.5617283950617284,43,1849,UFA,73,5329,8050000,7000000,8050000,93.89,8815.3321,14000000,33750000,7000000,91,3.16,9.985600000000002,0.9,0.81,0,22,484,6,36
SEA,6.3,2013,1,232,53824,1,10,117,13689,107,11449,1.7540983606557377,3.076861058855146,0.037037037037037035,0.0013717421124828531,0.0649666059502125,0.004220659888690186,5.26,27.667599999999997,31,Seattle Mariners,BAL,Washington,183.0,33489.0,33,162,1089,32,1024,Joe Saunders,16,256,0,215,4,SP,0.4382716049382716,0,0,UFA,107,11449,6500000,6500000,6500000,12.78,163.3284,6500000,28400000,6500000,71,-0.23,0.0529,1.6,2.5600000000000005,0,61,3721,11,121
PHI,6.4,2013,1,86,7396,2,6,48,2304,44,1936,1.4074074074074074,1.9807956104252402,0.04037685060565276,0.001630290064831202,0.056826678630177964,0.003229271404137525,5.33,28.4089,28,Philadelphia Phillies,WSH,Pennsylvania,74.3,5520.49,14,162,196,14,196,John Lannan,6,36,7,235,14,RP,0.4506172839506173,0,0,UFA,38,1444,2500000,2500000,2500000,0.0,0.0,2500000,16350000,2500000,73,-0.35,0.12249999999999998,1.52,2.3104,2,27,729,3,9
CIN,6.4,2013,3,27,729,2,12,17,289,14,196,2.0833333333333335,4.340277777777779,0.04343105320304017,0.001886256382325306,0.09048136083966703,0.00818687665939803,4.11,16.892100000000003,29,Cincinnati Reds,CIN,Ohio,30.7,942.49,34,162,1156,0,0,Jonathan Broxton,2,4,10,305,15,RP,0.5555555555555556,0,0,UFA,25,625,4000000,4000000,4000000,0.0,0.0,21000000,41800000,7000000,90,-0.42,0.17639999999999997,1.27,1.6129,5,12,144,2,4
PHI,6.5,2012,4,59,3481,2,6,23,529,20,400,5.181818181818182,26.851239669421485,0.019809112191608136,0.0003924009258197181,0.10264721772015126,0.010536451305688135,2.92,8.526399999999999,32,Philadelphia Phillies,BOS,Pennsylvania,61.7,3806.8900000000003,61,162,3721,0,0,Jonathan Papelbon,1,1,7,230,14,RP,0.4506172839506173,29,841,UFA,57,3249,13000000,13000000,13000000,23.3,542.89,50000000,16350000,12500000,73,1.38,1.9043999999999996,1.13,1.2768999999999997,2,11,121,5,25
DET,6.6,2013,1,44,1936,1,4,23,529,21,441,2.727272727272727,7.438016528925619,0.03898635477582846,0.0015199358587067624,0.10632642211589578,0.011305308039967652,3.02,9.1204,32,Detroit Tigers,MIL,Michigan,62.7,3931.2900000000004,67,162,4489,0,0,Jose Veras,5,25,11,242,15,RP,0.5740740740740741,21,441,UFA,60,3600,1850000,1850000,646994,38.59,1489.1881000000003,1850000,107775000,1850000,93,0.28,0.07840000000000001,1.05,1.1025,4,22,484,0,0
MIN,6.3,2013,2,218,47524,1,7,89,7921,86,7396,2.2444444444444445,5.037530864197531,0.02698327037236913,0.0007280968799883736,0.06056245128020627,0.0036678105050673582,4.18,17.472399999999997,32,Minnesota Twins,PIT,Minnesota,185.3,34336.090000000004,32,162,1024,31,961,Kevin Correia,13,169,6,200,14,SP,0.4074074074074074,0,0,UFA,101,10201,4500000,4500000,4500000,40.26,1620.8675999999998,10000000,15515000,5000000,66,2.07,4.2848999999999995,1.42,2.0164,3,45,2025,9,81
MIA,0.0,2013,1,106,11236,2,12,44,1936,42,1764,4.222222222222222,17.82716049382716,0.021739130434782608,0.00047258979206049145,0.09178743961352658,0.008424934070806788,4.11,16.892100000000003,29,Miami Marlins,CLE,Florida,92.0,8464.0,20,162,400,14,196,Kevin Slowey,6,36,2,0,2,RP,0.382716049382716,0,0,UFA,76,5776,750000,750000,750000,0.0,0.0,750000,7675000,750000,62,,,1.35,1.8225000000000002,2,18,324,3,9
BOS,6.2,2013,1,33,1089,1,10,10,100,9,81,11.222222222222221,125.93827160493825,0.013458950201884255,0.0001811433405368002,0.15103933004336775,0.022812879219949372,1.09,1.1881000000000002,38,Boston Red Sox,TEX,Massachusetts,74.3,5520.49,73,162,5329,0,0,Koji Uehara,1,1,13,195,21,RP,0.5987654320987654,21,441,UFA,101,10201,4750000,4250000,4750000,96.47,9306.4609,4250000,130700000,4250000,97,3.62,13.1044,0.56,0.31360000000000005,8,9,81,4,16
PIT,0.0,2013,1,43,1849,2,8,20,400,20,400,2.8,7.839999999999999,0.02901073397156948,0.0008416226855691755,0.08123005512039455,0.006598321854862337,4.7,22.090000000000003,37,Pittsburgh Pirates,TB,Pennsylvania,38.3,1466.8899999999999,48,162,2304,0,0,Kyle Farnsworth,1,1,9,0,15,RP,0.5802469135802469,2,4,UFA,28,784,490000,490000,80327,0.0,0.0,1250000,28875000,1250000,94,0.32,0.1024,1.38,1.9043999999999996,5,10,100,3,9
MIL,6.2,2013,3,196,38416,1,7,78,6084,74,5476,3.4722222222222223,12.056327160493828,0.020130850528434826,0.0004052511429981847,0.06989878655706537,0.004885840362150183,3.35,11.2225,34,Milwaukee Brewers,STL,Wisconsin,198.7,39481.689999999995,33,162,1089,32,1024,Kyle Lohse,10,100,1,214,4,SP,0.4567901234567901,0,0,UFA,125,15625,4350000,4000000,4350000,48.74,2375.5876000000003,33000000,43300000,11000000,74,2.93,8.584900000000001,1.17,1.3688999999999998,0,36,1296,11,121
NYM,6.5,2013,1,71,5041,2,10,27,729,23,529,5.5,30.25,0.015715857300015713,0.00024698817067445717,0.08643721515008643,0.007471392162902331,2.93,8.584900000000001,40,New York Mets,LAA,New York,70.7,4998.490000000001,72,162,5184,0,0,LaTroy Hawkins,2,4,5,195,8,RP/CL,0.4567901234567901,13,169,UFA,55,3025,1000000,1000000,1000000,68.52,4694.9904,1000000,7150000,1000000,74,0.64,0.4096,1.15,1.3224999999999998,2,10,100,3,9
CIN,6.3,2013,1,40,1600,2,12,18,324,17,289,3.7333333333333334,13.937777777777779,0.036231884057971016,0.0013127494223902543,0.13526570048309178,0.018296809727181496,3.33,11.0889,30,Cincinnati Reds,MIL,Ohio,46.0,2116.0,57,162,3249,0,0,Manny Parra,3,9,10,215,15,RP,0.5555555555555556,0,0,UFA,56,3136,1000000,1000000,1000000,30.37,922.3369,1000000,41800000,1000000,90,0.54,0.2916,1.2,1.44,5,15,225,2,4
TOR,6.2,2012,4,223,49729,1,7,100,10000,94,8836,2.7254901960784315,7.428296808919646,0.027818687612502047,0.0007738793804819748,0.07581956035564283,0.005748605732522965,4.15,17.222500000000004,34,Toronto Blue Jays,CHW,Toronto,203.7,41493.689999999995,33,162,1089,33,1089,Mark Buehrle,10,100,2,195,5,SP,0.4567901234567901,0,0,UFA,139,19321,12000000,11000000,12000000,27.64,763.9696,58000000,36750000,14500000,74,2.17,4.7089,1.35,1.8225000000000002,2,51,2601,12,144
LAA,6.4,2013,1,11,121,5,8,12,144,12,144,0.6363636363636364,0.4049586776859504,0.10446343779677113,0.010912609836319871,0.06647673314339982,0.004419156049418792,9.26,85.74759999999999,30,Los Angeles Angels,LAD,California,11.7,136.89,11,162,121,0,0,Mark Lowe,0,0,1,210,10,RP,0.4814814814814814,0,0,UFA,7,49,490000,490000,160655,0.0,0.0,1500000,153500000,1500000,78,-0.61,0.3721,1.89,3.5721,1,11,121,1,1
CHW,6.3,2013,1,64,4096,2,5,23,529,21,441,2.0,4.0,0.04210140948196961,0.0017725286803684805,0.08420281896393922,0.007090114721473922,3.12,9.7344,33,Chicago White Sox,ARI,Illinois,60.7,3684.4900000000002,76,162,5776,0,0,Matt Lindstrom,4,16,6,215,9,RP,0.3888888888888889,0,0,UFA,46,2116,2300000,2300000,2300000,48.6,2361.96,2800000,14800000,2800000,63,1.35,1.8225000000000002,1.43,2.0448999999999997,3,23,529,2,4
PHI,6.5,2013,2,23,529,2,6,11,121,11,121,2.090909090909091,4.37190082644628,0.04888888888888889,0.0023901234567901236,0.10222222222222223,0.010449382716049383,3.96,15.6816,34,Philadelphia Phillies,TEX,Pennsylvania,25.0,625.0,28,162,784,0,0,Mike Adams,4,16,7,194,14,RP,0.4506172839506173,0,0,UFA,23,529,5000000,5000000,5000000,0.0,0.0,12000000,16350000,6000000,73,0.3,0.09,1.36,1.8496000000000004,2,11,121,1,1
MIN,6.7,2013,1,184,33856,1,7,92,8464,88,7744,1.9056603773584906,3.6315414738341047,0.03856508768100124,0.0014872659878433136,0.0734919595430401,0.005401068117475842,5.19,26.936100000000003,29,Minnesota Twins,NYM,Minnesota,152.7,23317.289999999997,29,162,841,29,841,Mike Pelfrey,13,169,6,240,14,RP,0.4074074074074074,0,0,UFA,101,10201,4000000,4000000,4000000,0.0,0.0,4000000,15515000,4000000,66,0.02,0.0004,1.55,2.4025000000000003,3,53,2809,5,25
LAD,6.2,2013,1,23,529,5,7,11,121,11,121,0.8571428571428571,0.7346938775510203,0.05083514887436456,0.002584212361078808,0.04357298474945533,0.001898604999976267,6.46,41.7316,34,Los Angeles Dodgers,ATL,California,15.3,234.09000000000003,14,162,196,0,0,Peter Moylan,0,0,25,220,27,RP,0.5679012345679012,0,0,UFA,6,36,490000,490000,329344,0.0,0.0,0,150850000,0,92,-0.38,0.1444,1.96,3.8415999999999997,6,7,49,1,1
WSH,6.1,2013,2,65,4225,1,11,24,576,23,529,3.0,9.0,0.0283191737464601,0.0008019756016821951,0.0849575212393803,0.007217780415139755,3.11,9.672099999999999,33,Washington Nationals,NYY,Washington DC,66.7,4448.89,68,162,4624,0,0,Rafael Soriano,3,9,1,230,2,RP,0.5308641975308642,43,1849,UFA,51,2601,11000000,11000000,11000000,9.61,92.3521,28000000,67000000,14000000,86,0.91,0.8281000000000001,1.23,1.5129,0,17,289,3,9
STL,6.1,2013,3,26,676,2,6,9,81,9,81,2.5454545454545454,6.479338842975206,0.03462385898646522,0.0011988116111146285,0.0881334592382751,0.0077675066373047,2.29,5.2441,37,St. Louis Cardinals,LAD,Missouri,35.3,1246.0899999999997,64,162,4096,0,0,Randy Choate,1,1,23,205,27,RP,0.5987654320987654,0,0,UFA,28,784,1500000,1500000,1500000,60.23,3627.6528999999996,7500000,13650000,2500000,97,1.19,1.4161,1.05,1.1025,11,11,121,2,4
TB,6.4,2013,1,164,26896,2,10,87,7569,82,6724,2.973684210526316,8.842797783933518,0.027961736571008096,0.0007818587120664516,0.08314937454010302,0.006913818486410332,4.89,23.912099999999995,32,Tampa Bay Rays,CLE,Florida,151.0,22801.0,32,162,1024,24,576,Roberto Hernandez,13,169,1,230,4,RP,0.5617283950617284,1,1,UFA,113,12769,3250000,3250000,3250000,0.0,0.0,3250000,19090000,3250000,91,,,1.34,1.7956000000000003,0,38,1444,6,36
WSH,6.4,2013,1,56,3136,1,11,22,484,22,484,3.2142857142857144,10.331632653061225,0.025796941219826796,0.0006654821762991988,0.08291873963515756,0.006875517382683049,3.28,10.758399999999998,30,Washington Nationals,SD,Washington DC,60.3,3636.0899999999997,16,162,256,7,49,Ross Ohlendorf,1,1,1,240,2,RP,0.5308641975308642,0,0,UFA,45,2025,490000,490000,297213,0.0,0.0,0,67000000,0,86,0.99,0.9801,1.16,1.3456,0,14,196,4,16
NYM,6.2,2013,1,45,2025,2,10,27,729,22,484,2.3333333333333335,5.4444444444444455,0.029433406916850625,0.0008663254427329103,0.06867794947265146,0.004716660743768067,4.37,19.0969,37,New York Mets,BOS,New York,45.3,2052.0899999999997,51,162,2601,0,0,Scott Atchison,3,9,5,200,8,RP,0.4567901234567901,0,0,UFA,28,784,700000,700000,700000,23.96,574.0816000000001,700000,7150000,700000,74,-0.67,0.4489000000000001,1.26,1.5876000000000001,2,12,144,3,9
CHC,6.4,2013,1,9,81,2,10,6,36,6,36,1.5,2.25,0.02962962962962963,0.0008779149519890262,0.044444444444444446,0.0019753086419753087,3.6,12.96,31,Chicago Cubs,MIN,Illinois,15.0,225.0,3,162,9,3,9,Scott Baker,0,0,17,215,16,SP,0.4074074074074074,0,0,UFA,6,36,5500000,5500000,5500000,0.0,0.0,5500000,73850000,5500000,66,0.23,0.0529,0.87,0.7569,2,4,16,0,0
BAL,6.6,2013,1,159,25281,1,4,87,7569,78,6084,2.357142857142857,5.556122448979592,0.034244481134959946,0.0011726844882026276,0.08071913410383416,0.006515578610472763,3.86,14.8996,30,Baltimore Orioles,TEX,Maryland,181.7,33014.89,31,162,961,30,900,Scott Feldman,12,144,7,225,12,SP,0.5246913580246914,0,0,UFA,132,17424,6000000,6000000,2983606,42.8,1831.8399999999997,6000000,2000000,6000000,85,0.65,0.42250000000000004,1.18,1.3923999999999999,3,56,3136,12,144
LAA,6.1,2013,2,9,81,5,8,1,1,1,1,1.75,3.0625,0.04581901489117984,0.0020993821255981602,0.08018327605956473,0.006429357759644366,0.93,0.8649000000000001,30,Los Angeles Angels,WSH,California,9.7,94.08999999999999,13,162,169,0,0,Sean Burnett,0,0,1,180,10,RP,0.4814814814814814,0,0,UFA,7,49,3625000,3500000,3625000,0.0,0.0,8000000,153500000,4000000,78,0.6,0.36,1.35,1.8225000000000002,1,4,16,0,0
MIL,6.2,2013,2,77,5929,1,7,41,1681,37,1369,2.6774193548387095,7.168574401664931,0.0403803569102514,0.001630573224199288,0.10811514914680215,0.011688885475035273,3.9,15.209999999999999,30,Milwaukee Brewers,WSH,Wisconsin,85.3,7276.089999999999,43,162,1849,10,100,Tom Gorzelanny,6,36,1,210,4,RP,0.4567901234567901,0,0,UFA,83,6889,2750000,2600000,2750000,0.0,0.0,5700000,43300000,2850000,74,0.28,0.07840000000000001,1.27,1.6129,0,31,961,3,9
