"Rank","Player","Pos","Team","GP","GP%","GS","GS%","AB","H","2B","3B","HR","RBI","AVG","OBP","SLG","OPS","TVS","Cash2023",""
"","Dakota Hudson","SP","STL","1.00","0.20","0.97","0.20","1.55","0.12","0.00","0.00","0.00","0.06","0.078","0.096","0.078","0.175","2.33","$2,650,000",""
"","Felix Pena","SP","LAA","1.00","0.14","0.35","0.05","0.09","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","2.29","$0",""
"","Mike Foltynewicz","SP","ATL","1.00","0.13","1.00","0.13","1.67","0.10","0.00","0.00","0.00","0.05","0.057","0.057","0.057","0.114","2.28","$0",""
"","James Paxton","SP","NYY","1.00","0.18","1.00","0.18","0.17","0.00","0.00","0.00","0.00","0.03","0.000","0.000","0.000","0.000","2.18","$4,000,000",""
"","Tommy Milone","SP","SEA","1.00","0.14","0.30","0.04","0.09","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","2.01","$0",""
"","Matt Boyd","SP","DET","1.00","0.21","0.97","0.20","0.06","0.03","0.00","0.00","0.00","0.00","0.500","0.500","0.500","1.000","1.96","$10,000,000",""
"","Scott Oberg","RP","COL","1.00","0.30","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","1.96","$0",""
"","Wade Miley","SP","HOU","1.00","0.20","1.00","0.20","0.12","0.00","0.00","0.00","0.00","0.00","0.000","0.200","0.000","0.200","1.95","$3,500,000",""
"","Merrill Kelly","RP","ARI","1.00","0.20","1.00","0.20","1.63","0.03","0.00","0.00","0.00","0.06","0.019","0.056","0.019","0.075","1.91","$8,000,000",""
"","Homer Bailey","SP","OAK","1.00","0.20","0.94","0.19","0.15","0.06","0.00","0.00","0.00","0.03","0.400","0.400","0.400","0.800","1.86","$0",""
"","Jordan Lyles","SP","MIL","1.00","0.17","1.00","0.17","1.61","0.14","0.00","0.00","0.00","0.14","0.089","0.128","0.089","0.217","1.79","$8,500,000",""
"","Cal Quantrill","SP","SD","1.00","0.14","0.78","0.11","1.09","0.09","0.00","0.00","0.00","0.04","0.080","0.115","0.080","0.195","1.78","$5,500,000",""
"","Felipe Vazquez","RP","PIT","1.00","0.35","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","1.75","$0",""
"","Danny Duffy","SP","KC","1.00","0.14","1.00","0.14","0.17","0.04","0.00","0.00","0.00","0.00","0.250","0.250","0.250","0.500","1.68","$0",""
"","Spencer Turnbull","SP","DET","1.00","0.19","0.97","0.18","0.27","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","1.66","$2,150,000",""
"","Trevor Richards","SP","TB","1.00","0.19","0.74","0.14","0.97","0.10","0.00","0.00","0.00","0.00","0.100","0.156","0.100","0.256","1.63","$1,500,000",""
"","Oliver Drake","RP","TB","1.00","0.31","0.00","0.00","0.02","0.02","0.00","0.00","0.00","0.02","1.000","1.000","1.000","2.000","1.63","$0",""
"","Josh Hader","RP/CL","MIL","1.00","0.38","0.00","0.00","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","1.62","$14,100,000",""
"","Seth Lugo","RP","NYM","1.00","0.38","0.00","0.00","0.02","0.02","0.00","0.00","0.00","0.02","1.000","1.000","1.000","2.000","1.58","$7,500,000",""
"","Dylan Bundy","SP","BAL","1.00","0.19","1.00","0.19","0.07","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","1.57","$0",""
"","Asher Wojciechowski","SP","BAL","1.00","0.10","0.94","0.10","0.06","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","1.55","$0",""
"","Ross Stripling","SP","LAD","1.00","0.20","0.47","0.09","0.63","0.09","0.00","0.00","0.00","0.03","0.150","0.227","0.150","0.377","1.53","$12,500,000",""
"","Daniel Norris","SP","DET","1.00","0.21","0.88","0.18","0.18","0.03","0.00","0.00","0.00","0.00","0.167","0.167","0.167","0.333","1.52","$0",""
"","Will Smith","RP","SF","1.00","0.39","0.00","0.00","0.02","0.02","0.00","0.00","0.00","0.03","1.000","1.000","1.000","2.000","1.52","$0",""
"","Yu Darvish","SP","CHC","1.00","0.19","1.00","0.19","1.81","0.16","0.00","0.00","0.00","0.10","0.089","0.119","0.089","0.208","1.49","$30,000,000",""
"","Jarlin Garcia","RP","MIA","1.00","0.33","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","1.48","$2,500,000",""
"","Emilio Pagan","RP","TB","1.00","0.41","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","1.46","$3,500,000",""
"","Trent Thornton","SP","TOR","1.00","0.20","0.91","0.18","0.09","0.06","0.00","0.00","0.00","0.00","0.667","0.667","0.667","1.333","1.45","$1,000,000",""
"","Trevor Gott","RP","SF","1.00","0.31","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","1.41","$1,200,000",""
"","Robbie Ray","SP","ARI","1.00","0.21","0.97","0.20","1.62","0.12","0.00","0.00","0.00","0.09","0.073","0.073","0.073","0.145","1.40","$21,000,000",""
"","Giovanny Gallegos","RP","STL","1.00","0.41","0.00","0.00","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","1.37","$4,500,000",""
"","Jason Vargas","SP","PHI","1.00","0.19","0.97","0.18","1.33","0.10","0.00","0.00","0.00","0.00","0.075","0.075","0.075","0.150","1.35","$0",""
"","Trevor Williams","SP","PIT","1.00","0.16","1.00","0.16","1.38","0.23","0.00","0.00","0.00","0.15","0.167","0.211","0.167","0.377","1.34","$6,000,000",""
"","Sean Newcomb","RP","ATL","1.00","0.34","0.07","0.02","0.15","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","1.33","$0",""
"","Hector Neris","RP","PHI","1.00","0.42","0.00","0.00","0.01","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","1.33","$8,000,000",""
"","Josh Tomlin","RP","ATL","1.00","0.31","0.02","0.01","0.12","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","1.29","$0",""
"","Trevor Bauer","SP","CIN","1.00","0.21","1.00","0.21","0.56","0.09","0.00","0.00","0.00","0.00","0.158","0.238","0.158","0.396","1.28","$0",""
"","Jake Junis","SP","KC","1.00","0.19","1.00","0.19","0.06","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","1.26","$2,800,000",""
"","John Gant","RP","STL","1.00","0.40","0.00","0.00","0.05","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","1.22","$0",""
"","Tyler Beede","SP","SF","1.00","0.15","0.88","0.14","1.52","0.16","0.00","0.00","0.00","0.04","0.105","0.171","0.105","0.276","1.20","$0",""
"","Ivan Nova","SP","CHW","1.00","0.21","1.00","0.21","0.15","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","1.17","$0",""
"","Chris Archer","SP","PIT","1.00","0.15","0.96","0.14","1.46","0.17","0.00","0.00","0.00","0.08","0.114","0.184","0.114","0.298","1.15","$0",""
"","Sean Doolittle","RP","WSH","1.00","0.39","0.00","0.00","0.05","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","1.10","$0",""
"","Marcus Walden","RP","BOS","1.00","0.43","0.00","0.00","0.01","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","1.10","$0",""
"","Elieser Hernandez","SP","MIA","1.00","0.13","0.71","0.09","0.90","0.05","0.00","0.00","0.00","0.00","0.053","0.100","0.053","0.153","1.06","$1,600,000",""
"","Junior Guerra","RP","MIL","1.00","0.44","0.00","0.00","0.04","0.01","0.00","0.00","0.00","0.00","0.333","0.333","0.333","0.667","1.04","$0",""
"","Mike Leake","SP","ARI","1.00","0.20","1.00","0.20","0.66","0.03","0.00","0.00","0.00","0.03","0.048","0.091","0.048","0.139","1.03","$0",""
"","Robert Stephenson","RP","CIN","1.00","0.35","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","1.02","$1,750,000",""
"","Yusmeiro Petit","RP","OAK","1.00","0.49","0.00","0.00","0.01","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","1.02","$0",""
"","Martin Perez","SP","MIN","1.00","0.20","0.91","0.18","0.09","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","1.01","$19,650,000",""
"","Reynaldo Lopez","SP","CHW","1.00","0.21","1.00","0.21","0.12","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.99","$3,625,000",""
"","John Brebbia","RP","STL","1.00","0.41","0.00","0.00","0.02","0.02","0.00","0.00","0.00","0.00","1.000","1.000","1.000","2.000","0.97","$2,300,000",""
"","Diego Castillo","RP","TB","1.00","0.41","0.09","0.04","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.95","$2,950,000",""
"","Chad Green","RP","NYY","1.00","0.33","0.28","0.09","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.88","$2,250,000",""
"","Masahiro Tanaka","SP","NYY","1.00","0.20","0.97","0.19","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.86","$0",""
"","Kyle Gibson","SP","MIN","1.00","0.21","0.85","0.18","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.500","0.000","0.500","0.85","$10,000,000",""
"","Tyler Kinley","RP","MIA","1.00","0.32","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.85","$1,200,000",""
"","Javy Guerra","RP","WSH","1.00","0.31","0.00","0.00","0.06","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.84","$0",""
"","Steve Cishek","RP","CHC","1.00","0.43","0.00","0.00","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.84","$0",""
"","Kyle Ryan","RP","CHC","1.00","0.45","0.00","0.00","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.333","0.000","0.333","0.83","$0",""
"","Matt Barnes","RP","BOS","1.00","0.43","0.00","0.00","0.01","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.82","$2,625,000",""
"","Dylan Floro","RP/CL","LAD","1.00","0.31","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.78","$3,900,000",""
"","Craig Stammen","RP","SD","1.00","0.47","0.00","0.00","0.01","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.78","$0",""
"","Blake Parker","RP","PHI","1.00","0.37","0.03","0.01","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.76","$0",""
"","Antonio Senzatela","SP","COL","1.00","0.15","1.00","0.15","1.60","0.04","0.00","0.00","0.00","0.12","0.025","0.049","0.025","0.074","0.76","$7,250,000",""
"","Francisco Liriano","RP","PIT","1.00","0.43","0.00","0.00","0.01","0.01","0.00","0.00","0.00","0.00","1.000","1.000","1.000","2.000","0.75","$0",""
"","Wander Suero","RP","WSH","1.00","0.48","0.00","0.00","0.01","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.74","$0",""
"","J.A. Happ","SP","NYY","1.00","0.20","0.91","0.18","0.09","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.72","$0",""
"","Matt Andriese","RP","ARI","1.00","0.33","0.00","0.00","0.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.71","$0",""
"","Aaron Brooks","SP","BAL","1.00","0.18","0.62","0.11","0.10","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.69","$0",""
"","Raisel Iglesias","RP/CL","CIN","1.00","0.42","0.00","0.00","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.67","$16,000,000",""
"","C.C. Sabathia","SP","NYY","1.00","0.15","0.92","0.14","0.13","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.62","$0",""
"","Yimi Garcia","RP","LAD","1.00","0.40","0.00","0.00","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.62","$5,000,000",""
"","David Price","SP","BOS","1.00","0.14","1.00","0.14","0.09","0.05","0.00","0.00","0.00","0.05","0.500","0.500","0.500","1.000","0.59","$0",""
"","Dereck Rodriguez","SP","SF","1.00","0.18","0.55","0.10","1.00","0.17","0.00","0.00","0.00","0.00","0.172","0.172","0.172","0.345","0.56","$0",""
"","Joe Ross","SP","WSH","1.00","0.17","0.32","0.06","0.68","0.07","0.00","0.00","0.00","0.00","0.105","0.150","0.105","0.255","0.54","$0",""
"","Ariel Jurado","SP","TEX","1.00","0.20","0.56","0.11","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.51","$0",""
"","Rick Porcello","SP","BOS","1.00","0.20","1.00","0.20","0.19","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.47","$0",""
"","Jared Hughes","RP","PHI","1.00","0.44","0.00","0.00","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.47","$0",""
"","Jaime Barria","SP","LAA","1.00","0.12","0.68","0.08","0.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.46","$1,050,000",""
"","Kenley Jansen","RP/CL","LAD","1.00","0.38","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.42","$16,000,000",""
"","Glenn Sparkman","SP","KC","1.00","0.19","0.74","0.14","0.06","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.41","$0",""
"","Aaron Sanchez","SP","HOU","1.00","0.19","0.90","0.17","0.07","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.40","$0",""
"","Brad Brach","RP","NYM","1.00","0.36","0.00","0.00","0.07","0.02","0.00","0.00","0.00","0.02","0.250","0.250","0.250","0.500","0.39","$0",""
"","Kyle Freeland","SP","COL","1.00","0.14","1.00","0.14","1.05","0.09","0.00","0.00","0.00","0.00","0.087","0.192","0.087","0.279","0.37","$10,500,000",""
"","Jeff Hoffman","SP","COL","1.00","0.11","0.83","0.09","1.17","0.28","0.00","0.00","0.00","0.06","0.238","0.238","0.238","0.476","0.34","$0",""
"","Peter Lambert","SP","COL","1.00","0.14","0.86","0.12","1.27","0.41","0.00","0.00","0.00","0.09","0.321","0.387","0.321","0.709","0.29","$800,000",""
"","Mike Montgomery","SP","KC","1.00","0.21","0.38","0.08","0.18","0.03","0.00","0.00","0.00","0.00","0.167","0.167","0.167","0.333","0.25","$0",""
"","T.J. McFarland","RP","ARI","1.00","0.31","0.00","0.00","0.06","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.21","$0",""
"","Yusei Kikuchi","SP","SEA","1.00","0.20","1.00","0.20","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.21","$10,000,000",""
"","Chris Stratton","SP","PIT","1.00","0.22","0.14","0.03","0.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.20","$2,800,000",""
"","Jorge Lopez","SP","KC","1.00","0.24","0.46","0.11","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.19","$3,525,000",""
"","Chad Bettis","SP","COL","1.00","0.24","0.08","0.02","0.13","0.00","0.00","0.00","0.00","0.00","0.000","0.286","0.000","0.286","0.17","$0",""
"","Drew Smyly","SP","PHI","1.00","0.15","0.84","0.13","0.76","0.00","0.00","0.00","0.00","0.00","0.000","0.050","0.000","0.050","0.17","$8,000,000",""
"","Dylan Covey","SP","CHW","1.00","0.12","0.63","0.07","0.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.17","$0",""
"","Jose Suarez","SP","LAA","1.00","0.12","0.79","0.09","0.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.16","$0",""
"","Joe Kelly","RP","LAD","1.00","0.34","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.16","$9,000,000",""
"","Nathan Eovaldi","SP","BOS","1.00","0.14","0.52","0.07","0.09","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.10","$18,000,000",""
"","Jordan Zimmermann","SP","DET","1.00","0.14","1.00","0.14","0.09","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.05","$0",""
"","Adam Conley","RP","MIA","1.00","0.37","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.05","$0",""
"","Derek Holland","RP","CHC","1.00","0.33","0.15","0.05","0.26","0.02","0.00","0.00","0.00","0.00","0.071","0.133","0.071","0.205","0.04","$0",""
"","Edwin Jackson","SP","DET","1.00","0.11","0.72","0.08","0.17","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.01","$0",""
"","Dustin Pedroia","2B","BOS","1.00","0.04","1.00","0.04","3.33","0.33","0.00","0.00","0.00","0.17","0.100","0.143","0.100","0.243","0.00","$0",""
"","Felix Hernandez","SP","SEA","1.00","0.09","1.00","0.09","0.20","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jed Lowrie","2B","NYM","1.00","0.06","0.00","0.00","0.78","0.00","0.00","0.00","0.00","0.00","0.000","0.125","0.000","0.125","0.00","$0",""
"","Johnny Cueto","SP","SF","1.00","0.02","1.00","0.02","1.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$6,000,000",""
"","Carlos Martinez","RP","STL","1.00","0.30","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Trevor Cahill","RP","LAA","1.00","0.24","0.28","0.07","0.08","0.03","0.00","0.00","0.00","0.00","0.333","0.333","0.333","0.667","0.00","$0",""
"","Jesse Chavez","RP","TEX","1.00","0.30","0.19","0.06","0.04","0.02","0.00","0.00","0.00","0.00","0.500","0.500","0.500","1.000","0.00","$0",""
"","Luis Perdomo","RP","SD","1.00","0.29","0.02","0.01","0.15","0.02","0.00","0.00","0.00","0.02","0.143","0.143","0.143","0.286","0.00","$0",""
"","Ross Detwiler","RP","CHW","1.00","0.11","0.67","0.07","0.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Andrew Cashner","RP","BOS","1.00","0.26","0.52","0.14","0.07","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Juan Nicasio","RP","PHI","1.00","0.29","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jeremy Hellickson","RP","WSH","1.00","0.06","0.89","0.05","1.00","0.11","0.00","0.00","0.00","0.00","0.111","0.273","0.111","0.384","0.00","$0",""
"","Corey Kluber","SP","TEX","1.00","0.04","1.00","0.04","0.14","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$10,000,000",""
"","Garrett Richards","SP","SD","1.00","0.02","1.00","0.02","0.67","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Wilmer Font","RP","TOR","1.00","0.30","0.35","0.10","0.06","0.02","0.00","0.00","0.00","0.00","0.333","0.333","0.333","0.667","0.00","$0",""
"","Wei-Yin Chen","RP","MIA","1.00","0.28","0.00","0.00","0.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Drew Pomeranz","RP","MIL","1.00","0.28","0.39","0.11","0.41","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$10,000,000",""
"","Nick Vincent","RP","PHI","1.00","0.20","0.03","0.01","0.09","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Robbie Erlin","RP","SD","1.00","0.23","0.03","0.01","0.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Alex Wood","SP","CIN","1.00","0.04","1.00","0.04","1.29","0.29","0.00","0.00","0.00","0.00","0.222","0.222","0.222","0.444","0.00","$12,500,000",""
"","Kevin Gausman","RP","CIN","1.00","0.19","0.55","0.10","0.87","0.03","0.00","0.00","0.00","0.00","0.037","0.037","0.037","0.074","0.00","$21,000,000",""
"","Archie Bradley","CL","ARI","1.00","0.41","0.02","0.01","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Austin Adams","RP","SEA","1.00","0.19","0.00","0.00","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Ronald Torreyes","2B","MIN","1.00","0.04","0.57","0.02","2.29","0.43","0.00","0.00","0.00","0.14","0.188","0.235","0.188","0.423","0.00","$0",""
"","Christian Colon","2B","CIN","1.00","0.05","0.00","0.00","0.75","0.38","0.00","0.00","0.00","0.13","0.500","0.625","0.500","1.125","0.00","$0",""
"","Roenis Elias","RP","WSH","1.00","0.30","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jimmy Nelson","RP","MIL","1.00","0.06","0.30","0.02","0.30","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,200,000",""
"","Casey Sadler","RP","LAD","1.00","0.20","0.03","0.01","0.09","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Tyler Lyons","RP","NYY","1.00","0.09","0.00","0.00","0.07","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Juan Centeno","C","BOS","1.00","0.04","0.43","0.02","2.14","0.29","0.00","0.00","0.00","0.29","0.133","0.278","0.133","0.411","0.00","$0",""
"","Burch Smith","RP","SF","1.00","0.10","0.00","0.00","0.06","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jose Urena","RP","MIA","1.00","0.15","0.52","0.08","0.76","0.00","0.00","0.00","0.00","0.00","0.000","0.050","0.000","0.050","0.00","$3,000,000",""
"","Frankie Montas","SP","OAK","1.00","0.10","1.00","0.10","0.06","0.00","0.00","0.00","0.00","0.00","0.000","0.500","0.000","0.500","0.00","$7,500,000",""
"","Tyler Anderson","SP","COL","1.00","0.03","1.00","0.03","1.40","0.20","0.00","0.00","0.00","0.00","0.143","0.143","0.143","0.286","0.00","$13,000,000",""
"","Jameson Taillon","SP","PIT","1.00","0.04","1.00","0.04","1.14","0.29","0.00","0.00","0.00","0.00","0.250","0.250","0.250","0.500","0.00","$14,000,000",""
"","Jandel Gustave","RP","SF","1.00","0.14","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
