"Rank","Player","Pos","Team","GP","GP%","GS","GS%","AB","H","2B","3B","HR","RBI","AVG","OBP","SLG","OPS","TVS","Cash2023",""
"","Brad Lincoln","RP","TOR","1.00","0.14","0.00","0.00","0.05","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","James McDonald","SP","PIT","1.00","0.05","0.75","0.04","1.38","0.38","0.00","0.00","0.00","0.00","0.273","0.333","0.273","0.606","0.00","$0",""
"","Samuel Deduno","RP","MIN","1.00","0.11","1.00","0.11","0.06","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Robinson Chirinos","C","TEX","1.00","0.08","0.54","0.04","2.15","0.38","0.23","0.00","0.00","0.00","0.179","0.233","0.286","0.519","0.00","$0",""
"","Wade Davis","RP","KC","1.00","0.19","0.77","0.15","0.10","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Alexi Ogando","RP","TEX","1.00","0.14","0.78","0.11","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Matt Moore","SP","TB","1.00","0.17","1.00","0.17","0.07","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$7,550,000",""
"","Darin Mastroianni","CF","MIN","1.00","0.19","0.57","0.10","2.17","0.40","0.07","0.00","0.00","0.17","0.185","0.229","0.215","0.444","0.00","$0",""
"","Dylan Axelrod","RP","CHW","1.00","0.19","0.67","0.12","0.07","0.03","0.00","0.00","0.00","0.00","0.500","0.500","0.500","1.000","0.00","$0",""
"","Hector Santiago","RP","CHW","1.00","0.21","0.68","0.14","0.12","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Johnny Giavotella","2B","KC","1.00","0.09","0.86","0.07","2.93","0.64","0.21","0.00","0.00","0.29","0.220","0.333","0.293","0.626","0.00","$0",""
"","Anthony Swarzak","RP","MIN","1.00","0.30","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jerome Williams","RP","LAA","1.00","0.23","0.68","0.15","0.05","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Andrew Romine","SS","LAA","1.00","0.29","0.64","0.19","2.30","0.60","0.06","0.00","0.00","0.21","0.259","0.308","0.287","0.595","0.00","$0",""
"","Tommy Milone","RP","OAK","1.00","0.17","0.93","0.16","0.29","0.07","0.00","0.00","0.00","0.04","0.250","0.250","0.250","0.500","0.00","$0",""
"","Jemile Weeks","2B","OAK","1.00","0.05","0.00","0.00","1.13","0.13","0.00","0.00","0.00","0.00","0.111","0.111","0.111","0.222","0.00","$0",""
"","Chris Gimenez","C","TB","1.00","0.02","0.00","0.00","0.75","0.25","0.25","0.00","0.00","0.00","0.333","0.500","0.667","1.167","0.00","$0",""
"","Randall Delgado","RP","ARI","1.00","0.13","0.90","0.12","1.52","0.33","0.00","0.00","0.00","0.05","0.219","0.242","0.219","0.461","0.00","$0",""
"","Tyler Pastornicky","SS","ATL","1.00","0.12","0.25","0.03","1.50","0.45","0.05","0.00","0.00","0.00","0.300","0.323","0.333","0.656","0.00","$0",""
"","Jose Constanza","RF","ATL","1.00","0.13","0.24","0.03","1.48","0.38","0.00","0.00","0.00","0.14","0.258","0.258","0.258","0.516","0.00","$0",""
"","Brad Hand","RP","MIA","1.00","0.04","0.29","0.01","0.57","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Steve Clevenger","C","BAL","1.00","0.07","0.42","0.03","1.92","0.42","0.08","0.00","0.00","0.17","0.217","0.250","0.261","0.511","0.00","$0",""
"","Michael Fiers","SP","MIL","1.00","0.07","0.27","0.02","0.36","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Wily Peralta","SP","MIL","1.00","0.20","1.00","0.20","1.56","0.22","0.00","0.00","0.00","0.00","0.140","0.157","0.140","0.297","0.00","$0",""
"","Jared Hughes","RP","PIT","1.00","0.18","0.00","0.00","0.07","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jeff Locke","RP","PIT","1.00","0.19","1.00","0.19","1.57","0.17","0.00","0.00","0.00","0.00","0.106","0.143","0.106","0.249","0.00","$0",""
"","Drew Pomeranz","SP","COL","1.00","0.05","0.50","0.02","0.38","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$10,000,000",""
"","Bryan Anderson","C","CHW","1.00","0.06","0.60","0.04","1.80","0.10","0.10","0.00","0.00","0.20","0.056","0.105","0.111","0.216","0.00","$0",""
"","Anthony Bass","RP","SD","1.00","0.15","0.00","0.00","0.08","0.00","0.00","0.00","0.00","0.04","0.000","0.000","0.000","0.000","0.00","$3,000,000",""
"","Andy Parrino","3B","OAK","1.00","0.09","0.50","0.04","2.43","0.29","0.14","0.00","0.00","0.07","0.118","0.167","0.176","0.343","0.00","$0",""
"","Erasmo Ramirez","SP","SEA","1.00","0.09","0.93","0.08","0.07","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,000,000",""
"","David Phelps","RP","NYY","1.00","0.14","0.55","0.07","0.09","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Irving Falu","SS","KC","1.00","0.01","1.00","0.01","4.00","1.00","0.00","0.00","0.00","0.00","0.250","0.250","0.250","0.500","0.00","$0",""
"","Raul Valdes","RP","PHI","1.00","0.10","0.06","0.01","0.18","0.06","0.06","0.00","0.00","0.00","0.333","0.333","0.667","1.000","0.00","$0",""
"","Sandy Leon","C","WSH","1.00","0.01","0.00","0.00","0.50","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Carlos Torres","RP","NYM","1.00","0.20","0.27","0.06","0.48","0.03","0.00","0.00","0.00","0.03","0.063","0.118","0.063","0.180","0.00","$0",""
"","Jason Pridie","RF","BAL","1.00","0.02","0.75","0.02","2.50","0.50","0.00","0.00","0.00","0.25","0.200","0.200","0.200","0.400","0.00","$0",""
"","Joe Kelly","RP","STL","1.00","0.25","0.38","0.09","0.83","0.13","0.03","0.00","0.00","0.05","0.152","0.171","0.182","0.353","0.00","$9,000,000",""
"","Ryan Wheeler","3B","COL","1.00","0.17","0.18","0.03","1.46","0.32","0.07","0.00","0.00","0.25","0.220","0.238","0.268","0.506","0.00","$0",""
"","Eury Perez","LF","WSH","1.00","0.06","0.22","0.01","0.89","0.11","0.00","0.00","0.00","0.00","0.125","0.125","0.125","0.250","0.00","$0",""
"","Sam Dyson","RP","MIA","1.00","0.03","0.20","0.01","0.20","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Tony Cingrani","RP","CIN","1.00","0.15","0.75","0.11","1.17","0.29","0.04","0.00","0.00","0.04","0.250","0.250","0.286","0.536","0.00","$0",""
"","Todd Redmond","RP","TOR","1.00","0.10","0.82","0.09","0.18","0.00","0.00","0.00","0.00","0.00","0.000","0.250","0.000","0.250","0.00","$0",""
"","Neftali Soto","3B","CIN","1.00","0.08","0.00","0.00","0.92","0.00","0.00","0.00","0.00","0.00","0.000","0.077","0.000","0.077","0.00","$0",""
"","Justin Grimm","RP","CHC","1.00","0.17","0.63","0.10","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Alex Colome","RP","TB","1.00","0.02","1.00","0.02","0.67","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Ryan Jackson","SS","STL","1.00","0.04","0.14","0.01","1.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Carlos Triunfel","SS","SEA","1.00","0.10","0.76","0.08","2.59","0.35","0.06","0.00","0.00","0.12","0.136","0.152","0.159","0.311","0.00","$0",""
"","Luis Jimenez","3B","LAA","1.00","0.21","0.88","0.19","3.06","0.79","0.18","0.00","0.00","0.15","0.260","0.291","0.317","0.608","0.00","$0",""
"","Brad Boxberger","RP","SD","1.00","0.11","0.00","0.00","0.06","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$2,000,000",""
"","Brock Holt","2B","BOS","1.00","0.16","0.65","0.10","2.27","0.46","0.08","0.00","0.00","0.42","0.203","0.275","0.237","0.513","0.00","$0",""
"","Tyler Cloyd","RP","PHI","1.00","0.08","0.85","0.07","1.38","0.15","0.08","0.00","0.00","0.08","0.111","0.200","0.167","0.367","0.00","$0",""
"","Collin McHugh","SP","COL","1.00","0.04","0.71","0.03","0.86","0.14","0.00","0.00","0.00","0.00","0.167","0.167","0.167","0.333","0.00","$5,000,000",""
"","Johnny Hellweg","RP","MIL","1.00","0.05","0.88","0.04","1.25","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Tyler Thornburg","RP","MIL","1.00","0.12","0.37","0.04","0.84","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Tom Koehler","RP","MIA","1.00","0.18","0.79","0.14","1.34","0.10","0.00","0.00","0.00","0.00","0.077","0.077","0.077","0.154","0.00","$0",""
"","Chris Withrow","RP","LAD","1.00","0.16","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jeanmar Gomez","RP","PIT","1.00","0.21","0.24","0.05","0.38","0.03","0.00","0.00","0.00","0.00","0.077","0.077","0.077","0.154","0.00","$0",""
"","Brooks Raley","RP","CHC","1.00","0.06","0.00","0.00","0.33","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$4,500,000",""
"","Chris Rusin","RP","CHC","1.00","0.08","1.00","0.08","1.46","0.15","0.00","0.00","0.00","0.15","0.105","0.105","0.105","0.211","0.00","$0",""
"","Stolmy Pimentel","RP","PIT","1.00","0.03","0.00","0.00","0.20","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Tim Beckham","SS","TB","1.00","0.03","0.20","0.01","1.40","0.60","0.00","0.00","0.00","0.20","0.429","0.375","0.429","0.804","0.00","$0",""
"","Chad Jenkins","RP","TOR","1.00","0.06","0.30","0.02","0.20","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Rob Scahill","RP","COL","1.00","0.14","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Logan Watkins","2B","CHC","1.00","0.17","0.19","0.03","1.41","0.30","0.04","0.00","0.00","0.00","0.211","0.268","0.237","0.505","0.00","$0",""
"","Gonzalez Germen","RP","NYM","1.00","0.18","0.00","0.00","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Wilfredo Tovar","2B","NYM","1.00","0.04","0.71","0.03","2.14","0.43","0.00","0.00","0.00","0.29","0.200","0.294","0.200","0.494","0.00","$0",""
"","Eury De La Rosa","RP","ARI","1.00","0.12","0.00","0.00","0.05","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jhonatan Solano","C","WSH","1.00","0.15","0.50","0.07","2.00","0.29","0.08","0.00","0.00","0.08","0.146","0.180","0.188","0.368","0.00","$0",""
"","Christian Bethancourt","C","ATL","1.00","0.01","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,350,000",""
"","Nick Noonan","2B","SF","1.00","0.38","0.27","0.10","1.69","0.37","0.03","0.00","0.00","0.08","0.219","0.261","0.238","0.499","0.00","$0",""
"","Alfredo Figaro","RP","MIL","1.00","0.20","0.15","0.03","0.36","0.09","0.00","0.00","0.00","0.06","0.250","0.250","0.250","0.500","0.00","$0",""
"","Jonathan Pettibone","RP","PHI","1.00","0.11","1.00","0.11","1.61","0.17","0.06","0.00","0.00","0.00","0.103","0.188","0.138","0.325","0.00","$0",""
"","Robbie Erlin","SP","SD","1.00","0.07","0.82","0.06","1.45","0.09","0.00","0.00","0.00","0.09","0.063","0.118","0.063","0.180","0.00","$0",""
"","Michael Wacha","SP","STL","1.00","0.09","0.60","0.06","1.40","0.20","0.00","0.00","0.00","0.20","0.143","0.143","0.143","0.286","0.00","$7,500,000",""
"","Brandon Cumpton","RP","PIT","1.00","0.04","0.83","0.03","1.50","0.00","0.00","0.00","0.00","0.00","0.000","0.100","0.000","0.100","0.00","$0",""
"","Doug Bernier","SS","TEX","1.00","0.20","0.42","0.09","1.61","0.36","0.09","0.00","0.00","0.15","0.226","0.339","0.283","0.622","0.00","$0",""
"","Johnny Monell","C","SF","1.00","0.05","0.00","0.00","1.00","0.13","0.00","0.00","0.00","0.13","0.125","0.222","0.125","0.347","0.00","$0",""
"","Tuffy Gosewisch","C","ARI","1.00","0.09","0.79","0.07","3.21","0.57","0.14","0.00","0.00","0.21","0.178","0.174","0.222","0.396","0.00","$0",""
"","Chris Owings","2B","ARI","1.00","0.12","0.65","0.08","2.75","0.80","0.25","0.00","0.00","0.25","0.291","0.361","0.382","0.742","0.00","$0",""
"","Todd Cunningham","LF","ATL","1.00","0.05","0.00","0.00","1.00","0.25","0.00","0.00","0.00","0.00","0.250","0.250","0.250","0.500","0.00","$0",""
"","Joey Terdoslavich","LF","ATL","1.00","0.34","0.25","0.09","1.44","0.31","0.07","0.00","0.00","0.07","0.215","0.315","0.266","0.581","0.00","$0",""
"","Curtis Partch","RP","CIN","1.00","0.09","0.00","0.00","0.07","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Billy Hamilton","CF","CIN","1.00","0.08","0.23","0.02","1.46","0.54","0.15","0.00","0.00","0.08","0.368","0.429","0.474","0.902","0.00","$0",""
"","Jose Alvarez","RP","DET","1.00","0.09","0.43","0.04","0.07","0.00","0.00","0.00","0.00","0.00","0.000","0.500","0.000","0.500","0.00","$0",""
"","Nick Castellanos","3B","DET","1.00","0.07","0.36","0.02","1.64","0.45","0.00","0.00","0.00","0.00","0.278","0.278","0.278","0.556","0.00","$20,000,000",""
"","Max Stassi","C","HOU","1.00","0.02","0.67","0.01","2.33","0.67","0.00","0.00","0.00","0.33","0.286","0.375","0.286","0.661","0.00","$7,000,000",""
"","Efren Navarro","1B","LAA","1.00","0.02","0.25","0.01","1.00","0.25","0.00","0.00","0.00","0.25","0.250","0.500","0.250","0.750","0.00","$0",""
"","Jose Dominguez","RP","LAD","1.00","0.06","0.00","0.00","0.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Rob Wooten","RP","MIL","1.00","0.17","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","John Ryan Murphy","C","NYY","1.00","0.10","0.38","0.04","1.63","0.25","0.06","0.00","0.00","0.06","0.154","0.185","0.192","0.377","0.00","$0",""
"","A.J. Griffin","RP","OAK","1.00","0.20","1.00","0.20","0.13","0.00","0.00","0.00","0.00","0.00","0.000","0.200","0.000","0.200","0.00","$0",""
"","Ethan Martin","SP","PHI","1.00","0.09","0.53","0.05","0.60","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Cameron Rupp","C","PHI","1.00","0.02","0.75","0.02","3.25","1.00","0.25","0.00","0.00","0.50","0.308","0.357","0.385","0.742","0.00","$0",""
"","James Paxton","SP","SEA","1.00","0.02","1.00","0.02","0.25","0.00","0.00","0.00","0.00","0.00","0.000","0.500","0.000","0.500","0.00","$4,000,000",""
"","Kevin Siegrist","RP","STL","1.00","0.28","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Kolten Wong","2B","STL","1.00","0.20","0.31","0.06","1.84","0.28","0.03","0.00","0.00","0.00","0.153","0.194","0.169","0.363","0.00","$8,250,000",""
"","Michael Choice","LF","OAK","1.00","0.06","0.44","0.02","2.00","0.56","0.11","0.00","0.00","0.00","0.278","0.316","0.333","0.649","0.00","$0",""
"","Jim Adduci","CF","TEX","1.00","0.10","0.47","0.05","1.82","0.47","0.06","0.00","0.00","0.00","0.258","0.324","0.290","0.614","0.00","$0",""
"","Tanner Roark","SP","WSH","1.00","0.09","0.36","0.03","1.00","0.29","0.07","0.00","0.00","0.07","0.286","0.286","0.357","0.643","0.00","$0",""
"","Taylor Jordan","SP","WSH","1.00","0.06","1.00","0.06","1.56","0.22","0.00","0.00","0.00","0.00","0.143","0.143","0.143","0.286","0.00","$0",""
"","Chaz Roe","RP","ARI","1.00","0.13","0.00","0.00","0.05","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jimmy Nelson","SP","MIL","1.00","0.02","0.25","0.01","0.50","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,200,000",""
"","Tyler Lyons","RP","STL","1.00","0.07","0.67","0.05","1.00","0.17","0.00","0.00","0.00","0.00","0.167","0.167","0.167","0.333","0.00","$0",""
"","Mike Kickham","RP","SF","1.00","0.07","0.25","0.02","0.50","0.08","0.08","0.00","0.00","0.00","0.167","0.167","0.333","0.500","0.00","$0",""
"","Juan Centeno","C","NYM","1.00","0.02","0.75","0.02","2.50","0.75","0.00","0.00","0.00","0.25","0.300","0.300","0.300","0.600","0.00","$0",""
"","Nick Buss","LF","LAD","1.00","0.05","0.50","0.02","2.38","0.25","0.00","0.00","0.00","0.00","0.105","0.150","0.105","0.255","0.00","$0",""
"","Burch Smith","SP","SD","1.00","0.06","0.70","0.04","0.90","0.10","0.00","0.00","0.00","0.00","0.111","0.200","0.111","0.311","0.00","$0",""
"","Luis Garcia","RP","PHI","1.00","0.15","0.00","0.00","0.08","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$3,500,000",""
"","Reymond Fuentes","CF","SD","1.00","0.14","0.30","0.04","1.43","0.22","0.00","0.00","0.00","0.04","0.152","0.222","0.152","0.374","0.00","$0",""
"","Brian Flynn","RP","MIA","1.00","0.02","1.00","0.02","1.25","0.50","0.00","0.00","0.00","0.00","0.400","0.400","0.400","0.800","0.00","$0",""
"","Audry Perez","C","STL","1.00","0.01","0.00","0.00","0.50","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Joey Butler","LF","TEX","1.00","0.05","0.50","0.02","1.50","0.50","0.25","0.00","0.00","0.13","0.333","0.467","0.500","0.967","0.00","$0",""
