Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Carreras_2_t,Carreras_2_t_1,Carreras_ganadas_2_t,Carreras_ganadas_2_t_1,Carreras_ganadas_t,Carreras_ganadas_t_1,Carreras_t,Carreras_t_1,Comando_2_t,Comando_2_t_1,Comando_t,Comando_t_1,Control_2_t,Control_2_t_1,Control_t,Control_t_1,Dominio_2_t,Dominio_2_t_1,Dominio_t,Dominio_t_1,ERA_2_t,ERA_2_t_1,ERA_t,ERA_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Inning_pitched_2_t,Inning_pitched_2_t_1,Inning_pitched_t,Inning_pitched_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Losses_2_t,Losses_2_t_1,Losses_t,Losses_t_1,Pago_efectivo_t,Pago_efectivo_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Saves_2_t,Saves_2_t_1,Saves_t,Saves_t_1,Strike_outs_2_t,Strike_outs_2_t_1,Strike_outs_t,Strike_outs_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WHIP_2_t,WHIP_2_t_1,WHIP_t,WHIP_t_1,WS_ganadas_t,WS_ganadas_t_1,Walks_2_t,Walks_2_t_1,Walks_t,Walks_t_1,Wins_2_t,Wins_2_t_1,Wins_t,Wins_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t
STL,STL,6.4,6.4,2024,0,2020,1,1,0,0,196,4,14,2,0,0,2,1,2,2,100,25,49,25,7,5,10,5,3.719387755102041,0.027777777777777776,1.9285714285714286,0.16666666666666666,0.5050374913035637,4.0,0.7106598984771574,2.0,1.8784302610219281,0.1111111111111111,1.3705583756345179,0.3333333333333333,10.240000000000002,225.0,3.2,15.0,25,24,25,St. Louis Cardinals,St. Louis Cardinals,Missouri,2385131,2213465,388.09,9.0,19.7,3.0,1,0,15,4,58,162,Alexander Reyes,1,1,1,1,171666,30350,23,23,220,220.0,30,29,0.25862068965517243,0.024691358024691357,RP,RP,0.5172413793103449,0.5617283950617284,1,0,1,0,729,1,27,1,171666,30350,575000,564600,0.002,0.0,575000,564600,0.0,0.0,0.0,0.0,575000,564600,7000000,25000000,575000,564600,30,91,0.38616860499155536,1.3834999818255351,0.6214246575342464,1.1762227602905562,2.0164,7.1289,1.42,2.67,11,11,196,36,14,6,4,0,2,0,12.053306007475078,13.262125319779487,13.262125319779487
CIN,CIN,6.5,6.5,2024,0,2020,1,1,1,1,100,1936,10,44,0,0,4,1,2,2,25,484,25,400,5,20,5,22,13.795918367346939,4.966530612244898,3.7142857142857144,2.2285714285714286,0.14631670100630056,0.390625,0.3825136612021858,0.625,2.0185732628624327,1.9400510204081631,1.4207650273224044,1.3928571428571428,6.0516,10.3041,2.46,3.21,27,26,28,Cincinnati Reds,Cincinnati Reds,Ohio,2613478,2393108,334.89000000000004,3136.0,18.3,56.0,0,0,21,69,59,162,Amir Garrett,0,9,0,3,220370,567500,10,10,239,239.0,16,15,0.3559322033898305,0.42592592592592593,RP,RP,0.5254237288135594,0.4629629629629629,1,0,1,0,676,6084,26,78,220370,567500,595000,567500,0.004,0.004,595000,567500,4266.702399999999,2795.2369,65.32,52.87,595000,567500,144825000,2000000,595000,567500,31,75,0.2916,1.9320999999999997,0.54,1.39,0.8649000000000001,1.9880999999999998,0.93,1.41,5,5,49,1225,7,35,1,25,1,5,12.303063230843803,13.296316684527767,13.296316684527767
CHC,ARI,6.2,6.2,2021,2021,2020,1,1,1,1,121,2704,11,52,0,0,4,4,2,1,49,529,49,484,7,22,7,23,6.760000000000001,14.271604938271604,2.6,3.7777777777777777,0.26570305027101715,0.11666048558126807,0.5154639175257733,0.3415559772296015,1.796152619832076,1.6649323621227887,1.3402061855670104,1.2903225806451613,42.5104,14.137599999999999,6.52,3.76,29,28,30,Chicago Cubs,Arizona Diamondbacks,Illinois,6758962,5631184,94.08999999999999,2777.2900000000004,9.7,52.7,0,0,15,78,58,162,Andrew Chafin,4,4,2,2,471324,1945000,17,1,235,235.0,21,6,0.25862068965517243,0.48148148148148145,RP,RP,0.5517241379310345,0.5246913580246914,1,0,1,0,169,4624,13,68,471324,1945000,3045000,1945000,0.005,0.016,3045000,1945000,0.0,1609.6143999999997,0.0,40.12,3045000,1945000,2650000,11600000,3045000,1945000,32,85,0.38616860499155536,0.5476,0.6214246575342464,0.74,2.7224999999999997,1.7689000000000001,1.65,1.33,3,1,25,324,5,18,1,4,1,2,13.063301034594286,14.929011459126134,14.929011459126134
LAA,LAA,6.2,6.2,2022,0,2020,1,1,1,1,3969,8649,63,93,0,0,3,4,5,5,1225,2809,1089,2704,33,52,35,53,13.573407202216066,15.47111111111111,3.6842105263157894,3.933333333333333,0.08114383587816287,0.09909613315877733,0.2848575712143928,0.3147953830010493,1.101398326324094,1.5331272867809065,1.0494752623688155,1.2381951731374607,19.8916,24.1081,4.46,4.91,28,27,29,Los Angeles Angels,Los Angeles Angels,California,9860498,8267905,4448.89,9082.09,66.7,95.3,12,18,12,18,60,161,Andrew Heaney,9,36,3,6,1592593,3400000,1,1,200,200.0,10,10,0.2,0.11180124223602485,SP,SP,0.4333333333333333,0.4472049689440994,0,0,0,0,4900,13924,70,118,1592593,3400000,4300000,3400000,0.024,0.021,4300000,3400000,4122.924099999999,1406.25,64.21,37.5,4300000,3400000,260850000,31000000,4300000,3400000,26,72,1.44,1.5625,1.2,1.25,1.5129,1.6641000000000001,1.23,1.29,1,1,361,900,19,30,16,16,4,4,14.280874063467428,15.27412558066379,15.27412558066379
TOR,SEA,6.2,6.2,2021,2021,2020,1,1,0,0,289,900,17,30,0,0,3,3,1,1,169,400,100,361,10,19,13,20,5.4444444444444455,6.397923875432525,2.3333333333333335,2.5294117647058822,0.12263622462111465,0.1254340277777778,0.3501945525291829,0.3541666666666667,0.6676861118260685,0.8025173611111112,0.8171206225680934,0.8958333333333334,12.320099999999998,12.6736,3.51,3.56,32,31,32,Toronto Blue Jays,Seattle Mariners,Toronto,3806283,3250727,660.49,2304.0,25.7,48.0,0,0,26,45,61,162,Anthony Bass,9,16,3,4,555556,393888,2,0,200,200.0,8,4,0.4262295081967213,0.2777777777777778,RP,RP,0.5245901639344263,0.419753086419753,49,25,7,5,441,1849,21,43,555556,393888,1500000,555000,0.01,0.003,1500000,555000,8101.800100000001,0.0,90.01,0.0,1500000,555000,108000000,4450000,1500000,555000,32,68,0.3721,0.7921,0.61,0.89,1.0201,0.9603999999999999,1.01,0.98,2,0,81,289,9,17,4,4,2,2,13.227724693061836,14.22097566607244,14.22097566607244
CIN,CIN,6.1,6.1,2021,0,2020,1,1,1,1,1681,22801,41,151,0,0,4,1,2,2,729,5929,729,5184,27,72,27,77,2.44140625,11.61557684298209,1.5625,3.4081632653061225,0.22541362519701674,0.08640143596955474,0.4747774480712166,0.2939412117576485,0.5503262333911543,1.0036025188483602,0.7418397626112759,1.0017996400719857,52.1284,15.132100000000001,7.22,3.89,29,28,30,Cincinnati Reds,Cincinnati Reds,Ohio,7249847,5036884,1135.6900000000003,27788.889999999996,33.7,166.7,7,31,9,31,59,162,Anthony DeSclafani,4,81,2,9,2212963,2125000,10,10,195,195.0,16,15,0.15254237288135594,0.19135802469135801,RP,SP,0.5254237288135594,0.4629629629629629,0,0,0,0,625,27889,25,167,2212963,2125000,5900000,2125000,0.04,0.017,5900000,2125000,0.0,5446.44,0.0,73.8,5900000,2125000,144825000,2000000,5900000,2125000,31,75,0.38616860499155536,10.5625,0.6214246575342464,3.25,2.8560999999999996,1.44,1.69,1.2,5,5,256,2401,16,49,1,81,1,9,14.609842899507967,15.590462908875947,15.590462908875947
LAD,LAD,6.3,6.3,2026,0,2020,1,1,1,1,1024,676,32,26,0,0,4,3,5,5,169,225,144,169,12,13,13,15,43.18367346938775,6.084444444444445,6.571428571428571,2.466666666666667,0.022467891548863077,0.140625,0.14989293361884368,0.375,0.9702460921917196,0.8556250000000001,0.9850107066381155,0.925,5.3361,8.584900000000001,2.31,2.93,25,24,26,Los Angeles Dodgers,Los Angeles Dodgers,California,714716,148716,2180.8900000000003,1600.0,46.7,40.0,8,6,9,11,59,161,Anthony Gonsolin,4,4,2,2,566000,146216,25,25,205,205.0,34,33,0.15254237288135594,0.06832298136645963,SP,P,0.711864406779661,0.6521739130434783,0,1,0,1,2116,1369,46,37,115773,146216,566000,555000,0.001,0.001,566000,555000,8537.76,0.0,92.4,0.0,566000,555000,15813500,85000000,566000,555000,42,105,2.1025,0.5625,1.45,0.75,0.7055999999999999,1.0404,0.84,1.02,7,6,49,225,7,15,4,16,2,4,11.659386656313107,13.24634935718532,13.24634935718532
CIN,ARI,6.4,6.4,2022,2022,2020,1,1,0,0,289,4489,17,67,0,0,4,4,2,1,36,900,36,784,6,28,6,30,36.0,5.840277777777777,6.0,2.4166666666666665,0.026874496103198062,0.2520964268832828,0.16393442622950818,0.502092050209205,0.9674818597151303,1.4723131597836172,0.9836065573770492,1.213389121338912,8.7025,12.3904,2.95,3.52,27,26,27,Cincinnati Reds,Arizona Diamondbacks,Ohio,10226033,8707514,334.89000000000004,5140.89,18.3,71.7,0,1,16,66,59,162,Archie Bradley,0,25,0,5,534592,1830000,10,1,215,215.0,16,6,0.2711864406779661,0.4074074074074074,RP,CL,0.5254237288135594,0.5246913580246914,36,324,6,18,324,7569,18,87,534592,1830000,4100000,1830000,0.01,0.015,4100000,1830000,0.0,0.0,0.0,0.0,4100000,1830000,144825000,11600000,4100000,1830000,31,85,0.0324,1.3834999818255351,0.18,1.1762227602905562,1.1881000000000002,2.0736,1.09,1.44,5,1,9,1296,3,36,4,16,2,4,13.189259118115578,15.226497531674536,15.226497531674536
SD,SEA,6.3,6.3,2025,2025,2020,1,1,1,1,9,400,3,20,0,0,2,3,5,1,4,196,4,196,2,14,2,14,12.25,10.97265625,3.5,3.3125,0.25,0.25,0.5,0.5,3.0625,2.7431640625,1.75,1.65625,20.25,15.5236,4.5,3.94,28,27,29,San Diego Padres,Seattle Mariners,California,1064488,853036,16.0,1024.0,4.0,32.0,0,0,3,30,61,162,Austin Adams,0,4,0,2,91524,417760,2,0,220,220.0,6,4,0.04918032786885246,0.18518518518518517,RP,RP,0.6229508196721312,0.419753086419753,0,0,0,0,49,2809,7,53,91524,417760,570900,555000,0.001,0.003,570900,555000,0.0,0.0,0.0,0.0,570900,555000,43000000,4450000,570900,555000,38,68,0.0004,1.3834999818255351,0.02,1.1762227602905562,1.5625,1.2768999999999997,1.25,1.13,0,0,4,256,2,16,0,4,0,2,11.424356511952238,13.25496934195235,13.25496934195235
BOS,MIA,6.4,6.4,2024,0,2020,1,1,1,1,289,1369,17,37,0,0,8,2,1,2,169,441,169,289,13,17,13,21,3.698224852071006,6.530864197530863,1.9230769230769231,2.5555555555555554,0.4354660001546033,0.16215485788928424,0.6598984771573604,0.40268456375838924,1.6104511840037106,1.0590113558448317,1.2690355329949239,1.029082774049217,35.4025,11.7649,5.95,3.43,27,26,28,Boston Red Sox,Miami Marlins,Massachusetts,1724922,1512515,388.09,1998.0900000000001,19.7,44.7,1,0,21,36,60,162,Austin Brice,0,0,0,0,212407,555000,14,2,238,238.0,24,2,0.35,0.2222222222222222,RP,RP,0.4,0.3518518518518518,0,0,0,0,625,2116,25,46,212407,555000,573500,555000,0.003,0.007,573500,555000,170.5636,0.0,13.06,0.0,573500,555000,19100000,4500000,573500,555000,24,57,0.0025000000000000005,0.22089999999999999,0.05,0.47,2.3104,1.5129,1.52,1.23,9,2,169,324,13,18,1,1,1,1,12.26625952449236,13.259513215551562,13.259513215551562
PIT,PHI,6.4,6.4,2025,2025,2020,1,1,1,1,121,484,11,22,0,0,3,4,2,2,64,225,64,225,8,15,8,15,6.25,2.9387755102040813,2.5,1.7142857142857142,0.08910670527957228,0.45742024317953744,0.29850746268656714,0.6763285024154589,0.5569169079973267,1.3442554085276204,0.7462686567164178,1.1594202898550725,116.64000000000001,42.6409,10.8,6.53,26,25,27,Pittsburgh Pirates,Philadelphia Phillies,Pennsylvania,605268,480668,44.89,428.48999999999995,6.7,20.7,0,0,9,14,59,162,Austin Davis,0,0,0,0,52955,170088,9,7,230,230.0,17,14,0.15254237288135594,0.08641975308641975,RP,RP,0.3220338983050847,0.5,0,0,0,0,25,576,5,24,52955,170088,563500,555000,0.002,0.001,563500,555000,0.0,0.0,0.0,0.0,563500,555000,3900000,403000000,563500,555000,19,81,0.38616860499155536,1.3834999818255351,0.6214246575342464,1.1762227602905562,3.8024999999999998,3.0276,1.95,1.74,5,2,4,196,2,14,0,0,0,0,10.87719777527777,13.241922612461968,13.241922612461968
WSH,WSH,6.2,6.2,2026,2025,2020,1,1,1,1,3249,1089,57,33,0,0,10,7,1,1,1296,256,1225,256,35,16,36,16,5.975308641975309,11.455621301775148,2.4444444444444446,3.3846153846153846,0.13116930962029721,0.08849603862406986,0.36217303822937624,0.2974828375286041,0.7837771093360969,1.013777105184611,0.8853118712273641,1.0068649885583523,40.1956,10.889999999999999,6.34,3.3,27,26,28,Washington Nationals,Washington Nationals,Washington DC,924377,713673,2470.09,1909.6900000000003,49.7,43.7,11,8,11,9,62,162,Austin Voth,25,1,5,1,210704,338323,1,1,201,201.0,6,6,0.1774193548387097,0.05555555555555555,SP,SP,0.4193548387096774,0.5740740740740741,0,0,0,0,1936,1936,44,44,210704,338323,568900,556000,0.003,0.002,568900,556000,596.8249,0.0,24.43,0.0,568900,556000,316750000,184550000,568900,556000,26,93,0.07840000000000001,1.2544000000000002,0.28,1.12,2.2801,1.1025,1.51,1.05,1,1,324,169,18,13,4,4,2,2,12.258209583950002,13.251459950738738,13.251459950738738
