Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Carreras_2_t,Carreras_2_t_1,Carreras_ganadas_2_t,Carreras_ganadas_2_t_1,Carreras_ganadas_t,Carreras_ganadas_t_1,Carreras_t,Carreras_t_1,Comando_2_t,Comando_2_t_1,Comando_t,Comando_t_1,Control_2_t,Control_2_t_1,Control_t,Control_t_1,Dominio_2_t,Dominio_2_t_1,Dominio_t,Dominio_t_1,ERA_2_t,ERA_2_t_1,ERA_t,ERA_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Inning_pitched_2_t,Inning_pitched_2_t_1,Inning_pitched_t,Inning_pitched_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Losses_2_t,Losses_2_t_1,Losses_t,Losses_t_1,Pago_efectivo_t,Pago_efectivo_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Saves_2_t,Saves_2_t_1,Saves_t,Saves_t_1,Strike_outs_2_t,Strike_outs_2_t_1,Strike_outs_t,Strike_outs_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WHIP_2_t,WHIP_2_t_1,WHIP_t,WHIP_t_1,WS_ganadas_t,WS_ganadas_t_1,Walks_2_t,Walks_2_t_1,Walks_t,Walks_t_1,Wins_2_t,Wins_2_t_1,Wins_t,Wins_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t
LAD,LAD,6.4,6.4,2022,2021,2019,3,7,1,5,21025,19321,145,139,7666667,2571428,3,2,5,5,3969,3025,3600,2401,60,49,63,55,21.24985127900059,28.56718192627824,4.609756097560975,5.344827586206897,0.05287678325457387,0.0323241609843149,0.22994952327537857,0.17978921264724115,1.1236237802716438,0.9234101874532288,1.0600112170499159,0.9609423434593923,9.1809,7.4529,3.03,2.73,30,25,31,Los Angeles Dodgers,Los Angeles Dodgers,California,219201102,172867770,31790.890000000003,26017.690000000002,178.3,161.3,28,26,29,27,161,163,Clayton Kershaw,25,25,5,5,46333332,33000000,25,25,225.0,225.0,33,32,0.18012422360248448,0.1656441717791411,SP,SP,0.6521739130434783,0.5644171779141104,0,0,0,0,35721,24025,189,155,31000000,35571428,23333334,33000000,0.15,0.178,31000000,35571428,3958.9264000000003,2977.8849,62.92,54.57,31000000,30714286,85000000,4000000,93000000,215000000,105,92,11.1556,10.889999999999999,3.34,3.3,1.0816000000000001,1.0816000000000001,1.04,1.04,6,6,1681,841,41,29,256,81,16,9,17.24949776244942,16.965393539916953,17.24949776244942
CHC,CHC,6.4,6.4,2020,2020,2019,6,6,6,5,19881,30976,141,176,0,0,5,7,2,2,4096,8649,3600,6400,60,80,64,93,6.520727040816325,8.365443786982247,2.5535714285714284,2.8923076923076922,0.1561839324783392,0.11617838290140184,0.3952011291460833,0.3408495018353435,1.018432791852538,0.9718837314241766,1.0091743119266057,0.9858416360776089,14.5161,14.2884,3.81,3.78,29,29,35,Chicago Cubs,Chicago Cubs,Illinois,196776999,176776999,20078.889999999996,36366.49,141.7,190.7,27,32,27,33,162,163,Cole Hamels,49,144,7,12,20000000,2096774,17,17,205.0,205.0,20,20,0.16666666666666666,0.20245398773006135,SP,SP,0.5185185185185185,0.5828220858895705,0,0,0,0,20449,35344,143,188,20000000,2096774,20000000,22500000,0.09,0.011,20000000,22500000,1309.7160999999999,312.93610000000007,36.19,17.69,24000000,24000000,49325000,215545000,144000000,144000000,84,95,7.182400000000001,1.7689000000000001,2.68,1.33,1.9320999999999997,1.5876000000000001,1.39,1.26,3,3,3136,4225,56,65,49,81,7,9,16.811242831518264,16.811242831518264,16.811242831518264
HOU,HOU,6.2,6.2,2020,2020,2019,1,1,1,1,3844,2025,62,45,0,0,3,2,2,2,1681,324,1521,256,39,16,41,18,7.471111111111111,20.036281179138324,2.7333333333333334,4.476190476190476,0.16128772116578766,0.08436493862020283,0.40160642570281124,0.29045643153526973,1.2049984856875067,1.6903596318551297,1.0977242302543506,1.3001383125864454,22.090000000000003,3.9601,4.7,1.99,31,30,32,Houston Astros,Houston Astros,Texas,16754315,10954315,5580.09,5227.29,74.7,72.3,8,0,35,58,161,162,Collin McHugh,25,4,5,2,5800000,5000000,3,2,190.0,190.0,13,12,0.21739130434782608,0.35802469135802467,RP,RP,0.6583850931677019,0.6358024691358025,0,0,0,0,6724,8836,82,94,5800000,5000000,5800000,5000000,0.034,0.031,5800000,5000000,0.0,7086.272400000001,0.0,84.18,5800000,5000000,42250000,23500000,5800000,5000000,106,103,0.06760000000000001,3.9204,0.26,1.98,1.5129,0.8281000000000001,1.23,0.91,1,1,900,441,30,21,16,36,4,6,15.573368475516649,15.573368475516649,15.573368475516649
BOS,SD,6.4,6.4,0,0,2019,1,1,0,0,3481,225,59,15,0,0,1,3,1,5,676,100,625,36,25,6,26,10,2.339100346020761,2.0408163265306123,1.5294117647058822,1.4285714285714286,0.3863520148123886,0.5207779785311937,0.6215722120658135,0.7216494845360826,0.9037161315334765,1.0628122010840686,0.9506398537477148,1.0309278350515465,16.9744,31.248099999999997,4.12,5.59,26,25,26,Boston Red Sox,San Diego Padres,Massachusetts,894663,424590,2992.09,94.08999999999999,54.7,9.7,0,0,58,11,161,162,Colten Brewer,4,0,2,0,470073,184590,14,2,222.0,222.0,24,5,0.36024844720496896,0.06790123456790123,RP,RP,0.515527950310559,0.4074074074074074,0,0,0,0,2704,100,52,10,470073,184590,557000,545000,0.002,0.002,557000,545000,760.1049,0.0,27.57,0.0,557000,545000,68000000,149500000,557000,545000,83,66,0.6084,1.439541802564349,0.78,1.1998090692124097,2.8899999999999997,5.1983999999999995,1.7,2.28,9,0,1156,49,34,7,1,1,1,1,13.060643280774407,13.230320518909421,13.230320518909421
SEA,TEX,6.7,6.7,2025,0,2019,1,1,0,0,324,36,18,6,0,0,3,4,1,2,100,4,49,1,7,1,10,2,3.24,0.4049586776859504,1.8,0.6363636363636364,0.40057683063611604,1.399005665394843,0.6329113924050633,1.182795698924731,1.297868931261016,0.5665394843334489,1.139240506329114,0.7526881720430108,7.0756000000000006,0.9216,2.66,0.96,27,26,27,Seattle Mariners,Texas Rangers,Washington,1531830,975830,561.6899999999999,86.49000000000001,23.7,9.3,0,2,20,13,162,162,Connor Sadzeck,1,0,1,0,556000,90830,0,2,240.0,240.0,4,8,0.12345679012345678,0.08024691358024691,RP,SP,0.419753086419753,0.4135802469135802,1,0,1,0,729,49,27,7,538020,90830,556000,545000,0.004,0.001,556000,545000,0.0,0.0,0.0,0.0,556000,545000,4450000,35000000,556000,545000,68,67,0.1521,0.18489999999999998,0.39,0.43,1.9320999999999997,3.3124000000000002,1.39,1.82,0,0,225,121,15,11,0,0,0,0,13.195651013174148,13.228523573232719,13.228523573232719
MIL,MIL,6.3,6.3,2025,0,2019,1,1,0,0,4900,729,70,27,0,0,5,5,1,1,2704,121,2304,121,48,11,52,11,12.25,10.12396694214876,3.5,3.1818181818181817,0.16659725114535612,0.08379501385041552,0.40816326530612246,0.2894736842105263,2.0408163265306123,0.8483379501385041,1.4285714285714286,0.9210526315789473,77.7924,6.812099999999999,8.82,2.61,24,23,24,Milwaukee Brewers,Milwaukee Brewers,Wisconsin,1193960,785450,2401.0,1444.0,49.0,38.0,4,0,32,30,161,163,Corbin Burnes,25,0,5,0,408510,249050,1,1,205.0,205.0,6,5,0.19875776397515527,0.18404907975460122,RP,RP,0.5527950310559007,0.588957055214724,1,1,1,1,4900,1225,70,35,408510,249050,562800,545000,0.003,0.002,562800,545000,0.0,0.0,0.0,0.0,562800,545000,31900000,103750000,562800,545000,89,96,1.3834999818255351,0.42250000000000004,1.1762227602905562,0.65,3.3856,1.0,1.84,1.0,0,0,400,121,20,11,1,49,1,7,12.92027167278673,13.240679604222372,13.240679604222372
NYM,NYM,6.5,6.5,2025,0,2019,1,1,0,0,81,4761,9,69,0,0,6,8,2,2,81,1849,81,1764,9,42,9,43,0.6944444444444445,5.0625,0.8333333333333334,2.25,0.8019603475161506,0.09555456284981928,0.8955223880597015,0.3091190108191654,0.5569169079973267,0.48374497442721015,0.7462686567164178,0.6955177743431221,147.6225,34.2225,12.15,5.85,25,24,25,New York Mets,New York Mets,New York,783028,762140,44.89,4186.09,6.7,64.7,0,12,2,17,161,162,Corey Oswalt,1,4,1,2,20888,287140,5,5,250.0,250.0,9,9,0.012422360248447204,0.10493827160493827,SP,SP,0.5279503105590062,0.4753086419753086,0,0,0,0,25,2025,5,45,20888,287140,555000,545000,0.0,0.002,555000,545000,0.0,212.5764,0.0,14.58,555000,545000,79000000,89635000,555000,545000,85,77,1.3834999818255351,1.439541802564349,1.1762227602905562,1.1998090692124097,5.0625,1.9043999999999996,2.25,1.38,2,2,36,400,6,20,0,9,0,3,9.946930110378965,13.226723392728571,13.226723392728571
COL,COL,6.4,6.4,2020,0,2019,1,1,0,0,529,36,23,6,0,0,1,5,1,1,196,9,196,9,14,3,14,3,1.595567867036011,20.25,1.263157894736842,4.5,0.5776,0.10078105316200553,0.76,0.31746031746031744,0.9216,2.0408163265306123,0.96,1.4285714285714286,25.401600000000002,18.147599999999997,5.04,4.26,29,28,29,Colorado Rockies,Colorado Rockies,Colorado,312720,79110,625.0,39.69,25.0,6.3,0,0,28,7,161,163,D.J. Johnson,4,0,2,0,233610,79110,1,1,230.0,230.0,5,5,0.17391304347826086,0.04294478527607362,RP,RP,0.4347826086956521,0.558282208588957,0,0,0,0,576,81,24,9,233610,79110,557000,545000,0.002,0.001,557000,545000,0.0,0.0,0.0,0.0,557000,545000,24000000,122500000,557000,545000,70,91,0.0256,0.0064,0.16,0.08,2.8223999999999996,1.5876000000000001,1.68,1.26,0,0,361,4,19,2,0,1,0,1,12.361408337239142,13.230320518909421,13.230320518909421
STL,STL,6.5,6.5,2025,0,2019,1,1,0,0,25600,361,160,19,0,0,1,3,2,2,6400,81,4225,64,65,8,80,9,2.5008112493239585,1.1141975308641976,1.5813953488372092,1.0555555555555556,0.24233218185136415,0.4347301050597754,0.4922724670864339,0.6593406593406593,0.6060270464471108,0.48437520964993486,0.7784773898111048,0.6959706959706959,11.2225,6.916899999999999,3.35,2.63,24,23,24,St. Louis Cardinals,St. Louis Cardinals,Missouri,2752480,2193380,30520.089999999997,745.2900000000001,174.7,27.3,32,0,33,26,162,162,Dakota Hudson,49,1,7,1,559100,193380,23,23,215.0,215.0,29,28,0.2037037037037037,0.16049382716049382,SP,RP,0.5617283950617284,0.5432098765432098,1,0,1,0,18496,361,136,19,559100,193380,559100,545000,0.003,0.001,559100,545000,5896.704100000001,0.0,76.79,0.0,559100,545000,25000000,28000000,559100,545000,91,88,4.4521,0.39690000000000003,2.11,0.63,1.9880999999999998,1.8225000000000002,1.41,1.35,11,11,7396,324,86,18,256,16,16,4,13.234083627014737,13.234083627014737,13.234083627014737
OAK,OAK,6.1,6.1,2024,0,2019,1,1,1,1,3481,10609,59,103,0,0,6,3,5,5,1024,3364,1024,2704,32,52,32,58,2.419753086419753,7.668639053254437,1.5555555555555556,2.769230769230769,0.2045402893866316,0.05049867440979674,0.4522613065326633,0.2247191011235955,0.49493699654049134,0.3872561067165478,0.7035175879396984,0.6222990492653414,23.3289,16.4025,4.83,4.05,25,24,26,Oakland Athletics,Oakland Athletics,California,1578655,1330983,3564.09,13386.49,59.7,115.7,11,17,13,22,162,162,Daniel Mengden,4,36,2,6,247672,418048,15,15,225.0,225.0,28,27,0.08024691358024691,0.13580246913580246,RP,SP,0.5987654320987654,0.5987654320987654,1,0,1,0,1764,5184,42,72,247672,418048,555000,547500,0.003,0.005,555000,547500,0.0,3548.5849,0.0,59.57,555000,547500,37600000,18000000,555000,547500,97,97,0.16809999999999997,1.1449,0.41,1.07,2.0736,1.2544000000000002,1.44,1.12,9,9,729,676,27,26,25,49,5,7,12.41986056912025,13.226723392728571,13.226723392728571
DET,DET,6.2,6.2,0,0,2019,1,1,1,1,23716,2116,154,46,0,0,4,3,1,1,5625,784,5184,784,72,28,75,28,10.820637119113572,7.204986149584487,3.289473684210526,2.6842105263157894,0.06934809429611924,0.18394998191073586,0.26334026334026334,0.4288939051918736,0.7503905632803761,1.3253570718831689,0.8662508662508662,1.1512415349887133,20.160100000000003,32.2624,4.49,5.68,25,24,26,Detroit Tigers,Detroit Tigers,Michigan,4974990,3699990,20822.49,1962.4899999999998,144.3,44.3,29,8,33,11,161,162,Daniel Norris,169,25,13,5,1275000,561400,11,11,185.0,185.0,16,16,0.20496894409937888,0.06790123456790123,SP,SP,0.2919254658385093,0.3950617283950617,0,0,0,0,15625,2601,125,51,1275000,561400,1275000,561400,0.011,0.004,1275000,561400,2509.0081000000005,0.0,50.09,0.0,1275000,561400,15500000,11750000,1275000,561400,47,64,9.5481,0.0144,3.09,0.12,1.7689000000000001,2.1609,1.33,1.47,4,4,1444,361,38,19,9,0,3,0,14.058456736574664,14.058456736574664,14.058456736574664
STL,STL,6.3,6.3,2025,0,2019,1,1,1,1,1296,576,36,24,0,0,1,3,2,2,441,100,400,100,20,10,21,10,4.0,5.686390532544379,2.0,2.3846153846153846,0.28502881911210987,0.155188246097337,0.5338809034907597,0.3939393939393939,1.1401152764484395,0.8824609733700643,1.0677618069815193,0.9393939393939394,13.690000000000001,7.4529,3.7,2.73,26,25,27,St. Louis Cardinals,St. Louis Cardinals,Missouri,413498,183730,2371.69,1089.0,48.7,33.0,8,4,13,12,162,162,Daniel Poncedeleon,4,4,2,2,229768,178730,23,23,200.0,200.0,29,28,0.08024691358024691,0.07407407407407407,RP,RP,0.5617283950617284,0.5432098765432098,0,1,0,1,2704,961,52,31,229768,178730,555000,545000,0.001,0.001,555000,545000,0.0,0.0,0.0,0.0,555000,545000,25000000,28000000,555000,545000,91,88,0.28090000000000004,0.6889,0.53,0.83,1.6129,1.2544000000000002,1.27,1.12,11,11,676,169,26,13,1,0,1,0,12.344825383177335,13.226723392728571,13.226723392728571
DET,DET,6.2,6.2,2020,0,2019,1,1,1,1,1225,1936,35,44,0,0,4,3,1,1,324,529,196,441,14,21,18,23,3.4844444444444447,5.34765625,1.8666666666666667,2.3125,0.26753864447086806,0.17451888007962427,0.5172413793103449,0.41775456919060056,0.9322235434007136,0.9332669798008032,0.9655172413793104,0.9660574412532638,18.922499999999996,24.304899999999996,4.35,4.93,27,26,28,Detroit Tigers,Detroit Tigers,Michigan,1942924,1376324,841.0,1466.8899999999999,29.0,38.3,0,0,48,56,161,162,Daniel Stumpf,1,25,1,5,566600,519400,11,11,208.0,208.0,16,16,0.2981366459627329,0.345679012345679,RP,RP,0.2919254658385093,0.3950617283950617,0,0,0,0,784,1369,28,37,441670,519400,566600,552000,0.004,0.004,566600,552000,0.0,91.3936,0.0,9.56,566600,552000,15500000,11750000,566600,552000,47,64,0.0841,1.439541802564349,0.29,1.1998090692124097,2.9583999999999997,2.4649,1.72,1.57,4,4,225,256,15,16,1,1,1,1,12.99831827587568,13.247408866378553,13.247408866378553
NYM,NYM,6.3,6.3,2025,0,2019,1,1,1,1,100,36,10,6,0,0,6,8,2,2,25,9,25,9,5,3,5,3,2.5600000000000005,28.444444444444443,1.6,5.333333333333333,0.3302946228035408,0.1111111111111111,0.574712643678161,0.3333333333333333,0.8455542343770646,3.1604938271604937,0.9195402298850576,1.7777777777777777,26.936100000000003,9.0,5.19,3.0,25,24,26,New York Mets,New York Mets,New York,343714,131850,75.68999999999998,81.0,8.7,9.0,0,0,17,17,161,162,Daniel Zamora,1,0,1,0,211864,131850,5,5,195.0,195.0,9,9,0.10559006211180125,0.10493827160493827,RP,RP,0.5279503105590062,0.4753086419753086,0,0,0,0,64,256,8,16,211864,131850,555000,545000,0.001,0.001,555000,545000,0.0,0.0,0.0,0.0,555000,545000,79000000,89635000,555000,545000,85,77,1.3834999818255351,0.06760000000000001,1.1762227602905562,0.26,2.9929,1.0,1.73,1.0,2,2,25,9,5,3,0,1,0,1,12.263699838364968,13.226723392728571,13.226723392728571
KC,KC,6.3,6.3,2022,2022,2019,5,5,2,1,15625,25921,125,161,0,0,5,6,2,2,4761,7396,3969,7056,63,84,69,86,6.25,4.05734693877551,2.5,2.0142857142857142,0.12386952955921532,0.2039542143600416,0.3519510328997705,0.45161290322580644,0.7741845597450958,0.8275130072840791,0.8798775822494262,0.9096774193548387,18.8356,23.8144,4.34,4.88,28,28,30,Kansas City Royals,Kansas City Royals,Missouri,43046781,27796781,17082.489999999998,24025.0,130.7,155.0,23,28,23,28,162,162,Danny Duffy,36,144,6,12,15250000,14000000,4,4,205.0,205.0,9,9,0.1419753086419753,0.1728395061728395,SP,SP,0.3580246913580246,0.4938271604938271,0,0,0,0,13225,19881,115,141,15250000,14000000,15250000,14000000,0.146,0.108,15250000,14000000,1488.4163999999998,338.19210000000004,38.58,18.39,13000000,13000000,15700000,16775000,65000000,65000000,58,80,4.752400000000001,2.1904,2.18,1.48,1.7161000000000002,2.2201,1.31,1.49,2,2,2116,4900,46,70,49,64,7,8,16.540090061017693,16.540090061017693,16.540090061017693
BAL,BAL,6.1,6.1,2025,0,2019,1,1,0,0,8836,11236,94,106,0,0,1,2,1,1,5329,4096,3969,3136,63,56,73,64,5.137777777777777,4.0,2.2666666666666666,2.0,0.140625,0.12829295400852225,0.375,0.35818005808325265,0.7224999999999999,0.513171816034089,0.85,0.7163601161665053,50.2681,23.8144,7.09,4.88,25,24,25,Baltimore Orioles,Baltimore Orioles,Maryland,989440,622810,6400.0,10670.89,80.0,103.3,14,19,23,21,161,162,David Hess,100,100,10,10,366630,342810,7,7,215.0,215.0,14,14,0.14285714285714285,0.12962962962962962,RP,RP,0.3354037267080745,0.2901234567901234,0,0,0,0,4624,5476,68,74,366630,342810,563500,545000,0.005,0.003,563500,545000,0.0,0.0,0.0,0.0,563500,545000,800000,73000000,563500,545000,54,47,1.3834999818255351,0.24009999999999998,1.1762227602905562,0.49,2.4025000000000003,1.9043999999999996,1.55,1.38,3,3,900,1369,30,37,1,9,1,3,12.812108444100156,13.241922612461968,13.241922612461968
NYY,NYY,6.8,6.8,0,2020,2019,1,1,1,1,0,1936,0,44,0,0,5,2,2,2,0,484,0,400,0,20,0,22,106276.0,19.563609467455624,326.0,4.423076923076923,0.0,0.1519480139989975,0.0,0.38980509745127434,8.16326530612245,2.9726516052318663,2.857142857142857,1.7241379310344827,0.0,7.290000000000001,0.0,2.7,30,29,31,New York Yankees,New York Yankees,New York,18385526,11135526,0.48999999999999994,4448.89,0.7,66.7,0,0,1,66,162,162,Dellin Betances,0,36,0,6,7250000,5100000,40,40,265.0,265.0,55,54,0.006172839506172839,0.4074074074074074,RP,RP,0.6358024691358025,0.6172839506172839,0,16,0,4,4,13225,2,115,7250000,5100000,7250000,5100000,0.033,0.028,7250000,5100000,0.0,4394.364100000001,0.0,66.29,7250000,5100000,124555000,14000000,7250000,5100000,103,100,0.0016,2.0736,0.04,1.44,0.0,1.1025,0.0,1.05,27,27,0,676,0,26,0,16,0,4,15.796512026830857,15.796512026830857,15.796512026830857
SF,SF,6.1,6.1,2025,0,2019,1,1,1,1,11664,9604,108,98,0,0,2,2,5,5,5476,1849,3844,1369,62,37,74,43,3.889660493827161,6.111882716049383,1.9722222222222223,2.4722222222222223,0.1322314049586777,0.09260522948018884,0.36363636363636365,0.3043110735418428,0.5143352719110295,0.565992301475753,0.7171717171717171,0.7523245984784447,31.809599999999996,7.896100000000001,5.64,2.81,26,25,27,San Francisco Giants,San Francisco Giants,California,891390,499180,9801.0,13994.89,99.0,118.3,16,19,29,21,161,162,Dereck Rodriguez,121,16,11,4,392210,369180,23,23,215.0,215.0,26,26,0.18012422360248448,0.12962962962962962,SP,SP,0.4782608695652174,0.4506172839506173,0,0,0,0,5041,7921,71,89,392210,369180,561250,545000,0.002,0.002,561250,545000,260.1769,6496.359999999999,16.13,80.6,561250,545000,8500000,11500000,561250,545000,77,73,1.3834999818255351,7.4529,1.1762227602905562,2.73,2.1315999999999997,1.2768999999999997,1.46,1.13,8,8,1296,1296,36,36,36,36,6,6,12.879552689614643,13.237921718038601,13.237921718038601
TB,TB,6.3,6.3,2025,0,2019,1,1,1,1,3481,1296,59,36,0,0,2,2,2,2,1024,441,676,400,26,20,32,21,9.705621301775148,13.040123456790123,3.1153846153846154,3.611111111111111,0.14322974602145477,0.10078105316200553,0.37845705967976706,0.31746031746031744,1.3901336740336756,1.314197375337881,1.1790393013100435,1.146384479717813,11.628100000000002,10.112400000000001,3.41,3.18,24,23,25,Tampa Bay Rays,Tampa Bay Rays,Florida,907240,345740,4719.6900000000005,3214.8900000000003,68.7,56.7,6,11,66,43,161,162,Diego Castillo,64,4,8,2,561500,345740,1,1,250.0,250.0,5,4,0.40993788819875776,0.2654320987654321,RP,RP,0.5962732919254659,0.5555555555555556,64,0,8,0,6561,4225,81,65,561500,345740,561500,545000,0.009,0.005,561500,545000,3941.3284000000003,0.0,62.78,0.0,561500,545000,33500000,6500000,561500,545000,96,90,0.22089999999999999,1.0609,0.47,1.03,1.5376,0.9025,1.24,0.95,0,0,676,324,26,18,25,9,5,3,13.238367053160635,13.238367053160635,13.238367053160635
CHC,CHC,6.2,6.2,2025,0,2019,1,1,1,1,36,49,6,7,0,0,5,7,2,2,49,49,49,49,7,7,7,7,3.24,3.24,1.8,1.8,0.7305135510263716,0.8899964400142399,0.8547008547008548,0.9433962264150944,2.366863905325444,2.8835884656461377,1.5384615384615385,1.6981132075471699,29.160000000000004,139.4761,5.4,11.81,26,25,27,Chicago Cubs,Chicago Cubs,Illinois,3286480,3152200,136.89,28.09,11.7,5.3,0,0,14,9,162,163,Dillon Maples,0,0,0,0,134280,117200,17,17,230.0,230.0,20,20,0.08641975308641975,0.05521472392638037,RP,RP,0.5185185185185185,0.5828220858895705,0,0,0,0,324,81,18,9,134280,117200,555000,545000,0.001,0.001,555000,545000,0.0,0.0,0.0,0.0,555000,545000,49325000,215545000,555000,545000,84,95,1.3834999818255351,1.439541802564349,1.1762227602905562,1.1998090692124097,1.8769000000000002,5.0625,1.37,2.25,3,3,100,25,10,5,1,1,1,1,11.80768245109397,13.226723392728571,13.226723392728571
NYY,NYY,6.2,6.2,2024,0,2019,1,1,0,0,15625,6561,125,81,0,0,5,2,2,2,4761,3025,4096,2809,64,53,69,55,15.390532544378697,9.553719008264462,3.923076923076923,3.090909090909091,0.07438016528925619,0.14827442068816213,0.2727272727272727,0.3850641773628938,1.1447503545405644,1.4165721513678964,1.06993006993007,1.1901983663943991,16.240900000000003,31.024900000000002,4.03,5.57,26,25,26,New York Yankees,New York Yankees,New York,1067551,490051,20449.0,7344.490000000001,143.0,85.7,24,14,27,21,162,162,Domingo German,16,36,4,6,577500,347746,40,40,181.0,181.0,55,54,0.16666666666666666,0.12962962962962962,SP,SP,0.6358024691358025,0.6172839506172839,0,0,0,0,23409,10404,153,102,577500,347746,577500,548225,0.003,0.002,577500,548225,5919.763599999999,282.9124,76.94,16.82,577500,548225,124555000,14000000,577500,548225,103,100,4.2436,1.439541802564349,2.06,1.1998090692124097,1.3224999999999998,1.7689000000000001,1.15,1.33,27,27,1521,1089,39,33,324,4,18,2,13.266463721378086,13.266463721378086,13.266463721378086
NYM,NYM,6.4,6.4,2025,0,2019,1,1,1,1,1156,225,34,15,0,0,6,8,2,2,676,121,484,49,22,7,26,11,5.897959183673469,2.5600000000000005,2.4285714285714284,1.6,0.0872367320051986,0.17361111111111113,0.29535864978902954,0.4166666666666667,0.5145186846837223,0.4444444444444444,0.7172995780590717,0.6666666666666666,70.05689999999998,27.5625,8.37,5.25,28,27,29,New York Mets,New York Mets,New York,663690,424970,561.6899999999999,144.0,23.7,12.0,0,1,18,5,161,162,Drew Gagnon,1,1,1,1,238720,84970,5,5,195.0,195.0,9,9,0.11180124223602485,0.030864197530864196,RP,SP,0.5279503105590062,0.4753086419753086,0,0,0,0,289,64,17,8,238720,84970,555000,545000,0.002,0.001,555000,545000,0.0,0.0,0.0,0.0,555000,545000,79000000,89635000,555000,545000,85,77,1.3834999818255351,1.439541802564349,1.1762227602905562,1.1998090692124097,2.9929,2.7889,1.73,1.67,2,2,49,25,7,5,9,4,3,2,12.383046595997532,13.226723392728571,13.226723392728571
MIA,MIA,6.5,6.5,0,0,2019,1,1,1,1,81,3025,9,55,0,0,2,1,2,2,100,841,100,784,10,28,10,29,7.839999999999999,7.511659807956105,2.8,2.740740740740741,0.12225536701061175,0.17414819079379562,0.34965034965034963,0.41731066460587324,0.9584820773631961,1.3081419654140258,0.979020979020979,1.1437403400309119,39.4384,15.209999999999999,6.28,3.9,27,26,28,Miami Marlins,Miami Marlins,Florida,2071816,1496816,204.49,4186.09,14.3,64.7,0,0,15,71,162,161,Drew Steckenrider,4,16,2,4,575000,1090000,2,2,215.0,215.0,2,2,0.09259259259259259,0.4409937888198758,RP,RP,0.3518518518518518,0.391304347826087,0,25,0,5,196,5476,14,74,575000,1090000,575000,1090000,0.008,0.012,575000,1090000,0.0,1686.7449,0.0,41.07,575000,1090000,4500000,3250000,575000,1090000,57,63,1.3834999818255351,0.11560000000000002,1.1762227602905562,0.34,0.9603999999999999,1.6129,0.98,1.27,2,2,25,729,5,27,0,16,0,4,13.262125319779487,13.262125319779487,13.262125319779487
DET,DET,6.6,6.6,0,0,2019,1,1,0,0,4900,2116,70,46,0,0,4,3,1,1,1600,841,1444,841,38,29,40,29,4.916824196597354,7.781163434903046,2.217391304347826,2.789473684210526,0.15725326991676578,0.11389126381444244,0.39655172413793105,0.3374777975133215,0.7731866825208086,0.8862065375478361,0.8793103448275862,0.941385435168739,34.81,21.436899999999998,5.9,4.63,28,27,28,Detroit Tigers,Detroit Tigers,Michigan,1992777,1672422,3364.0,3169.6899999999996,58.0,56.3,4,1,22,41,161,162,Drew VerHagen,9,9,3,3,320355,429925,11,11,230.0,230.0,16,16,0.13664596273291926,0.25308641975308643,RP,RP,0.2919254658385093,0.3950617283950617,0,0,0,0,2601,2809,51,53,320355,429925,567400,551400,0.003,0.003,567400,551400,0.0,0.0,0.0,0.0,567400,551400,15500000,11750000,567400,551400,47,64,0.0009,0.32489999999999997,0.03,0.57,2.5600000000000005,1.3224999999999998,1.6,1.15,4,4,529,361,23,19,16,9,4,3,12.677185034874192,13.248819801356888,13.248819801356888
