Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Carreras_2_t,Carreras_2_t_1,Carreras_ganadas_2_t,Carreras_ganadas_2_t_1,Carreras_ganadas_t,Carreras_ganadas_t_1,Carreras_t,Carreras_t_1,Comando_2_t,Comando_2_t_1,Comando_t,Comando_t_1,Control_2_t,Control_2_t_1,Control_t,Control_t_1,Dominio_2_t,Dominio_2_t_1,Dominio_t,Dominio_t_1,ERA_2_t,ERA_2_t_1,ERA_t,ERA_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Inning_pitched_2_t,Inning_pitched_2_t_1,Inning_pitched_t,Inning_pitched_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Losses_2_t,Losses_2_t_1,Losses_t,Losses_t_1,Pago_efectivo_t,Pago_efectivo_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Saves_2_t,Saves_2_t_1,Saves_t,Saves_t_1,Strike_outs_2_t,Strike_outs_2_t_1,Strike_outs_t,Strike_outs_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WHIP_2_t,WHIP_2_t_1,WHIP_t,WHIP_t_1,WS_ganadas_t,WS_ganadas_t_1,Walks_2_t,Walks_2_t_1,Walks_t,Walks_t_1,Wins_2_t,Wins_2_t_1,Wins_t,Wins_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t
MIL,DET,6.2,6.2,2022,2022,2021,1,1,1,1,3025,625,55,25,0,0,4,5,1,1,1681,100,1521,100,39,10,41,10,3.7377777777777776,16.0,1.9333333333333333,4.0,0.27700831024930744,0.06386112160982158,0.5263157894736842,0.2527075812274368,1.0353955063096338,1.0217779457571452,1.0175438596491229,1.0108303249097472,37.9456,10.5625,6.16,3.25,27,26,28,Milwaukee Brewers,Detroit Tigers,Wisconsin,9547212,6072212,3249.0,767.29,57.0,27.7,0,1,56,14,162,57,Daniel Norris,9,1,3,1,1214395,1097222,1,11,185.0,185,8,16,0.345679012345679,0.24561403508771928,RP,RP,0.5864197530864198,0.4035087719298245,1,0,1,0,3364,784,58,28,1214395,1097222,3475000,2960000,0.012,0.025,3475000,2960000,10.1761,0.0,3.19,0.0,3475000,2960000,45400000,19350000,3475000,2960000,95,23,1.5011196963456546,0.36,1.22520190023753,0.6,2.2201,1.3456,1.49,1.16,0,4,900,49,30,7,4,9,2,3,14.009756568355474,15.06110503698103,15.06110503698103
LAD,KC,6.3,6.3,2022,2022,2021,5,5,4,3,2704,2809,52,53,0,0,7,3,5,2,361,1089,289,961,17,31,19,33,8.729338842975206,6.712809917355371,2.9545454545454546,2.590909090909091,0.13007256113947865,0.1526963204603605,0.36065573770491804,0.3907637655417407,1.1354474603601183,1.0250213743299816,1.0655737704918034,1.0124333925399644,6.300099999999999,24.5025,2.51,4.95,28,28,32,Los Angeles Dodgers,Kansas City Royals,California,64194929,48694929,3721.0,3169.6899999999996,61.0,56.3,12,11,13,12,162,59,Danny Duffy,9,16,3,4,500000,5648148,25,4,205.0,205,35,9,0.08024691358024691,0.2033898305084746,SP,SP,0.654320987654321,0.423728813559322,0,0,0,0,4225,3249,65,57,500000,5648148,15500000,15250000,0.002,0.162,15500000,15250000,0.0,1104.8976000000002,0.0,33.24,13000000,13000000,160320500,7550000,65000000,65000000,106,25,4.2848999999999995,0.07840000000000001,2.07,0.28,1.4641,1.7689000000000001,1.21,1.33,7,2,484,484,22,22,16,16,4,4,13.122363377404328,16.556350581889475,16.556350581889475
NYY,ATL,6.4,6.4,2023,2022,2021,2,1,0,0,81,64,9,8,0,0,4,7,2,1,16,9,16,4,4,2,4,3,7.5625,19.360000000000003,2.75,4.4,0.1397501965237139,0.09409462155143213,0.3738317757009346,0.3067484662576687,1.0568608612105863,1.8216718732357258,1.0280373831775702,1.3496932515337423,11.424399999999999,1.2100000000000002,3.38,1.1,38,37,38,New York Yankees,Atlanta Braves,New York,47277033,43827033,114.48999999999998,265.69,10.7,16.3,0,0,12,19,162,60,Darren O'Day,0,0,0,0,1750000,833333,40,18,220.0,220,57,26,0.07407407407407407,0.31666666666666665,RP,RP,0.5679012345679012,0.5833333333333334,0,0,0,0,121,484,11,22,1750000,833333,1750000,2250000,0.009,0.013,1750000,2250000,0.0,5163.8596,0.0,71.86,1575000,2750000,111300000,95750000,3150000,2750000,92,35,0.07840000000000001,0.48999999999999994,0.28,0.7,1.4884,0.6400000000000001,1.22,0.8,27,3,16,25,4,5,0,16,0,4,14.375126345899696,14.375126345899696,14.375126345899696
BOS,BOS,6.2,6.2,2026,2026,2021,1,1,0,0,841,25,29,5,0,0,6,8,1,1,289,4,225,4,15,2,17,2,3.0343392299687824,2.640625,1.7419354838709677,1.625,0.6006250000000001,0.9290172739149366,0.775,0.9638554216867469,1.8225000000000002,2.45318623893163,1.35,1.5662650602409638,11.424399999999999,4.6656,3.38,2.16,24,23,24,Boston Red Sox,Boston Red Sox,Massachusetts,1057415,478915,1600.0,68.89000000000001,40.0,8.3,0,0,48,7,162,60,Darwinzon Hernandez,4,0,2,0,578500,209630,14,14,255.0,255,25,24,0.2962962962962963,0.11666666666666667,RP,RP,0.5679012345679012,0.4,0,0,0,0,2916,169,54,13,578500,209630,578500,566000,0.003,0.003,578500,566000,0.0,0.0,0.0,0.0,578500,566000,31850000,19100000,578500,566000,92,24,0.8281000000000001,0.12249999999999998,0.91,0.35,2.25,2.4336,1.5,1.56,9,9,961,64,31,8,4,1,2,1,13.26819382561587,13.26819382561587,13.26819382561587
NYM,NYM,6.6,6.6,2026,0,2021,1,1,0,0,4096,1296,64,36,0,0,9,5,2,2,1936,400,1681,361,41,19,44,20,5.661117717003568,2.777777777777778,2.3793103448275863,1.6666666666666667,0.1890359168241966,0.2331898837694173,0.43478260869565216,0.482897384305835,1.0701545778834718,0.6477496771372702,1.0344827586206895,0.8048289738430583,30.6916,11.833599999999999,5.54,3.44,25,24,25,New York Mets,New York Mets,New York,3773378,3187628,4448.89,2470.09,66.7,49.7,15,9,16,10,162,60,David Peterson,36,4,6,2,585750,193128,5,5,240.0,240,9,9,0.09876543209876543,0.16666666666666666,SP,SP,0.4753086419753086,0.4333333333333333,0,0,0,0,4761,1600,69,40,585750,193129,585750,563500,0.003,0.002,585750,563500,0.0,7551.610000000001,0.0,86.9,585750,563500,94150000,26300000,585750,563500,77,26,1.5011196963456546,2.5921000000000003,1.22520190023753,1.61,1.9320999999999997,1.4641,1.39,1.21,2,2,841,576,29,24,4,36,2,6,13.280648356370042,13.280648356370042,13.280648356370042
NYM,NYM,6.8,6.8,2022,2022,2021,1,1,2,1,0,144,0,12,0,5300000,9,5,2,2,1,100,1,100,1,10,1,10,1.0,0.8402777777777777,1.0,0.9166666666666666,1.0,1.0519395134779752,1.0,1.0256410256410258,1.0,0.8839213967419097,1.0,0.9401709401709403,81.0,59.4441,9.0,7.71,31,31,33,New York Mets,New York Mets,New York,30797341,24797341,1.0,136.89,1.0,11.7,0,0,1,15,162,60,Dellin Betances,0,1,0,1,6000000,6411815,5,5,265.0,265,9,9,0.006172839506172839,0.25,RP,RP,0.4753086419753086,0.4333333333333333,0,0,0,0,1,121,1,11,6000000,6411815,6000000,2200000,0.03,0.078,6000000,7797000,0.0,0.0,0.0,0.0,10500000,10500000,94150000,26300000,10500000,10500000,77,26,1.5011196963456546,0.38616860499155536,1.22520190023753,0.6214246575342464,1.0,4.2436,1.0,2.06,2,2,1,144,1,12,0,0,0,0,15.60727002719233,15.60727002719233,15.60727002719233
DET,PIT,6.2,6.2,2022,2021,2021,1,1,0,0,3364,1764,58,42,0,0,5,3,1,2,841,1089,784,961,28,31,29,33,6.5024999999999995,9.0,2.55,3.0,0.16193741928431754,0.1358293741586125,0.40241448692152915,0.36855036855036855,1.0529980688962748,1.2224643674275122,1.0261569416498992,1.1056511056511056,25.704900000000002,47.0596,5.07,6.86,34,33,34,Detroit Tigers,Pittsburgh Pirates,Michigan,45991610,45066610,2470.09,1656.4900000000002,49.7,40.7,1,5,39,12,162,59,Derek Holland,4,9,2,3,925000,370370,11,9,213.0,213,16,17,0.24074074074074073,0.2033898305084746,RP,RP,0.4753086419753086,0.3220338983050847,0,0,0,0,2601,2025,51,45,925000,370370,925000,1000000,0.011,0.015,925000,1000000,0.0,0.0,0.0,0.0,925000,1000000,21500000,3900000,925000,1000000,77,19,0.0081,0.38616860499155536,0.09,0.6214246575342464,2.4649,1.9599999999999997,1.57,1.4,4,5,400,225,20,15,9,1,3,1,13.737549016494562,13.737549016494562,13.737549016494562
MIN,MIN,6.3,6.3,2026,0,2021,1,1,0,0,1,361,1,19,0,0,6,7,1,1,1,144,0,144,0,12,1,12,9.0,9.0,3.0,3.0,0.04526935264825713,0.09765625,0.2127659574468085,0.3125,0.40742417383431406,0.87890625,0.6382978723404255,0.9375,0.0,45.5625,0.0,6.75,25,24,25,Minnesota Twins,Minnesota Twins,Minnesota,1303095,821576,22.090000000000003,256.0,4.7,16.0,0,1,1,7,163,60,Devin Smeltzer,0,0,0,0,481519,151488,6,6,195.0,195,17,17,0.006134969325153374,0.11666666666666667,RP,RP,0.4478527607361963,0.6,0,0,0,0,9,225,3,15,481519,151488,570500,571000,0.004,0.003,570500,571000,0.0,0.0,0.0,0.0,570500,571000,41750000,134000000,570500,571000,73,36,0.0121,0.38616860499155536,0.11,0.6214246575342464,0.18489999999999998,2.25,0.43,1.5,3,3,1,25,1,5,0,4,0,2,13.08470096946256,13.254268448284268,13.254268448284268
MIL,MIL,6.3,6.3,2026,2026,2021,1,1,0,0,1296,64,36,8,0,0,4,9,1,1,289,16,225,1,15,1,17,4,9.654336734693878,34.67901234567902,3.107142857142857,5.888888888888889,0.2688614540466392,0.1111111111111111,0.5185185185185185,0.3333333333333333,2.595679012345679,3.853223593964335,1.6111111111111112,1.962962962962963,6.25,0.10890000000000001,2.5,0.33,26,25,26,Milwaukee Brewers,Milwaukee Brewers,Wisconsin,2042421,1361321,2916.0,729.0,54.0,27.0,0,0,58,22,162,60,Devin Williams,4,1,2,1,681100,209741,1,1,165.0,165,8,7,0.35802469135802467,0.36666666666666664,RP/CL,RP/CL,0.5864197530864198,0.4833333333333333,9,0,3,0,7569,2809,87,53,681100,209741,681100,566300,0.007,0.005,681100,566300,6793.0564,9471.182399999998,82.42,97.32,681100,566300,45400000,49875000,681100,566300,95,29,2.6569,1.5625,1.63,1.25,1.3923999999999999,0.39690000000000003,1.18,0.63,0,0,784,81,28,9,64,16,8,4,13.43146441722941,13.43146441722941,13.43146441722941
BAL,BAL,6.2,6.2,2026,2026,2021,1,1,1,1,3721,81,61,9,0,0,3,2,1,1,1225,49,1089,36,33,6,35,7,4.538752362948961,7.839999999999999,2.130434782608696,2.8,0.11541927305494525,0.08964107712718278,0.3397341211225997,0.29940119760479045,0.523859498307984,0.7027860446771129,0.723781388478582,0.8383233532934132,19.2721,10.497600000000002,4.39,3.24,26,25,27,Baltimore Orioles,Baltimore Orioles,Maryland,5538759,4964259,4583.29,278.89,67.7,16.7,0,0,62,12,162,62,Dillon Tate,36,1,6,1,574500,209259,7,7,195.0,195,14,14,0.38271604938271603,0.1935483870967742,RP,RP,0.3209876543209876,0.4354838709677419,9,0,3,0,2401,196,49,14,574500,209259,574500,565000,0.014,0.009,574500,565000,1162.8100000000002,0.0,34.1,0.0,574500,565000,3300000,3800000,574500,565000,52,27,0.8464,0.2025,0.92,0.45,1.5376,0.7055999999999999,1.24,0.84,3,3,529,25,23,5,0,1,0,1,13.261255376270947,13.261255376270947,13.261255376270947
SD,SD,6.4,6.4,2024,2024,2021,1,1,0,0,2304,1521,48,39,0,0,4,2,5,5,576,324,529,256,23,16,24,18,6.712809917355371,21.622500000000002,2.590909090909091,4.65,0.21910366681756452,0.08401596303297627,0.46808510638297873,0.2898550724637681,1.4708012675418745,1.8166351606805293,1.2127659574468086,1.3478260869565217,19.360000000000003,4.368099999999999,4.4,2.09,28,27,28,San Diego Padres,San Diego Padres,California,6283871,2083871,2209.0,4761.0,47.0,69.0,9,12,22,12,162,61,Dinelson Lamet,16,1,4,1,4200000,481481,2,2,187.0,187,6,6,0.13580246913580246,0.19672131147540983,SP,SP,0.4876543209876543,0.6229508196721312,0,0,0,0,3249,8649,57,93,4200000,481481,4200000,1300000,0.023,0.007,4200000,1300000,173.97609999999997,8399.722500000002,13.19,91.65,4200000,1300000,25200000,43000000,4200000,1300000,79,38,0.04409999999999999,5.289999999999999,0.21,2.3,2.2201,0.7395999999999999,1.49,0.86,0,0,484,400,22,20,4,9,2,3,15.250595083253597,15.250595083253597,15.250595083253597
KC,BOS,6.3,6.3,2027,0,2021,1,1,0,0,625,16,25,4,0,0,5,8,2,1,100,1,100,1,10,1,10,1,3.0044444444444447,4.0,1.7333333333333334,2.0,0.1981174440208155,0.21633315305570577,0.4451038575667655,0.46511627906976744,0.5952328540358723,0.8653326122228231,0.7715133531157269,0.9302325581395349,7.1289,4.3264000000000005,2.67,2.08,29,28,29,Kansas City Royals,Boston Red Sox,Missouri,289066,49840,1135.6900000000003,18.49,33.7,4.3,0,0,34,5,163,60,Domingo Tapia,1,0,1,0,220824,49840,4,14,250.0,250,9,24,0.2085889570552147,0.08333333333333333,RP,RP,0.4601226993865031,0.4,0,0,0,0,676,16,26,4,220824,49840,570500,563500,0.002,0.001,570500,563500,0.0,0.0,0.0,0.0,570500,563500,41500000,19100000,570500,563500,75,24,0.0064,0.010000000000000002,0.08,0.1,1.4161,1.9043999999999996,1.19,1.38,2,9,225,4,15,2,16,0,4,0,12.305121283130307,13.254268448284268,13.254268448284268
TB,MIL,6.1,6.1,2027,0,2021,1,1,0,0,3249,289,57,17,0,0,7,9,2,1,729,100,576,100,24,10,27,10,8.526399999999999,5.4444444444444455,2.92,2.3333333333333335,0.10820637119113576,0.34602076124567477,0.32894736842105265,0.5882352941176471,0.9226108033240997,1.8838908112264514,0.9605263157894737,1.3725490196078431,8.0656,34.456900000000005,2.84,5.87,25,24,25,Tampa Bay Rays,Milwaukee Brewers,Florida,1014583,278290,5776.0,234.09000000000003,76.0,15.3,10,0,35,12,162,60,Drew Rasmussen,1,0,1,0,317343,143290,2,1,211.0,211,7,7,0.21604938271604937,0.2,RP,RP,0.6172839506172839,0.4833333333333333,1,0,1,0,5329,441,73,21,317343,143290,573000,563500,0.005,0.004,573000,563500,0.0,0.0,0.0,0.0,573000,563500,18725000,49875000,573000,563500,100,29,1.5011196963456546,0.38616860499155536,1.22520190023753,0.6214246575342464,1.1664,2.8899999999999997,1.08,1.7,0,0,625,81,25,9,16,1,4,1,12.667738486826304,13.258640995696876,13.258640995696876
PIT,CHC,6.2,6.2,2026,2026,2021,1,1,0,0,5929,625,77,25,0,0,2,4,2,2,1600,169,1225,169,35,13,40,13,5.795610425240055,20.25,2.4074074074074074,4.5,0.13792999059654248,0.08401596303297627,0.3713892709766162,0.2898550724637681,0.7993884914545843,1.7013232514177694,0.8940852819807428,1.3043478260869565,18.8356,32.0356,4.34,5.66,26,25,26,Pittsburgh Pirates,Chicago Cubs,Pennsylvania,922017,337517,5285.29,428.48999999999995,72.7,20.7,0,0,43,17,161,58,Duane Underwood,9,0,3,0,584500,209259,9,17,210.0,210,17,21,0.2670807453416149,0.29310344827586204,RP,RP,0.3726708074534161,0.5517241379310345,0,0,0,0,4225,729,65,27,584500,209259,584500,565000,0.011,0.002,584500,565000,0.0,0.0,0.0,0.0,584500,565000,1500000,2650000,584500,565000,60,32,0.04000000000000001,0.38616860499155536,0.2,0.6214246575342464,2.0448999999999997,2.25,1.43,1.5,5,3,729,36,27,6,4,1,2,1,13.27851205989426,13.27851205989426,13.27851205989426
LAD,LAD,6.6,6.6,2026,2026,2021,1,1,0,0,256,2025,16,45,0,0,7,4,5,5,64,324,49,256,7,16,8,18,34.02777777777777,7.5625,5.833333333333333,2.75,0.06805293005671077,0.08163265306122448,0.2608695652173913,0.2857142857142857,2.3156899810964084,0.6173469387755102,1.5217391304347827,0.7857142857142857,7.507600000000001,6.604899999999999,2.74,2.57,23,22,23,Los Angeles Dodgers,Los Angeles Dodgers,California,1978963,1388463,529.0,3136.0,23.0,56.0,5,10,5,12,162,59,Dustin May,1,1,1,1,590500,212407,25,25,180.0,180,35,34,0.030864197530864196,0.2033898305084746,SP,SP,0.654320987654321,0.711864406779661,0,0,0,0,1225,1936,35,44,590500,212407,590500,573500,0.002,0.002,590500,573500,0.0,8326.5625,0.0,91.25,590500,573500,160320500,15813500,590500,573500,106,42,0.2916,2.2201,0.54,1.49,0.9216,1.1881000000000002,0.96,1.09,7,7,36,256,6,16,1,9,1,3,13.288724914619554,13.288724914619554,13.288724914619554
LAA,LAA,6.1,6.1,2022,2022,2021,1,1,0,0,7921,2601,89,51,0,0,6,3,5,5,4096,729,3721,576,61,24,64,27,6.103806228373703,17.93771626297578,2.4705882352941178,4.235294117647059,0.14052165625923083,0.06695254709266092,0.37486218302094815,0.258751902587519,0.8577169606964816,1.2009757928316755,0.9261300992282249,1.095890410958904,36.7236,10.8241,6.06,3.29,28,27,28,Los Angeles Angels,Los Angeles Angels,California,24281852,15956852,8226.49,4316.490000000001,90.7,65.7,19,11,24,11,162,60,Dylan Bundy,81,9,9,3,8325000,1851852,1,1,200.0,200,10,10,0.14814814814814814,0.18333333333333332,SP,SP,0.4753086419753086,0.4333333333333333,0,0,0,0,7056,5184,84,72,8325000,1851852,8325000,5000000,0.046,0.028,8325000,5000000,21.159999999999997,7179.1729000000005,4.6,84.73,8325000,5000000,12625000,260850000,8325000,5000000,77,26,1.5011196963456546,2.8223999999999996,1.22520190023753,1.68,1.8496000000000004,1.0816000000000001,1.36,1.04,1,1,1156,289,34,17,4,36,2,6,15.934773593830782,15.934773593830782,15.934773593830782
CHW,CHW,6.2,6.2,2026,2026,2021,1,1,0,0,19044,2500,138,50,0,0,2,5,2,2,5929,900,5184,676,72,26,77,30,11.045847750865054,1.6747404844290659,3.323529411764706,1.2941176470588236,0.1684119128118707,0.34011103625006994,0.4103802051901026,0.5831903945111493,1.8602523483518834,0.5695977216091136,1.363910681955341,0.7547169811320755,15.288100000000002,16.080099999999998,3.91,4.01,25,24,25,Chicago White Sox,Chicago White Sox,Illinois,2578539,1978539,27456.489999999998,3398.89,165.7,58.3,32,12,32,12,162,60,Dylan Cease,49,16,7,4,600000,212963,6,6,195.0,195,11,10,0.19753086419753085,0.2,SP,SP,0.5740740740740741,0.5833333333333334,0,0,0,0,51076,1936,226,44,600000,212963,600000,575000,0.004,0.004,600000,575000,6321.840100000001,3187.7316,79.51,56.46,600000,575000,57000000,151500000,600000,575000,93,35,8.526399999999999,0.0144,2.92,0.12,1.5376,2.0736,1.24,1.44,3,3,4624,1156,68,34,169,25,13,5,13.304684934198283,13.304684934198283,13.304684934198283
MIA,LAD,6.2,6.2,2024,2024,2021,1,1,0,0,2809,529,53,23,0,0,2,4,2,5,625,49,400,49,20,7,25,7,6.1504,22.5625,2.48,4.75,0.152587890625,0.02709614049348846,0.390625,0.1646090534979424,0.9384765625,0.6113566698843333,0.96875,0.7818930041152263,7.896100000000001,6.708099999999999,2.81,2.59,30,29,30,Miami Marlins,Los Angeles Dodgers,Florida,2493126,1518126,4096.0,590.49,64.0,24.3,0,0,68,25,162,59,Dylan Floro,36,0,6,0,975000,219815,2,25,203.0,203,3,34,0.41975308641975306,0.423728813559322,RP/CL,RP/CL,0.4135802469135802,0.711864406779661,225,0,15,0,3844,361,62,19,975000,219815,975000,593500,0.017,0.002,975000,593500,7596.865599999999,3508.1928999999996,87.16,59.23,975000,593500,10000000,15813500,975000,593500,67,42,2.1025,0.25,1.45,0.5,1.4884,1.2321000000000002,1.22,1.11,2,7,625,16,25,4,36,9,6,3,13.790192749979985,13.790192749979985,13.790192749979985
NYM,NYM,6.3,6.3,2023,2023,2021,1,1,1,1,1849,324,43,18,0,0,9,5,2,2,729,36,576,25,24,5,27,6,14.973534971644611,12.755102040816327,3.869565217391304,3.5714285714285716,0.13456142894571502,0.2967493830338083,0.3668261562998405,0.5447470817120623,2.0148602621531353,3.785068661145513,1.4194577352472089,1.9455252918287937,11.902500000000002,3.0625,3.45,1.75,26,25,27,New York Mets,New York Mets,New York,11247647,4247647,3931.2900000000004,660.49,62.7,25.7,0,0,63,26,162,60,Edwin Diaz,36,1,6,1,7000000,1888889,5,5,165.0,165,9,9,0.3888888888888889,0.43333333333333335,RP/CL,RP/CL,0.4753086419753086,0.4333333333333333,1024,36,32,6,7921,2500,89,50,7000000,1888889,7000000,5100000,0.035,0.023,7000000,5100000,5294.017600000001,5103.6736,72.76,71.44,7000000,5100000,94150000,26300000,7000000,5100000,77,26,1.0816000000000001,1.8769000000000002,1.04,1.37,1.1025,1.5625,1.05,1.25,2,2,529,196,23,14,25,4,5,2,15.761420707019587,15.761420707019587,15.761420707019587
MIA,MIA,6.0,6.0,2025,2025,2021,1,1,1,1,2916,441,54,21,0,0,2,6,2,2,676,100,576,81,24,9,26,10,14.331632653061224,46.239999999999995,3.7857142857142856,6.8,0.07332886875254874,0.03785068661145513,0.27079303675048355,0.19455252918287938,1.0509224098260683,1.7502157489136851,1.0251450676982592,1.3229571984435797,17.472399999999997,9.985600000000002,4.18,3.16,25,24,26,Miami Marlins,Miami Marlins,Florida,2235763,1656763,2672.8900000000003,660.49,51.7,25.7,10,6,11,6,162,60,Elieser Hernandez,9,0,3,0,579000,211667,2,2,210.0,210,3,3,0.06790123456790123,0.1,SP,SP,0.4135802469135802,0.5166666666666667,0,0,0,0,2809,1156,53,34,579000,211667,579000,571500,0.01,0.006,579000,571500,0.0,4414.2735999999995,0.0,66.44,579000,571500,10000000,25350000,579000,571500,67,31,0.2025,0.6400000000000001,0.45,0.8,1.7424000000000002,1.0201,1.32,1.01,2,2,196,25,14,5,1,1,1,1,13.269057756555132,13.269057756555132,13.269057756555132
SD,SD,6.2,6.2,2024,2024,2021,1,1,1,1,3136,196,56,14,0,0,4,2,5,5,1225,121,1156,121,34,11,35,11,14.694444444444446,6.530864197530863,3.8333333333333335,2.5555555555555554,0.08086071741425395,0.16735537190082647,0.2843601895734597,0.4090909090909091,1.1882033197816764,1.09297520661157,1.090047393364929,1.0454545454545454,23.3289,20.25,4.83,4.5,29,28,30,San Diego Padres,San Diego Padres,California,3026958,1456958,4006.8899999999994,484.0,63.3,22.0,0,0,67,22,162,61,Emilio Pagan,9,1,3,1,1570000,218889,2,2,208.0,208,6,6,0.41358024691358025,0.36065573770491804,RP,RP,0.4876543209876543,0.6229508196721312,0,4,0,2,4761,529,69,23,1570000,218889,1570000,591000,0.009,0.003,1570000,591000,30.3601,2674.9584,5.51,51.72,1570000,591000,25200000,43000000,1570000,591000,79,38,1.5011196963456546,0.0025000000000000005,1.22520190023753,0.05,1.3688999999999998,1.0816000000000001,1.17,1.04,0,0,324,81,18,9,16,0,4,0,14.266586177324491,14.266586177324491,14.266586177324491
WSH,WSH,6.4,6.4,2025,2025,2021,1,1,1,1,20736,2209,144,47,0,0,6,10,1,1,8100,625,6561,576,81,24,90,25,7.111111111111111,1.6198347107438016,2.6666666666666665,1.2727272727272727,0.12966482430810253,0.19129754277515823,0.3600900225056264,0.437375745526839,0.9220609728576178,0.3098703998671984,0.9602400600150036,0.5566600397614314,29.920899999999996,18.4041,5.47,4.29,27,26,28,Washington Nationals,Washington Nationals,Washington DC,4080357,3505357,17768.890000000003,2530.0899999999997,133.3,50.3,27,8,29,11,162,62,Erick Fedde,81,16,9,4,575000,208703,1,1,200.0,200,6,6,0.17901234567901234,0.1774193548387097,SP,SP,0.4012345679012346,0.4193548387096774,0,0,0,0,16384,784,128,28,575000,208704,575000,563500,0.004,0.003,575000,563500,302.0644,272.5801000000001,17.38,16.51,575000,563500,28000000,316750000,575000,563500,65,26,1.5011196963456546,2.3104,1.22520190023753,1.52,2.0736,1.8769000000000002,1.44,1.37,1,1,2304,484,48,22,49,1,7,1,13.262125319779487,13.262125319779487,13.262125319779487
SEA,SEA,6.3,6.3,2026,2025,2021,1,1,0,0,784,121,28,11,0,0,4,4,1,1,324,144,169,121,13,11,18,12,12.25,20.25,3.5,4.5,0.08025102520684702,0.06746500252993758,0.28328611898017,0.2597402597402597,0.9830750587838761,1.3661663012312362,0.991501416430595,1.1688311688311688,10.956100000000001,166.6681,3.31,12.91,27,26,27,Seattle Mariners,Seattle Mariners,Washington,1181632,697046,1246.0899999999997,59.290000000000006,35.3,7.7,2,0,33,9,162,61,Erik Swanson,9,4,3,2,484586,210222,0,0,220.0,220,4,4,0.2037037037037037,0.14754098360655737,RP,RP,0.5555555555555556,0.4426229508196721,1,0,1,0,1225,81,35,9,484586,210222,570500,567600,0.006,0.004,570500,567600,0.0,0.0,0.0,0.0,570500,567600,16300000,6550000,570500,567600,90,27,0.11560000000000002,0.38616860499155536,0.34,0.6214246575342464,1.1664,2.8899999999999997,1.08,1.7,0,0,100,4,10,2,0,0,0,0,13.091050197141218,13.254268448284268,13.254268448284268
CHW,CHW,6.2,6.2,2023,2023,2021,1,1,1,1,784,289,28,17,0,0,2,5,2,2,289,36,289,36,17,6,17,6,8.345679012345679,18.36734693877551,2.888888888888889,4.285714285714286,0.10868252626494385,0.09509208406916494,0.32967032967032966,0.30837004405286345,0.9070294784580498,1.7465892992295602,0.9523809523809523,1.3215859030837005,31.359999999999996,5.6644,5.6,2.38,30,29,31,Chicago White Sox,Chicago White Sox,Illinois,4672485,2672485,745.2900000000001,515.29,27.3,22.7,0,0,27,23,162,60,Evan Marshall,4,1,2,1,2000000,407407,6,6,235.0,235,11,10,0.16666666666666666,0.38333333333333336,RP,RP,0.5740740740740741,0.5833333333333334,0,0,0,0,676,900,26,30,2000000,407407,2000000,1100000,0.014,0.008,2000000,1100000,0.0,7034.1769,0.0,83.87,2000000,1100000,57000000,151500000,2000000,1100000,93,35,1.5011196963456546,0.32489999999999997,1.22520190023753,0.57,1.8225000000000002,1.1236000000000002,1.35,1.06,3,3,81,49,9,7,0,4,0,2,14.508657738524219,14.508657738524219,14.508657738524219
