Anio_ref,id,Anios_de_contrato_t_2,Edad_t_2,X_At_bats_2_t,X_At_bats_2_t_1,X_At_bats_t,X_At_bats_t_1,X_Bateos_2_t,X_Bateos_2_t_1,X_Bateos_promedio_2_t,X_Bateos_promedio_2_t_1,X_Bateos_promedio_t,X_Bateos_promedio_t_1,X_Bateos_t,X_Bateos_t_1,X_Dobles_2_t,X_Dobles_2_t_1,X_Dobles_t,X_Dobles_t_1,X_Home_runs_2_t,X_Home_runs_2_t_1,X_Home_runs_t,X_Home_runs_t_1,X_Ingresos_equipo_2_t,X_Ingresos_equipo_2_t_1,X_Ingresos_equipo_t,X_Ingresos_equipo_t_1,X_Juegos_iniciados_2_t,X_Juegos_iniciados_2_t_1,X_Juegos_iniciados_t,X_Juegos_iniciados_t_1,X_Porcentaje_On_base_plus_slugging_2_t,X_Porcentaje_On_base_plus_slugging_2_t_1,X_Porcentaje_On_base_plus_slugging_t,X_Porcentaje_On_base_plus_slugging_t_1,X_Porcentaje_on_base_2_t,X_Porcentaje_on_base_2_t_1,X_Porcentaje_on_base_t,X_Porcentaje_on_base_t_1,X_Porcentaje_slugging_2_t,X_Porcentaje_slugging_2_t_1,X_Porcentaje_slugging_t,X_Porcentaje_slugging_t_1,X_Runs_batted_in_2_t,X_Runs_batted_in_2_t_1,X_Runs_batted_in_t,X_Runs_batted_in_t_1,X_Triples_2_t,X_Triples_2_t_1,X_Triples_t,X_Triples_t_1,X_WAR_2_t,X_WAR_2_t_1,X_WAR_t,X_WAR_t_1,Y,team_num_t
2019,6,0.0,65.0,815.4809055752498,634.6213193181052,40.385023888304914,18.65614853999978,171.39336760072956,222.05292466894676,0.2925533950177936,0.41526880144849077,0.7184787406379542,0.09143510258996951,18.471092748345814,11.176370485796141,24.578073089700997,50.68421052631579,6.8182469692968635,8.2977713690461,64.13333333333333,6.4984520123839005,-2.937819061732104,1.0424916374527928,0.1332173115070222,-0.5888980865546745,0.16066079078509832,0.06228131251574809,209.17978395061726,160.09184443007973,20.444700964333045,9.437446742786697,0.925192,-0.03086800223196151,1.3378460300049477,-0.019371512174370942,0.3604811149425287,0.48159340835909514,0.8115846915832842,0.06245575474111292,0.5866374516129031,-0.10144268852539728,0.09684049844571208,-0.08094493058926244,208.55504352278544,49.601637828556335,20.158760714326547,4.592296128781357,0.1111111111111111,0.0,0.08931639747704079,-0.0,0.7864484380196541,0.08391930551445201,0.47000607454744325,-0.09840995244779732,0.0,2.0
2013,7,3.0,0.0,5.007265235306875,-79.59506474848081,0.12393915056663829,-1.5571539428001842,-12.276679982879145,-341.4357315389924,-0.07728741827360758,-0.4622987027154793,-0.08639709450169863,-0.0373404059348551,-0.6429181647256801,-3.094442541903863,-8.357142857142858,-75.06382978723404,-1.1435642721580948,-12.10527470242631,-3.8787878787878807,30.324705882352944,-0.5184468808860432,2.961965624455006,-0.05169826977422569,0.2383573630135125,-0.07000205932320791,-0.8725974763249955,32.074816561844884,-20.078489729225026,1.5032761676746098,-0.7837916905395783,-0.06796086956521741,0.10815928901734106,-0.044136667736417556,0.06594872404483132,-0.0024720136767059087,0.03028183109595861,-0.0023346548905993636,0.028295931955289566,-0.06162463343108504,-0.6686886007827788,-0.05498796895765734,-1.1563403208986243,-32.813968253968255,-155.39265212399542,-2.2412065638727414,2.109131762461974,-1.9166666666666667,-0.2,-0.9226497308103742,0.4472135954999579,0.4245714725857908,-2.374225292936838,0.8518507209180657,-1.9635138959105194,0.0,1.0
2014,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,7,0.0,136.0,-86.55176499247057,-1001.9877454722919,-2.2620278796346014,-5.082219486142979,-37.75367197062423,35.314838220424676,-0.021023912228057023,0.45892832335771816,-0.0269105118800283,0.033952364546011915,-2.3436914890057308,-1.666843100717827,-22.1,16.036052009456263,0.4674408683752813,8.271941369092977,-7.8859180035650605,-81.11555555555556,-1.423570097403851,-0.47174122971658683,0.12641348357633547,-0.2437172578308432,0.2118693651273332,-0.2778175340208951,-36.620768098487886,-37.11031997187061,-1.7351957420763071,-1.5970876018767388,-0.09404598757763977,0.1183846628643852,-0.06577223783200858,0.06677913808934866,-0.048479680213191295,0.0716806267806267,-0.048074630145627684,0.061779850589030016,-0.062370612908748485,0.7751793478260869,-0.06214964520427463,1.2410582347672283,-16.429130434782607,-15.214574898785415,-1.5084256837158172,0.7473170011366381,2.25,0.2,1.5,-0.4472135954999579,-0.9409300556484038,0.8852955121490993,0.6869707098816127,0.30916311677113506,0.0,1.0
2017,8,-3.0,-136.0,-436.10546771193196,85.1478208018587,-7.413201466126759,-37.098987671643954,-85.51376988984089,45.168857431749224,-0.4091446924231057,-0.0811041158649228,0.13943957789265649,-0.0899731511368781,-0.7062799176463637,-16.837122396721764,7.442105263157894,3.8788416075650147,-5.820747765690445,-5.646371522130874,-10.174688057041,21.555555555555557,0.37910416166966376,-2.128258770283413,-0.31771082285570157,0.7586948469206458,0.7879832218226184,1.2295691069767658,-117.1968419644052,-189.3132911392405,-4.847132419384288,-19.319579064789927,0.32737932091097316,-0.33190466286438525,0.20821470015439258,-0.20277913808934867,0.1011885409726849,-0.1636113960113961,0.09580806719617135,-0.15305289825792978,0.2385244590625946,-0.6822555978260868,0.2075932636749595,-0.18898825135357727,-56.82086956521739,79.02226720647772,1.2084256837158174,-4.865755839038504,0.0,0.0,0.0,0.0,0.7466865773875344,1.194489524436697,-1.3000030872094124,0.6163481074493188,0.0,-1.0
2014,9,0.0,-128.0,70.83808889917815,269.9363310373294,-17.009974359238473,11.666901555159725,27.457487565533004,45.68246213971666,0.1295986279069767,-0.2375758328530259,-0.8871346654906346,-0.13561151247210262,-9.445421559930223,4.978525166246651,3.901484480431849,5.367686170212766,1.150202819195066,1.595821378981023,5.583838383838384,15.242424242424242,-3.0333719773797134,-4.870388279778489,0.13860922643871348,-0.8510248570295371,-1.0604730376499203,-1.3046261526443605,11.377671002773546,64.20031055900621,-8.305300460332724,5.662802537539237,-1.2910084637681158,-0.8574849999999998,-0.18426538951489968,-0.131,-0.5469249620253164,-0.3438953333333332,-0.11212142528485336,-0.09168520722791751,-0.7256693074583408,0.036001249999999874,-0.16294806838273446,-0.03892795734420268,31.270784313725493,30.671735241502684,-7.781280331655681,-6.981361197448598,0.0,0.0,0.0,0.0,0.049855472263868106,-0.06264317947084042,0.0768442596666502,-0.04580946076681158,0.0,-5.0
2017,9,0.0,195.0,-102.75019039559974,-61.53433130913713,-5.577336148964173,15.452255649201494,-15.232384127096704,-14.651061173533089,0.3174481423487544,0.2383910220820189,0.7949767096630573,0.1366148766655234,-1.821963463461989,6.463955680424677,-6.057875457875458,-4.97875,-1.583596538495643,3.2838834764831843,3.4180555555555556,-9.183600713012478,2.346284793999944,-2.2825748456938397,0.1847785396619635,0.21308136740711558,0.2878569455246751,0.19129409821754917,-32.41959972394755,-14.672999634636465,-3.198980879214624,7.6040296470074615,0.9431330414201182,1.1094029364161848,-0.039143912511763634,0.2892182221687257,0.40942087356321843,0.4160484265927978,-0.02312077110484828,0.16464846292100677,0.5168114657033216,-0.28330097847358116,-0.014121760852970455,0.24951539980375725,-17.032212885154063,-16.609163484901078,6.416854007766408,5.569923830911943,0.0,-4.5,0.0,-2.1213203435596424,-0.2571352589543824,-1.4298341269021324,-0.2961928755155262,2.0955886672077093,0.0,4.0
2019,10,0.0,-256.0,79.81325061768182,-48.73865642476922,3.988300903532261,-21.682330271716857,12.941867020394625,-10.386433394720683,-0.23824114234875432,0.015070977917981093,-0.6654527563213065,0.018123248646175483,1.4886412766620647,-9.79131421884058,3.9654485049833883,2.5757894736842104,0.8745107711399969,-4.1844356324383885,-5.7625,8.993808049535604,-3.3931676725154984,2.1796345986877537,-0.2024188336386303,1.0350196131784508,0.6605116720706582,1.368064536172659,32.49382716049383,-18.302951950010776,3.209700180865768,-11.171958336750183,-0.7199790414201181,-1.1309328970534858,-1.1915293191286547,-0.27112720200926255,-0.2836538735632184,-0.4624919950382734,-0.7397412773535268,-0.10595263684288758,-0.4474768225806451,0.29235475205848693,-0.9442263187230346,-0.2598560851393741,8.861751152073735,9.77915731079118,-7.95751426872113,-7.192165244459834,-0.1111111111111111,4.5,-0.3333333333333333,2.1213203435596424,-0.6624030192274313,1.7918973397783695,-0.4184948810930379,-1.0184368223888074,0.0,-2.0
2020,10,0.0,61.0,58.76635514018691,75.82843137254902,5.68322667333978,3.7593021880631614,11.762162162162165,16.1767955801105,-0.006435000000000107,-0.008662721893491182,-0.013000000000000012,-0.010320313742306686,2.4997297151189466,1.7839059509931992,3.1395348837209305,-0.6052631578947367,1.372487132993442,-0.1622214211307622,2.7,-1.1842105263157892,1.6431676725154982,-0.48666426339228785,0.07761567762149771,-1.2125253030085361,-0.8786323696942555,-0.2820218835705497,10.740740740740739,28.61538461538462,2.3570226039551585,2.8823067684915684,0.09105750000000001,-0.15106654170571687,0.09545941546018394,0.11423516086348817,-0.001802999999999999,-0.026821345707656596,-0.0030000000000000027,0.03046431102026881,0.10322400000000001,-0.12142138364779873,0.138,-0.9880926292737726,11.666666666666666,-1.1327433628318584,3.214550253664319,-0.18814417367671954,0.1111111111111111,-0.3333333333333333,0.3333333333333333,-0.5773502691896258,0.7679837930752145,-0.8456665012753879,1.4837049472783062,-1.3619465675488431,4.03210337086408,0.0
2021,11,0.0,720.0,-120.61954828660438,29.583333333333336,-8.89828372576285,2.06155281280883,-22.256006006006004,7.45614814403509,0.2501693333333333,-0.01886166835041131,0.6848750785707307,-0.02341163635168958,-3.7419920181088324,1.2319452195827734,-0.13685152057245079,2.427771556550952,-0.13085269441673814,0.7797371215859938,-9.32258064516129,3.8458646616541348,-3.0532901344551737,2.7693001315928174,-0.8438582756697486,0.5747254476784256,-0.6048522753067512,-0.1952987473184633,-20.683205217796413,3.3284954039671018,-3.5790604738913103,0.509223357982969,0.7586256173184356,0.9977190818637149,1.1871063661623777,-0.02426092507024391,-0.1145511020408163,0.029187305351176196,0.7556023611499573,-0.033257119392505086,0.46576655069582495,0.6139002910805056,0.9155256347573171,1.1080577868150137,-30.077471175022673,3.3871681415929196,-5.2808226605384325,0.6043788656658711,0.0,0.3333333333333333,0.0,0.5773502691896258,-0.45834966000904726,0.9829274577146313,-1.3147214599576218,0.9872726664593733,-4.03210337086408,1.0
2022,11,0.0,83.0,-61.332090788601704,-97.29300887021475,24.915281423234923,17.765106836770872,-26.8124493106245,-22.932451372508798,0.054940726072607304,0.053305871725383897,0.059628804600382,0.06306124613154179,-2.2463546077995717,7.771305739503438,-6.187179487179487,1.1248600223964167,-1.967690196276223,0.680255668590869,35.504398826979475,10.327380952380953,8.170107326989825,2.160803127526882,1.2446777702870242,1.489794097003077,1.4946491385689702,0.8644711485355355,-30.13943856419696,-13.819554783184376,-2.5343527216024073,7.799127949086444,0.3801957911238951,0.09203346512215982,0.21914220295263864,0.06340424484772555,0.5103759671807653,0.4004324462675207,0.09832233039767496,0.049189022159082885,0.2067603650129874,0.035556409891478236,0.1507245972352993,0.031287916880541444,96.1776247848537,39.583333333333336,13.615767542958395,8.273502691896258,0.0,0.0,0.0,0.0,-0.37187544178263354,-0.5583729585419149,-0.19961482902228356,-0.7430921158450837,0.0,-2.0
2015,12,0.0,-740.0,99.20709078860172,-131.64816760037345,-4.298742754809842,-27.951603088296856,34.08467153284673,-11.96202098930025,-0.05651072607260732,-0.05466867660343261,-0.061454546458732606,-0.06480732187096572,3.0662461995494947,-11.74104048755012,4.648717948717948,-4.550391937290034,3.9288515476580637,-1.701310609076131,-26.21407624633431,-12.803571428571427,-5.296422494561425,-4.342982029886806,-1.2446777702870238,-1.6254085063138364,-1.49464913856897,-1.0729905009472422,33.692897683693815,-50.457174776564045,11.495835640217436,-13.350489049113452,-1.348827076040096,-0.9402088463857763,-0.3491572429077344,-0.15211935275145516,-0.051495865139949026,-0.015148827685613597,-0.04880939661017958,-0.016352463131042994,-0.7331480389692497,-0.505468347269169,-0.36927303461955824,-0.17817339085858136,-68.76798623063684,-48.54333333333334,-9.774018443319232,-9.673502691896257,0.0,0.0,0.0,0.0,0.4005679351814374,-0.09651284815541572,0.21704734955633365,-0.06200568856658084,-3.838202872418084,2.0
2018,13,0.0,-63.0,480.8628269337786,897.2745327773757,10.426852095632993,41.44211839398383,99.82666666666667,-95.66011877569667,0.0031482456140350945,0.06390443650126151,0.003653308238362518,0.07486345555108992,13.169684065890152,18.057415007497866,15.32905982905983,-26.82252205500778,2.293853720699378,7.810230300458237,-0.5194660734149055,-0.8744588744588746,-0.5631760506814325,-0.4063327371896933,0.7849801513116197,0.2784659281885884,1.4637023276719452,0.3511537520352622,137.60505474027488,248.31849056603772,6.63839283544759,21.792201736785117,0.8215072028347032,-0.10065981691115394,0.025786803850448625,0.07810330219768913,-0.4590535714285715,-0.002668319172216299,-0.049321761016384746,-0.00294159257467147,0.35440227080142095,-0.09820218693889082,0.056080999227543615,0.10693843521847884,17.921369689283452,-12.29943396226415,5.546531375644904,-1.3449436567292268,-1.125,8.333333333333334,1.0606601717798212,2.886751345948129,-0.3942622904083858,-0.04826540792896694,1.8424707798529645,-0.029290597885769043,3.838202872418084,4.0
2018,14,15.0,-61.0,-392.75488783644306,-630.6404498891906,-20.05890049381845,-25.353724025720684,-83.63303609341826,136.36363636363637,-0.24300957894736838,-0.2155172413793103,-0.6688763098670494,-0.4642383454426297,-9.224570394837293,-11.677484162422845,-13.444444444444445,31.60975609756097,-3.6666666666666665,-5.622255427989819,0.5517241379310345,1.6363636363636365,0.7427813527082074,1.2792042981336629,-0.052867050959819306,-0.3311303766819662,-0.9812802441716734,-0.509975237413942,-124.19624970882833,-180.24930817610064,-13.141415838336371,-15.52709420961178,-0.5083955429179914,0.4671086186540732,-0.938477423970858,-0.6834534502466669,0.1550362356621482,-0.2043756906077348,-0.6793868311761578,-0.4520792968138829,-0.2348502795703234,0.262781443298969,-0.6327041606218602,-0.512622125253065,-15.210526315789474,27.50943396226415,-3.9000674757995495,5.244943656729227,1.125,-8.333333333333334,-1.0606601717798212,-2.886751345948129,0.926373906866784,-1.0172126202704548,-0.6664557049895672,-0.47308155818609643,0.0,1.0
2016,15,0.0,124.0,-330.5339268547089,221.54378908075475,18.424544800927574,15.124711906852914,-64.02029723991508,-58.2060606060606,0.2256025614035088,0.2626758620689655,0.6482714220122521,0.5125191333686632,8.081475181538478,7.629289652782925,-7.111111111111111,-7.902439024390244,-2.6666666666666665,-2.8111277139949093,-9.96551724137931,8.909090909090908,-3.156820749009882,2.9848100289785457,-0.13977755590905272,0.0971650975097995,-0.1209081487806759,0.2433610175404252,-91.51979967388773,74.64930817610063,12.041471956490632,10.628114724045425,0.662970269527955,0.7996800472255018,1.0476051930667638,0.8942483140747327,0.30841614529023276,0.394707182320442,0.7330613351883272,0.6282572580722343,0.3299957713736021,0.4082989690721649,0.7286143816194333,0.638982761169787,-21.05263157894737,-24.5377358490566,4.588314677411235,-4.953557898022047,-0.5,0.0,-0.7071067811865475,0.0,0.31790224636663067,0.11654939021834809,0.07068893893374312,0.04520821430492905,0.0,-1.0
2020,15,-15.0,272.0,374.9482470784641,-764.7820738137083,-11.522207634880658,-38.19110672249402,71.73333333333333,-74.54545454545455,-0.016557894736842188,-0.018689655172413694,-0.020604887854797305,-0.018569533817705153,-5.225578117937447,-19.151074026373465,7.555555555555555,-15.536585365853657,3.333333333333333,-2.0302589045518786,9.413793103448276,-16.59090909090909,2.4140393963016744,-5.756419341601482,0.3896021654415186,-0.20735869628566772,0.5040900455635479,-0.6431775567465433,110.67283950617283,-213.42000000000002,-6.049691350151576,-20.330764865100377,-0.1356354799513973,-0.15141440377804005,-0.09479786002270607,-0.08909885996856393,-0.021013227513227484,-0.06590883977900558,-0.021144501580551645,-0.05484785586344909,-0.10276844262295079,-0.7316309278350515,-0.10449919601228103,-0.07035989954453836,22.644736842105264,-29.952830188679247,-3.3265281411231458,-2.4282146558931608,0.5,-0.3333333333333333,0.7071067811865475,-0.5773502691896258,-0.1883969465648854,1.4060747663551403,-0.4695295680435637,0.8217260156888138,0.0,0.0
