Anio_ref,id,Anios_de_contrato_t_2,Edad_t_2,X_Bateos_2_t,X_Bateos_2_t_1,X_Bateos_t,X_Bateos_t_1,X_Carreras_2_t,X_Carreras_2_t_1,X_Carreras_ganadas_2_t,X_Carreras_ganadas_2_t_1,X_Carreras_ganadas_t,X_Carreras_ganadas_t_1,X_Carreras_t,X_Carreras_t_1,X_Comando_2_t,X_Comando_2_t_1,X_Comando_t,X_Comando_t_1,X_Control_2_t,X_Control_2_t_1,X_Control_t,X_Control_t_1,X_Dominio_2_t,X_Dominio_2_t_1,X_Dominio_t,X_Dominio_t_1,X_ERA_2_t,X_ERA_2_t_1,X_ERA_t,X_ERA_t_1,X_Ingresos_equipo_2_t,X_Ingresos_equipo_2_t_1,X_Ingresos_equipo_t,X_Ingresos_equipo_t_1,X_Inning_pitched_2_t,X_Inning_pitched_2_t_1,X_Inning_pitched_t,X_Inning_pitched_t_1,X_Losses_2_t,X_Losses_2_t_1,X_Losses_t,X_Losses_t_1,X_Saves_2_t,X_Saves_2_t_1,X_Saves_t,X_Saves_t_1,X_Strike_outs_2_t,X_Strike_outs_2_t_1,X_Strike_outs_t,X_Strike_outs_t_1,X_WAR_2_t,X_WAR_2_t_1,X_WAR_t,X_WAR_t_1,X_WHIP_2_t,X_WHIP_2_t_1,X_WHIP_t,X_WHIP_t_1,X_Walks_2_t,X_Walks_2_t_1,X_Walks_t,X_Walks_t_1,X_Wins_2_t,X_Wins_2_t_1,X_Wins_t,X_Wins_t_1,Y,team_num_t
2022,6,0.0,65.0,8.530577522166315,-26.119015047879618,0.9731413594275633,-4.310476759113353,6.271739130434781,-16.393853695324285,1.403743315508022,-8.957894736842105,0.2275681164041332,-2.794804329582969,0.8104438730322787,-3.765430723497089,0.8871604703315872,-1.775636725816616,0.5075357576729008,-0.8693383056971216,-0.6295871182053931,0.3873903713501933,-1.1216639835158217,0.8784841438416646,0.3046934551345242,-1.171837313862436,0.21879777185982197,-1.5301782527004484,-3.156288536228376,2.600024500655059,4.098167500848582,1.8733495600306618,-0.05723585495456679,0.0643566511719248,-0.0742351783555294,0.06817754942818544,10.098694677602763,-27.319358713096474,1.272516929346931,-3.908979405830344,-2.6263736263736264,-1.2307692307692308,-0.8724057191386043,1.1094003924504583,-24.58333333333333,-15.191518467852259,-4.200370506925271,-5.502903196090276,10.330486172030103,-29.20547409579668,1.4260326288703187,-4.35690609745361,-0.25773296218223796,1.245263642346889,1.6736687409679352,1.4735212757479206,3.0081506225326446,1.6106867671691787,2.430295857959207,1.7464717824424794,-0.09440267335004116,-8.165465774575402,-0.01624355913902109,-2.042692400923177,0.7428571428571428,-2.0357142857142856,0.4365894356160217,-1.0118578920369088,0.4505198605084355,1.0
2020,7,0.0,-248.0,13.880441188852405,18.218772476624313,2.7554744901767396,2.2413229409758326,10.79,10.292273344981556,7.923529411764706,2.6265060240963853,2.021759330879509,0.4754220202371222,2.3641016151377543,1.572011950679392,-0.2763845142460845,1.4061651530304529,-0.1928342787232128,0.6112033824838721,0.1097154029024622,-0.1120869381701335,0.10454765925458265,-0.14149041634860593,-0.5770653260899692,0.18764306184455248,-0.373060141877525,1.4477850618511434,1.3740681003584223,2.738340643274853,-0.30083576750365104,0.7058591443506892,-0.8213913421333585,-0.10321116787697421,-0.577378824635299,-0.115052085232067,10.340775710867101,22.83869732278466,2.4601185788886437,2.831274954980057,3.7025641025641027,0.4125874125874126,1.683251797041141,-2.013934426183749,0.5,6.72093023255814,-0.7071067811865475,2.59247569565428,7.337809917355372,25.160131434830234,1.848430737311088,3.2016314405054382,0.7041820796844072,-1.3599235986462155,-1.2756382021208048,-1.585843724797452,-3.0111603603603605,-0.08974358974358965,-2.43172898329012,-0.04237440640910228,7.8810585786500145,7.562997347480109,2.1328377196581534,1.7719725142668532,0.4,2.219047619047619,0.6324555320336759,1.2536590022897478,-3.8163603836583273,1.0
2021,7,0.0,59.0,-67.22889995258416,7.212687147075584,-7.137361937792683,4.148726498846897,-31.322786885245904,7.563118811881188,-28.6,5.431633510787336,-4.482706947549594,3.4950729385938235,-4.603752000678668,3.6601969154808307,0.6105925541860246,-0.3640286126050125,0.588410073995133,1.8827918814704123,0.3897280414499865,-0.4573923743787283,0.880518872549013,-0.9182572184032411,0.5612139128561067,1.4109003112776968,0.3597074807088063,0.32909209702013154,6.582814712219145,-11.434228883861238,-0.7079549270467664,0.19290273599590124,1.337305812819499,-1.3116993855360395,1.5807803481691673,-1.4674938317705843,-89.13602086185566,6.058737207051395,-8.609713723181544,3.508358344036212,-1.1641025641025642,0.7412587412587414,-0.8512015027032972,0.6271839356206762,0.0,0.0,0.0,0.0,-123.76148648648648,4.472319658380357,-10.114602084046057,3.3028062808114447,-0.3931387806433868,0.24827289123004748,-0.3621009907218046,0.29689123626326974,1.8691882783882785,-2.7331230769230768,1.9254516835852182,-2.324683385085058,-30.43064683500519,0.9370026525198939,-4.790295105543628,2.035914038665101,-7.6923076923076925,0.0666666666666666,-2.773500981126146,0.2581988897471611,-0.4293270914445402,-3.0
2022,7,3.0,61.0,-7.8903508771929864,-77.06532663316582,17.02024078828581,7.655917014090028,-17.336065573770497,43.72727272727273,-16.906779661016948,41.41860465116279,-1.3808619268474853,5.391638660171921,12.765540191995115,5.543218625245871,-0.012882960807826596,3.696552857693441,-0.02704601190766029,0.5802536733370292,-0.27749648775735813,0.22701561716932434,-0.074957990244782,0.24002755871960402,0.05891395758971618,-1.8171850079860794,0.05126413556635112,-1.90506883401298,-5.634196675900277,8.390482654600303,0.4726450590036395,-0.9981052940340938,-0.609129496800165,0.7679344270031907,-1.1021474779162064,0.451281074960888,10.071028037383158,-93.83374323659612,18.415804874044426,8.836938972758816,-9.846153846153847,1.3076923076923077,-2.2188007849009166,1.386750490563073,0.0,0.0,0.0,0.0,217.64864864864865,-96.53586497890296,20.806573805254757,8.899106293724344,0.5169230769230769,-0.4276330310750367,0.6395264520254316,-0.4376844182590931,-1.60989010989011,0.96,0.044474958999666137,0.4525483399593905,49.40816326530613,-25.60344827586207,9.857142857142858,-5.908789478687514,12.615384615384617,-7.142857142857143,4.9923017660270625,2.672612419124244,3.795167614594432,0.0
2020,8,-3.0,-177.0,74.73355263157895,61.94105732745359,-10.040951662305947,-12.93244363403277,48.67837626854021,-55.23480284775465,45.394279661016945,-50.93007751937984,5.806021582572688,-9.595295126464771,-8.152877642496406,-9.898986104902749,-1.477747791481465,-3.2152928156714413,-0.9897183505060361,-2.390543749085158,-0.05674704786086168,-0.11522517423359958,-0.7426513044372819,-0.13676187104080612,-0.23359351890918856,0.45835625124215174,-0.18243824270356823,0.2985618931998696,1.3255043671385422,-4.469302135861681,-3.406992884348691,-2.9897131581034015,0.24049192654600351,-0.04376683758549049,0.34435934055497464,-0.034073866799666064,78.11381915223457,75.28135544591241,-10.242482008773225,-14.126026397038416,11.076923076923077,-1.6307692307692307,3.328201177351375,-1.7418559244841343,-0.0227272727272727,0.0,-0.1507556722888818,0.0,-94.23275039745627,85.07497565725416,-10.843989674610544,-13.396280381128708,0.0046265499958191,0.3364782167803539,0.034444345476130005,0.3025392972861082,-0.027472527472527486,-0.33759518072289185,-1.8531232916527527,-0.18237118687516995,-18.81734693877551,18.111461874696456,-4.956534678964222,2.272674901863931,-4.923076923076923,6.876190476190477,-2.2188007849009166,-3.1890101986185666,0.0,4.0
2015,9,0.0,177.0,-16.537630890052355,11.779173784051066,-2.9700520655486304,1.8811416431486632,-6.896062271062271,6.726869743123437,-7.9343085106382985,6.914117647058822,-1.9848910242755957,1.3518811758062232,-1.7525945083237064,1.337720401222218,1.291125553438961,0.4046429965577202,0.7414384968115013,0.33440521388398403,0.0053053598043360795,0.9111016114970327,0.006529405773075425,1.3090033231363485,0.14703750208709154,-0.18735557249760215,0.10857388636440823,-0.13644725562835758,0.7175345166205629,-5.387907517230325,2.7577505011674104,4.267170537933715,-0.1931829588675318,0.21852194654421186,-0.2968220497820066,0.19438763647077983,-17.644932481127633,16.628356053478043,-3.091512504121911,2.7499288998850773,-0.125,-0.6,-0.3535533905932737,-0.3675444679663241,0.0227272727272727,-0.0476190476190476,0.1507556722888818,-0.2182178902359924,-11.013856209150326,10.287449392712551,-2.3206552081516683,2.065833790940369,-0.2068035317112624,-0.3768614559732147,-0.4075525985769397,-0.33053052140106687,1.597266708701135,3.2412203304234906,1.7854193905467457,2.5024977951408385,-11.251492537313434,4.362676056338028,-2.749924048726609,0.9117843065615396,-0.5,0.031372549019607815,-0.7071067811865476,0.03132652942165631,0.0,1.0
2016,10,0.0,264.0,57.63309108905733,353.0818395868145,10.546666152366813,20.852668415073627,44.65796703296703,199.4056603773585,44.384903748733535,184.2769206043073,8.944112059136554,15.325152724609756,8.891115527651303,15.845443138478801,-0.023963065733517086,-0.4004016067696736,-0.023416139378528433,-0.33165408738841484,-0.30534313060050555,-0.46125034125034114,-0.28092326227697484,-0.36099256329259544,0.025338957890645608,0.24812511940197746,0.02068480561263364,0.18771287472124243,16.983679543145815,10.36933195072901,2.67858767471958,-1.1142619880011468,0.04761848146589259,0.6214968090870467,0.8944201798478262,1.101578327141282,37.781982687681605,-311.46949099574204,8.692095576309045,-16.07686636797036,4.208333333333333,21.571428571428573,2.374279332756964,5.535573676110727,0.0,0.0476190476190476,0.0,0.2182178902359924,23.348730158730156,-145.0707413695529,6.829434926774548,-10.675349235574428,1.1935433489428675,0.08359421115651211,1.4495819711793345,0.05922462206578194,1.8066674896306534,-1.1959129545786475,0.7396633261442238,-0.4800009805573504,25.833845478489906,135.86428571428573,7.180046630039707,13.430589537411532,0.7857142857142857,-23.907563025210084,1.2416292650113965,-4.4284668990472875,0.0,1.0
2017,11,0.0,-325.0,-154.74445309000023,-251.36979081549273,4.461906915674097,-8.817855498046068,12.770676691729328,-256.4298245614035,2.00530098831986,-236.67166718218374,0.16611048786471194,-5.964971252803141,0.9769620187150698,-6.22633776387194,-0.059721913191223996,-0.07800069499896489,-0.05424257149359424,-0.04911703360575048,0.7716631249171825,0.20444092765175928,1.2352050195860342,0.1854815456224962,0.127597902311362,-0.2880390760422833,1.0869251715870067,-0.213706315411196,-13.403246331133655,-6.65090811965812,-2.505757339816451,-3.632128947166091,-0.1348063827684624,-0.5442695929971285,-0.978893679216599,-0.26401501263870775,-154.180375428761,397.8354660734936,7.358792408672203,26.871277521490516,4.559523809523809,-9.571428571428573,0.9191477188729782,-1.218948885755327,0.0,0.0,0.0,0.0,-56.802173913043475,96.20167846839757,3.4816479002150507,4.991475642036589,-7.992601756343557,0.2559684784595049,-3.639421675539663,1.124655464500784,-1.4001979345955244,-2.4664815202753254,-0.52742226518448,0.20048146707326198,39.76238390092879,-79.94037267080748,3.582001295794815,-4.270946679161671,-7.403361344537815,22.672268907563023,-3.2024143592245116,6.126216274301619,0.0,1.0
2018,11,3.0,61.0,276.82618361264474,27.248573362994478,1.9683765107183433,1.2983311541094906,41.12904858299594,118.41951528305299,-116.08417292544422,100.03396226415094,2.7488625706278738,-0.8381180537973378,2.487238967339221,-0.1585659976259164,-0.06240183520731635,0.20195034277065532,-0.05170166983269131,0.1343834746757927,0.11464653460805979,-0.129896515504207,0.09567920430295829,-0.11032759616964838,-0.09841838517261789,0.3924743482513964,-1.0621879928469156,0.3148030020409328,-7.454784846221739,6.055195495112622,0.9094410974634819,3.440564466190816,0.6155786492351736,-0.2988580090978753,1.1095528568282658,0.288945854848224,262.76996091046516,69.28972112478007,-0.3812357530942645,3.2208627786862927,11.049450549450551,-3.4375,1.4977279087651647,-0.5666247903553998,0.0,0.0,0.0,0.0,-21.192248787543605,-0.3692411924119341,1.4155488035071775,14.307525852976056,7.035160956339125,-16.5463999003129,2.811053014284906,-4.540909626051834,0.6265995975855132,2.5508183817571477,0.2622202335952668,-0.1593929998335044,8.23761609907121,10.84147157190636,0.5411043298228462,0.7150718285631896,9.040723981900452,-8.612745098039216,4.054642365962735,-4.388104605724607,0.0,-8.0
2021,12,-3.0,0.0,-173.68848590237238,-124.83177359341526,-16.200536773212463,-11.960480703729026,-92.53431174089069,-58.587251697259234,76.4385295080179,-44.7125,-10.351960535487542,-7.423406878478523,-10.948002247121142,-8.38811692102607,-1.6260486605851465,2.0691877588937624,-0.7926769525527778,1.9495310948307156,-0.2989207548228789,-0.7002322444673327,-0.3010757927160832,-1.1781819545686851,0.979014738525589,-1.0170086864193773,1.380913526716736,-0.6449508387139171,5.9530696289237,-7.642584001547821,-1.6104529004866153,-3.8072003002116936,-0.234782143207612,-0.8048760564899005,-0.2883923549482689,0.4531052448629095,-154.45579335385938,-153.44772558037116,-16.508451676129166,-13.080559872725065,-21.292307692307695,-7.926136363636363,-5.702512633869185,-3.3530226891555275,-0.6410256410256411,-0.0333333333333333,-0.8006407690254357,-0.1825741858350553,39.07534246575342,50.29149085794656,-13.489975984218598,-8.200891136095116,-0.6617038023657754,16.635645336349246,-0.9605283094498306,3.7578167241535714,-1.2338463508322666,-2.430407880133185,-0.6019025280385525,-2.202059162471058,-67.95493358633776,-63.48708272859216,-10.295410226684442,-8.625025833452787,-2.2564102564102564,10.011904761904763,-1.9641007597526987,2.9081652386305175,0.0,9.0
2022,12,3.0,63.0,1.9587951807228912,-11.909131464259978,0.29267736567849756,-2.72887326720407,-4.254599114608952,-1.7357723577235769,-1.103875257968356,-2.14806338028169,-0.33427754818507593,-0.8788705293464683,-1.0771451785995092,-0.754504549128021,-0.4241046238041908,-2.861748230224684,2.9860442531587914,-2.388134102363807,-0.2972478459366999,0.299106411731762,-0.7673243691459575,0.30336797231884727,0.5139478259479159,1.976339802350164,0.2733308974941451,1.9724299414149022,-1.6987777948444576,5.1167655166855965,-1.8066539363703915,1.7181166429678514,-0.2339893260939191,1.1808974895694297,-0.6689303560420531,-1.3631785607579865,11.161971872802116,-25.42294195517531,1.2037148481188904,-4.378645681453682,0.9076923076923078,-0.9696969696969697,0.43286076972950804,-0.5516778492237244,0.4610256410256411,-0.680952380952381,0.3763767003135072,-0.6625800688934613,3.7899296556830784,-19.207607469607723,0.37073971902664304,-3.4687998168454186,0.6084520098441345,-0.24714903823005518,0.6341812903593922,-0.2646706952232663,-1.3109059561128527,0.89102036199095,-1.6109787290575333,0.48924423646643544,0.0,-4.473507366244507,0.0,-1.5369789769830358,0.025641025641025605,-0.2142857142857143,0.022650072964396695,-0.2672612419124244,0.0,1.0
