Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Carreras_2_t,Carreras_2_t_1,Carreras_ganadas_2_t,Carreras_ganadas_2_t_1,Carreras_ganadas_t,Carreras_ganadas_t_1,Carreras_t,Carreras_t_1,Comando_2_t,Comando_2_t_1,Comando_t,Comando_t_1,Control_2_t,Control_2_t_1,Control_t,Control_t_1,Dominio_2_t,Dominio_2_t_1,Dominio_t,Dominio_t_1,ERA_2_t,ERA_2_t_1,ERA_t,ERA_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_anterior,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Inning_pitched_2_t,Inning_pitched_2_t_1,Inning_pitched_t,Inning_pitched_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Losses_2_t,Losses_2_t_1,Losses_t,Losses_t_1,Pago_efectivo_t,Pago_efectivo_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Saves_2_t,Saves_2_t_1,Saves_t,Saves_t_1,Status_agente_libre,Strike_outs_2_t,Strike_outs_2_t_1,Strike_outs_t,Strike_outs_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WHIP_2_t,WHIP_2_t_1,WHIP_t,WHIP_t_1,WS_ganadas_t,WS_ganadas_t_1,Walks_2_t,Walks_2_t_1,Walks_t,Walks_t_1,Wins_2_t,Wins_2_t_1,Wins_t,Wins_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t
TOR,OAK,6.2,6.2,2022,2020,2020,2,2,1,0,0,3600,32400,60,180,0,0,3,6,1,5,1521,7056,1296,6400,36,80,39,84,3.1776937618147447,9.597846981930028,1.7826086956521738,3.0980392156862746,0.23249783544075697,0.09519072730326975,0.4821802935010482,0.308529945553539,0.7388069213155246,0.9136260347554117,0.859538784067086,0.955837870538415,46.239999999999995,19.009600000000002,6.8,4.36,33,32,33,OAK,Toronto Blue Jays,Oakland Athletics,Toronto,26934549,22490105,2275.2900000000004,27324.090000000004,47.7,165.3,11,31,11,31,61,162,Tanner Roark,9,100,3,10,4444444,1179543,2,15,238,238.0,8,28,0.18032786885245902,0.19135802469135801,SP,SP,0.5245901639344263,0.5987654320987654,0,0,0,0,UFA,1681,24964,41,158,4444444,1179543,12000000,10000000,0.081,0.013,12000000,10000000,35.0464,1444.0,5.92,38.0,24000000,12000000,10000000,108000000,37600000,24000000,10000000,12000000,32,97,0.38616860499155536,3.7636,0.6214246575342464,1.94,3.0276,1.9599999999999997,1.74,1.4,2,9,529,2601,23,51,4,100,2,10,15.307165334741986,16.300417207752275,16.300417207752275
MIN,MIN,6.7,6.7,2022,2020,2020,2,2,2,1,2,625,19881,25,141,0,0,7,4,1,1,100,4624,100,4225,10,65,10,68,12.755102040816327,25.0,3.5714285714285716,5.0,0.06873430683555669,0.036779883655470066,0.2621722846441948,0.1917808219178082,0.8767130973923047,0.9194970913867516,0.9363295880149813,0.958904109589041,11.424399999999999,16.080099999999998,3.38,4.01,30,28,31,MIN,Minnesota Twins,Minnesota Twins,Minnesota,23779247,23127489,712.89,21316.0,26.7,146.0,5,26,5,26,60,162,Michael Pineda,0,25,0,5,651758,5419340,6,6,280,280.0,17,16,0.08333333333333333,0.16049382716049382,SP,SP,0.6,0.6234567901234568,0,0,0,0,UFA,625,19600,25,140,651759,8000000,10000000,8000000,0.012,0.064,10000000,8000000,0.0,5259.1503999999995,0.0,72.52,20000000,10000000,5000000,134000000,46800000,20000000,10000000,10000000,36,101,0.18489999999999998,6.760000000000001,0.43,2.6,1.44,1.3456,1.2,1.16,3,3,49,784,7,28,4,121,2,11,13.387430140676239,16.11809565095832,16.11809565095832
ATL,CHC,6.4,6.4,0,0,2020,1,1,6,0,6,9,19881,3,141,0,0,7,5,1,2,9,4096,9,3600,3,60,3,64,4.0,6.520727040816325,2.0,2.5535714285714284,0.09182736455463729,0.1561839324783392,0.30303030303030304,0.3952011291460833,0.36730945821854916,1.018432791852538,0.6060606060606061,1.0091743119266057,65.61,14.5161,8.1,3.81,36,29,36,CHC,Atlanta Braves,Chicago Cubs,Georgia,203443666,196776999,10.889999999999999,20078.889999999996,3.3,141.7,1,27,1,27,60,162,Cole Hamels,1,49,1,7,6666667,20000000,18,17,205,205.0,26,20,0.016666666666666666,0.16666666666666666,SP,SP,0.5833333333333334,0.5185185185185185,0,0,0,0,UFA,4,20449,2,143,6666667,20000000,18000000,20000000,0.105,0.09,18000000,20000000,0.0,1309.7160999999999,0.0,36.19,18000000,18000000,24000000,95750000,49325000,18000000,144000000,18000000,35,84,0.38616860499155536,7.182400000000001,0.6214246575342464,2.68,1.44,1.9320999999999997,1.2,1.39,3,3,1,3136,1,56,0,49,0,7,15.712630592850154,16.70588231586044,16.70588231586044
TEX,MIL,6.5,6.5,2022,2020,2020,2,2,1,0,0,4489,17161,67,131,0,0,4,5,2,1,2401,5184,2025,4225,45,65,49,72,2.449905482041588,7.046611570247935,1.565217391304348,2.6545454545454548,0.15889273688984737,0.15215532417886424,0.3986135181975736,0.3900709219858156,0.3892721871630287,1.0721794678336098,0.6239168110918544,1.0354609929078014,49.28039999999999,17.222500000000004,7.02,4.15,29,28,29,MIL,Texas Rangers,Milwaukee Brewers,Texas,18444136,15851543,3329.2900000000004,19881.0,57.7,141.0,9,28,12,28,59,161,Jordan Lyles,36,64,6,8,2592593,2050000,2,1,230,230.0,8,6,0.2033898305084746,0.17391304347826086,SP,SP,0.3728813559322034,0.5527950310559007,0,0,0,0,UFA,1296,21316,36,146,2592593,694386,8000000,2050000,0.04,0.005,8000000,2050000,31.6969,2514.0196,5.63,50.14,16000000,8000000,2050000,55750000,31900000,16000000,2050000,8000000,22,89,0.38616860499155536,0.0256,0.6214246575342464,0.16,2.4336,1.7424000000000002,1.56,1.32,0,0,529,3025,23,55,1,144,1,12,14.76816909115215,15.89495209964411,15.89495209964411
CIN,HOU,6.2,6.2,2023,2020,2020,2,2,1,0,0,225,26896,15,164,0,0,4,3,2,2,100,6889,81,5476,9,74,10,83,1.7777777777777777,5.26740123622682,1.3333333333333333,2.2950819672131146,0.39610738911438215,0.13294370811120965,0.6293706293706294,0.36461446503287503,0.7041909139811238,0.7002678524535634,0.8391608391608392,0.8368200836820083,31.922500000000003,15.8404,5.65,3.98,33,32,33,HOU,Cincinnati Reds,Houston Astros,Ohio,31453762,29231540,204.49,27989.290000000005,14.3,167.3,4,33,6,33,59,161,Wade Miley,9,36,3,6,2222222,5000000,10,3,220,220.0,16,13,0.1016949152542373,0.20496894409937888,SP,SP,0.5254237288135594,0.6583850931677019,0,0,0,0,UFA,144,19600,12,140,2222222,5000000,6000000,4500000,0.04,0.03,6000000,5000000,1.2544000000000002,4138.3489,1.12,64.33,15000000,7500000,4500000,144825000,42250000,15000000,4500000,7500000,31,106,0.38616860499155536,2.4964000000000004,0.6214246575342464,1.58,2.7889,1.8225000000000002,1.67,1.35,5,1,81,3721,9,61,0,196,0,14,14.614018154182041,15.60727002719233,15.60727002719233
WSH,WSH,6.3,6.3,2022,2020,2020,2,2,1,1,1,225,3136,15,56,0,0,10,7,1,1,225,625,196,400,14,20,15,25,6.479338842975206,6.914951989026064,2.5454545454545454,2.6296296296296298,0.2823869868608369,0.13679864890223306,0.5314009661835749,0.3698630136986301,1.8296809727181498,0.9459560893225746,1.3526570048309179,0.9726027397260274,37.209999999999994,6.100900000000001,6.1,2.47,32,31,33,WSH,Washington Nationals,Washington Nationals,Washington DC,21035107,19035107,428.48999999999995,5329.0,20.7,73.0,0,1,21,69,62,162,Daniel Hudson,4,9,2,3,2000000,491965,1,1,215,215.0,6,6,0.3387096774193548,0.42592592592592593,RP/CL,RP/CL,0.4193548387096774,0.5740740740740741,100,64,10,8,UFA,784,5041,28,71,2000000,491965,5000000,1500000,0.027,0.003,5148148,1500000,4806.6489,6350.496099999999,69.33,79.69,11000000,5500000,1500000,316750000,184550000,11000000,1500000,5500000,26,93,0.38616860499155536,0.9025,0.6214246575342464,0.95,1.5876000000000001,1.2995999999999999,1.26,1.14,1,1,121,729,11,27,9,81,3,9,14.508657738524219,15.424948470398375,15.454147596313659
NYM,NYY,6.8,6.8,2022,0,2020,1,1,1,1,1,144,0,12,0,5300000,0,5,5,2,2,100,0,100,0,10,0,10,0,0.8402777777777777,106276.0,0.9166666666666666,326.0,1.0519395134779752,0.0,1.0256410256410258,0.0,0.8839213967419097,8.16326530612245,0.9401709401709403,2.857142857142857,59.4441,0.0,7.71,0.0,31,30,32,NYY,New York Mets,New York Yankees,New York,24797341,18385526,136.89,0.48999999999999994,11.7,0.7,0,0,15,1,60,162,Dellin Betances,1,0,1,0,6411815,7250000,5,40,265,265.0,9,55,0.25,0.006172839506172839,RP,RP,0.4333333333333333,0.6358024691358025,0,0,0,0,UFA,121,4,11,2,6411815,7250000,2200000,7250000,0.078,0.033,7797000,7250000,0.0,0.0,0.0,0.0,10500000,10500000,7250000,26300000,124555000,10500000,7250000,10500000,26,103,0.38616860499155536,0.0016,0.6214246575342464,0.04,4.2436,0.0,2.06,0.0,2,27,144,0,12,0,0,0,0,0,15.673652940143135,14.603967918328545,15.869249602291736
NYM,BOS,6.066813671444321,5.919150943396228,2021,2020,2020,1,1,4,0,3,5476,39204,74,198,0,125000,5,1,2,1,1681,12996,1369,11449,37,107,41,114,12.96,10.09827160493827,3.6,3.1777777777777776,0.06463659867854064,0.06665461946137141,0.2542372881355932,0.2581755593803786,0.8376903188738868,0.6730964510447329,0.9152542372881356,0.8204245553643144,31.809599999999996,30.470399999999994,5.64,5.52,31,27,31,BOS,New York Mets,Boston Red Sox,New York,124224704,120521000,3481.0,30380.490000000005,59.0,174.3,12,32,12,32,60,161,Rick Porcello,49,144,7,12,3703704,21000000,5,14,205,205.0,9,24,0.2,0.19875776397515527,SP,SP,0.4333333333333333,0.515527950310559,0,0,0,0,UFA,2916,20449,54,143,3703704,21125000,10000000,21000000,0.045,0.092,10000000,21125000,845.6463999999999,228.91690000000003,29.08,15.13,10000000,10000000,20625000,26300000,68000000,10000000,82500000,10000000,26,83,0.0256,0.7224999999999999,0.16,0.85,2.2801,1.9320999999999997,1.51,1.39,2,9,225,2025,15,45,1,196,1,14,15.124843957948034,16.11809565095832,16.11809565095832
LAD,OAK,6.5,6.5,0,0,2020,1,1,1,1,1,529,3364,23,58,0,0,4,6,5,5,225,1089,121,1024,11,32,15,33,7.5625,2.5427319211102994,2.75,1.5945945945945945,0.09689775772532513,0.39730794122512464,0.311284046692607,0.6303236797274275,0.7327892927977715,1.010247584663739,0.8560311284046693,1.0051107325383304,14.8996,24.1081,3.86,4.91,31,30,32,OAK,Los Angeles Dodgers,Oakland Athletics,California,14034759,10331055,660.49,3445.6900000000005,25.7,58.7,0,0,27,57,59,162,Blake Treinen,9,25,3,5,3703704,6400000,25,15,225,225.0,34,28,0.4576271186440678,0.35185185185185186,RP,RP,0.711864406779661,0.5987654320987654,1,256,1,16,UFA,484,3481,22,59,3703704,6400000,10000000,6400000,0.03,0.069,10000000,6400000,838.6816,356.8321,28.96,18.89,10000000,10000000,6400000,15813500,37600000,10000000,6400000,10000000,42,97,0.38616860499155536,1.3834999818255351,0.6214246575342464,1.1762227602905562,1.4641,2.6244000000000005,1.21,1.62,7,9,64,1369,8,37,9,36,3,6,15.124843957948034,16.11809565095832,16.11809565095832
LAA,ATL,6.2,6.2,0,0,2020,1,1,6,1,6,1521,21904,39,148,0,166668,3,6,5,1,1225,6561,1225,5476,35,74,35,81,1.5625,3.809551458847438,1.25,1.9518072289156627,0.26130714817952616,0.22572017317118007,0.5111821086261981,0.47510017172295366,0.4082924190305096,0.8598926149955652,0.6389776357827476,0.9273039496279336,101.00250000000001,14.5161,10.05,3.81,28,22,29,ATL,Los Angeles Angels,Atlanta Braves,California,37639300,34305967,979.69,30520.089999999997,31.3,174.7,9,33,10,35,60,161,Julio Teheran,16,121,4,11,3333333,11000000,1,18,205,205.0,10,25,0.16666666666666666,0.21739130434782608,SP,SP,0.4333333333333333,0.6024844720496895,0,0,0,0,UFA,400,26244,20,162,3333333,11166668,9000000,11000000,0.05,0.078,9000000,11166668,0.0016,4151.224900000001,0.04,64.43,9000000,9000000,5400000,260850000,52210000,9000000,32400000,9000000,26,97,0.38616860499155536,9.9225,0.6214246575342464,3.15,3.0625,1.7424000000000002,1.75,1.32,1,3,256,6889,16,83,0,100,0,10,15.019483262290205,16.012735135300492,16.012735135300492
