Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio,Anio_t,Anio_t_1,Anios_contrato,At_bats_2_t,At_bats_2_t_1,At_bats_t,At_bats_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_t,Bateos_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Edad_t,Edad_t_1,Equipo_anterior,Equipo_t,Equipo_t_1,Home_runs_2_t,Home_runs_2_t_1,Home_runs_t,Home_runs_t_1,Juegos_2_t,Juegos_2_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,OPS_2_t,OPS_2_t_1,OPS_t,OPS_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_bateo_2_t,Porcentaje_bateo_2_t_1,Porcentaje_bateo_t,Porcentaje_bateo_t_1,Porcetnaje_juegos_2_t,Porcetnaje_juegos_2_t_1,Porcetnaje_juegos_t,Porcetnaje_juegos_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,RBI_2_t,RBI_2_t_1,RBI_t,RBI_t_1,Status,Sueldo_base_t,Sueldo_base_t_1,Sueldo_regular_t,Sueldo_regular_t_1,Sueldo_t,Sueldo_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WS_ganadas_t,WS_ganadas_t_1,ln_Sueldo_base_t,ln_Sueldo_regular_t,ln_Sueldo_t
LAA,PHI,6.3,6.3,2013,3,2,2,36,3025,6,55,1,16,1,4,8,7,32,31,LAD,Los Angeles Angels,Philadelphia Phillies,0,0,0,0,784,961,28,31,162,162,Joe Blanton,0.11088900000000002,0.043264,0.333,0.208,1,7,252,252,10,14,0.027889000000000004,0.0053289999999999995,0.167,0.073,0.029928999999999997,0.036481,0.173,0.191,RP,RP,0.4814814814814814,0.5,0,1,0,1,UFA,6500000,8500000,6500000,10500000,6500000,10500000,0.0,0.0,0.0,0.0,15000000,153500000,57650000,7500000,78,81,3.6864,0.0121,-1.92,0.11,1,2,15.687312734865866,15.687312734865866,15.687312734865866
SEA,ARI,6.3,6.3,2013,3,2,1,25,1225,5,35,0,9,0,3,10,4,31,30,BAL,Seattle Mariners,Arizona Diamondbacks,0,0,0,0,1089,784,33,28,162,162,Joe Saunders,0.0,0.0576,0.0,0.24,0,1,215,215,4,5,0.0,0.007395999999999999,0.0,0.086,0.04161599999999999,0.029928999999999997,0.204,0.173,SP,SP,0.4382716049382716,0.5,0,1,0,1,UFA,6500000,6000000,6500000,6000000,6500000,6000000,163.3284,1982.9209,12.78,44.53,6500000,28400000,17750000,6500000,71,81,0.0529,0.2304,-0.23,0.48,0,1,15.687312734865866,15.687312734865866,15.687312734865866
PHI,WSH,6.4,6.4,2013,3,2,1,441,81,21,9,16,1,4,1,6,6,28,27,WSH,Philadelphia Phillies,Washington Nationals,0,0,0,0,196,36,14,6,162,162,John Lannan,0.249001,0.096721,0.499,0.311,7,1,235,235,14,2,0.036481,0.012321,0.191,0.111,0.007395999999999999,0.0013689999999999998,0.086,0.037,RP,RP,0.4506172839506173,0.6049382716049383,1,0,1,0,UFA,2500000,5000000,2500000,5000000,2500000,5000000,0.0,0.0,0.0,0.0,2500000,16350000,18650000,2500000,73,98,0.12249999999999998,0.11560000000000002,-0.35,0.34,2,0,14.73180128983843,14.73180128983843,14.73180128983843
BOS,OAK,6.1,6.1,2013,3,2,2,96721,77841,311,279,5929,5329,77,73,10,3,32,31,OAK,Boston Red Sox,Oakland Athletics,169,324,13,18,13456,9801,116,99,162,162,Jonny Gomes,0.597529,0.753424,0.773,0.868,13,15,205,205,21,24,0.061503999999999996,0.06864400000000001,0.248,0.262,0.512656,0.37332099999999996,0.716,0.611,LF,LF,0.5987654320987654,0.5802469135802469,2704,2209,52,47,UFA,5000000,1000000,5000000,1000000,5000000,1000000,1683.4609,5941.3264,41.03,77.08,10000000,130700000,15414066,5000000,97,94,1.2321000000000002,3.3124000000000002,1.11,1.82,8,9,15.424948470398375,15.424948470398375,15.424948470398375
TOR,MIA,0.0,0.0,2012,3,2,6,145161,412164,381,642,12769,33856,113,184,7,6,30,29,NYM,Toronto Blue Jays,Miami Marlins,100,121,10,11,8649,25600,93,160,162,162,Jose Reyes,0.6115240000000001,0.6084,0.782,0.78,2,2,195,195,5,2,0.088209,0.08236899999999998,0.297,0.287,0.32947599999999994,0.976144,0.574,0.988,3B,3B,0.4567901234567901,0.4259259259259259,1369,3249,37,57,UFA,10000000,10000000,10000000,10000000,10000000,10000000,0.0,1662.1929000000002,0.0,40.77,106000000,36750000,203300000,17666667,74,69,6.5024999999999995,8.7616,2.55,2.96,2,2,16.11809565095832,16.11809565095832,16.11809565095832
LAA,TEX,6.4,6.4,2013,3,2,5,331776,315844,576,562,20736,25600,144,160,8,4,32,31,TEX,Los Angeles Angels,Texas Rangers,441,1849,21,43,22801,21904,151,148,162,162,Josh Hamilton,0.546121,0.8649000000000001,0.739,0.93,1,2,240,240,10,6,0.0625,0.08122499999999999,0.25,0.285,0.8686240000000001,0.835396,0.932,0.914,LF,LF,0.4814814814814814,0.5740740740740741,6241,16129,79,127,UFA,15000000,13750000,17400000,15250000,17400000,15250000,50.5521,8264.6281,7.11,90.91,125000000,153500000,19000000,25000000,78,93,1.9599999999999997,16.080099999999998,1.4,4.01,1,0,16.523560759066484,16.671980764184756,16.671980764184756
MIN,MIN,0.0,0.0,2012,3,2,3,151321,269361,389,519,6561,18225,81,135,7,4,34,33,OAK,Minnesota Twins,Minnesota Twins,196,1225,14,35,12321,21025,111,145,162,162,Josh Willingham,0.5026809999999999,0.7921,0.709,0.89,6,6,0,0,14,14,0.043264,0.06760000000000001,0.208,0.26,0.46922500000000006,0.801025,0.685,0.895,LF,LF,0.4074074074074074,0.4074074074074074,2304,12100,48,110,UFA,7000000,7000000,7000000,7000000,7000000,7000000,1096.2721,7937.0281,33.11,89.09,21000000,15515000,32750000,7000000,66,66,0.16809999999999997,11.0224,0.41,3.32,3,3,15.761420707019587,15.761420707019587,15.761420707019587
MIN,PIT,6.3,6.3,2013,3,2,2,49,2209,7,47,0,25,0,5,7,3,32,31,PIT,Minnesota Twins,Pittsburgh Pirates,0,0,0,0,1024,1024,32,32,162,162,Kevin Correia,0.0,0.045369,0.0,0.213,6,9,200,200,14,14,0.0,0.011236,0.0,0.106,0.039204,0.039204,0.198,0.198,SP,SP,0.4074074074074074,0.4876543209876543,0,0,0,0,UFA,4500000,3000000,4500000,4000000,4500000,4000000,1620.8675999999998,1779.1524,40.26,42.18,10000000,15515000,14500000,5000000,66,79,4.2848999999999995,0.22089999999999999,2.07,0.47,3,5,15.319587954740548,15.319587954740548,15.319587954740548
MIL,STL,6.2,6.2,2013,3,2,3,3025,4096,55,64,64,36,8,6,7,5,34,33,STL,Milwaukee Brewers,St. Louis Cardinals,0,0,0,0,1089,1156,33,34,162,162,Kyle Lohse,0.093636,0.052441,0.306,0.229,1,23,214,214,4,26,0.021315999999999998,0.008836,0.146,0.094,0.04161599999999999,0.04409999999999999,0.204,0.21,SP,SP,0.4567901234567901,0.5432098765432098,9,9,3,3,UFA,4000000,11875000,4350000,12187500,4350000,12187500,2375.5876000000003,7437.337599999999,48.74,86.24,33000000,43300000,40850000,11000000,74,88,8.584900000000001,16.080099999999998,2.93,4.01,0,11,15.201804919084164,15.285686403064867,15.285686403064867
NYY,ARI,6.2,6.2,2013,3,2,1,198025,13456,445,116,11449,900,107,30,8,4,36,35,ATL,New York Yankees,Arizona Diamondbacks,196,4,14,2,20164,4225,142,65,162,162,Lyle Overbay,0.47334399999999993,0.5285289999999999,0.688,0.727,40,1,235,235,50,5,0.0576,0.067081,0.24,0.259,0.769129,0.16080100000000003,0.877,0.401,1B,1B,0.5246913580246914,0.5,3481,100,59,10,UFA,1250000,1000000,1250000,1000000,1250000,1000000,604.1764,0.0,24.58,0.0,1250000,64000000,17750000,1250000,85,81,0.0625,0.07840000000000001,0.25,0.28,27,1,14.038654109278484,14.038654109278484,14.038654109278484
TOR,LAA,5.8,5.8,2013,3,2,3,133225,83521,365,289,7396,5476,86,74,7,4,32,31,LAA,Toronto Blue Jays,Los Angeles Angels,25,4,5,2,11449,10000,107,100,162,162,Maicer Izturis,0.356409,0.40195600000000004,0.597,0.634,2,1,155,155,5,10,0.055695999999999996,0.065536,0.236,0.256,0.43692100000000006,0.380689,0.661,0.617,2B,2B,0.4567901234567901,0.5493827160493827,1024,400,32,20,UFA,3000000,3800000,3000000,3966667,3000000,3966667,30.030400000000004,133.4025,5.48,11.55,10000000,36750000,321150000,3333333,74,89,0.9603999999999999,0.04000000000000001,-0.98,0.2,2,1,14.914122846632385,14.914122846632385,14.914122846632385
CIN,MIL,6.3,6.3,2013,3,2,1,4,1,2,1,1,0,1,0,12,3,30,29,MIL,Cincinnati Reds,Milwaukee Brewers,0,0,0,0,3249,3844,57,62,162,162,Manny Parra,1.0,0.0,1.0,0.0,10,1,215,215,15,4,0.25,0.0,0.5,0.0,0.12390399999999999,0.146689,0.352,0.383,RP,RP,0.5555555555555556,0.5123456790123457,0,0,0,0,UFA,1000000,1200000,1000000,1200000,1000000,1200000,922.3369,81.5409,30.37,9.03,1000000,41800000,40250000,1000000,90,83,0.2916,0.8281000000000001,0.54,-0.91,5,0,13.815510557964274,13.815510557964274,13.815510557964274
TOR,MIA,6.2,6.2,2012,3,2,4,16,4489,4,67,0,9,0,3,7,6,34,33,CHW,Toronto Blue Jays,Miami Marlins,0,0,0,0,1089,961,33,31,162,162,Mark Buehrle,0.0,0.010816,0.0,0.104,2,2,195,195,5,2,0.0,0.002025,0.0,0.045,0.04161599999999999,0.036481,0.204,0.191,SP,SP,0.4567901234567901,0.4259259259259259,0,1,0,1,UFA,11000000,6000000,12000000,7000000,12000000,7000000,763.9696,3369.8025,27.64,58.05,58000000,36750000,203300000,14500000,74,69,4.7089,17.8084,2.17,4.22,2,2,16.213405830762646,16.300417207752275,16.300417207752275
LAD,LAD,0.0,0.0,2012,3,2,2,187489,172225,433,415,13689,11449,117,107,7,9,36,35,COL,Los Angeles Dodgers,Los Angeles Dodgers,36,49,6,7,15876,12100,126,110,162,162,Mark Ellis,0.45427600000000007,0.48580899999999994,0.674,0.697,25,25,0,0,27,26,0.0729,0.066564,0.27,0.258,0.605284,0.4610410000000001,0.778,0.679,2B,2B,0.5679012345679012,0.5308641975308642,2304,961,48,31,UFA,5250000,2500000,5250000,2500000,5250000,2500000,1101.5760999999998,1471.4895999999999,33.19,38.36,8750000,150850000,44651311,4375000,92,86,9.5481,6.6564000000000005,3.09,2.58,6,6,15.473738634567807,15.473738634567807,15.473738634567807
NYY,BAL,6.2,6.2,2013,3,2,1,198025,208849,445,457,9604,10201,98,101,8,5,29,28,CLE,New York Yankees,Baltimore Orioles,441,529,21,23,18225,18225,135,135,162,162,Mark Reynolds,0.48860099999999995,0.582169,0.699,0.763,40,7,220,220,50,12,0.0484,0.048841,0.22,0.221,0.693889,0.693889,0.833,0.833,3B,3B,0.5246913580246914,0.5740740740740741,4489,4761,67,69,UFA,490000,7500000,120491,7833333,490000,7833333,893.4121,1525.6836,29.89,39.06,0,64000000,6675000,0,85,93,1.3688999999999998,0.04000000000000001,-1.17,0.2,27,3,13.102160670086809,11.699330340326819,13.102160670086809
PIT,BOS,6.0,6.0,2013,3,2,1,283024,20449,532,143,24025,900,155,30,8,3,35,34,BOS,Pittsburgh Pirates,Boston Red Sox,576,1,24,1,21609,2209,147,47,162,162,Marlon Byrd,0.717409,0.238144,0.847,0.488,9,12,245,245,15,20,0.08468099999999999,0.04409999999999999,0.291,0.21,0.8226490000000001,0.0841,0.907,0.29,LF,LF,0.5802469135802469,0.4259259259259259,7744,81,88,9,UFA,700000,6500000,131720,435165,700000,6500000,7534.24,0.0,86.8,0.0,700000,28875000,6000000,700000,94,69,14.8996,0.0256,3.86,-0.16,5,7,13.458835614025542,11.788433736490301,13.458835614025542
TOR,SF,0.0,0.0,2013,3,2,2,118336,210681,344,459,9216,25281,96,159,7,3,28,27,SF,Toronto Blue Jays,San Francisco Giants,9,121,3,11,7744,12769,88,113,162,162,Melky Cabrera,0.4651240000000001,0.820836,0.682,0.906,2,23,210,210,5,23,0.07784100000000002,0.11971599999999999,0.279,0.346,0.294849,0.4872039999999999,0.543,0.698,LF,LF,0.4567901234567901,0.5802469135802469,900,3600,30,60,UFA,8000000,6000000,8000000,6000000,8000000,6000000,0.0,8973.7729,0.0,94.73,16000000,36750000,4800000,8000000,74,94,0.019600000000000003,23.232400000000002,0.14,4.82,2,7,15.89495209964411,15.89495209964411,15.89495209964411
ATL,TB,6.3,6.3,2013,3,2,5,152881,328329,391,573,5184,19881,72,141,3,4,28,27,TB,Atlanta Braves,Tampa Bay Rays,81,784,9,28,15876,21316,126,146,162,162,Melvin Upton,0.31024900000000005,0.565504,0.557,0.752,18,1,185,185,23,3,0.033856,0.060516,0.184,0.246,0.605284,0.811801,0.778,0.901,LF,LF,0.5925925925925926,0.5555555555555556,676,6084,26,78,UFA,12450000,7000000,13050000,7000000,13050000,7000000,0.5041,4261.4784,0.71,65.28,72500000,77250000,15950000,14500000,96,90,2.9929,7.290000000000001,-1.73,2.7,3,0,16.33723118087499,16.384298691732976,16.384298691732976
COL,COL,6.2,6.2,2012,3,2,3,239121,128164,489,358,26244,8649,162,93,7,4,34,33,MIN,Colorado Rockies,Colorado Rockies,400,256,20,16,16900,10201,130,101,162,162,Michael Cuddyer,0.8445610000000001,0.6496360000000001,0.919,0.806,1,1,228,228,3,3,0.109561,0.06760000000000001,0.331,0.26,0.6448090000000001,0.389376,0.803,0.624,LF,LF,0.4567901234567901,0.3950617283950617,7056,3364,84,58,UFA,10500000,10500000,10500000,10500000,10500000,10500000,6310.7136,1328.6025000000002,79.44,36.45,31500000,5800000,39900000,10500000,74,64,4.368099999999999,0.3844,2.09,0.62,0,0,16.166885815127753,16.166885815127753,16.166885815127753
BOS,TEX,6.1,6.1,2013,3,2,1,248004,123904,498,352,16641,6400,129,80,10,4,31,30,TEX,Boston Red Sox,Texas Rangers,529,576,23,24,19321,11664,139,108,162,162,Mike Napoli,0.7089639999999999,0.659344,0.842,0.812,13,2,225,225,21,6,0.067081,0.051529000000000005,0.259,0.227,0.7361639999999999,0.44488900000000003,0.858,0.667,1B,1B,0.5987654320987654,0.5740740740740741,8464,3136,92,56,UFA,5000000,9400000,13000000,9400000,13000000,9400000,7682.522500000001,2404.9216,87.65,49.04,5000000,130700000,19000000,5000000,97,93,16.080099999999998,3.0976,4.01,1.76,8,0,15.424948470398375,16.38045991542581,16.38045991542581
MIN,NYM,6.7,6.7,2013,3,2,1,1,36,1,6,0,1,0,1,7,7,29,28,NYM,Minnesota Twins,New York Mets,0,0,0,0,841,9,29,3,162,162,Mike Pelfrey,0.0,0.25,0.0,0.5,6,5,240,240,14,8,0.0,0.027889000000000004,0.0,0.167,0.032041,0.000361,0.179,0.019,RP,RP,0.4074074074074074,0.4567901234567901,0,0,0,0,UFA,4000000,5687500,4000000,5687500,4000000,5687500,0.0,0.0,0.0,0.0,4000000,15515000,20400000,4000000,66,74,0.0004,0.6561000000000001,0.02,0.81,3,2,15.201804919084164,15.201804919084164,15.201804919084164
CHC,PHI,6.2,6.2,2013,3,2,1,212521,58081,461,241,13456,3844,116,62,10,7,29,28,PHI,Chicago Cubs,Philadelphia Phillies,441,36,21,6,18769,12996,137,114,162,162,Nate Schierholtz,0.5959840000000001,0.529984,0.772,0.728,17,7,215,215,16,14,0.063504,0.066049,0.252,0.257,0.7157159999999999,0.49561599999999995,0.846,0.704,RF,RF,0.4074074074074074,0.5,4624,441,68,21,UFA,2250000,1300000,2250000,461748,2250000,1300000,3231.9225,117.5056,56.85,10.84,2250000,73850000,57650000,2250000,66,81,2.8560999999999996,0.010000000000000002,1.69,-0.1,2,2,14.626440774180603,14.626440774180603,14.626440774180603
SEA,NYY,6.2,6.2,2013,3,2,1,205209,147456,453,384,12100,8464,110,92,10,9,41,40,NYY,Seattle Mariners,New York Yankees,841,361,29,19,15129,16900,123,130,162,162,Raul Ibanez,0.6320250000000001,0.579121,0.795,0.761,0,40,225,225,4,50,0.059049,0.0576,0.243,0.24,0.5760810000000001,0.6448090000000001,0.759,0.803,DH,DH,0.4382716049382716,0.5864197530864198,4225,3844,65,62,UFA,2750000,1100000,2750000,1100000,2750000,1100000,3069.16,1332.9800999999998,55.4,36.51,2750000,28400000,9100000,2750000,71,95,0.2116,0.2025,0.46,0.45,0,27,14.827111469642754,14.827111469642754,14.827111469642754
PIT,BAL,6.0,6.0,2013,3,2,1,5776,147456,76,384,196,6561,14,81,8,5,29,28,SEA,Pittsburgh Pirates,Baltimore Orioles,0,49,0,7,784,16129,28,127,162,162,Robert Andino,0.24009999999999998,0.34574399999999994,0.49,0.588,9,7,195,195,15,12,0.033856,0.044521,0.184,0.211,0.029928999999999997,0.6146560000000001,0.173,0.784,CF,CF,0.5802469135802469,0.5740740740740741,16,784,4,28,UFA,1600000,1300000,542076,1300000,1600000,1300000,0.0,46.1041,0.0,6.79,1600000,28875000,6675000,1600000,94,93,0.16000000000000003,0.0361,-0.4,0.19,5,3,14.28551418721001,13.203161491993896,14.28551418721001
SD,NYM,6.0,6.0,2013,3,2,1,69696,27556,264,166,4096,1849,64,43,3,7,30,29,NYM,San Diego Padres,New York Mets,9,16,3,4,7921,6084,89,78,162,162,Ronny Cedeno,0.380689,0.549081,0.617,0.741,2,5,195,195,5,8,0.058564,0.067081,0.242,0.259,0.30140100000000003,0.23232399999999997,0.549,0.482,SS,SS,0.4691358024691358,0.4567901234567901,441,484,21,22,UFA,490000,1150000,147267,1150000,490000,1150000,0.0,0.0,0.0,0.0,1150000,3550000,20400000,1150000,76,74,0.4096,0.1369,-0.64,0.37,0,2,13.102160670086809,11.900002544765115,13.102160670086809
CIN,CIN,6.2,6.2,2013,3,2,2,16641,178084,129,422,961,13456,31,116,12,4,34,33,CIN,Cincinnati Reds,Cincinnati Reds,4,676,2,26,1444,15625,38,125,162,162,Ryan Ludwick,0.381924,0.769129,0.618,0.877,10,10,214,214,15,14,0.0576,0.07562500000000001,0.24,0.275,0.055224999999999996,0.5959840000000001,0.235,0.772,LF,LF,0.5555555555555556,0.5987654320987654,144,6400,12,80,UFA,1000000,2000000,2000000,2450000,2000000,2450000,0.0,5889.027599999999,0.0,76.74,15000000,41800000,5100000,7500000,90,97,0.8281000000000001,5.107599999999999,-0.91,2.26,5,5,13.815510557964274,14.508657738524219,14.508657738524219
BAL,TEX,6.6,6.6,2013,3,2,1,1369,16,37,4,36,1,6,1,4,4,30,29,TEX,Baltimore Orioles,Texas Rangers,1,0,1,0,961,841,31,29,162,162,Scott Feldman,0.210681,0.25,0.459,0.5,7,2,225,225,12,6,0.026244,0.0625,0.162,0.25,0.036481,0.032041,0.191,0.179,SP,SP,0.5246913580246914,0.5740740740740741,64,1,8,1,UFA,6000000,6500000,2983606,6500000,6000000,6500000,1831.8399999999997,437.2281,42.8,20.91,6000000,2000000,19000000,6000000,85,93,0.42250000000000004,0.0025000000000000005,0.65,-0.05,3,0,15.60727002719233,14.908643194054553,15.60727002719233
WSH,NYM,6.0,6.0,2013,3,2,2,24649,142129,157,377,900,9801,30,99,11,7,33,32,NYM,Washington Nationals,New York Mets,100,400,10,20,7225,17956,85,134,162,162,Scott Hairston,0.42380100000000004,0.6448090000000001,0.651,0.803,1,5,204,204,2,8,0.036481,0.06916900000000001,0.191,0.263,0.275625,0.6839289999999999,0.525,0.827,RF,RF,0.5308641975308642,0.4567901234567901,676,3249,26,57,UFA,2500000,1100000,1161202,1100000,2500000,1100000,0.0,1366.0416,0.0,36.96,5000000,67000000,20400000,2500000,86,74,,,,,0,2,14.73180128983843,13.964966233487312,14.73180128983843
BOS,LAD,5.9,5.9,2013,3,2,3,227529,354025,477,595,19321,23104,139,152,10,9,32,31,LAD,Boston Red Sox,Los Angeles Dodgers,225,121,15,11,14884,23716,122,154,162,162,Shane Victorino,0.6320250000000001,0.49561599999999995,0.795,0.704,13,25,160,160,21,26,0.08468099999999999,0.065536,0.291,0.256,0.567009,0.9044009999999999,0.753,0.951,RF,RF,0.5987654320987654,0.5308641975308642,3721,3025,61,55,UFA,13000000,9500000,13000000,3374316,13000000,9500000,6530.2561000000005,1396.5168999999999,80.81,37.37,39000000,130700000,44651311,13000000,97,86,37.0881,1.2321000000000002,6.09,1.11,8,6,16.38045991542581,16.38045991542581,16.38045991542581
BOS,OAK,6.0,6.0,2013,3,2,1,194481,82369,441,287,12544,4096,112,64,10,3,30,29,OAK,Boston Red Sox,Oakland Athletics,169,49,13,7,15376,6241,124,79,162,162,Stephen Drew,0.605284,0.43164900000000006,0.778,0.657,13,15,200,200,21,24,0.064516,0.049729,0.254,0.223,0.585225,0.238144,0.765,0.488,2B,2B,0.5987654320987654,0.5802469135802469,4489,784,67,28,UFA,9500000,7750000,10000000,1863387,10000000,7750000,3289.0225,0.0,57.35,0.0,9500000,130700000,15414066,9500000,97,94,7.0225,0.1296,2.65,-0.36,8,9,16.06680235657077,16.11809565095832,16.11809565095832
MIL,WSH,6.2,6.2,2013,3,2,2,289,36,17,6,1,4,1,2,7,6,30,29,WSH,Milwaukee Brewers,Washington Nationals,0,0,0,0,1849,2025,43,45,162,162,Tom Gorzelanny,0.013923999999999999,0.580644,0.118,0.762,1,1,210,210,4,2,0.0034809999999999997,0.11088900000000002,0.059,0.333,0.07022500000000001,0.07728400000000002,0.265,0.278,RP,RP,0.4567901234567901,0.6049382716049383,0,1,0,1,UFA,2600000,3000000,2750000,3000000,2750000,3000000,0.0,0.0,0.0,0.0,5700000,43300000,18650000,2850000,74,98,0.07840000000000001,1.1449,0.28,1.07,0,0,14.77102200299171,14.827111469642754,14.827111469642754
DET,LAA,6.2,6.2,2013,3,2,2,367236,285156,606,534,33856,27889,184,167,4,4,37,36,LAA,Detroit Tigers,Los Angeles Angels,289,256,17,16,20736,19600,144,140,162,162,Torii Hunter,0.6400000000000001,0.6674889999999999,0.8,0.817,11,1,205,205,15,10,0.092416,0.097969,0.304,0.313,0.790321,0.7464959999999999,0.889,0.864,RF,RF,0.5740740740740741,0.5493827160493827,7056,8464,84,92,UFA,12000000,18000000,12000000,18500000,12000000,18500000,2048.4676,2972.4304,45.26,54.52,26000000,107775000,321150000,13000000,93,89,4.928400000000001,28.622499999999995,2.22,5.35,4,1,16.300417207752275,16.300417207752275,16.300417207752275
CIN,WSH,6.2,6.2,2013,3,2,1,4,1,2,1,4,0,2,0,12,6,30,29,WSH,Cincinnati Reds,Washington Nationals,0,0,0,0,676,64,26,8,162,162,Zach Duke,4.0,0.0,2.0,0.0,10,1,210,210,15,2,1.0,0.0,1.0,0.0,0.025921000000000003,0.0024010000000000004,0.161,0.049,RP,RP,0.5555555555555556,0.6049382716049383,0,0,0,0,UFA,490000,900000,83005,167213,490000,900000,0.0,0.0,0.0,0.0,0,41800000,18650000,0,90,98,0.32489999999999997,0.2025,0.57,0.45,5,0,13.102160670086809,11.326656125928176,13.102160670086809
LAD,MIL,6.2,6.2,2013,3,2,6,3364,1089,58,33,361,49,19,7,7,3,29,28,LAA,Los Angeles Dodgers,Milwaukee Brewers,0,1,0,1,841,1369,29,37,162,162,Zack Greinke,0.620944,0.36,0.788,0.6,25,1,200,200,27,4,0.10758400000000001,0.044944,0.328,0.212,0.032041,0.051984,0.179,0.228,SP,SP,0.5679012345679012,0.5123456790123457,16,4,4,2,UFA,17000000,13500000,19000000,13500000,19000000,13500000,3580.8256000000006,3567.6728999999996,59.84,59.73,147000000,150850000,40250000,24500000,92,83,17.7241,2.1609,4.21,1.47,6,0,16.64872390202049,16.759949537130716,16.759949537130716
